
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 04:28:07 2024

Set parameter LogFile to value "gurobi_log/de_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0x8cf11bc0
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [2e+02, 2e+02]
  QObjective range [1e+01, 2e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 1428.0000000
Found heuristic solution: objective 424.0000000
Found heuristic solution: objective 383.0000000
Found heuristic solution: objective 359.0000000
Presolve time: 0.02s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)

Root relaxation: objective -2.253425e+03, 195 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 30718541 24234075 -298.70298   88   76  306.00000 -1536.4239   602%  28.8 2810s
 30785567 24286262 -1150.2563   88  120  306.00000 -1535.9328   602%  28.8 2815s
 30853382 24340031 -206.83282  109   52  306.00000 -1535.4098   602%  28.8 2820s
 30916219 24386386 -1305.9822   96  126  306.00000 -1534.9908   602%  28.8 2825s
 30979502 24434628 -163.50232  104   58  306.00000 -1534.5751   601%  28.8 2830s
 31044221 24484542 -795.34626  117   86  306.00000 -1534.0713   601%  28.8 2835s
 31099953 24526430  240.12664  160   37  306.00000 -1533.6602   601%  28.8 2840s
 31164597 24575626 -1178.9325   95   99  306.00000 -1533.1774   601%  28.8 2845s
 31228145 24623508 -124.54910  119   56  306.00000 -1532.6739   601%  28.8 2850s
 31297183 24676722 -130.29778  116   49  306.00000 -1532.1813   601%  28.8 2855s
 31359253 24725697 -438.16422  114   72  306.00000 -1531.7506   601%  28.8 2860s
 31421884 24774548 -145.49550  152   51  306.00000 -1531.2736   600%  28.8 2865s
 31487670 24824369 -1055.3814  112  103  306.00000 -1530.7552   600%  28.8 2870s
 31553963 24875911 -978.37363   98  117  306.00000 -1530.2942   600%  28.8 2875s
 31610626 24917201 -821.50268   83  101  306.00000 -1529.9105   600%  28.8 2880s
 31665759 24962600 -890.24652  102  108  306.00000 -1529.5255   600%  28.8 2885s
 31730112 25011641 -884.47170   93  108  306.00000 -1529.0213   600%  28.8 2890s
 31795292 25060122 -841.91263   89  100  306.00000 -1528.5689   600%  28.8 2895s
 31857548 25106010 -488.37966  106   57  306.00000 -1528.1171   599%  28.8 2900s
 31871191 25114583 -486.56994  117   71  306.00000 -1528.0265   599%  28.8 2905s
 31923366 25157475  -23.05439  150   42  306.00000 -1527.6114   599%  28.8 2910s
 31943439 25172001 -981.21115   78  119  306.00000 -1527.4610   599%  28.8 2915s
 32009909 25222217 -697.36549   88   86  306.00000 -1526.9766   599%  28.8 2920s
 32075944 25271653 -771.52407  100   94  306.00000 -1526.4882   599%  28.7 2925s
 32141862 25322634 -175.88547  114   54  306.00000 -1525.9992   599%  28.7 2930s
 32210360 25374639 -690.70498   89   91  306.00000 -1525.4942   599%  28.7 2935s
 32276476 25424455 -1071.4668  113  113  306.00000 -1525.0096   598%  28.7 2940s
 32344354 25477181 -710.64448   83   89  306.00000 -1524.5477   598%  28.7 2945s
 32402791 25521745 -395.07057  128   57  306.00000 -1524.1689   598%  28.7 2950s
 32466043 25571039 -540.08824  116   75  306.00000 -1523.7312   598%  28.7 2955s
 32532162 25621483 -1119.4726  105  116  306.00000 -1523.2263   598%  28.7 2960s
 32596026 25668819 -511.73453  110   70  306.00000 -1522.7517   598%  28.7 2965s
 32628986 25692491 -831.02682  104   96  306.00000 -1522.5566   598%  28.7 2972s
 32654327 25714373 -474.17156  108   70  306.00000 -1522.3305   597%  28.7 2975s
 32717980 25763115 -1438.0189   82  144  306.00000 -1521.8756   597%  28.7 2980s
 32787222 25814562 -645.94795   86   94  306.00000 -1521.4038   597%  28.7 2985s
 32852715 25867773 -1037.1734   65  120  306.00000 -1521.0223   597%  28.7 2990s
 32918498 25917619 -1117.5871   89  133  306.00000 -1520.5785   597%  28.7 2995s
 32979156 25963122 -931.57687   86  109  306.00000 -1520.1461   597%  28.7 3000s
 33042476 26011736 -233.59561  104   63  306.00000 -1519.7288   597%  28.7 3005s
 33107715 26063099 -1130.8641  102  108  306.00000 -1519.2979   597%  28.7 3010s
 33174490 26115034 -1095.5494  103  111  306.00000 -1518.8716   596%  28.7 3015s
 33240384 26165931 -438.45012  125   65  306.00000 -1518.4328   596%  28.7 3020s
 33307241 26219014 -994.80774  113   99  306.00000 -1517.9715   596%  28.7 3025s
 33367254 26266018 -744.91167  101   96  306.00000 -1517.5954   596%  28.7 3030s
 33433199 26316242     cutoff  121       306.00000 -1517.1565   596%  28.7 3035s
 33492600 26362278     cutoff  117       306.00000 -1516.7392   596%  28.7 3040s
 33538091 26393467 -178.92112  120   66  306.00000 -1516.4230   596%  28.7 3046s
 33585699 26433263 -1072.7610   95  107  306.00000 -1516.1251   595%  28.7 3050s
 33654682 26484824  202.20926   94   34  306.00000 -1515.6565   595%  28.7 3055s
 33717363 26536138 -672.38905   57  107  306.00000 -1515.2355   595%  28.7 3060s
 33784370 26586501 -1478.5221   74  141  306.00000 -1514.8085   595%  28.7 3065s
 33841171 26627271 -1032.4031   89  123  306.00000 -1514.4030   595%  28.7 3070s
 33894747 26670435  -42.77300  119   38  306.00000 -1514.0263   595%  28.7 3075s
 33959473 26720437 -832.94524   90   89  306.00000 -1513.6071   595%  28.7 3080s
 34028469 26773881 -472.89176  129   73  306.00000 -1513.1414   594%  28.6 3085s
 34093993 26822308 -774.77881   82  102  306.00000 -1512.6572   594%  28.6 3090s
 34155030 26868737   33.49972  144   40  306.00000 -1512.2577   594%  28.6 3095s
 34222739 26918990 -1023.0527   95  116  306.00000 -1511.7718   594%  28.6 3100s
 34288080 26971826 -251.19342  143   52  306.00000 -1511.2841   594%  28.6 3105s
 34354265 27019928 -906.78638   83  110  306.00000 -1510.8959   594%  28.6 3110s
 34416346 27069259 -932.00899   96   94  306.00000 -1510.5198   594%  28.6 3115s
 34480698 27117601  249.01612  151   27  306.00000 -1510.0907   593%  28.6 3120s
 34546794 27167743  194.72581  153   24  306.00000 -1509.6233   593%  28.6 3125s
 34612854 27217302 -977.94151   69  111  306.00000 -1509.1854   593%  28.6 3130s
 34674273 27265353 -723.43461  115   78  306.00000 -1508.7995   593%  28.6 3135s
 34734102 27309304 -1000.9873   89  112  306.00000 -1508.3462   593%  28.6 3140s
 34800690 27359171 -813.52856  137   91  306.00000 -1507.9092   593%  28.6 3145s
 34858521 27401604 -492.96212  128   84  306.00000 -1507.4944   593%  28.6 3152s
 34896156 27433129  129.07616  156   24  306.00000 -1507.2658   593%  28.6 3155s
 34960868 27483199 -845.25566   82  131  306.00000 -1506.8717   592%  28.6 3160s
 35026236 27532313 -719.08208  102   85  306.00000 -1506.4401   592%  28.6 3165s
 35091395 27581474 -1017.2052   77  107  306.00000 -1505.9964   592%  28.6 3170s
 35160588 27634360 -1040.9836   86  112  306.00000 -1505.5202   592%  28.6 3175s
 35221932 27681573 -539.73478  122   71  306.00000 -1505.1304   592%  28.6 3180s
 35281771 27726624 -896.99148  109   94  306.00000 -1504.7285   592%  28.6 3185s
 35342759 27776696 -1043.1390   88  113  306.00000 -1504.3812   592%  28.6 3190s
 35413016 27830128 -656.66809  108   79  306.00000 -1503.9483   591%  28.6 3195s
 35456976 27863588 -163.88392  127   53  306.00000 -1503.7019   591%  28.6 3200s
 35522420 27911964 -384.46864  127   70  306.00000 -1503.2633   591%  28.6 3205s
 35582167 27958375 -927.76317   84  100  306.00000 -1502.8418   591%  28.6 3210s
 35619433 27986617  -60.04035  125   47  306.00000 -1502.5769   591%  28.6 3215s
 35688688 28039900 -873.77849   82  107  306.00000 -1502.1152   591%  28.6 3220s
 35749229 28087700 -400.03362   82   75  306.00000 -1501.7617   591%  28.6 3225s
 35815305 28136992 -981.60428  105  103  306.00000 -1501.2961   591%  28.6 3230s
 35882132 28188137 -775.48399   80  116  306.00000 -1500.8414   590%  28.6 3235s
 35952898 28243418     cutoff  144       306.00000 -1500.4263   590%  28.6 3240s
 36014006 28290961 -1063.7718   93  115  306.00000 -1500.0400   590%  28.6 3245s
 36084363 28344274 -970.78398   90  111  306.00000 -1499.6010   590%  28.5 3250s
 36147937 28394677 -833.08365   89   97  306.00000 -1499.2052   590%  28.5 3255s
 36217014 28443274 -1052.1361   93  109  306.00000 -1498.7508   590%  28.5 3260s
 36282394 28494842 -494.58081   85   81  306.00000 -1498.3882   590%  28.5 3265s
 36322895 28527101 -1036.1911  106  113  306.00000 -1498.1311   590%  28.5 3270s
 36390251 28579193 -587.56143  103   77  306.00000 -1497.7029   589%  28.5 3275s
 36454303 28628360 -1201.2157   97  111  306.00000 -1497.2722   589%  28.5 3280s
 36521724 28679129 -565.64858  109   80  306.00000 -1496.8506   589%  28.5 3285s
 36587595 28729972 -1155.9604   91  120  306.00000 -1496.4470   589%  28.5 3290s
 36651547 28779562 -909.64394  105  111  306.00000 -1496.0809   589%  28.5 3295s
 36718111 28832092  158.72048  149   26  306.00000 -1495.6894   589%  28.5 3300s
 36787558 28885838 -869.58986   96  121  306.00000 -1495.2494   589%  28.5 3305s
 36854920 28936751 -526.84823   88   88  306.00000 -1494.8354   589%  28.5 3310s
 36921325 28987654 -840.90845   74  126  306.00000 -1494.4057   588%  28.5 3315s
 36986777 29037669 -980.16054   97  121  306.00000 -1494.0093   588%  28.5 3320s
 37044349 29080214 -413.36588  122   61  306.00000 -1493.6451   588%  28.5 3325s
 37111444 29130656 -949.62505  110  105  306.00000 -1493.1996   588%  28.5 3330s
 37174120 29177969  139.28221  142   36  306.00000 -1492.8168   588%  28.5 3335s
 37238001 29227648 -1096.8218   97  111  306.00000 -1492.4352   588%  28.5 3340s
 37268649 29251483 -590.65973  107   73  306.00000 -1492.2300   588%  28.5 3345s
 37331831 29298674 -1104.2704  103  114  306.00000 -1491.8659   588%  28.5 3350s
 37381435 29337273     cutoff  148       306.00000 -1491.5588   587%  28.5 3355s
 37448586 29389265 -744.19918  102   82  306.00000 -1491.1446   587%  28.5 3360s
 37514245 29439301 -615.59324   94   86  306.00000 -1490.7492   587%  28.5 3365s
 37573921 29482856 -1403.9397   89  130  306.00000 -1490.3666   587%  28.5 3370s
 37646699 29536910 -853.32997  100   88  306.00000 -1489.9295   587%  28.5 3375s
 37715173 29589699  128.69316  132   36  306.00000 -1489.4924   587%  28.4 3380s
 37775115 29635512 -650.57788  104   86  306.00000 -1489.1359   587%  28.5 3385s
 37839667 29686224 -785.17249   79  110  306.00000 -1488.7844   587%  28.4 3390s
 37906705 29737022 -1294.3095   87  114  306.00000 -1488.3833   586%  28.4 3395s
 37976699 29788833 -1184.9350   93  115  306.00000 -1487.9272   586%  28.4 3400s
 38042279 29841310 -897.87667   85  127  306.00000 -1487.5702   586%  28.4 3405s
 38109328 29890944 -911.87369   98  102  306.00000 -1487.1553   586%  28.4 3410s
 38178969 29943786 -976.74932   82  115  306.00000 -1486.7494   586%  28.4 3415s
 38242002 29990622  209.47891  139   16  306.00000 -1486.3650   586%  28.4 3420s
 38306305 30041585 -129.33674  121   49  306.00000 -1486.0033   586%  28.4 3425s
 38339454 30066906 -877.86696   97  100  306.00000 -1485.8074   586%  28.4 3430s
 38403491 30116852 -1039.6813  100  115  306.00000 -1485.4051   585%  28.4 3435s
 38469788 30167879 -915.83823   99  109  306.00000 -1485.0101   585%  28.4 3440s
 38537893 30220569  -53.02104  140   49  306.00000 -1484.6482   585%  28.4 3445s
 38607213 30274076 -1168.8782  116  110  306.00000 -1484.2221   585%  28.4 3450s
 38677758 30328266 -1156.2656   80  128  306.00000 -1483.8104   585%  28.4 3455s
 38742685 30378423 -237.70674  110   40  306.00000 -1483.4529   585%  28.4 3460s
 38815590 30434373 -1171.2251   99  124  306.00000 -1483.0171   585%  28.4 3465s
 38882349 30485323 -918.76231  112   92  306.00000 -1482.6481   585%  28.4 3470s
 38954085 30540627 -989.57153  102  116  306.00000 -1482.2075   584%  28.4 3475s
 39028669 30598103 -1093.3643   94  107  306.00000 -1481.7795   584%  28.4 3480s
 39087896 30639945 -693.11316  103   94  306.00000 -1481.4281   584%  28.4 3486s
 39127811 30673511 -905.83127  109   83  306.00000 -1481.1874   584%  28.4 3490s
 39198779 30727186 -965.54535   77  113  306.00000 -1480.7995   584%  28.4 3495s
 39264471 30777566 -567.80454   89   78  306.00000 -1480.4070   584%  28.4 3500s
 39287374 30816716 -693.95773  125   79  306.00000 -1480.2873   584%  28.4 3506s
 39359902 30851277 -855.09801  111  100  306.00000 -1479.8819   584%  28.4 3510s
 39428259 30902807 -353.68951   87   81  306.00000 -1479.5168   584%  28.4 3515s
 39502746 30961371 -270.97081  127   65  306.00000 -1479.1001   583%  28.3 3520s
 39575905 31018479 -1075.6615   85  115  306.00000 -1478.6823   583%  28.3 3525s
 39650659 31075395 -1076.7618   99  108  306.00000 -1478.2569   583%  28.3 3530s
 39726242 31133408 -1161.6738   88  110  306.00000 -1477.8599   583%  28.3 3535s
 39799459 31189050 -1061.1908   84  124  306.00000 -1477.4576   583%  28.3 3540s
 39868276 31241370 -506.73691   84   64  306.00000 -1477.0512   583%  28.3 3545s
 39919466 31278565 -228.66329  113   59  306.00000 -1476.8177   583%  28.3 3551s
 39963817 31315728 -1356.7540   76  122  306.00000 -1476.5678   583%  28.3 3555s
 40029682 31366356  268.87702  115   42  306.00000 -1476.1630   582%  28.3 3560s
 40105389 31423994   76.18976  147   40  306.00000 -1475.7616   582%  28.3 3565s
 40177883 31479456 -1020.6182   95   98  306.00000 -1475.3335   582%  28.3 3570s
 40253472 31537672 -1058.0192  123  110  306.00000 -1474.9057   582%  28.3 3575s
 40329029 31594706 -729.21899  105   86  306.00000 -1474.4814   582%  28.3 3580s
 40393205 31644194     cutoff  160       306.00000 -1474.1369   582%  28.3 3585s
 40464512 31699165  214.02077  105   38  306.00000 -1473.7539   582%  28.3 3590s
 40536079 31752287 -1372.4499   94  127  306.00000 -1473.3457   581%  28.3 3595s
 40608872 31810283 -957.94992   93  110  306.00000 -1472.9929   581%  28.3 3600s
 40681542 31864654 -709.94815  101   80  306.00000 -1472.6219   581%  28.3 3605s
 40755367 31918001 -904.94780   99   94  306.00000 -1472.1698   581%  28.3 3610s
 40812316 31959717 -929.43053   91  101  306.00000 -1471.8760   581%  28.3 3615s
 40875611 32011065 -997.63398  107  103  306.00000 -1471.5212   581%  28.3 3620s
 40940937 32061506 -1146.3947   78  127  306.00000 -1471.1650   581%  28.3 3625s
 41012007 32115415 -827.54893   83  104  306.00000 -1470.7429   581%  28.3 3630s
 41052122 32146425 -591.17047   97   72  306.00000 -1470.5218   581%  28.3 3635s
 41126070 32200687 -338.25916  106   72  306.00000 -1470.1133   580%  28.3 3640s
 41195793 32253723 -824.42793   99   95  306.00000 -1469.7254   580%  28.3 3645s
 41268938 32310636     cutoff  115       306.00000 -1469.3222   580%  28.3 3650s
 41338609 32364409  295.69787  150   15  306.00000 -1468.9532   580%  28.3 3655s
 41411071 32419460 -764.39784  113   86  306.00000 -1468.5538   580%  28.2 3660s
 41481942 32473399 -590.88726   81  108  306.00000 -1468.1417   580%  28.2 3665s
 41550766 32524957 -1331.6295   96  122  306.00000 -1467.7430   580%  28.2 3670s
 41617966 32575754 -1221.3661   69  136  306.00000 -1467.4187   580%  28.2 3675s
 41685297 32628130 -949.52765  116   98  306.00000 -1467.0527   579%  28.2 3680s
 41749068 32679304  -35.25141  119   51  306.00000 -1466.7615   579%  28.2 3685s
 41783161 32701987 -980.09177  102  108  306.00000 -1466.5790   579%  28.2 3690s
 41829260 32741259  199.19724  139   31  306.00000 -1466.3472   579%  28.2 3695s
 41892921 32787365 -858.91117  101   87  306.00000 -1465.9795   579%  28.2 3700s
 41962567 32842204 -605.87589  106   83  306.00000 -1465.5675   579%  28.2 3705s
 42029030 32892580 -262.80656   88   71  306.00000 -1465.2444   579%  28.2 3710s
 42098997 32947182 -1019.7587   87  112  306.00000 -1464.8949   579%  28.2 3715s
 42166249 32997394 -1052.2970  108  106  306.00000 -1464.5081   579%  28.2 3720s
 42230234 33046214 -321.29639  115   72  306.00000 -1464.1602   578%  28.2 3725s
 42300096 33097904 -890.59653   96   94  306.00000 -1463.8024   578%  28.2 3731s
 42351340 33139784 -1003.4876   84  115  306.00000 -1463.5262   578%  28.2 3735s
 42418235 33190138 -363.02050  108   71  306.00000 -1463.1338   578%  28.2 3740s
 42486931 33243805 -1180.6002  105  120  306.00000 -1462.8069   578%  28.2 3745s
 42549783 33291428 -1082.7315  101  110  306.00000 -1462.4544   578%  28.2 3750s
 42619963 33345134 -828.55434  113   95  306.00000 -1462.0847   578%  28.2 3755s
 42686107 33396365 -1116.4995   94  122  306.00000 -1461.7432   578%  28.2 3760s
 42759612 33452924     cutoff  140       306.00000 -1461.3760   578%  28.2 3765s
 42830728 33507706 -1082.9665   74  118  306.00000 -1460.9736   577%  28.2 3770s
 42897929 33557647 -467.72735  119   78  306.00000 -1460.6240   577%  28.2 3775s
 42966569 33610776 -186.62159  128   48  306.00000 -1460.2749   577%  28.2 3780s
 43005296 33637983 -1162.3192   82  127  306.00000 -1460.0760   577%  28.2 3785s
 43053462 33676711 -634.10286   94   88  306.00000 -1459.8399   577%  28.2 3790s
 43099376 33712087 -178.76045  104   75  306.00000 -1459.5885   577%  28.2 3795s
 43164497 33763569     cutoff  156       306.00000 -1459.2424   577%  28.2 3800s
 43235291 33815998 -1118.0963   73  140  306.00000 -1458.8763   577%  28.1 3805s
 43303385 33868851 -429.92260   82   96  306.00000 -1458.5282   577%  28.1 3810s
 43371280 33919937  144.94949   99   49  306.00000 -1458.1689   577%  28.1 3815s
 43440524 33971571  159.43883  118   40  306.00000 -1457.8015   576%  28.1 3820s
 43504629 34019366 -591.57203  120   70  306.00000 -1457.4601   576%  28.1 3825s
 43573239 34073093 -1060.1252  117  120  306.00000 -1457.1325   576%  28.1 3830s
 43639984 34122885 -1126.4419  111  101  306.00000 -1456.7902   576%  28.1 3835s
 43707065 34175862 -946.19665  101  112  306.00000 -1456.4586   576%  28.1 3840s
 43773765 34226619 -552.72285  102   93  306.00000 -1456.1068   576%  28.1 3845s
 43840261 34276704 -808.54037   93  100  306.00000 -1455.7811   576%  28.1 3850s
 43907178 34327662 -866.29829   75  124  306.00000 -1455.4368   576%  28.1 3855s
 43971999 34378044 -431.02422  125   66  306.00000 -1455.1285   576%  28.1 3860s
 44013331 34406721 -536.19747   73   93  306.00000 -1454.9300   575%  28.1 3865s
 44073577 34457379 -177.05170  122   52  306.00000 -1454.6543   575%  28.1 3870s
 44141013 34509038 -1173.3927   85  119  306.00000 -1454.3017   575%  28.1 3875s
 44192376 34547053 -783.29453  138   81  306.00000 -1454.0289   575%  28.1 3880s
 44260157 34598288 -993.56181  137   84  306.00000 -1453.6626   575%  28.1 3885s
 44328178 34648861 -359.34229  137   57  306.00000 -1453.3081   575%  28.1 3890s
 44394251 34699864 -562.19603  105   77  306.00000 -1452.9611   575%  28.1 3895s
 44464400 34749913 -1041.7502   88  124  306.00000 -1452.6200   575%  28.1 3900s
 44528869 34800315 -1014.3718  119  109  306.00000 -1452.3061   575%  28.1 3905s
 44595614 34851746 -1074.6325  109  110  306.00000 -1451.9955   575%  28.1 3910s
 44662558 34903480 -902.49003   84  125  306.00000 -1451.6371   574%  28.1 3915s
 44731767 34957032 -310.62585  106   64  306.00000 -1451.2968   574%  28.1 3920s
 44797195 35007078 -131.59729  133   52  306.00000 -1450.9639   574%  28.1 3925s
 44854526 35047699 -905.10574   87  118  306.00000 -1450.6982   574%  28.1 3932s
 44894931 35080968  214.66868  138   21  306.00000 -1450.5138   574%  28.1 3935s
 44961101 35129430 -789.83024   89   93  306.00000 -1450.1994   574%  28.1 3940s
 45026478 35179712 -1050.1939   91  113  306.00000 -1449.8666   574%  28.1 3945s
 45094255 35232366   71.44951  116   31  306.00000 -1449.5225   574%  28.1 3950s
 45164296 35284852 -1116.6754   75  118  306.00000 -1449.1639   574%  28.1 3955s
 45234101 35338532  212.24555  132   35  306.00000 -1448.8188   573%  28.1 3960s
 45300014 35389370 -851.75729   87  105  306.00000 -1448.4839   573%  28.1 3965s
 45363912 35440427 -343.37499  135   58  306.00000 -1448.2055   573%  28.1 3970s
 45428128 35487984 -850.87038   92  118  306.00000 -1447.8924   573%  28.1 3975s
 45491616 35537274 -908.15740   93  109  306.00000 -1447.6139   573%  28.1 3980s
 45560022 35587761   36.96200  126   42  306.00000 -1447.2612   573%  28.1 3985s
 45628802 35639155 -980.62107  101  115  306.00000 -1446.9054   573%  28.0 3990s
 45688229 35684847  162.87064  124   33  306.00000 -1446.6445   573%  28.0 3995s
 45754329 35733441 -242.87763   93   66  306.00000 -1446.3156   573%  28.0 4000s
 45821373 35787061 -1098.6294   89  134  306.00000 -1446.0139   573%  28.0 4005s
 45862749 35820078 -1070.2324   76  108  306.00000 -1445.8262   572%  28.0 4010s
 45931647 35871297 -235.87089  131   54  306.00000 -1445.4999   572%  28.0 4015s
 45995694 35917247 -962.61719   79  109  306.00000 -1445.1764   572%  28.0 4020s
 46060782 35968075 -1018.8196  131   99  306.00000 -1444.8668   572%  28.0 4025s
 46129434 36019355 -979.55207   89  106  306.00000 -1444.5087   572%  28.0 4030s
 46194946 36069493 -182.88249  122   62  306.00000 -1444.1653   572%  28.0 4035s
 46238101 36099360 -701.95255  121   72  306.00000 -1443.9630   572%  28.0 4040s
 46287142 36139559 -995.33515   88  109  306.00000 -1443.7343   572%  28.0 4045s
 46355706 36191299  224.34844  165   27  306.00000 -1443.4269   572%  28.0 4050s
 46422763 36242463 -284.56432   94   56  306.00000 -1443.0952   572%  28.0 4055s
 46495765 36298751 -1364.8631   72  152  306.00000 -1442.7303   571%  28.0 4060s
 46561575 36350217 -1157.6905   70  124  306.00000 -1442.4427   571%  28.0 4065s
 46631406 36403390 -642.02946   95   85  306.00000 -1442.0856   571%  28.0 4070s
 46661861 36422821  286.99396   75   48  306.00000 -1441.9610   571%  28.0 4075s
 46721729 36472380 -750.44255  110   84  306.00000 -1441.6792   571%  28.0 4080s
 46784731 36521606 -971.21262   89  121  306.00000 -1441.3966   571%  28.0 4085s
 46856280 36575837 -1056.1439   95  138  306.00000 -1441.0697   571%  28.0 4090s
 46920852 36625693 -1005.2425   92  117  306.00000 -1440.7737   571%  28.0 4095s
 46973586 36665308 -394.46049   89   61  306.00000 -1440.5276   571%  28.0 4100s
 47037261 36716190 -910.33647   82  102  306.00000 -1440.2156   571%  28.0 4105s
 47108899 36768897 -1070.8902  116   92  306.00000 -1439.8615   571%  28.0 4110s
 47168841 36811442 -731.78427  106   84  306.00000 -1439.5975   570%  28.0 4116s
 47211658 36846434 -1269.8870  103  123  306.00000 -1439.3755   570%  28.0 4120s
 47279103 36899140 -820.21338   84  116  306.00000 -1439.0831   570%  28.0 4125s
 47345964 36949445     cutoff  124       306.00000 -1438.7771   570%  28.0 4130s
 47413012 37001780 -791.65099   87   97  306.00000 -1438.4789   570%  28.0 4135s
 47480630 37052304 -702.68830  110   84  306.00000 -1438.1586   570%  28.0 4140s
 47548988 37100637 -984.92162  100  101  306.00000 -1437.7835   570%  28.0 4145s
 47618937 37153342 -1256.5752   88  127  306.00000 -1437.4514   570%  28.0 4150s
 47690469 37207126 -1051.9452  104  114  306.00000 -1437.1288   570%  28.0 4155s
 47755131 37254653 -653.87828  106  100  306.00000 -1436.8418   570%  28.0 4161s
 47801703 37294424 -732.37118   98  102  306.00000 -1436.6299   569%  28.0 4165s
 47868747 37344845 -999.09017   96  126  306.00000 -1436.3312   569%  27.9 4170s
 47934128 37396150 -1034.0972   99  102  306.00000 -1436.0490   569%  27.9 4175s
 47998153 37446279 -844.84521  113  103  306.00000 -1435.7866   569%  27.9 4180s
 48064823 37496520 -828.82783   79  107  306.00000 -1435.4923   569%  27.9 4185s
 48128956 37545358 -1086.4976  104  101  306.00000 -1435.1748   569%  27.9 4190s
 48192335 37594467   78.41858  137   29  306.00000 -1434.9122   569%  27.9 4195s
 48258434 37644768 -933.43192   96  104  306.00000 -1434.6103   569%  27.9 4200s
 48325357 37696395 -269.07532   96   72  306.00000 -1434.2961   569%  27.9 4205s
 48391764 37749170   37.07759  115   45  306.00000 -1434.0269   569%  27.9 4210s
 48438836 37780095 -860.60950   83  108  306.00000 -1433.8055   569%  27.9 4216s
 48490271 37821443 -173.85774  121   54  306.00000 -1433.5702   568%  27.9 4220s
 48556849 37871819 -750.42220   97   81  306.00000 -1433.2530   568%  27.9 4225s
 48624784 37923693 -190.91197  104   53  306.00000 -1432.9540   568%  27.9 4230s
 48695824 37976607 -413.78232  131   66  306.00000 -1432.6243   568%  27.9 4235s
 48760445 38025053 -775.69606   73  114  306.00000 -1432.3119   568%  27.9 4240s
 48829815 38076806 -877.87256   84  111  306.00000 -1431.9703   568%  27.9 4245s
 48898934 38128962 -955.67854   76  111  306.00000 -1431.6607   568%  27.9 4250s
 48964959 38180102 -657.06103   93   86  306.00000 -1431.3722   568%  27.9 4255s
 49035613 38233490 -710.50474   98   94  306.00000 -1431.0320   568%  27.9 4260s
 49104105 38283260 -801.58942  113   86  306.00000 -1430.7103   568%  27.9 4265s
 49175249 38336359 -394.44157   96   71  306.00000 -1430.3896   567%  27.9 4270s
 49239994 38387046 -1037.5026  103  114  306.00000 -1430.1217   567%  27.9 4275s
 49305383 38436198 -147.96442  144   51  306.00000 -1429.8193   567%  27.9 4280s
 49362041 38475642 -539.55438  118   81  306.00000 -1429.5794   567%  27.9 4285s
 49425165 38526695 -1051.1711   65  134  306.00000 -1429.3055   567%  27.9 4290s
 49468371 38555799 -967.65747   89  110  306.00000 -1429.1050   567%  27.9 4295s
 49520510 38598320 -1064.6313   91  119  306.00000 -1428.8609   567%  27.9 4300s
 49590369 38652090 -354.55788  117   60  306.00000 -1428.5565   567%  27.9 4305s
 49655973 38702243 -502.17726  101   70  306.00000 -1428.2665   567%  27.9 4310s
 49723175 38753715     cutoff  134       306.00000 -1427.9756   567%  27.9 4315s
 49793638 38807219 -396.85759   84   65  306.00000 -1427.6667   567%  27.9 4320s
 49861536 38856035 -1346.6764   90  133  306.00000 -1427.3852   566%  27.9 4325s
 49929232 38908675 -1379.0236   82  133  306.00000 -1427.1199   566%  27.9 4330s
 50001681 38962498 -303.06856  141   55  306.00000 -1426.7971   566%  27.9 4335s
 50067164 39012858  161.38412  115   37  306.00000 -1426.4974   566%  27.9 4340s
 50138381 39066682 -914.07397   93   96  306.00000 -1426.1805   566%  27.9 4345s
 50204519 39115158 -539.97225   96   93  306.00000 -1425.9092   566%  27.9 4350s
 50275578 39168187 -562.95596   94   84  306.00000 -1425.5722   566%  27.9 4355s
 50341979 39217249 -882.91563   75  120  306.00000 -1425.2602   566%  27.9 4360s
 50407727 39268929 -867.81450   97  104  306.00000 -1425.0005   566%  27.9 4365s
 50474438 39317503 -991.40520   99   99  306.00000 -1424.7217   566%  27.9 4370s
 50509006 39341065 -1183.9415  118  115  306.00000 -1424.5803   566%  27.9 4375s
 50565235 39386939 -875.73480   84  116  306.00000 -1424.3362   565%  27.8 4380s
 50632742 39438347 -686.36561  116   80  306.00000 -1424.0325   565%  27.8 4385s
