
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 20:32:21 2024

Set parameter LogFile to value "gurobi_log/de_penalty/gurobi_log/random17.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 289 columns and 0 nonzeros
Model fingerprint: 0xc45c5b5e
Model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [3e+02, 3e+02]
  QObjective range [6e+00, 3e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2754.0000000
Found heuristic solution: objective 601.0000000
Found heuristic solution: objective 521.0000000
Presolve time: 0.07s
Presolved: 0 rows, 289 columns, 0 nonzeros
Presolved model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)

Root relaxation: objective -3.214791e+03, 290 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 11076989 9679150 -251.07026  208   43  403.00000 -2915.3232   823%  45.1 2770s
 11101203 9697890 -2915.3232  123  214  403.00000 -2915.3232   823%  45.1 2775s
 11122695 9717997 -2915.3232  131  221  403.00000 -2915.3232   823%  45.0 2780s
 11144804 9736133 -2915.3232   95  205  403.00000 -2915.3232   823%  45.0 2785s
 11167576 9754935 -2915.3232   93  183  403.00000 -2915.3232   823%  45.0 2790s
 11189873 9773996 -2915.3232   97  234  403.00000 -2915.3232   823%  45.0 2795s
 11196568 9779436  330.85763  197   37  403.00000 -2915.3232   823%  45.0 2800s
 11213998 9794076 -2915.3232  118  164  403.00000 -2915.3232   823%  45.0 2805s
 11227282 9802275     cutoff  107       403.00000 -2915.3232   823%  45.0 2825s
 11252379 9826974 -2915.3232   97  214  403.00000 -2915.3232   823%  45.0 2830s
 11268062 9841686 -2915.3232  116  194  403.00000 -2915.3232   823%  45.0 2835s
 11289500 9860053 -2817.4172  137  113  403.00000 -2915.3232   823%  45.0 2840s
 11316657 9881653 -2527.2688   90  122  403.00000 -2915.3232   823%  45.0 2845s
 11340986 9903995 -2915.3232  111  208  403.00000 -2915.3232   823%  45.0 2850s
 11361350 9921159 -2915.3232   80  244  403.00000 -2915.3232   823%  45.0 2855s
 11387269 9944003 -2915.3232   96  245  403.00000 -2915.3232   823%  45.0 2860s
 11409501 9962488 -2915.3232  150  122  403.00000 -2915.3232   823%  45.0 2865s
 11429079 9979870 -2915.3232   89  235  403.00000 -2915.3232   823%  44.9 2870s
 11450683 9998857 -2915.3232  109  155  403.00000 -2915.3232   823%  44.9 2875s
 11474569 10020427 -2915.3232   89  226  403.00000 -2915.3232   823%  44.9 2880s
 11497738 10039759 -2915.3232  118  189  403.00000 -2915.3232   823%  44.9 2885s
 11519256 10058795 -2915.3232  156  167  403.00000 -2915.3232   823%  44.9 2890s
 11542749 10079619 -2915.3232   84  240  403.00000 -2915.3232   823%  44.9 2895s
 11563598 10096280 -2915.3232  116  200  403.00000 -2915.3232   823%  44.9 2900s
 11588164 10117043 -2915.3232  118  191  403.00000 -2915.3232   823%  44.9 2905s
 11607562 10135963 -2915.3232  113  188  403.00000 -2915.3232   823%  44.9 2910s
 11629986 10152451 -2915.3232  104  251  403.00000 -2915.3232   823%  44.9 2915s
 11652400 10174419 -2915.3232  106  204  403.00000 -2915.3232   823%  44.9 2920s
 11677219 10195226 -2915.3232   96  204  403.00000 -2915.3232   823%  44.9 2925s
 11697295 10212542 -2915.3232   96  239  403.00000 -2915.3232   823%  44.9 2930s
 11719335 10231312 -2793.7561  135  117  403.00000 -2915.3232   823%  44.9 2935s
 11739227 10249575  290.54381  226   43  403.00000 -2915.3232   823%  44.9 2940s
 11762503 10268971     cutoff  226       403.00000 -2915.3232   823%  44.9 2945s
 11789270 10291503 -2915.3232   84  204  403.00000 -2915.3232   823%  44.9 2950s
 11808459 10308631 -2915.3232   85  273  403.00000 -2915.3232   823%  44.9 2955s
 11832581 10329765 -2915.3232   94  231  403.00000 -2915.3232   823%  44.9 2960s
 11848134 10342266 -2915.3232  121  225  403.00000 -2915.3232   823%  44.9 2965s
 11871339 10362439 -2915.3232  101  196  403.00000 -2915.3232   823%  44.8 2970s
 11898307 10384905 -2915.3232  109  191  403.00000 -2915.3232   823%  44.8 2975s
 11922435 10406460 -2915.3232  171  150  403.00000 -2915.3232   823%  44.8 2980s
 11942594 10424352 -2915.3232   98  168  403.00000 -2915.3232   823%  44.8 2985s
 11964960 10444025 -2915.3232  104  222  403.00000 -2915.3232   823%  44.8 2990s
 11997708 10472949 -2915.3232   90  231  403.00000 -2915.3232   823%  44.8 2995s
 12035557 10504829 -549.39296  127   70  403.00000 -2915.3232   823%  44.8 3000s
 12071064 10535496 -2915.3232   98  234  403.00000 -2915.3232   823%  44.7 3005s
 12103119 10561423 -2915.3232  102  213  403.00000 -2915.3232   823%  44.7 3010s
 12125717 10582927 -2915.3232  135  142  403.00000 -2915.3232   823%  44.7 3015s
 12151337 10603605 -2915.3232   78  263  403.00000 -2915.3232   823%  44.7 3020s
 12172829 10621772 -2915.3232   79  221  403.00000 -2915.3232   823%  44.7 3025s
 12195492 10640368 -2915.3232  121  180  403.00000 -2915.3232   823%  44.7 3030s
 12218646 10660963 -1823.4203  109  101  403.00000 -2915.3232   823%  44.6 3035s
 12241695 10680930 -2915.3232  108  253  403.00000 -2915.3232   823%  44.7 3040s
 12261757 10699639 -2915.3232   99  270  403.00000 -2915.3232   823%  44.6 3045s
 12290298 10722634 -2915.3232   84  262  403.00000 -2915.3232   823%  44.6 3050s
 12313738 10743589 -2915.3232  112  172  403.00000 -2915.3232   823%  44.6 3055s
 12339969 10766113 -2915.3232   86  260  403.00000 -2915.3232   823%  44.6 3060s
 12365315 10787470 -2915.3232  108  233  403.00000 -2915.3232   823%  44.6 3065s
 12387945 10807011 -2915.3232  126  179  403.00000 -2915.3232   823%  44.6 3070s
 12410902 10826880 -2915.3232  109  173  403.00000 -2915.3232   823%  44.6 3075s
 12437246 10852351 -2915.3232   88  182  403.00000 -2915.3232   823%  44.5 3080s
 12453492 10862208 -1815.4894  188   83  403.00000 -2915.3232   823%  44.6 3085s
 12474643 10883937 -2915.3232  115  198  403.00000 -2915.3232   823%  44.6 3090s
 12498179 10904148 -2915.3232   86  232  403.00000 -2915.3232   823%  44.6 3095s
 12522563 10925663 -2915.3232  132  207  403.00000 -2915.3232   823%  44.5 3100s
 12546187 10945480 -2915.3232   89  239  403.00000 -2915.3232   823%  44.5 3105s
 12568562 10964874 -1251.4798  224   71  403.00000 -2915.3232   823%  44.5 3110s
 12589311 10981877 -2915.3232   99  145  403.00000 -2915.3232   823%  44.5 3115s
 12614923 11003851 -2915.3232  102  190  403.00000 -2915.3232   823%  44.5 3120s
 12636170 11022128 -2904.7342  165  120  403.00000 -2915.3232   823%  44.5 3125s
 12663725 11046158 -2915.3232  120  177  403.00000 -2915.3232   823%  44.5 3130s
 12683479 11065094 -2915.3232   98  264  403.00000 -2915.3232   823%  44.5 3135s
 12707945 11085042 -808.29569  201   55  403.00000 -2915.3232   823%  44.5 3140s
 12731330 11105979 -2915.3232  143  168  403.00000 -2915.3232   823%  44.5 3145s
 12750322 11122126 -2915.3232  111  236  403.00000 -2915.3232   823%  44.5 3150s
 12777327 11145854 -2915.3232  138  177  403.00000 -2915.3232   823%  44.4 3155s
 12799642 11164477 -2915.3232   95  243  403.00000 -2915.3232   823%  44.4 3160s
 12825409 11187279 -2915.3232  107  227  403.00000 -2915.3232   823%  44.4 3165s
 12848280 11204831 -1024.3268  160   77  403.00000 -2915.3232   823%  44.4 3170s
 12875599 11228975 -2915.3232  109  213  403.00000 -2915.3232   823%  44.4 3175s
 12894412 11246333 -2915.3232   82  252  403.00000 -2915.3232   823%  44.4 3180s
 12917882 11266667 -2915.3232  152  157  403.00000 -2915.3232   823%  44.4 3186s
 12936744 11281990 -2915.3232  171  127  403.00000 -2915.3232   823%  44.4 3190s
 12955102 11295569 -2915.3232  101  213  403.00000 -2915.3232   823%  44.4 3195s
 12976313 11316080 -2915.3232   82  259  403.00000 -2915.3232   823%  44.4 3200s
 12998679 11335700  -50.75540  130   43  403.00000 -2915.3232   823%  44.4 3205s
 13024895 11358906 -2915.3232  112  249  403.00000 -2915.3232   823%  44.4 3210s
 13046867 11377554 -2915.3232   63  282  403.00000 -2915.3232   823%  44.4 3215s
 13067194 11394519 -2915.3232  103  242  403.00000 -2915.3232   823%  44.4 3220s
 13087663 11412327 -1526.4741  130   91  403.00000 -2915.3232   823%  44.3 3225s
 13109779 11429835 -2915.3232   99  182  403.00000 -2915.3232   823%  44.3 3230s
 13133032 11448081 -2915.3232  129  192  403.00000 -2915.3232   823%  44.4 3246s
 13137618 11456247 -2915.3232   91  256  403.00000 -2915.3232   823%  44.4 3250s
 13163921 11477280 -2915.3232  104  221  403.00000 -2915.3232   823%  44.3 3255s
 13188212 11498239 -2362.3091  101  100  403.00000 -2915.3232   823%  44.3 3260s
 13209313 11518141 -2915.3232  139  179  403.00000 -2915.3232   823%  44.3 3265s
 13234563 11537551 -2915.3232  113  211  403.00000 -2915.3232   823%  44.3 3270s
 13261126 11561847 -2915.3232  131  136  403.00000 -2915.3232   823%  44.3 3275s
 13284906 11579572 -2915.3232   79  234  403.00000 -2915.3232   823%  44.3 3280s
 13307330 11601518 -2915.3232  115  203  403.00000 -2915.3232   823%  44.3 3285s
 13337167 11626674 -2915.3232   82  227  403.00000 -2915.3232   823%  44.2 3290s
 13358460 11645025 -2915.3232   69  246  403.00000 -2915.3232   823%  44.2 3295s
 13376201 11659594 -2915.3232   85  216  403.00000 -2915.3232   823%  44.3 3300s
 13396757 11676881 -2915.3232  103  222  403.00000 -2915.3232   823%  44.3 3305s
 13419155 11695246 -2915.3232  110  167  403.00000 -2915.3232   823%  44.3 3310s
 13440928 11713253 -2915.3232  113  166  403.00000 -2915.3232   823%  44.3 3315s
 13456966 11727983 -2915.3232  111  178  403.00000 -2915.3232   823%  44.3 3320s
 13482177 11749551 -2915.3232   82  239  403.00000 -2915.3232   823%  44.3 3325s
 13505084 11770432 -2915.3232  189  125  403.00000 -2915.3232   823%  44.3 3330s
 13525298 11787497 -2915.3232   89  235  403.00000 -2915.3232   823%  44.3 3335s
 13552827 11810208 -2915.3232  145  146  403.00000 -2915.3232   823%  44.3 3340s
 13572691 11826953 -2915.3232  144  170  403.00000 -2915.3232   823%  44.2 3345s
 13595089 11842884 -2915.3232  133  195  403.00000 -2915.3232   823%  44.2 3350s
 13618363 11865113 -2915.3232  121  159  403.00000 -2915.3232   823%  44.2 3355s
 13639242 11883950 -2915.3232   97  191  403.00000 -2915.3232   823%  44.2 3360s
 13663797 11905064 -2915.3232   90  222  403.00000 -2915.3232   823%  44.2 3365s
 13687261 11924724 -2915.3232   84  218  403.00000 -2915.3232   823%  44.2 3370s
 13711865 11947965 -2915.3232  122  199  403.00000 -2915.3232   823%  44.2 3375s
 13739394 11970901 -2915.3232  183  123  403.00000 -2915.3232   823%  44.2 3380s
 13763819 11990809 -2915.3232   92  275  403.00000 -2915.3232   823%  44.2 3385s
 13786427 12011728 -2915.3232  115  211  403.00000 -2915.3232   823%  44.2 3390s
 13801193 12024705 -1569.3411  181   82  403.00000 -2915.3232   823%  44.1 3395s
 13828470 12046516 -2915.3232   88  239  403.00000 -2915.3232   823%  44.1 3400s
 13848823 12064573 -2915.3232  114  230  403.00000 -2915.3232   823%  44.2 3405s
 13868714 12084010 -2915.3232   69  237  403.00000 -2915.3232   823%  44.2 3410s
 13894961 12107053 -2915.3232  115  183  403.00000 -2915.3232   823%  44.2 3415s
 13920486 12129027 -2915.3232   92  238  403.00000 -2915.3232   823%  44.1 3420s
 13943043 12145786 -2915.3232   88  206  403.00000 -2915.3232   823%  44.1 3425s
 13943974 12159665 -2915.3232   91  204  403.00000 -2915.3232   823%  44.1 3432s
 13972238 12174528 -2915.3232  160  178  403.00000 -2915.3232   823%  44.1 3435s
 13998889 12196001 -2915.3232  104  205  403.00000 -2915.3232   823%  44.1 3440s
 14023849 12217503 -2915.3232   86  230  403.00000 -2915.3232   823%  44.1 3445s
 14046061 12236877 -2915.3232  109  241  403.00000 -2915.3232   823%  44.1 3450s
 14068832 12259039 -2915.3232  104  216  403.00000 -2915.3232   823%  44.1 3455s
 14090556 12275727 -2915.3232   77  264  403.00000 -2915.3232   823%  44.1 3460s
 14110623 12294175 -2915.3232  112  125  403.00000 -2915.3232   823%  44.1 3465s
 14136521 12316565 -2915.3232  130  269  403.00000 -2915.3232   823%  44.1 3470s
 14161886 12337804 -2915.3232   98  249  403.00000 -2915.3232   823%  44.0 3475s
 14182822 12355804  -60.38509  196   47  403.00000 -2915.3232   823%  44.0 3480s
 14204674 12372544 -1174.5732  206   78  403.00000 -2915.3232   823%  44.0 3485s
 14222622 12390674 -2915.3232  124  226  403.00000 -2915.3232   823%  44.1 3490s
 14247492 12413014 -2915.3232   96  230  403.00000 -2915.3232   823%  44.1 3495s
 14268225 12429347 -2297.0661  126  114  403.00000 -2915.3232   823%  44.0 3500s
 14290602 12449361 -2915.3232   90  220  403.00000 -2915.3232   823%  44.0 3505s
 14314702 12469744 -2915.3232  122  213  403.00000 -2915.3232   823%  44.0 3510s
 14338310 12492516 -2214.4951  189  107  403.00000 -2915.3232   823%  44.0 3515s
 14369254 12519171 -2915.3232  148  140  403.00000 -2915.3232   823%  44.0 3520s
 14394110 12538249 -2915.3232  106  197  403.00000 -2915.3232   823%  44.0 3525s
 14421917 12562087 -2915.3232  129  229  403.00000 -2915.3232   823%  44.0 3530s
 14444527 12582857 -2915.3232  107  210  403.00000 -2915.3232   823%  43.9 3535s
 14469013 12602112 -2915.3232  123  239  403.00000 -2915.3232   823%  43.9 3540s
 14492505 12624219 -2915.3232  117  236  403.00000 -2915.3232   823%  43.9 3545s
 14513222 12639084 -2915.3232  104  191  403.00000 -2915.3232   823%  43.9 3550s
 14534641 12660654 -2915.3232   90  245  403.00000 -2915.3232   823%  43.9 3555s
 14555496 12681613 -2915.3232   79  236  403.00000 -2915.3232   823%  43.9 3560s
 14584775 12702895 -2915.3232   89  257  403.00000 -2915.3232   823%  43.9 3565s
 14608598 12723917 -2915.3232  108  204  403.00000 -2915.3232   823%  43.9 3570s
 14630250 12743254 -2915.3232  130  160  403.00000 -2915.3232   823%  43.9 3575s
 14657808 12766443 -578.68372  139   82  403.00000 -2915.3232   823%  43.9 3580s
 14680932 12787296 -2915.3232  123  218  403.00000 -2915.3232   823%  43.9 3585s
 14703841 12806774 -2915.3232  103  242  403.00000 -2915.3232   823%  43.9 3590s
 14731394 12832229 -2915.3232  103  207  403.00000 -2915.3232   823%  43.9 3595s
 14754997 12849210 -2915.3232   79  212  403.00000 -2915.3232   823%  43.9 3612s
 14763647 12860143 -2915.3232  140  169  403.00000 -2915.3232   823%  43.9 3615s
 14787853 12880046 -2915.3232  112  188  403.00000 -2915.3232   823%  43.9 3620s
 14815607 12904696 -2673.7618  182  122  403.00000 -2915.3232   823%  43.9 3625s
 14837346 12921190 -2915.3232  102  208  403.00000 -2915.3232   823%  43.9 3630s
 14852136 12936526 -2915.3232  109  202  403.00000 -2915.3232   823%  43.9 3635s
 14873900 12955850     cutoff  220       403.00000 -2915.3232   823%  43.9 3640s
 14885942 12963622 -2915.3232   93  225  403.00000 -2915.3232   823%  43.9 3645s
 14910174 12987705 -2915.3232  115  227  403.00000 -2915.3232   823%  43.9 3650s
 14934864 13009396 -2915.3232  136  189  403.00000 -2915.3232   823%  43.9 3655s
 14960064 13031100 -2915.3232   96  229  403.00000 -2915.3232   823%  43.9 3660s
 14982270 13049796 -2915.3232  102  200  403.00000 -2915.3232   823%  43.9 3665s
 15004549 13068707 -2915.3232   76  242  403.00000 -2915.3232   823%  43.9 3670s
 15027161 13087124 -2915.3232  123  241  403.00000 -2915.3232   823%  43.9 3675s
 15051759 13109249 -2915.3232  107  199  403.00000 -2915.3232   823%  43.8 3680s
 15072180 13126378 -2915.3232   92  220  403.00000 -2915.3232   823%  43.8 3685s
 15095495 13144906 -2915.3232  107  247  403.00000 -2915.3232   823%  43.8 3690s
 15117504 13162517 -2915.3232   90  199  403.00000 -2915.3232   823%  43.8 3695s
 15139684 13185499 -2915.3232  116  250  403.00000 -2915.3232   823%  43.8 3700s
 15159191 13199538 -2915.3232   94  222  403.00000 -2915.3232   823%  43.8 3705s
 15178830 13217872 -2915.3232  115  195  403.00000 -2915.3232   823%  43.8 3710s
 15201266 13236976 -2915.3232  173  125  403.00000 -2915.3232   823%  43.8 3715s
 15216994 13251282 -2103.6752  203   97  403.00000 -2915.3232   823%  43.8 3720s
 15242131 13271448 -2915.3232  106  232  403.00000 -2915.3232   823%  43.8 3725s
 15261612 13291040 -2915.3232   88  223  403.00000 -2915.3232   823%  43.9 3730s
 15288374 13311220 -187.53358  101   52  403.00000 -2915.3232   823%  43.9 3735s
 15312133 13331862 -2663.7470  131  127  403.00000 -2915.3232   823%  43.9 3740s
 15340305 13355181 -2915.3232   88  231  403.00000 -2915.3232   823%  43.8 3745s
 15363372 13375016 -2915.3232  103  175  403.00000 -2915.3232   823%  43.8 3750s
 15387433 13396801 -2915.3232   84  264  403.00000 -2915.3232   823%  43.8 3755s
 15402087 13405307 -2915.3232  125  135  403.00000 -2915.3232   823%  43.8 3762s
 15415250 13419048 -2915.3232   97  242  403.00000 -2915.3232   823%  43.8 3765s
 15434508 13436707 -2915.3232  102  189  403.00000 -2915.3232   823%  43.8 3770s
 15459024 13456190 -2915.3232   91  234  403.00000 -2915.3232   823%  43.8 3775s
 15480127 13475619 -2915.3232   83  249  403.00000 -2915.3232   823%  43.8 3780s
 15505227 13495111 -2915.3232   99  161  403.00000 -2915.3232   823%  43.8 3785s
 15527443 13514081 -2915.3232   93  208  403.00000 -2915.3232   823%  43.8 3790s
 15551538 13535167 -2915.3232   82  229  403.00000 -2915.3232   823%  43.8 3795s
 15578825 13558495 -2915.3232   77  216  403.00000 -2915.3232   823%  43.8 3800s
 15604368 13581963 -2915.3232  130  125  403.00000 -2915.3232   823%  43.7 3805s
 15626849 13600221 -2915.3232   93  255  403.00000 -2915.3232   823%  43.7 3810s
 15642460 13614106 -2915.3232  116  192  403.00000 -2915.3232   823%  43.7 3815s
 15666483 13634864 -2915.3232  106  205  403.00000 -2915.3232   823%  43.7 3820s
 15684596 13651039 -2915.3232   88  215  403.00000 -2915.3232   823%  43.7 3825s
 15710526 13672509 -596.11582  178   54  403.00000 -2915.3232   823%  43.7 3830s
 15735009 13695719 -2915.3232  144  157  403.00000 -2915.3232   823%  43.7 3835s
 15757173 13713878 -2915.3232  132  213  403.00000 -2915.3232   823%  43.7 3840s
 15781381 13735074 -2915.3232   99  248  403.00000 -2915.3232   823%  43.7 3845s
 15809069 13757554 -2915.3232  114  218  403.00000 -2915.3232   823%  43.7 3850s
 15830469 13777589 -2915.3232  107  242  403.00000 -2915.3232   823%  43.7 3855s
 15850008 13794881 -2915.3232  125  191  403.00000 -2915.3232   823%  43.7 3860s
 15872320 13814452 -2912.2864  151  127  403.00000 -2915.3232   823%  43.7 3865s
 15897018 13835227 -2915.3232  116  274  403.00000 -2915.3232   823%  43.7 3870s
 15917090 13850430 -2915.3232  132  196  403.00000 -2915.3232   823%  43.7 3875s
 15938869 13871072 -2915.3232   99  200  403.00000 -2915.3232   823%  43.7 3880s
 15962910 13889075 -2915.3232  101  199  403.00000 -2915.3232   823%  43.7 3885s
 15983340 13909704 -2915.3232   95  202  403.00000 -2915.3232   823%  43.7 3890s
 16008333 13930986 -2915.3232  108  216  403.00000 -2915.3232   823%  43.7 3895s
 16032579 13951582 -2915.3232   99  237  403.00000 -2915.3232   823%  43.7 3900s
 16055651 13970915 -2915.3232   89  225  403.00000 -2915.3232   823%  43.7 3905s
 16081516 13992383 -2915.3232  101  243  403.00000 -2915.3232   823%  43.7 3910s
 16104100 14011226 -2536.3959  157  121  403.00000 -2915.3232   823%  43.7 3915s
 16129101 14033829 -1954.2584  181   79  403.00000 -2915.3232   823%  43.7 3920s
 16148210 14050043 -2915.3232  170  168  403.00000 -2915.3232   823%  43.7 3925s
 16170757 14069574 -230.38215  110   53  403.00000 -2915.3232   823%  43.7 3930s
 16191936 14087892 -2282.0138  151  106  403.00000 -2915.3232   823%  43.7 3935s
 16217953 14108978 -1858.7404  168   99  403.00000 -2915.3232   823%  43.7 3940s
 16239372 14127444 -2915.3232  105  237  403.00000 -2915.3232   823%  43.7 3945s
 16261489 14145582 -2915.3232   76  258  403.00000 -2915.3232   823%  43.6 3950s
 16285956 14166776 -2915.3232   78  226  403.00000 -2915.3232   823%  43.6 3955s
 16308925 14184026 -2915.3232  114  172  403.00000 -2915.3232   823%  43.6 3960s
 16331931 14206914 -2915.3232  131  173  403.00000 -2915.3232   823%  43.6 3965s
 16351037 14224245 -2915.3232   99  179  403.00000 -2915.3232   823%  43.6 3970s
 16370964 14240657 -2915.3232  111  180  403.00000 -2915.3232   823%  43.6 3975s
 16398242 14262351 -2915.3232  109  199  403.00000 -2915.3232   823%  43.6 3980s
 16415786 14279206 -698.65932  190   59  403.00000 -2915.3232   823%  43.6 3985s
 16447954 14305717 -2915.3232   90  223  403.00000 -2915.3232   823%  43.6 3990s
 16469697 14324868 -2915.3232   96  216  403.00000 -2915.3232   823%  43.6 3995s
 16489719 14343245 -2915.3232   92  193  403.00000 -2915.3232   823%  43.6 4000s
 16518383 14367391 -2915.3232   87  227  403.00000 -2915.3232   823%  43.6 4005s
 16539911 14385915 -2915.3232  164  133  403.00000 -2915.3232   823%  43.6 4010s
 16565735 14406380 -2915.3232  118  200  403.00000 -2915.3232   823%  43.6 4015s
 16588822 14426570 -2915.3232  139  131  403.00000 -2915.3232   823%  43.6 4020s
 16612413 14447658 -2915.3232  155  181  403.00000 -2915.3232   823%  43.6 4025s
 16651133 14480289 -490.86189  239   53  403.00000 -2915.3232   823%  43.6 4030s
 16685311 14509457 -2915.3232  111  204  403.00000 -2915.3232   823%  43.6 4035s
 16722377 14540456 -1972.0593  170   95  403.00000 -2915.3232   823%  43.6 4040s
 16755886 14569543 -2915.3232   89  197  403.00000 -2915.3232   823%  43.6 4045s
 16792498 14602400 -2915.3232  119  219  403.00000 -2915.3232   823%  43.6 4050s
 16827011 14632880 -2915.3232  123  158  403.00000 -2915.3232   823%  43.6 4055s
 16856142 14654557 -2915.3232  123  249  403.00000 -2915.3232   823%  43.6 4075s
 16858672 14659517 -2915.3232  111  227  403.00000 -2915.3232   823%  43.6 4080s
 16888602 14684398 -2036.4197  145  116  403.00000 -2915.3232   823%  43.6 4085s
 16923590 14712424 -2915.3232   79  206  403.00000 -2915.3232   823%  43.6 4090s
 16956947 14742655 -2915.3232  113  158  403.00000 -2915.3232   823%  43.6 4095s
 16991981 14773848 -2915.3232  107  227  403.00000 -2915.3232   823%  43.6 4100s
 17031356 14806583 -2915.3232  106  186  403.00000 -2915.3232   823%  43.6 4105s
 17066673 14838062 -2915.3232  124  188  403.00000 -2915.3232   823%  43.6 4110s
 17105295 14870767 -2915.3232  104  171  403.00000 -2915.3232   823%  43.5 4115s
 17141403 14900894     cutoff  166       403.00000 -2915.3232   823%  43.5 4120s
 17181474 14935029 -2915.3232   96  206  403.00000 -2915.3232   823%  43.5 4125s
 17212979 14963799 -2915.3232   78  195  403.00000 -2915.3232   823%  43.5 4130s
 17251894 14997589 -2915.3232  102  248  403.00000 -2915.3232   823%  43.5 4135s
 17291243 15032463 -2915.3232   97  230  403.00000 -2915.3232   823%  43.5 4140s
 17323969 15061101 -2915.3232  101  233  403.00000 -2915.3232   823%  43.5 4145s
 17357031 15088901 -2915.3232   95  258  403.00000 -2915.3232   823%  43.5 4150s
 17392720 15118815 -2915.3232  113  192  403.00000 -2915.3232   823%  43.5 4155s
 17432435 15153839 -2915.3232  109  193  403.00000 -2915.3232   823%  43.5 4160s
 17466560 15183563 -2915.3232   93  220  403.00000 -2915.3232   823%  43.5 4165s
 17506202 15216950 -989.87988  199   65  403.00000 -2915.3232   823%  43.4 4170s
 17546345 15251468 -2915.3232  124  195  403.00000 -2915.3232   823%  43.4 4175s
 17586301 15284727 -907.67141  196   66  403.00000 -2915.3232   823%  43.4 4180s
 17617736 15311325 -2915.3232  121  222  403.00000 -2915.3232   823%  43.4 4185s
 17657340 15345066 -2915.3232  170  125  403.00000 -2915.3232   823%  43.4 4190s
 17687980 15367856 -2915.3232   72  184  403.00000 -2915.3232   823%  43.4 4195s
 17722817 15402437 -2915.3232  117  210  403.00000 -2915.3232   823%  43.4 4200s
 17756917 15429533     cutoff  145       403.00000 -2915.3232   823%  43.4 4205s
 17795205 15460815 -2915.3232   97  228  403.00000 -2915.3232   823%  43.4 4210s
 17833545 15494937 -2915.3232  103  231  403.00000 -2915.3232   823%  43.4 4215s
 17871170 15526017 -2644.0147  147  116  403.00000 -2915.3232   823%  43.4 4220s
 17910257 15559693 -2915.3232   92  244  403.00000 -2915.3232   823%  43.4 4225s
 17940502 15588911 -2915.3232   99  237  403.00000 -2915.3232   823%  43.4 4230s
 17983117 15624858 -2915.3232   88  226  403.00000 -2915.3232   823%  43.4 4235s
 18018913 15655361 -2915.3232   94  218  403.00000 -2915.3232   823%  43.4 4240s
 18052854 15683527 -2915.3232  112  219  403.00000 -2915.3232   823%  43.4 4245s
 18091055 15714172 -2915.3232  127  174  403.00000 -2915.3232   823%  43.3 4250s
 18127789 15748984 -1216.2551  223   69  403.00000 -2915.3232   823%  43.3 4255s
 18158065 15775089 -2915.3232  115  166  403.00000 -2915.3232   823%  43.4 4260s
 18189663 15803187 -2915.3232  134  138  403.00000 -2915.3232   823%  43.4 4265s
 18231718 15835929 -1231.4003  151   90  403.00000 -2915.3232   823%  43.3 4270s
 18271294 15870046 -2111.2280  129   89  403.00000 -2915.3232   823%  43.3 4275s
 18309357 15903364 -2915.3232  101  211  403.00000 -2915.3232   823%  43.3 4280s
 18340709 15930309 -2064.1478  152   95  403.00000 -2915.3232   823%  43.3 4285s
 18376275 15962012 -2915.3232  102  264  403.00000 -2915.3232   823%  43.3 4290s
 18409975 15989550 -2915.3232  121  214  403.00000 -2915.3232   823%  43.3 4295s
 18441814 16015578 -2915.3232  125  222  403.00000 -2915.3232   823%  43.3 4300s
 18482267 16051479 -2915.3232  193  136  403.00000 -2915.3232   823%  43.3 4305s
 18517528 16080583 -2915.3232  140  170  403.00000 -2915.3232   823%  43.3 4310s
 18546305 16105430 -2915.3232  101  207  403.00000 -2915.3232   823%  43.3 4315s
 18583888 16137732 -2915.3232  119  213  403.00000 -2915.3232   823%  43.3 4320s
 18617496 16166602 -2915.3232   87  252  403.00000 -2915.3232   823%  43.3 4325s
 18655509 16199405 -1680.8327  129   97  403.00000 -2915.3232   823%  43.3 4330s
 18691818 16230218 -2915.3232   93  220  403.00000 -2915.3232   823%  43.3 4335s
 18726954 16258980 -2915.3232   90  233  403.00000 -2915.3232   823%  43.3 4340s
 18763988 16292145 -2915.3232  159  144  403.00000 -2915.3232   823%  43.3 4345s
 18804912 16326652 -2915.3232   86  244  403.00000 -2915.3232   823%  43.3 4350s
 18842366 16358823 -2915.3232  101  210  403.00000 -2915.3232   823%  43.3 4355s
 18876404 16390010 -2915.3232  146  153  403.00000 -2915.3232   823%  43.2 4360s
 18909374 16416550 -2915.3232  105  188  403.00000 -2915.3232   823%  43.3 4365s
