
Gurobi 11.0.0 (linux64) logging started Fri Aug 23 13:12:53 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random18.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 324 columns and 0 nonzeros
Model fingerprint: 0xaeabdc52
Model has 11340 quadratic objective terms
Variable types: 0 continuous, 324 integer (324 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3816.0000000
Found heuristic solution: objective 997.0000000
Found heuristic solution: objective 502.0000000
Found heuristic solution: objective 466.0000000
Presolve time: 0.08s
Presolved: 0 rows, 324 columns, 0 nonzeros
Presolved model has 11340 quadratic objective terms
Variable types: 0 continuous, 324 integer (324 binary)

Root relaxation: objective -4.699711e+03, 327 iterations, 0.05 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 22374742 20210920  -46.22183  125  140  378.00000 -2899.2220   867%   5.1 2730s
 22396409 20228304 -2257.6090   65  191  378.00000 -2899.1083   867%   5.1 2736s
 22425888 20258191 -430.20042  191  101  378.00000 -2898.9050   867%   5.1 2740s
 22464600 20292942 -391.97775  207   98  378.00000 -2898.6104   867%   5.1 2745s
 22515776 20338937 -289.61469  166  125  378.00000 -2898.3074   867%   5.1 2750s
 22561585 20380918 -1151.0531  186  135  378.00000 -2898.1425   867%   5.1 2755s
 22605928 20419301 -457.26422  131  155  378.00000 -2897.8814   867%   5.1 2760s
 22642554 20453754 -2553.2924   64  239  378.00000 -2897.6607   867%   5.1 2765s
 22690389 20498022 -365.46278   75  138  378.00000 -2897.4012   867%   5.1 2770s
 22724303 20528378 -2182.9624   68  231  378.00000 -2897.1945   866%   5.1 2775s
 22763782 20565580 -2313.5326   68  225  378.00000 -2896.9650   866%   5.1 2780s
 22792230 20590650 -551.23903  191   97  378.00000 -2896.7998   866%   5.1 2785s
 22837646 20631987 -1777.8898  148  160  378.00000 -2896.4594   866%   5.1 2790s
 22881523 20671251 -345.24258  214  108  378.00000 -2896.2937   866%   5.1 2795s
 22924658 20709073 -2386.7077   66  224  378.00000 -2895.9547   866%   5.1 2800s
 22951047 20729161 -283.69686  133  123  378.00000 -2895.7977   866%   5.1 2805s
 22992568 20767776 -742.60624  115  150  378.00000 -2895.5248   866%   5.1 2810s
 23027812 20800488 -1119.8001   87  167  378.00000 -2895.3172   866%   5.1 2815s
 23074970 20842778 -566.51722  119  140  378.00000 -2895.0025   866%   5.1 2820s
 23126267 20889600 -2693.8199   75  234  378.00000 -2894.7267   866%   5.1 2825s
 23173947 20933777 -2196.2745   74  212  378.00000 -2894.4758   866%   5.1 2830s
 23220016 20975431 -2728.1994   55  235  378.00000 -2894.1389   866%   5.1 2835s
 23268729 21019040 -627.49502  122  142  378.00000 -2893.8595   866%   5.1 2840s
 23306610 21054770 -2563.0828   56  223  378.00000 -2893.5995   866%   5.1 2845s
 23349011 21092567 -2813.9209   47  252  378.00000 -2893.3602   865%   5.1 2850s
 23380959 21121075 -562.96776  181  116  378.00000 -2893.1738   865%   5.1 2855s
 23433204 21168547 -2323.7968   58  214  378.00000 -2892.8735   865%   5.1 2860s
 23458063 21190863 -1308.8019  174  149  378.00000 -2892.7067   865%   5.1 2865s
 23505379 21233460 -1889.8143   59  189  378.00000 -2892.4663   865%   5.1 2870s
 23556351 21278380 -1581.3217  155  142  378.00000 -2892.1386   865%   5.1 2875s
 23602157 21320304 -2182.3910  117  189  378.00000 -2891.8311   865%   5.1 2880s
 23656771 21368391 -736.46921  194  114  378.00000 -2891.5323   865%   5.1 2885s
 23696416 21404879 -2416.3634   55  231  378.00000 -2891.2926   865%   5.1 2890s
 23740332 21444991 -2228.0546  107  207  378.00000 -2890.9914   865%   5.1 2895s
 23779594 21479389  186.39990  125  111  378.00000 -2890.8592   865%   5.1 2900s
 23825515 21521640 -1739.3025  154  165  378.00000 -2890.5581   865%   5.1 2905s
 23872062 21561836 -2240.5184   67  215  378.00000 -2890.2866   865%   5.1 2910s
 23915622 21602066 -1784.5866  117  177  378.00000 -2890.0359   865%   5.1 2915s
 23957159 21639693 -1674.5471  149  161  378.00000 -2889.8333   865%   5.1 2920s
 24009990 21687974 -2253.5177   68  212  378.00000 -2889.5877   864%   5.1 2925s
 24032667 21707810  174.12774  236   70  378.00000 -2889.4385   864%   5.1 2930s
 24074331 21745531 -1362.1697  152  163  378.00000 -2889.2144   864%   5.1 2935s
 24127942 21794383 -267.94999  208  104  378.00000 -2888.9314   864%   5.1 2940s
 24173793 21835557  375.59411  159  110  378.00000 -2888.5774   864%   5.1 2945s
 24222302 21881147 -788.84280  203  106  378.00000 -2888.2692   864%   5.1 2950s
 24280918 21931007   71.68882  122  119  378.00000 -2887.8827   864%   5.1 2955s
 24328438 21972733 -1993.6118   67  223  378.00000 -2887.5680   864%   5.1 2960s
 24373246 22015720 -2286.8959   67  228  378.00000 -2887.3518   864%   5.1 2965s
 24418643 22056743 -666.03800  194  107  378.00000 -2887.1310   864%   5.1 2970s
 24467649 22101018 -2349.1053   73  234  378.00000 -2886.8421   864%   5.1 2975s
 24513303 22141321 -1370.8336  113  171  378.00000 -2886.5361   864%   5.1 2980s
 24554448 22180482 -1719.2018  129  171  378.00000 -2886.3802   864%   5.1 2985s
 24603709 22223917 -940.18779   98  169  378.00000 -2886.0338   864%   5.1 2990s
 24648384 22263340 -1880.1611   51  198  378.00000 -2885.7739   863%   5.1 2995s
 24693808 22302535 -1355.6729  173  135  378.00000 -2885.5284   863%   5.1 3001s
 24713369 22324343 -2509.6024   61  219  378.00000 -2885.4780   863%   5.1 3005s
 24764804 22371884 -2134.1587  119  200  378.00000 -2885.1397   863%   5.1 3010s
 24812717 22413545 -1636.6886   67  189  378.00000 -2884.9214   863%   5.1 3015s
 24856921 22455475 -2247.1704  106  194  378.00000 -2884.6459   863%   5.1 3020s
 24905679 22496520 -2218.3230   69  208  378.00000 -2884.3584   863%   5.1 3025s
 24948714 22536278   40.84627   55  131  378.00000 -2884.1727   863%   5.1 3030s
 24997269 22579775 -1571.6915  128  172  378.00000 -2883.8090   863%   5.1 3035s
 25042886 22621665 -2016.3643   97  197  378.00000 -2883.5790   863%   5.1 3040s
 25084401 22659915 -2488.4466   54  232  378.00000 -2883.4247   863%   5.1 3045s
 25130866 22701250 -759.27986  212   96  378.00000 -2883.2155   863%   5.1 3050s
 25174213 22741011 -2486.6969   52  235  378.00000 -2883.0778   863%   5.1 3055s
 25220660 22783513 -2596.1936   77  229  378.00000 -2882.8547   863%   5.1 3060s
 25260947 22817037 -1726.0554   75  195  378.00000 -2882.7079   863%   5.1 3066s
 25282326 22840499 -1571.7750  147  168  378.00000 -2882.5512   863%   5.1 3070s
 25330664 22881409  169.89592  118  115  378.00000 -2882.2512   863%   5.1 3075s
 25376390 22923260 -1766.5403  132  172  378.00000 -2881.9201   862%   5.1 3080s
 25412945 22955467 -2621.3374   87  222  378.00000 -2881.6776   862%   5.1 3085s
 25459888 22995666 -2424.4616   54  225  378.00000 -2881.3940   862%   5.1 3090s
 25507515 23039131 -1482.8252  152  152  378.00000 -2881.0957   862%   5.1 3095s
 25558586 23084945 -1413.5278   96  199  378.00000 -2880.8152   862%   5.1 3100s
 25607212 23129571 -2131.2904  115  186  378.00000 -2880.5139   862%   5.1 3105s
 25655998 23173406 -2279.1711   79  225  378.00000 -2880.2923   862%   5.1 3110s
 25703745 23216604  311.25365  110  123  378.00000 -2880.0946   862%   5.1 3115s
 25742404 23251694 -2819.1132   36  234  378.00000 -2879.9361   862%   5.1 3120s
 25775944 23278939 -1202.7516  165  148  378.00000 -2879.7730   862%   5.1 3131s
 25797869 23301841 -1769.8408   72  200  378.00000 -2879.6343   862%   5.1 3135s
 25835581 23335494 -1263.6059   93  157  378.00000 -2879.4274   862%   5.1 3140s
 25863009 23362028 -2206.5095   97  216  378.00000 -2879.2898   862%   5.1 3145s
 25899956 23394733  232.11887   83  143  378.00000 -2879.1720   862%   5.1 3150s
 25930187 23424290 -2566.2351   80  229  378.00000 -2879.0987   862%   5.1 3155s
 25979672 23467559 -2250.9072   90  226  378.00000 -2878.8073   862%   5.1 3160s
 26015251 23499869 -856.26543  187  118  378.00000 -2878.5891   862%   5.1 3165s
 26048760 23530504 -1644.3311   75  188  378.00000 -2878.4032   861%   5.1 3170s
 26086170 23564576   17.45004  227   87  378.00000 -2878.2371   861%   5.1 3175s
 26123769 23597799 -1149.3734  156  149  378.00000 -2877.9753   861%   5.1 3180s
 26153374 23622915 -1673.9440   47  183  378.00000 -2877.8415   861%   5.1 3185s
 26197692 23664048 -2343.4732   76  230  378.00000 -2877.5807   861%   5.1 3190s
 26230193 23690850 -2230.1840   97  224  378.00000 -2877.4528   861%   5.1 3196s
 26262340 23722921 -1722.2514  130  178  378.00000 -2877.2564   861%   5.1 3200s
 26303095 23759621 -1084.3577   95  167  378.00000 -2877.0882   861%   5.1 3205s
 26352430 23803163 -922.77784  178  133  378.00000 -2876.8284   861%   5.1 3210s
 26397990 23842506 -1948.2462  101  199  378.00000 -2876.5007   861%   5.1 3215s
 26441847 23878040 -258.62847  197   97  378.00000 -2876.2739   861%   5.1 3221s
 26468730 23905640 -2031.2865   99  186  378.00000 -2876.1428   861%   5.1 3225s
 26512725 23944485 -1051.2427   67  186  378.00000 -2875.9490   861%   5.1 3230s
 26558507 23986219  245.26293  154  124  378.00000 -2875.6684   861%   5.1 3235s
 26602436 24025780  309.86310  169  115  378.00000 -2875.4415   861%   5.1 3240s
 26648588 24065846 -2418.0511   70  218  378.00000 -2875.1453   861%   5.1 3245s
 26699003 24111465 -846.20724   87  139  378.00000 -2874.8468   861%   5.1 3250s
 26742943 24151408 -2192.3970   87  202  378.00000 -2874.5719   860%   5.1 3255s
 26789248 24192893 -2059.3081  121  182  378.00000 -2874.3077   860%   5.1 3260s
 26837774 24236831 -240.24773  221   83  378.00000 -2874.1161   860%   5.1 3265s
 26870412 24266760 -2462.5365   77  213  378.00000 -2873.9776   860%   5.1 3270s
 26920601 24310315 -1352.6180   77  181  378.00000 -2873.6479   860%   5.1 3275s
 26961612 24348372 -2484.3689  105  214  378.00000 -2873.4676   860%   5.1 3280s
 26998882 24382834 -1808.0806   86  189  378.00000 -2873.3360   860%   5.1 3285s
 27028090 24409508 -2101.4755  107  172  378.00000 -2873.1895   860%   5.1 3290s
 27072143 24448561 -2522.8090   83  227  378.00000 -2873.0003   860%   5.1 3295s
 27123149 24493845 -2268.8309   61  226  378.00000 -2872.7761   860%   5.1 3300s
 27175187 24543384 -2675.1078   56  228  378.00000 -2872.5210   860%   5.1 3305s
 27221728 24584219 -2040.7360   80  205  378.00000 -2872.3164   860%   5.1 3310s
 27275264 24633920  352.73808  107  118  378.00000 -2872.0596   860%   5.1 3315s
 27325858 24680075 -840.85167  171  135  378.00000 -2871.8845   860%   5.1 3320s
 27366266 24715257 -2672.0696   93  233  378.00000 -2871.6666   860%   5.1 3325s
 27403175 24750114 -2545.3469   52  224  378.00000 -2871.4876   860%   5.1 3330s
 27449286 24790909 -214.73039   49  124  378.00000 -2871.2685   860%   5.1 3335s
 27495424 24833405 -2687.5970   64  245  378.00000 -2870.9953   860%   5.1 3340s
 27544054 24877017 -2560.6924   44  237  378.00000 -2870.8061   859%   5.1 3345s
 27582389 24911627 -2258.0154   81  220  378.00000 -2870.5453   859%   5.1 3350s
 27623444 24948367 -1994.8595  132  177  378.00000 -2870.3551   859%   5.1 3355s
 27681142 25000821 -952.11628  170  129  378.00000 -2870.0755   859%   5.1 3360s
 27748170 25061195 -2138.0002  115  188  378.00000 -2869.7577   859%   5.1 3365s
 27803673 25112008 -1249.1829  136  148  378.00000 -2869.4586   859%   5.1 3370s
 27849795 25153707 -1410.1760  142  172  378.00000 -2869.2657   859%   5.1 3375s
 27892122 25193307 -2781.0865   50  237  378.00000 -2869.0989   859%   5.1 3380s
 27933756 25231151 -1744.7373  143  158  378.00000 -2868.9056   859%   5.1 3385s
 27970460 25265855 -1691.9881  150  166  378.00000 -2868.7106   859%   5.1 3390s
 28021000 25310207 -2436.1491   72  226  378.00000 -2868.4749   859%   5.1 3395s
 28068564 25352919 -2644.6657   66  242  378.00000 -2868.2209   859%   5.1 3400s
 28116265 25395477 -1706.3140  123  168  378.00000 -2868.0352   859%   5.1 3405s
 28157149 25435205 -1882.3389  123  182  378.00000 -2867.8847   859%   5.1 3410s
 28196808 25469732 -1752.8065   92  198  378.00000 -2867.7275   859%   5.1 3415s
 28237149 25505957 -2214.8869   91  199  378.00000 -2867.5227   859%   5.1 3420s
 28272772 25534924 -111.39118  208   89  378.00000 -2867.3848   859%   5.1 3426s
 28293941 25556389 -1880.7397   71  205  378.00000 -2867.2522   859%   5.1 3430s
 28331741 25591942 -1574.3161  139  168  378.00000 -2867.0680   858%   5.1 3435s
 28375001 25628760 -1954.1800  117  188  378.00000 -2866.8187   858%   5.1 3440s
 28417560 25666670 -2494.5846   50  253  378.00000 -2866.6144   858%   5.1 3445s
 28471096 25716240 -1513.5757  137  162  378.00000 -2866.4041   858%   5.1 3450s
 28519052 25757864 -2575.7131   66  247  378.00000 -2866.0897   858%   5.1 3455s
 28568075 25802052 -1833.8597   84  225  378.00000 -2865.8722   858%   5.1 3460s
 28609944 25840712 -2316.7596   77  225  378.00000 -2865.6968   858%   5.1 3465s
 28647915 25874943 -2594.0367   65  239  378.00000 -2865.5589   858%   5.1 3470s
 28694011 25915070 -2102.7885  116  194  378.00000 -2865.3306   858%   5.1 3475s
 28743381 25960499  180.03912  236   73  378.00000 -2865.0870   858%   5.1 3480s
 28773468 26012833 -1139.0960  102  170  378.00000 -2864.9161   858%   5.1 3494s
 28805500 26016533   57.32206  213   89  378.00000 -2864.7653   858%   5.1 3495s
 28819328 26027182 -2345.1364   55  220  378.00000 -2864.6980   858%   5.1 3500s
 28861180 26066028 -1868.0819   83  203  378.00000 -2864.4778   858%   5.1 3505s
 28904041 26105195 -2281.6682   65  214  378.00000 -2864.2868   858%   5.1 3510s
 28957208 26152919 -241.07037  166  117  378.00000 -2864.0955   858%   5.1 3515s
 28998428 26191066 -2736.2891   53  240  378.00000 -2863.9428   858%   5.1 3520s
 29046943 26234518 -2429.2787   84  211  378.00000 -2863.7057   858%   5.1 3525s
 29098428 26280243 -895.05514  175  126  378.00000 -2863.5205   858%   5.1 3530s
 29136467 26314290 -1857.9589   51  204  378.00000 -2863.3243   857%   5.1 3535s
 29186988 26359967 -2223.2341   82  212  378.00000 -2863.0734   857%   5.1 3540s
 29236931 26405974 -301.58310  105  136  378.00000 -2862.8088   857%   5.1 3545s
 29283015 26446744 -2295.0215   72  224  378.00000 -2862.6524   857%   5.1 3550s
 29307690 26467532 -2328.1880   76  199  378.00000 -2862.5868   857%   5.1 3555s
 29341008 26500425 -1554.7144   80  202  378.00000 -2862.4233   857%   5.1 3560s
 29373047 26529854 -2594.2908   51  232  378.00000 -2862.2858   857%   5.1 3565s
 29415201 26567031 -730.63309  100  162  378.00000 -2862.0678   857%   5.1 3570s
 29460470 26605854 -2757.8283   62  241  378.00000 -2861.8432   857%   5.1 3575s
 29494359 26640082 -978.88169  136  162  378.00000 -2861.7623   857%   5.1 3580s
 29539862 26679709 -2270.3276  101  197  378.00000 -2861.5260   857%   5.1 3585s
 29582579 26718576 -2190.3264  103  200  378.00000 -2861.3720   857%   5.1 3590s
 29624143 26757711 -1067.5155  151  154  378.00000 -2861.2474   857%   5.1 3595s
 29661587 26791075 -2238.8293   87  199  378.00000 -2861.0693   857%   5.1 3600s
 29704018 26826294 -2805.1354   72  241  378.00000 -2860.8104   857%   5.1 3605s
 29748472 26866127 -2186.4875   91  203  378.00000 -2860.5799   857%   5.1 3610s
 29792813 26906836 -2078.7250   81  212  378.00000 -2860.4110   857%   5.1 3615s
 29833235 26942329 -2363.9068   83  218  378.00000 -2860.2353   857%   5.1 3620s
 29866087 26972593 -1530.3356  130  173  378.00000 -2860.1055   857%   5.1 3625s
 29903952 27005449  343.11739  113  107  378.00000 -2859.9637   857%   5.1 3630s
 29935557 27031756 -2391.0914   96  205  378.00000 -2859.8226   857%   5.1 3635s
 29976864 27073786 -2390.7534   68  245  378.00000 -2859.6781   857%   5.1 3640s
 30020396 27112010 -2331.8318  100  208  378.00000 -2859.4073   856%   5.1 3645s
 30059329 27147126 -2270.5884   66  226  378.00000 -2859.2809   856%   5.1 3650s
 30101099 27186165 -427.76983  159  142  378.00000 -2859.1410   856%   5.1 3655s
 30141521 27220686 -2167.6955   67  212  378.00000 -2858.9688   856%   5.1 3660s
 30188353 27265802 -1460.4486  111  169  378.00000 -2858.8162   856%   5.1 3665s
 30236217 27305283  -12.80569  239   76  378.00000 -2858.5725   856%   5.1 3670s
 30292718 27356972 -1776.7502  118  174  378.00000 -2858.2921   856%   5.1 3675s
 30339188 27397190 -2007.9818   64  201  378.00000 -2858.0212   856%   5.1 3680s
 30381077 27435060  103.81076  140  118  378.00000 -2857.8698   856%   5.1 3685s
 30426297 27476384 -1647.8216   44  193  378.00000 -2857.7367   856%   5.1 3690s
 30467024 27511891  111.26131  103  118  378.00000 -2857.5632   856%   5.1 3695s
 30515312 27556197 -1941.3732   97  226  378.00000 -2857.2782   856%   5.1 3700s
 30539810 27577308 -595.55727  182  119  378.00000 -2857.1933   856%   5.1 3705s
 30576942 27611212 -1063.4419  112  162  378.00000 -2857.0051   856%   5.1 3710s
 30619724 27649496 -1473.0229  153  157  378.00000 -2856.7965   856%   5.1 3715s
 30671330 27696770 -1213.2097  128  163  378.00000 -2856.6501   856%   5.1 3720s
 30708032 27727609 -2196.7821  107  201  378.00000 -2856.4445   856%   5.1 3725s
 30744896 27763761 -824.50457  154  131  378.00000 -2856.3458   856%   5.1 3730s
 30799808 27814309 -644.19950  207  110  378.00000 -2856.1711   856%   5.1 3735s
 30848180 27858307 -2189.5728  110  187  378.00000 -2855.9199   856%   5.1 3740s
 30902827 27907155 -2020.9939  100  199  378.00000 -2855.7247   855%   5.1 3745s
 30947545 27948582 -2545.3601   43  226  378.00000 -2855.5425   855%   5.1 3750s
 30999885 27995065 -2735.4294   45  232  378.00000 -2855.3217   855%   5.1 3755s
 31042976 28035360 -1526.3663  145  158  378.00000 -2855.0999   855%   5.1 3760s
 31086411 28073204 -927.50221  105  153  378.00000 -2854.8867   855%   5.1 3765s
 31126595 28109263 -2208.5825  106  207  378.00000 -2854.6986   855%   5.1 3770s
 31168734 28144812  377.87980   84  110  378.00000 -2854.5666   855%   5.1 3775s
 31199410 28176106 -1579.3110  156  160  378.00000 -2854.4267   855%   5.1 3780s
 31215688 28188159 -2717.2466   64  235  378.00000 -2854.3656   855%   5.1 3785s
 31262747 28231025  307.46366  229   81  378.00000 -2854.1743   855%   5.1 3790s
 31307678 28270573 -2468.9282   74  213  378.00000 -2853.9907   855%   5.1 3795s
 31349823 28310215 -1895.0904   86  193  378.00000 -2853.8152   855%   5.1 3800s
 31398103 28355499 -2186.3424   79  222  378.00000 -2853.6266   855%   5.1 3805s
 31444849 28395648 -466.34927   78  140  378.00000 -2853.4081   855%   5.1 3810s
 31487671 28431411  308.20709   92  124  378.00000 -2853.1938   855%   5.1 3815s
 31534327 28475258 -705.56827  202  100  378.00000 -2853.0027   855%   5.1 3820s
 31583174 28518150 -2609.9179   59  229  378.00000 -2852.7788   855%   5.1 3825s
 31628988 28560032 -997.37135  175  126  378.00000 -2852.5372   855%   5.1 3830s
 31679936 28605387 -2614.6779   44  228  378.00000 -2852.2863   855%   5.1 3835s
 31717793 28641611 -2502.2026   59  240  378.00000 -2852.1528   855%   5.1 3840s
 31767180 28684751 -1648.8008  127  171  378.00000 -2851.9483   854%   5.1 3845s
 31810166 28722741 -1876.3514   43  220  378.00000 -2851.7705   854%   5.1 3850s
 31854302 28761944 -1778.8525   90  196  378.00000 -2851.5639   854%   5.1 3855s
 31902231 28805943 -616.66855  108  132  378.00000 -2851.3195   854%   5.1 3860s
 31933929 28836472 -2170.9972  111  195  378.00000 -2851.1786   854%   5.1 3865s
 31956187 28855749 -2462.7557   87  223  378.00000 -2851.1241   854%   5.1 3870s
 31994832 28888771 -2221.5946   76  210  378.00000 -2850.9714   854%   5.1 3875s
 32041427 28929454 -2332.3175   63  211  378.00000 -2850.7559   854%   5.1 3880s
 32082908 28970253 -2046.6641  117  192  378.00000 -2850.6226   854%   5.1 3885s
 32126593 29008766 -693.13198  203  114  378.00000 -2850.4990   854%   5.1 3890s
 32173900 29048364  334.43829   94  109  378.00000 -2850.2113   854%   5.1 3895s
 32220691 29091373 -2043.5411  122  174  378.00000 -2850.0294   854%   5.1 3900s
 32264461 29129066 -2488.4518   63  231  378.00000 -2849.8592   854%   5.1 3905s
 32305279 29169088 -1259.0415  172  127  378.00000 -2849.7207   854%   5.1 3910s
 32340209 29199452 -1571.1058  140  168  378.00000 -2849.5122   854%   5.1 3915s
 32381878 29236392 -2096.0578   99  208  378.00000 -2849.3447   854%   5.1 3920s
 32414660 29267718 -2338.4696   93  221  378.00000 -2849.2333   854%   5.1 3925s
 32450412 29296274 -2167.2789   73  188  378.00000 -2849.0413   854%   5.1 3930s
 32470465 29312809 -2466.8492   82  226  378.00000 -2848.9875   854%   5.1 3938s
 32482067 29326602 -2540.1523   68  229  378.00000 -2848.9460   854%   5.1 3940s
 32523677 29365130 -1787.7304  132  178  378.00000 -2848.7904   854%   5.1 3945s
 32564085 29400189 -1230.7774   67  169  378.00000 -2848.5977   854%   5.1 3951s
 32591504 29426265 -1204.1469  147  146  378.00000 -2848.5305   854%   5.1 3955s
 32631716 29463260 -1443.4034   50  184  378.00000 -2848.4105   854%   5.1 3960s
 32656614 29485467 -1226.9500   94  173  378.00000 -2848.3157   854%   5.1 3965s
 32705414 29530819 -2098.6102   90  204  378.00000 -2848.0963   853%   5.1 3970s
 32751048 29570056 -2325.6613   64  210  378.00000 -2847.9171   853%   5.1 3975s
 32793696 29609426 -2803.8567   48  253  378.00000 -2847.7217   853%   5.1 3980s
 32844638 29655580 -2390.1309  102  218  378.00000 -2847.5118   853%   5.1 3985s
 32886443 29694360  202.50094  132  112  378.00000 -2847.3402   853%   5.1 3990s
 32926775 29728678  -47.52079  232   78  378.00000 -2847.1894   853%   5.1 3995s
 32967986 29768746 -1541.9072  126  171  378.00000 -2847.0410   853%   5.1 4000s
 33009115 29805258 -1142.1817   85  177  378.00000 -2846.8787   853%   5.1 4005s
 33051770 29843866 -142.20099  118  135  378.00000 -2846.6981   853%   5.1 4010s
 33094337 29882986 -1581.8436  165  145  378.00000 -2846.5287   853%   5.1 4015s
 33114128 29900773 -1211.3404  160  146  378.00000 -2846.4593   853%   5.1 4020s
 33158633 29939145 -2508.0412   36  218  378.00000 -2846.2392   853%   5.1 4025s
 33203443 29979679 -2391.0048   78  228  378.00000 -2846.0452   853%   5.1 4030s
 33248946 30019496 -1158.7117   80  172  378.00000 -2845.8382   853%   5.1 4035s
 33283683 30051822 -1693.3853  127  175  378.00000 -2845.6826   853%   5.1 4040s
 33333841 30095668 -1550.2590  151  163  378.00000 -2845.4681   853%   5.1 4045s
 33376846 30133495 -1803.7974   62  203  378.00000 -2845.2928   853%   5.1 4050s
 33419431 30170370 -1817.3476  105  181  378.00000 -2845.0811   853%   5.1 4055s
 33466869 30214931 -1290.2697   62  174  378.00000 -2844.9330   853%   5.1 4060s
 33518634 30261421 -2176.9670   46  217  378.00000 -2844.6766   853%   5.1 4065s
 33565826 30304038 -1744.0193  133  173  378.00000 -2844.4297   852%   5.1 4070s
 33619671 30351221 -1306.6499   61  179  378.00000 -2844.2407   852%   5.1 4075s
 33660243 30388442 -455.72403   77  150  378.00000 -2844.0824   852%   5.1 4080s
 33686723 30413490 -2206.6505   68  217  378.00000 -2843.9850   852%   5.1 4085s
 33735348 30456341 -2010.4695   67  208  378.00000 -2843.8152   852%   5.1 4090s
 33782988 30500110 -2302.0793   64  217  378.00000 -2843.6848   852%   5.1 4095s
 33828800 30541989 -2359.8235   65  213  378.00000 -2843.4764   852%   5.1 4100s
 33876264 30586407 -1534.6649  148  153  378.00000 -2843.3048   852%   5.1 4105s
 33926407 30631307 -919.81316  157  136  378.00000 -2843.1138   852%   5.1 4110s
 33974466 30673358 -2473.6395   91  223  378.00000 -2842.9468   852%   5.1 4115s
 34016971 30712768 -1315.9271  133  166  378.00000 -2842.7675   852%   5.1 4120s
 34069952 30759355 -2116.4441   55  223  378.00000 -2842.5912   852%   5.1 4125s
 34104941 30793083 -1898.7349  143  158  378.00000 -2842.5057   852%   5.1 4130s
 34144385 30830626 -1561.8077  161  145  378.00000 -2842.3885   852%   5.1 4135s
 34178451 30860952 -381.65111  219   89  378.00000 -2842.3309   852%   5.1 4140s
 34225689 30902004 -1892.7162  119  197  378.00000 -2842.0821   852%   5.1 4145s
 34285603 30956740 -2492.7492   56  239  378.00000 -2841.8588   852%   5.1 4150s
 34333969 30999897 -1219.2124  171  128  378.00000 -2841.6741   852%   5.1 4155s
 34369966 31032319  143.29180  111  120  378.00000 -2841.5759   852%   5.1 4160s
 34413612 31068632 -2613.7564   79  224  378.00000 -2841.3976   852%   5.1 4165s
 34445668 31095438 -2074.4566   65  237  378.00000 -2841.2863   852%   5.1 4172s
 34467294 31118354  245.88603  151  108  378.00000 -2841.1789   852%   5.1 4175s
 34514508 31159908 -1053.2396   96  165  378.00000 -2840.9993   852%   5.1 4180s
 34563647 31204813     cutoff  137       378.00000 -2840.8389   852%   5.1 4185s
 34609435 31244912  280.57573   96  109  378.00000 -2840.6447   851%   5.1 4190s
 34651704 31284258 -649.33398  191  115  378.00000 -2840.4686   851%   5.1 4195s
 34702991 31329716 -2142.7185   70  219  378.00000 -2840.2763   851%   5.1 4200s
 34753248 31375270 -1368.1868  106  190  378.00000 -2840.1062   851%   5.1 4205s
 34800201 31418192 -1386.6091   72  190  378.00000 -2839.9580   851%   5.1 4210s
 34849766 31462702 -1947.7119   64  212  378.00000 -2839.7137   851%   5.1 4215s
 34894085 31503349   13.97434  241   69  378.00000 -2839.5635   851%   5.1 4220s
 34940890 31544378 -2768.4604   53  227  378.00000 -2839.4030   851%   5.1 4225s
 34981957 31581842 -1682.5525  151  147  378.00000 -2839.2603   851%   5.1 4230s
 35033271 31626345 -2672.3218   71  238  378.00000 -2839.0611   851%   5.1 4235s
 35079322 31667079 -1026.6351  113  147  378.00000 -2838.8524   851%   5.1 4240s
 35116336 31701763 -227.99949  223   81  378.00000 -2838.7232   851%   5.1 4245s
 35153498 31736073 -1529.9870  144  156  378.00000 -2838.5651   851%   5.1 4250s
 35167587 31748630 -2289.6578   82  215  378.00000 -2838.5297   851%   5.1 4255s
 35215919 31790621 -2737.8407   60  241  378.00000 -2838.3214   851%   5.1 4260s
 35263854 31834160 -2150.0499  122  189  378.00000 -2838.1244   851%   5.1 4265s
 35312559 31876121 -794.75049   93  139  378.00000 -2837.9149   851%   5.1 4270s
 35347932 31908981 -696.54540  202   93  378.00000 -2837.7470   851%   5.1 4275s
 35391454 31944189 -513.37959  115  152  378.00000 -2837.6201   851%   5.1 4280s
 35438085 31988830 -2243.5456   74  216  378.00000 -2837.4621   851%   5.1 4285s
 35460226 32009013 -1494.2470  167  153  378.00000 -2837.3950   851%   5.1 4290s
 35501421 32046924 -1222.0976  146  151  378.00000 -2837.2692   851%   5.1 4295s
