
Gurobi 11.0.0 (linux64) logging started Fri Aug 23 01:41:57 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random16.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 256 columns and 0 nonzeros
Model fingerprint: 0x728dffb8
Model has 7936 quadratic objective terms
Variable types: 0 continuous, 256 integer (256 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [6e+00, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3296.0000000
Found heuristic solution: objective 721.0000000
Found heuristic solution: objective 532.0000000
Found heuristic solution: objective 434.0000000
Found heuristic solution: objective 414.0000000
Presolve time: 0.09s
Presolved: 0 rows, 256 columns, 0 nonzeros
Presolved model has 7936 quadratic objective terms
Variable types: 0 continuous, 256 integer (256 binary)

Root relaxation: objective -3.374220e+03, 255 iterations, 0.03 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 7508368 6528756 -2965.5573   65  174  304.00000 -2965.5573  1076%  40.0 2830s
 7520696 6540244 -2965.5573  102  137  304.00000 -2965.5573  1076%  40.0 2836s
 7531994 6550195 -2965.5573   78  237  304.00000 -2965.5573  1076%  40.0 2840s
 7547086 6563662 -2965.5573   81  234  304.00000 -2965.5573  1076%  39.9 2846s
 7558918 6572606 -2965.5573   78  248  304.00000 -2965.5573  1076%  39.9 2850s
 7572442 6582960 -2965.5573   73  197  304.00000 -2965.5573  1076%  39.9 2855s
 7578076 6589501 -2965.5573  130  150  304.00000 -2965.5573  1076%  40.0 2860s
 7588900 6600573 -2965.5573  132  159  304.00000 -2965.5573  1076%  40.0 2865s
 7602068 6611641 -2507.8030  151   96  304.00000 -2965.5573  1076%  40.0 2871s
 7613918 6625570 -2965.5573   84  161  304.00000 -2965.5573  1076%  40.0 2880s
 7635835 6640042 -2965.5573   63  233  304.00000 -2965.5573  1076%  40.0 2885s
 7644144 6651967 -2965.5573  116  121  304.00000 -2965.5573  1076%  40.0 2890s
 7664128 6664948 -2965.5573   67  220  304.00000 -2965.5573  1076%  40.0 2895s
 7678628 6676611 -2965.5573  167   99  304.00000 -2965.5573  1076%  40.0 2900s
 7691260 6687777 -2965.5573  146  125  304.00000 -2965.5573  1076%  40.0 2905s
 7709900 6703019 -2965.5573   84  177  304.00000 -2965.5573  1076%  40.0 2910s
 7725987 6716808 -2965.5573   76  212  304.00000 -2965.5573  1076%  40.0 2915s
 7744075 6732802 -2965.5573  112  185  304.00000 -2965.5573  1076%  40.0 2920s
 7760503 6747116 -2965.5573   99  186  304.00000 -2965.5573  1076%  40.0 2925s
 7778201 6763015 -2965.5573  114  149  304.00000 -2965.5573  1076%  40.0 2930s
 7800335 6783211 -2965.5573   79  230  304.00000 -2965.5573  1076%  40.0 2936s
 7817399 6796051     cutoff  132       304.00000 -2965.5573  1076%  40.0 2940s
 7829985 6807544 -2965.5573   94  213  304.00000 -2965.5573  1076%  39.9 2945s
 7847857 6822028 -2965.5573   83  229  304.00000 -2965.5573  1076%  39.9 2950s
 7858960 6830980 -2965.5573  107  164  304.00000 -2965.5573  1076%  39.9 2955s
 7876154 6846321 -2965.5573   77  166  304.00000 -2965.5573  1076%  39.9 2960s
 7890706 6859898 -2965.5573   94  176  304.00000 -2965.5573  1076%  39.9 2965s
 7899671 6868119 -2965.5573   62  230  304.00000 -2965.5573  1076%  39.9 2971s
 7915828 6880912 -2965.5573   68  237  304.00000 -2965.5573  1076%  39.9 2976s
 7930710 6894948 -2965.5573   89  226  304.00000 -2965.5573  1076%  39.9 2981s
 7948073 6908266 -2965.5573   60  216  304.00000 -2965.5573  1076%  39.9 2985s
 7962559 6920702 -2965.5573   79  213  304.00000 -2965.5573  1076%  39.9 2990s
 7979912 6936993 -2965.5573   70  220  304.00000 -2965.5573  1076%  39.8 2995s
 7998555 6952575   -7.02958  155   32  304.00000 -2965.5573  1076%  39.8 3000s
 8013135 6965648 -2965.5573   90  232  304.00000 -2965.5573  1076%  39.8 3005s
 8025643 6977632 -2965.5573  121  129  304.00000 -2965.5573  1076%  39.8 3010s
 8042622 6991667     cutoff  148       304.00000 -2965.5573  1076%  39.8 3015s
 8056682 7002578 -2965.5573  109  168  304.00000 -2965.5573  1076%  39.8 3020s
 8072650 7015480 -1447.4959  120   58  304.00000 -2965.5573  1076%  39.8 3025s
 8088628 7030193 -2965.5573   89  222  304.00000 -2965.5573  1076%  39.8 3030s
 8101350 7041068 -2965.5573   78  235  304.00000 -2965.5573  1076%  39.8 3035s
 8121545 7058558 -2965.5573   79  184  304.00000 -2965.5573  1076%  39.8 3040s
 8141334 7075552 -2965.5573  113  182  304.00000 -2965.5573  1076%  39.8 3045s
 8152670 7085986 -1432.0960  158   74  304.00000 -2965.5573  1076%  39.8 3051s
 8165058 7096720 -2965.5573   72  178  304.00000 -2965.5573  1076%  39.8 3055s
 8186126 7113859 -2965.5573   61  241  304.00000 -2965.5573  1076%  39.8 3060s
 8199346 7126463 -2965.5573   88  170  304.00000 -2965.5573  1076%  39.8 3065s
 8216575 7140291 -2965.5573  100  147  304.00000 -2965.5573  1076%  39.8 3071s
 8232400 7154174 -2965.5573   70  226  304.00000 -2965.5573  1076%  39.8 3076s
 8242711 7164273 -2965.5573   71  237  304.00000 -2965.5573  1076%  39.8 3080s
 8256348 7174759 -2965.5573   94  193  304.00000 -2965.5573  1076%  39.8 3085s
 8278454 7194507 -2965.5573   67  234  304.00000 -2965.5573  1076%  39.8 3090s
 8295989 7210175 -2965.5573   79  239  304.00000 -2965.5573  1076%  39.8 3095s
 8315109 7227061 -2965.5573  119  156  304.00000 -2965.5573  1076%  39.8 3100s
 8334689 7243552 -2965.5573  106  182  304.00000 -2965.5573  1076%  39.8 3105s
 8350755 7256916 -2965.5573  139  106  304.00000 -2965.5573  1076%  39.8 3110s
 8366562 7270756 -2965.5573   83  200  304.00000 -2965.5573  1076%  39.8 3115s
 8384951 7288060 -2965.5573   75  233  304.00000 -2965.5573  1076%  39.7 3120s
 8399064 7298119 -2965.5573   69  204  304.00000 -2965.5573  1076%  39.7 3125s
 8415403 7313745 -2965.5573   84  232  304.00000 -2965.5573  1076%  39.7 3130s
 8432406 7328322 -2886.9878  143   89  304.00000 -2965.5573  1076%  39.7 3135s
 8446850 7338679 -2965.5573   80  121  304.00000 -2965.5573  1076%  39.7 3140s
 8463154 7353912 -2965.5573  128  166  304.00000 -2965.5573  1076%  39.7 3145s
 8476268 7364792 -2965.5573   77  167  304.00000 -2965.5573  1076%  39.7 3150s
 8496056 7380915 -2965.5573   78  173  304.00000 -2965.5573  1076%  39.7 3155s
 8501719 7383569 -2965.5573  102  174  304.00000 -2965.5573  1076%  39.6 3162s
 8509341 7393109 -2965.5573  128  112  304.00000 -2965.5573  1076%  39.6 3165s
 8519224 7398075 -2965.5573   92  186  304.00000 -2965.5573  1076%  39.7 3176s
 8534063 7412776 -2965.5573  130  128  304.00000 -2965.5573  1076%  39.6 3180s
 8548778 7426850 -2965.5573  122  169  304.00000 -2965.5573  1076%  39.7 3185s
 8572515 7446476 -2965.5573   69  181  304.00000 -2965.5573  1076%  39.7 3190s
 8594533 7465487 -2965.5573   66  195  304.00000 -2965.5573  1076%  39.6 3195s
 8612471 7481328 -2965.5573  112  182  304.00000 -2965.5573  1076%  39.6 3200s
 8619729 7484520 -1563.0385  134   54  304.00000 -2965.5573  1076%  39.6 3205s
 8629540 7497043 -2965.5573  113  160  304.00000 -2965.5573  1076%  39.6 3210s
 8646159 7509162 -2965.5573   77  213  304.00000 -2965.5573  1076%  39.6 3215s
 8661872 7524642 -2965.5573   82  209  304.00000 -2965.5573  1076%  39.6 3220s
 8681721 7540761 -1471.2885  180   54  304.00000 -2965.5573  1076%  39.6 3225s
 8700352 7557086 -2965.5573   81  231  304.00000 -2965.5573  1076%  39.6 3230s
 8716314 7569665 -2965.5573   84  185  304.00000 -2965.5573  1076%  39.5 3235s
 8732260 7581799 -2965.5573   93  219  304.00000 -2965.5573  1076%  39.5 3240s
 8748774 7596198 -2965.5573   97  116  304.00000 -2965.5573  1076%  39.5 3245s
 8762298 7608658 -2965.5573  125  172  304.00000 -2965.5573  1076%  39.5 3250s
 8779003 7622945 -2965.5573   90  251  304.00000 -2965.5573  1076%  39.5 3255s
 8787858 7635677 -2965.5573  109  190  304.00000 -2965.5573  1076%  39.5 3262s
 8802094 7643741 -2965.5573  105  217  304.00000 -2965.5573  1076%  39.5 3265s
 8818390 7657980 -2965.5573   66  247  304.00000 -2965.5573  1076%  39.5 3270s
 8835197 7670183 -2965.5573   96  217  304.00000 -2965.5573  1076%  39.5 3275s
 8845159 7678601 -1067.7784  170   54  304.00000 -2965.5573  1076%  39.5 3280s
 8862575 7694348 -2965.5573   78  223  304.00000 -2965.5573  1076%  39.6 3285s
 8872128 7704793 -2965.5573   61  240  304.00000 -2965.5573  1076%  39.6 3290s
 8892786 7721179 -2965.5573   84  226  304.00000 -2965.5573  1076%  39.6 3296s
 8906146 7731095 -2965.5573   65  235  304.00000 -2965.5573  1076%  39.6 3300s
 8916983 7742314 -2965.5573   67  244  304.00000 -2965.5573  1076%  39.6 3305s
 8937551 7761298 -2965.5573   66  273  304.00000 -2965.5573  1076%  39.6 3311s
 8951695 7772016     cutoff  128       304.00000 -2965.5573  1076%  39.6 3316s
 8965186 7784242 -2965.5573  140  142  304.00000 -2965.5573  1076%  39.6 3320s
 8981462 7796033 -2965.5573   70  189  304.00000 -2965.5573  1076%  39.6 3325s
 9000718 7813993 -2965.5573   86  194  304.00000 -2965.5573  1076%  39.6 3331s
 9014246 7823829 -2965.5573  103  138  304.00000 -2965.5573  1076%  39.6 3336s
 9024757 7833833 -2965.5573   60  221  304.00000 -2965.5573  1076%  39.6 3340s
 9036580 7844601 -2965.5573   87  189  304.00000 -2965.5573  1076%  39.6 3345s
 9052134 7855824 -2965.5573   98  201  304.00000 -2965.5573  1076%  39.6 3350s
 9065475 7871532 -2965.5573   99  161  304.00000 -2965.5573  1076%  39.6 3356s
 9083353 7885687 -2965.5573   70  208  304.00000 -2965.5573  1076%  39.6 3360s
 9099051 7899456 -2965.5573   95  220  304.00000 -2965.5573  1076%  39.6 3365s
 9117509 7913817 -2965.5573   62  192  304.00000 -2965.5573  1076%  39.6 3370s
 9132655 7928555 -2965.5573  110  158  304.00000 -2965.5573  1076%  39.6 3376s
 9150205 7942036 -2965.5573   92  223  304.00000 -2965.5573  1076%  39.5 3380s
 9167005 7954940 -2965.5573   78  224  304.00000 -2965.5573  1076%  39.5 3385s
 9179370 7967594 -2965.5573   51  187  304.00000 -2965.5573  1076%  39.6 3390s
 9192556 7979670 -2965.5573   69  219  304.00000 -2965.5573  1076%  39.6 3395s
 9204540 7991655 -2965.5573   88  201  304.00000 -2965.5573  1076%  39.6 3400s
 9222878 8004209 -2965.5573   97  112  304.00000 -2965.5573  1076%  39.6 3406s
 9230540 8012374 -2965.5573   95  209  304.00000 -2965.5573  1076%  39.6 3410s
 9246462 8027424 -2965.5573   76  229  304.00000 -2965.5573  1076%  39.6 3415s
 9266790 8043674 -2965.5573   69  243  304.00000 -2965.5573  1076%  39.6 3420s
 9280504 8055077 -2965.5573   78  212  304.00000 -2965.5573  1076%  39.6 3425s
 9300962 8072604 -2965.5573   89  219  304.00000 -2965.5573  1076%  39.6 3430s
 9312685 8082281 -2965.5573   77  193  304.00000 -2965.5573  1076%  39.6 3435s
 9324699 8095512 -2965.5573   76  155  304.00000 -2965.5573  1076%  39.6 3440s
 9342696 8110665 -2965.5573   79  220  304.00000 -2965.5573  1076%  39.6 3445s
 9356815 8122294 -2965.5573   82  227  304.00000 -2965.5573  1076%  39.6 3450s
 9374139 8135089 -2965.5573   80  202  304.00000 -2965.5573  1076%  39.6 3455s
 9375496 8142541 -2965.5573   98  201  304.00000 -2965.5573  1076%  39.6 3460s
 9396914 8156896 -2965.5573   76  165  304.00000 -2965.5573  1076%  39.6 3465s
 9409394 8167667 -2965.5573   92  204  304.00000 -2965.5573  1076%  39.6 3470s
 9424772 8181583 -2965.5573   94  199  304.00000 -2965.5573  1076%  39.6 3475s
 9440117 8194491 -2965.5573  117   95  304.00000 -2965.5573  1076%  39.6 3480s
 9444234 8194541 -2965.5573   74  218  304.00000 -2965.5573  1076%  39.5 3499s
 9444343 8197259 -2965.5573   75  178  304.00000 -2965.5573  1076%  39.5 3501s
 9455967 8207300 -2965.5573   76  206  304.00000 -2965.5573  1076%  39.5 3505s
 9470667 8219096 -2965.5573   99  218  304.00000 -2965.5573  1076%  39.6 3511s
 9479399 8227946 -2649.4999  163   87  304.00000 -2965.5573  1076%  39.6 3515s
 9496415 8242294 -2965.5573   96  202  304.00000 -2965.5573  1076%  39.6 3520s
 9511088 8253776 -2965.5573   95  221  304.00000 -2965.5573  1076%  39.6 3525s
 9523041 8265187 -2965.5573   70  241  304.00000 -2965.5573  1076%  39.6 3530s
 9540880 8279687 -2965.5573   90  213  304.00000 -2965.5573  1076%  39.5 3535s
 9557057 8294636 -2965.5573   87  214  304.00000 -2965.5573  1076%  39.5 3540s
 9571226 8306504 -2965.5573   85  246  304.00000 -2965.5573  1076%  39.5 3545s
 9586470 8320979 -2965.5573   65  237  304.00000 -2965.5573  1076%  39.5 3550s
 9597565 8328699 -2965.5573   64  217  304.00000 -2965.5573  1076%  39.5 3555s
 9611981 8342472 -2965.5573   86  249  304.00000 -2965.5573  1076%  39.5 3560s
 9628626 8356693 -2965.5573   87  182  304.00000 -2965.5573  1076%  39.5 3565s
 9641694 8367652 -2965.5573   84  202  304.00000 -2965.5573  1076%  39.5 3570s
 9659145 8383125 -2965.5573  104  206  304.00000 -2965.5573  1076%  39.5 3575s
 9676892 8397701 -2965.5573   79  195  304.00000 -2965.5573  1076%  39.5 3580s
 9688463 8408785 -2965.5573   75  252  304.00000 -2965.5573  1076%  39.5 3585s
 9707816 8423284 -2965.5573   55  234  304.00000 -2965.5573  1076%  39.5 3591s
 9717869 8431762 -283.84122   99   59  304.00000 -2965.5573  1076%  39.5 3595s
 9733863 8445759 -2965.5573   93  182  304.00000 -2965.5573  1076%  39.5 3600s
 9749171 8458544 -2965.5573  130  160  304.00000 -2965.5573  1076%  39.5 3605s
 9766666 8474493 -2965.5573  128  139  304.00000 -2965.5573  1076%  39.5 3610s
 9786751 8491498 -2965.5573   88  163  304.00000 -2965.5573  1076%  39.4 3615s
 9803888 8506590 -2965.5573  127   97  304.00000 -2965.5573  1076%  39.4 3620s
 9815081 8515567 -2965.5573   80  202  304.00000 -2965.5573  1076%  39.4 3625s
 9831818 8532269 -2965.5573   73  212  304.00000 -2965.5573  1076%  39.4 3631s
 9848604 8543278 -2965.5573   71  178  304.00000 -2965.5573  1076%  39.4 3639s
 9848852 8545415 -2965.5573   74  182  304.00000 -2965.5573  1076%  39.4 3640s
 9860603 8558021 -2965.5573   75  225  304.00000 -2965.5573  1076%  39.5 3645s
 9876953 8570516 -2965.5573   70  209  304.00000 -2965.5573  1076%  39.4 3650s
 9894133 8585166 -2965.5573   57  239  304.00000 -2965.5573  1076%  39.4 3655s
 9912360 8602231 -2965.5573   90  191  304.00000 -2965.5573  1076%  39.4 3660s
 9925942 8613425 -2965.5573   84  174  304.00000 -2965.5573  1076%  39.4 3665s
 9940686 8624061 -2965.5573   98  213  304.00000 -2965.5573  1076%  39.4 3670s
 9953313 8637007   -2.89314  166   32  304.00000 -2965.5573  1076%  39.5 3675s
 9966096 8648850 -2965.5573  110  176  304.00000 -2965.5573  1076%  39.5 3680s
 9982248 8661468 -2965.5573   85  216  304.00000 -2965.5573  1076%  39.5 3685s
 9996715 8673513 -2965.5573   93  242  304.00000 -2965.5573  1076%  39.5 3690s
 10013069 8688241 -400.09555  201   41  304.00000 -2965.5573  1076%  39.5 3695s
 10032028 8704535 -2965.5573   94  212  304.00000 -2965.5573  1076%  39.5 3700s
 10050018 8720236 -2249.5524  142   82  304.00000 -2965.5573  1076%  39.4 3706s
 10065609 8733231 -2965.5573   89  187  304.00000 -2965.5573  1076%  39.4 3710s
 10079296 8746502 -2965.5573   66  222  304.00000 -2965.5573  1076%  39.4 3715s
 10096051 8758606 -2965.5573   65  211  304.00000 -2965.5573  1076%  39.4 3720s
 10116387 8776891 -2965.5573   84  233  304.00000 -2965.5573  1076%  39.4 3725s
 10138353 8796018 -2965.5573   89  186  304.00000 -2965.5573  1076%  39.4 3731s
 10152652 8808902 -2965.5573   78  214  304.00000 -2965.5573  1076%  39.4 3736s
 10168870 8821481 -2965.5573   94  187  304.00000 -2965.5573  1076%  39.3 3740s
 10186774 8837112 -2965.5573   65  220  304.00000 -2965.5573  1076%  39.3 3745s
 10197924 8848240 -2614.3290  123   75  304.00000 -2965.5573  1076%  39.4 3750s
 10212533 8858893 -2965.5573  112  153  304.00000 -2965.5573  1076%  39.4 3755s
 10226933 8870917 -2965.5573   87  151  304.00000 -2965.5573  1076%  39.4 3760s
 10239713 8882906 -2965.5573   70  223  304.00000 -2965.5573  1076%  39.4 3765s
 10258310 8898563 -2965.5573  119  181  304.00000 -2965.5573  1076%  39.4 3770s
 10277620 8914497 -2965.5573   82  158  304.00000 -2965.5573  1076%  39.3 3775s
 10293332 8929159 -2965.5573   79  239  304.00000 -2965.5573  1076%  39.3 3780s
 10310890 8943399 -2965.5573   66  220  304.00000 -2965.5573  1076%  39.3 3785s
 10326744 8957158 -2965.5573   90  192  304.00000 -2965.5573  1076%  39.3 3790s
 10344320 8971638 -2922.1897   74  127  304.00000 -2965.5573  1076%  39.3 3795s
 10357324 8984657 -2965.5573  102  171  304.00000 -2965.5573  1076%  39.3 3801s
 10370954 8996446 -2965.5573  106  166  304.00000 -2965.5573  1076%  39.4 3806s
 10391766 9013470 -2965.5573  112  229  304.00000 -2965.5573  1076%  39.3 3810s
 10406075 9026634 -2965.5573  132  122  304.00000 -2965.5573  1076%  39.3 3815s
 10423789 9042239 -2965.5573  148  113  304.00000 -2965.5573  1076%  39.4 3820s
 10441722 9056728 -2965.5573   55  207  304.00000 -2965.5573  1076%  39.3 3825s
 10460494 9071267 -2965.5573   89  189  304.00000 -2965.5573  1076%  39.3 3830s
 10473932 9086603 -1479.4774  158   59  304.00000 -2965.5573  1076%  39.4 3835s
 10498407 9107375 -2965.5573   78  242  304.00000 -2965.5573  1076%  39.3 3840s
 10511554 9120192 -2965.5573   95  150  304.00000 -2965.5573  1076%  39.3 3845s
 10528002 9130709 -2965.5573   86  212  304.00000 -2965.5573  1076%  39.3 3850s
 10540363 9144102 -2965.5573   92  249  304.00000 -2965.5573  1076%  39.3 3855s
 10559258 9160127 -2965.5573   88  179  304.00000 -2965.5573  1076%  39.4 3860s
 10577503 9176459 -2965.5573   68  217  304.00000 -2965.5573  1076%  39.4 3865s
 10592343 9189756 -2965.5573  105  147  304.00000 -2965.5573  1076%  39.3 3870s
 10610312 9205144 -1769.4077  149   81  304.00000 -2965.5573  1076%  39.3 3876s
 10626365 9219853 -2965.5573  116  170  304.00000 -2965.5573  1076%  39.3 3880s
 10640802 9230333 -2965.5573   89  137  304.00000 -2965.5573  1076%  39.3 3885s
 10658104 9245942 -2965.5573   59  234  304.00000 -2965.5573  1076%  39.3 3890s
 10672337 9258912 -2965.5573  125  138  304.00000 -2965.5573  1076%  39.3 3896s
 10685045 9269273 -2965.5573  152  112  304.00000 -2965.5573  1076%  39.3 3900s
 10700740 9282241 -2965.5573  188   87  304.00000 -2965.5573  1076%  39.3 3905s
 10713562 9292426 -2965.5573  104  193  304.00000 -2965.5573  1076%  39.3 3910s
 10725305 9304229 -2965.5573   92  197  304.00000 -2965.5573  1076%  39.3 3915s
 10741569 9316950 -2965.5573   73  236  304.00000 -2965.5573  1076%  39.3 3920s
 10757330 9329218     cutoff   85       304.00000 -2965.5573  1076%  39.3 3925s
 10775595 9345227 -2965.5573   86  212  304.00000 -2965.5573  1076%  39.3 3930s
 10791378 9358327 -2965.5573   76  166  304.00000 -2965.5573  1076%  39.3 3935s
 10809482 9375247 -2965.5573   97  157  304.00000 -2965.5573  1076%  39.3 3940s
 10825569 9385047 -2965.5573   81  236  304.00000 -2965.5573  1076%  39.3 3947s
 10830750 9391555 -2965.5573   94  157  304.00000 -2965.5573  1076%  39.3 3950s
 10843225 9402705 -2965.5573   92  262  304.00000 -2965.5573  1076%  39.3 3955s
 10858607 9414808 -2965.5573   76  220  304.00000 -2965.5573  1076%  39.3 3960s
 10861689 9414934 -2965.5573   88  193  304.00000 -2965.5573  1076%  39.3 3970s
 10873706 9428182 -2965.5573   94  225  304.00000 -2965.5573  1076%  39.3 3975s
 10885725 9438054 -2965.5573  129  124  304.00000 -2965.5573  1076%  39.3 3980s
 10899785 9451681 -1801.6379  172   69  304.00000 -2965.5573  1076%  39.3 3985s
 10916199 9464109 -2965.5573   77  220  304.00000 -2965.5573  1076%  39.3 3990s
 10934189 9480102 -2965.5573  134  147  304.00000 -2965.5573  1076%  39.3 3996s
 10950785 9493683 -2965.5573   74  221  304.00000 -2965.5573  1076%  39.3 4000s
 10964814 9505291 -2965.5573   78  229  304.00000 -2965.5573  1076%  39.3 4005s
 10980273 9519113 -2965.5573   85  201  304.00000 -2965.5573  1076%  39.3 4010s
 10994217 9533258 -2965.5573   65  250  304.00000 -2965.5573  1076%  39.3 4015s
 11017044 9550839 -2199.2302  166   87  304.00000 -2965.5573  1076%  39.3 4020s
 11033279 9563944 -2965.5573   96  177  304.00000 -2965.5573  1076%  39.3 4025s
 11048474 9578095 -2965.5573   87  159  304.00000 -2965.5573  1076%  39.3 4030s
 11065838 9593035 -2965.5573   95  202  304.00000 -2965.5573  1076%  39.3 4036s
 11075539 9602379 -2965.5573  160   88  304.00000 -2965.5573  1076%  39.3 4040s
 11094252 9618518 -2965.5573  106  201  304.00000 -2965.5573  1076%  39.3 4045s
 11114651 9635875 -2965.5573   73  129  304.00000 -2965.5573  1076%  39.3 4050s
 11138060 9655598 -2965.5573   88  157  304.00000 -2965.5573  1076%  39.3 4055s
 11154529 9669686 -2965.5573  104  224  304.00000 -2965.5573  1076%  39.2 4060s
 11170203 9682998 -2965.5573   76  203  304.00000 -2965.5573  1076%  39.2 4065s
 11188661 9698848 -2965.5573   85  235  304.00000 -2965.5573  1076%  39.2 4071s
 11203352 9712499 -2965.5573   72  206  304.00000 -2965.5573  1076%  39.2 4075s
 11221972 9727331 -2965.5573  107  107  304.00000 -2965.5573  1076%  39.2 4080s
 11237068 9741386 -2965.5573   83  229  304.00000 -2965.5573  1076%  39.2 4085s
 11257636 9759197 -2965.5573  113  174  304.00000 -2965.5573  1076%  39.2 4090s
 11272875 9772586 -759.87513  192   30  304.00000 -2965.5573  1076%  39.2 4095s
 11291418 9787642 -2965.5573   83  235  304.00000 -2965.5573  1076%  39.1 4100s
 11309157 9804080 -2965.5573   73  244  304.00000 -2965.5573  1076%  39.1 4105s
 11322381 9812978 -2965.5573   79  199  304.00000 -2965.5573  1076%  39.1 4110s
 11333047 9825473 -2965.5573   82  195  304.00000 -2965.5573  1076%  39.2 4115s
 11344017 9834117 -2965.5573   78  215  304.00000 -2965.5573  1076%  39.2 4120s
 11363078 9850579 -2965.5573  114  182  304.00000 -2965.5573  1076%  39.2 4125s
 11380335 9864741 -2215.9387  140   83  304.00000 -2965.5573  1076%  39.2 4131s
 11395657 9878192 -2965.5573   65  225  304.00000 -2965.5573  1076%  39.2 4135s
 11403826 9885385 -2965.5573  120  171  304.00000 -2965.5573  1076%  39.2 4140s
 11420604 9899791 -2965.5573   98  201  304.00000 -2965.5573  1076%  39.2 4145s
 11436536 9913292 -2965.5573   66  157  304.00000 -2965.5573  1076%  39.2 4151s
 11452001 9926682 -2965.5573   82  200  304.00000 -2965.5573  1076%  39.2 4155s
 11467446 9939126 -2965.5573   88  181  304.00000 -2965.5573  1076%  39.1 4161s
 11477423 9950179 -2965.5573  110  194  304.00000 -2965.5573  1076%  39.1 4165s
 11492069 9961340 -2965.5573  102  123  304.00000 -2965.5573  1076%  39.1 4170s
 11506038 9974170 -2965.5573   96  227  304.00000 -2965.5573  1076%  39.2 4175s
 11521513 9987348 -2965.5573   94  216  304.00000 -2965.5573  1076%  39.2 4180s
 11538919 10003235 -2965.5573   61  218  304.00000 -2965.5573  1076%  39.1 4186s
 11549423 10011578 -2496.8255  124   80  304.00000 -2965.5573  1076%  39.1 4190s
 11567731 10024978 -2965.5573  125  128  304.00000 -2965.5573  1076%  39.1 4195s
 11581016 10038432 -2965.5573   85  215  304.00000 -2965.5573  1076%  39.1 4200s
 11597457 10053150 -2965.5573  110  167  304.00000 -2965.5573  1076%  39.1 4206s
 11609774 10063583 -2965.5573  107  160  304.00000 -2965.5573  1076%  39.1 4210s
 11622476 10072548 -2965.5573  120  218  304.00000 -2965.5573  1076%  39.1 4215s
 11631966 10081417 -2965.5573   98  185  304.00000 -2965.5573  1076%  39.1 4221s
 11644231 10090999 -2965.5573   86  142  304.00000 -2965.5573  1076%  39.1 4225s
 11658668 10103783 -2965.5573   95  112  304.00000 -2965.5573  1076%  39.1 4230s
 11673080 10116552 -2965.5573   83  184  304.00000 -2965.5573  1076%  39.1 4236s
 11688259 10128377 -2965.5573   76  210  304.00000 -2965.5573  1076%  39.1 4240s
 11701035 10141351 -2289.2196  134   79  304.00000 -2965.5573  1076%  39.1 4245s
 11721131 10158771 -2965.5573   71  206  304.00000 -2965.5573  1076%  39.1 4251s
 11738859 10173822 -2965.5573   80  216  304.00000 -2965.5573  1076%  39.1 4255s
 11756561 10189954 -2965.5573  100  166  304.00000 -2965.5573  1076%  39.1 4261s
 11762079 10191012 -2965.5573   93  220  304.00000 -2965.5573  1076%  39.1 4266s
 11776093 10205039 -2965.5573   99  132  304.00000 -2965.5573  1076%  39.1 4271s
 11792068 10216793 -2965.5573   80  212  304.00000 -2965.5573  1076%  39.1 4275s
 11802254 10228576 -2965.5573  130  125  304.00000 -2965.5573  1076%  39.1 4280s
 11819892 10246166 -2786.2790   71   97  304.00000 -2965.5573  1076%  39.1 4286s
 11836590 10257245 -2965.5573   84  178  304.00000 -2965.5573  1076%  39.1 4290s
 11850197 10269344 -2965.5573   75  118  304.00000 -2965.5573  1076%  39.1 4295s
 11868236 10285456 -597.90529  171   33  304.00000 -2965.5573  1076%  39.1 4300s
 11876545 10297947 -2965.5573  101  132  304.00000 -2965.5573  1076%  39.1 4307s
 11893166 10304717 -2965.5573   69  252  304.00000 -2965.5573  1076%  39.1 4310s
 11902231 10314706 -2965.5573  119  148  304.00000 -2965.5573  1076%  39.1 4315s
 11921575 10331446 -2965.5573   79  214  304.00000 -2965.5573  1076%  39.1 4320s
 11935387 10342286 -2965.5573   89  161  304.00000 -2965.5573  1076%  39.1 4325s
 11947152 10355289 -1784.6053  138   70  304.00000 -2965.5573  1076%  39.1 4330s
 11972899 10376077 -2965.5573   95  213  304.00000 -2965.5573  1076%  39.1 4335s
 11994629 10395505 -2965.5573   96  168  304.00000 -2965.5573  1076%  39.1 4340s
 12015848 10412712 -2965.5573   96  212  304.00000 -2965.5573  1076%  39.1 4345s
 12040232 10432839 -2965.5573   65  231  304.00000 -2965.5573  1076%  39.1 4350s
 12062102 10454594 -2965.5573  130  110  304.00000 -2965.5573  1076%  39.1 4356s
 12075967 10463832 -2965.5573   89  212  304.00000 -2965.5573  1076%  39.1 4360s
