
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 23:40:18 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random15.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 225 columns and 0 nonzeros
Model fingerprint: 0xc509cc8e
Model has 6525 quadratic objective terms
Variable types: 0 continuous, 225 integer (225 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2940.0000000
Found heuristic solution: objective 712.0000000
Found heuristic solution: objective 498.0000000
Found heuristic solution: objective 445.0000000
Found heuristic solution: objective 444.0000000
Found heuristic solution: objective 409.0000000
Presolve time: 0.05s
Presolved: 0 rows, 225 columns, 0 nonzeros
Presolved model has 6525 quadratic objective terms
Variable types: 0 continuous, 225 integer (225 binary)
Found heuristic solution: objective 386.0000000

Root relaxation: objective -4.331011e+03, 234 iterations, 0.01 seconds (0.02 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 10909890 8869947 -2297.0914  109  106  320.00000 -3933.8094  1329%  32.7 2665s
 10925609 8882892 -3520.4794  105  143  320.00000 -3933.8094  1329%  32.7 2671s
 10939995 8894063 -2093.9178  121  108  320.00000 -3933.8094  1329%  32.7 2675s
 10959641 8909573 -2048.3689   99   86  320.00000 -3933.8094  1329%  32.6 2680s
 10979017 8924088 -2521.9201   81  122  320.00000 -3933.8094  1329%  32.6 2685s
 11000900 8942921 -1944.6253  111  104  320.00000 -3933.8094  1329%  32.6 2690s
 11026621 8962390 -2394.2142  120  102  320.00000 -3933.8094  1329%  32.6 2695s
 11047006 8978612 -991.41081  138   53  320.00000 -3933.8094  1329%  32.6 2700s
 11063824 8993354 -2536.8089  119  110  320.00000 -3933.8094  1329%  32.7 2705s
 11092557 9015077 -3091.6955  102  127  320.00000 -3933.8094  1329%  32.6 2710s
 11117504 9034131 -751.42540  137   57  320.00000 -3933.8094  1329%  32.6 2715s
 11139172 9049237 -798.32308  124   64  320.00000 -3933.8094  1329%  32.6 2722s
 11151322 9061236 -3381.5121  108  136  320.00000 -3933.8094  1329%  32.6 2725s
 11176629 9081572 -3190.6819  104  148  320.00000 -3933.8094  1329%  32.6 2730s
 11207006 9105657 -2833.5217  103  129  320.00000 -3933.8094  1329%  32.6 2735s
 11231727 9126604 -601.37289  152   52  320.00000 -3933.8094  1329%  32.6 2740s
 11261434 9149519 -2989.3460  131  114  320.00000 -3933.8094  1329%  32.6 2745s
 11297100 9178372 -715.21890  129   51  320.00000 -3933.8094  1329%  32.6 2750s
 11329890 9203285 -3359.5169   94  152  320.00000 -3933.8094  1329%  32.5 2755s
 11359172 9228007 -1639.1791  112   78  320.00000 -3933.8094  1329%  32.5 2760s
 11391698 9253087 -3421.5379   94  156  320.00000 -3933.8094  1329%  32.5 2765s
 11422297 9277997 -3004.5780   90  138  320.00000 -3933.8094  1329%  32.5 2770s
 11444065 9295017     cutoff   87       320.00000 -3933.8094  1329%  32.5 2775s
 11467467 9312904 -3419.2399   90  141  320.00000 -3933.8094  1329%  32.5 2780s
 11499657 9340118 -3492.2111   91  146  320.00000 -3933.8094  1329%  32.5 2785s
 11524651 9359404 -3378.7138   93  150  320.00000 -3933.8094  1329%  32.5 2790s
 11561844 9387879 -3457.8248  125  137  320.00000 -3933.8094  1329%  32.5 2795s
 11571828 9418373 -3543.7655   82  160  320.00000 -3933.8094  1329%  32.5 2813s
 11612086 9426667 -806.54390  137   47  320.00000 -3933.8094  1329%  32.5 2815s
 11640399 9450337 -854.90923  156   60  320.00000 -3933.8094  1329%  32.5 2820s
 11668444 9471236 -3286.8135   88  150  320.00000 -3933.8094  1329%  32.5 2825s
 11697804 9495077 -2671.7127  115  118  320.00000 -3933.8094  1329%  32.5 2830s
 11724021 9515251 -949.20116  108   92  320.00000 -3933.8094  1329%  32.5 2835s
 11754144 9539550 -1400.1542  138   97  320.00000 -3933.8094  1329%  32.4 2840s
 11783652 9563820 -3332.0007  105  145  320.00000 -3933.8094  1329%  32.4 2845s
 11806944 9580519 -2629.2532  125  108  320.00000 -3933.8094  1329%  32.4 2850s
 11836311 9604182 -2742.4928  110  111  320.00000 -3933.8094  1329%  32.4 2855s
 11864183 9625970 -1581.1337  123   76  320.00000 -3933.8094  1329%  32.4 2860s
 11896352 9650371 -2493.6968   98  119  320.00000 -3933.8094  1329%  32.4 2865s
 11924031 9671176 -3472.1354   84  137  320.00000 -3933.8094  1329%  32.4 2870s
 11956826 9698118 -2030.9709  115   81  320.00000 -3933.8094  1329%  32.4 2875s
 11990014 9723715 -3933.8094   86  174  320.00000 -3933.8094  1329%  32.4 2880s
 12024758 9751104 -2743.3487   96  134  320.00000 -3933.8094  1329%  32.4 2885s
 12053526 9774127 -3027.9906   83  160  320.00000 -3933.8094  1329%  32.4 2890s
 12085425 9799621 -3151.2172   95  146  320.00000 -3933.8094  1329%  32.4 2895s
 12112183 9819652 -2826.8969   75  136  320.00000 -3933.8094  1329%  32.4 2900s
 12145383 9844805 -464.33404  148   48  320.00000 -3933.8094  1329%  32.4 2905s
 12173747 9867951 -113.73894  122   46  320.00000 -3933.8094  1329%  32.3 2910s
 12201391 9890528 -3746.3895   91  150  320.00000 -3933.8094  1329%  32.3 2915s
 12235148 9916602  -47.66149  171   40  320.00000 -3933.8094  1329%  32.3 2920s
 12263032 9935733 -916.33753  157   67  320.00000 -3933.8094  1329%  32.3 2929s
 12263066 9939395 -900.43079  158   64  320.00000 -3933.8094  1329%  32.3 2930s
 12293825 9963393 -3933.8094  100  171  320.00000 -3933.8094  1329%  32.3 2935s
 12324228 9986195   74.48932  149   38  320.00000 -3933.8094  1329%  32.3 2940s
 12354243 10011167 -2979.8168  112  135  320.00000 -3933.8094  1329%  32.3 2945s
 12381979 10033956 -3372.3082  100  143  320.00000 -3933.8094  1329%  32.3 2950s
 12411157 10056581 -3184.2181  130  124  320.00000 -3933.8094  1329%  32.3 2955s
 12437177 10075747 -3289.5374   99  138  320.00000 -3933.8094  1329%  32.3 2960s
 12468284 10100597 -3060.4489  119  144  320.00000 -3933.8094  1329%  32.3 2965s
 12495708 10121751  135.41806  166   32  320.00000 -3933.8094  1329%  32.3 2970s
 12527518 10148846 -2286.6294  150   99  320.00000 -3933.8094  1329%  32.2 2975s
 12553518 10170088 -3933.8094   81  180  320.00000 -3933.8094  1329%  32.2 2980s
 12574582 10183465 -3058.5143   75  141  320.00000 -3933.8094  1329%  32.2 2985s
 12608995 10213172 -2960.5772  105  137  320.00000 -3933.8094  1329%  32.2 2990s
 12637921 10236067 -3371.9052  115  151  320.00000 -3933.8094  1329%  32.2 2995s
 12670297 10262343 -2865.8011  104  120  320.00000 -3933.8094  1329%  32.2 3000s
 12697053 10282966 -3131.4451   88  129  320.00000 -3933.8094  1329%  32.2 3005s
 12730086 10310679 -3223.7958  122  130  320.00000 -3933.8094  1329%  32.2 3010s
 12767518 10340032 -1974.4755  145   80  320.00000 -3933.8094  1329%  32.2 3015s
 12797171 10364293 -2375.8864  133   94  320.00000 -3933.8094  1329%  32.2 3020s
 12832865 10391207 -2536.3029  120  116  320.00000 -3933.8094  1329%  32.1 3025s
 12863927 10418060 -3294.3619   85  150  320.00000 -3933.8094  1329%  32.2 3030s
 12894800 10441944 -1188.9833   97   79  320.00000 -3933.8094  1329%  32.2 3035s
 12923636 10464526 -3121.7362  105  155  320.00000 -3933.8094  1329%  32.2 3040s
 12954218 10486370 -3335.4679   96  140  320.00000 -3933.8094  1329%  32.2 3045s
 12984844 10510356  272.32384  115   32  320.00000 -3933.8094  1329%  32.1 3050s
 13019615 10539002 -3241.9847   86  134  320.00000 -3933.8094  1329%  32.1 3055s
 13046703 10558154 -3165.3459   89  137  320.00000 -3933.8094  1329%  32.1 3060s
 13079287 10585925 -3388.3051   97  148  320.00000 -3933.8094  1329%  32.1 3065s
 13109866 10608897 -2779.7748   99  136  320.00000 -3933.8094  1329%  32.1 3070s
 13139801 10632495 -2460.8603  113  124  320.00000 -3933.8094  1329%  32.1 3075s
 13168470 10656628 -3933.8094   93  165  320.00000 -3933.8094  1329%  32.1 3080s
 13188613 10670569 -1985.9746  142   92  320.00000 -3933.8094  1329%  32.1 3085s
 13215896 10692704 -186.99789  141   42  320.00000 -3933.8094  1329%  32.1 3090s
 13247094 10715800     cutoff  157       320.00000 -3933.8094  1329%  32.1 3095s
 13279499 10743440 -717.53326  163   55  320.00000 -3933.8094  1329%  32.1 3100s
 13308980 10765474 -3933.8094   99  161  320.00000 -3933.8094  1329%  32.1 3105s
 13331421 10786251 -1711.7992  138   89  320.00000 -3933.8094  1329%  32.1 3110s
 13356139 10806307 -3933.8094  109  173  320.00000 -3933.8094  1329%  32.1 3115s
 13383172 10826734 -2013.8783  123   96  320.00000 -3933.8094  1329%  32.1 3120s
 13407893 10846080 -3260.9191   87  145  320.00000 -3933.8094  1329%  32.1 3125s
 13434031 10867830 -2819.0709  104  117  320.00000 -3933.8094  1329%  32.1 3130s
 13458457 10887076 -3813.0159   97  165  320.00000 -3933.8094  1329%  32.1 3135s
 13482306 10906069 -2174.3265  121  100  320.00000 -3933.8094  1329%  32.1 3140s
 13510291 10928380 -2969.1816   97  152  320.00000 -3933.8094  1329%  32.1 3145s
 13519922 10934190 -3346.5508   96  141  320.00000 -3933.8094  1329%  32.1 3153s
 13521896 10938579 -1869.7969  116   96  320.00000 -3933.8094  1329%  32.1 3155s
 13550040 10960796 -3179.0817  105  152  320.00000 -3933.8094  1329%  32.1 3160s
 13580334 10984290 -3201.9487   85  129  320.00000 -3933.8094  1329%  32.0 3165s
 13603225 11002569 -3933.8094   91  161  320.00000 -3933.8094  1329%  32.0 3170s
 13629112 11022548 -3176.2337  117  128  320.00000 -3933.8094  1329%  32.0 3175s
 13654186 11042120 -2418.8600  134  109  320.00000 -3933.8094  1329%  32.0 3180s
 13683573 11065767 -719.56170  124   65  320.00000 -3933.8094  1329%  32.0 3185s
 13712166 11089960 -3156.2335   85  136  320.00000 -3933.8094  1329%  32.0 3190s
 13732463 11106016 -2321.6968  108  102  320.00000 -3933.8094  1329%  32.0 3195s
 13755156 11125952 -3169.6060  106  147  320.00000 -3933.8094  1329%  32.0 3200s
 13783306 11147376 -1858.8382  117   83  320.00000 -3933.8094  1329%  32.0 3205s
 13801638 11163168 -2843.6308   88  124  320.00000 -3933.8094  1329%  32.0 3210s
 13826625 11182274 -1011.1326  160   64  320.00000 -3933.8094  1329%  32.0 3215s
 13854800 11204389 -3433.9831   86  158  320.00000 -3933.8094  1329%  32.0 3220s
 13877060 11221084 -2515.6456  132  108  320.00000 -3933.8094  1329%  32.0 3225s
 13904669 11241265 -3398.0168   97  150  320.00000 -3933.8094  1329%  32.0 3230s
 13932853 11263223 -3065.1450   77  148  320.00000 -3933.8094  1329%  32.0 3235s
 13961729 11287274 -3042.8925   99  148  320.00000 -3933.8094  1329%  32.0 3240s
 13987301 11306549 -755.57225  130   54  320.00000 -3933.8094  1329%  32.0 3245s
 13994371 11314246 -257.71375  110   78  320.00000 -3933.8094  1329%  32.0 3250s
 14023582 11336706 -535.70611  148   48  320.00000 -3933.8094  1329%  32.0 3255s
 14047448 11355625 -2718.9749   98   97  320.00000 -3933.8094  1329%  32.0 3260s
 14073795 11374337 -3789.5269   97  147  320.00000 -3933.8094  1329%  32.0 3265s
 14096886 11393076 -2616.0769   97  131  320.00000 -3933.8094  1329%  32.0 3270s
 14123614 11414324 -2450.8682  110  119  320.00000 -3933.8094  1329%  32.0 3275s
 14151456 11435546 -2167.1782  113  104  320.00000 -3933.8094  1329%  32.0 3280s
 14176754 11456120  174.07601  139   29  320.00000 -3933.8094  1329%  32.0 3285s
 14202089 11476461 -1906.3158  110   99  320.00000 -3933.8094  1329%  32.0 3290s
 14226289 11496946 -850.07172  146   58  320.00000 -3933.8094  1329%  32.0 3295s
 14251230 11517161 -3669.2463  109  140  320.00000 -3933.8094  1329%  32.0 3300s
 14279335 11537941 -3292.7919  106  152  320.00000 -3933.8094  1329%  31.9 3305s
 14303889 11556606 -3016.3961  115  139  320.00000 -3933.8094  1329%  31.9 3310s
 14332208 11578103 -1658.2653  129   96  320.00000 -3933.8094  1329%  31.9 3315s
 14363371 11604369 -2285.8783  124   99  320.00000 -3933.8094  1329%  31.9 3320s
 14399613 11633850 -3168.9548  108  127  320.00000 -3933.8094  1329%  31.9 3325s
 14428600 11656921 -958.06317   90   89  320.00000 -3933.8094  1329%  31.9 3330s
 14452907 11675452 -3703.9206   89  155  320.00000 -3933.8094  1329%  31.9 3335s
 14478534 11695500 -3047.9776   86  147  320.00000 -3933.8094  1329%  31.9 3340s
 14505305 11716427 -2431.2083   95  110  320.00000 -3933.8094  1329%  31.9 3345s
 14531859 11736276   30.45671  168   33  320.00000 -3933.8094  1329%  31.9 3350s
 14555192 11755378 -2424.2797   83  128  320.00000 -3933.8094  1329%  31.9 3355s
 14584379 11778098 -2505.2670  110  122  320.00000 -3933.8094  1329%  31.9 3360s
 14609444 11798506 -1034.7616  171   61  320.00000 -3933.8094  1329%  31.9 3365s
 14637512 11820239 -2923.9834   84  141  320.00000 -3933.8094  1329%  31.9 3370s
 14661451 11840611 -3410.4277  116  145  320.00000 -3933.8094  1329%  31.9 3375s
 14689755 11863077 -2100.8379  137   98  320.00000 -3933.8094  1329%  31.9 3380s
 14714850 11882498 -3096.7422  101  147  320.00000 -3933.8094  1329%  31.9 3385s
 14740481 11902524 -3315.2020   96  145  320.00000 -3933.8094  1329%  31.9 3390s
 14769055 11924797 -3237.2043   89  130  320.00000 -3933.8094  1329%  31.8 3395s
 14800945 11950661 -3363.9319  104  151  320.00000 -3933.8094  1329%  31.8 3400s
 14826969 11969410 -2833.9410   91  117  320.00000 -3933.8094  1329%  31.8 3405s
 14852323 11989814 -1208.3645  143   81  320.00000 -3933.8094  1329%  31.8 3410s
 14882106 12013300 -3349.0525   85  144  320.00000 -3933.8094  1329%  31.8 3415s
 14909265 12034844 -3071.9858   91  139  320.00000 -3933.8094  1329%  31.8 3420s
 14932600 12054174 -528.27501  125   56  320.00000 -3933.8094  1329%  31.8 3425s
 14950222 12065083 -3114.7853  100  136  320.00000 -3933.8094  1329%  31.8 3432s
 14963205 12079263 -3050.3350  101  132  320.00000 -3933.8094  1329%  31.8 3435s
 14987533 12098024 -2367.7897  125   99  320.00000 -3933.8094  1329%  31.8 3440s
 15019812 12122971 -2991.5258   83  128  320.00000 -3933.8094  1329%  31.8 3445s
 15049418 12145921 -2938.4742  112  140  320.00000 -3933.8094  1329%  31.8 3450s
 15082924 12172136 -2336.3965   95  120  320.00000 -3933.8094  1329%  31.8 3455s
 15112156 12195495 -1252.1434  137   78  320.00000 -3933.8094  1329%  31.8 3460s
 15142070 12217614  238.68360  174   30  320.00000 -3933.8094  1329%  31.8 3465s
 15168340 12238368 -3104.0292   74  144  320.00000 -3933.8094  1329%  31.8 3470s
 15189110 12255821 -1746.4103  119   94  320.00000 -3933.8094  1329%  31.7 3475s
 15212193 12274033 -3293.5802   92  145  320.00000 -3933.8094  1329%  31.7 3480s
 15230638 12288851 -2030.0239  117   96  320.00000 -3933.8094  1329%  31.7 3485s
 15248726 12302963 -3462.4692   97  133  320.00000 -3933.8094  1329%  31.7 3490s
 15263407 12314595 -3933.8094  110  164  320.00000 -3933.8094  1329%  31.7 3495s
 15288682 12333943     cutoff  177       320.00000 -3933.8094  1329%  31.7 3500s
 15312749 12352338 -2272.8794   99  111  320.00000 -3933.8094  1329%  31.7 3505s
 15329711 12367484 -3301.5035  116  143  320.00000 -3933.8094  1329%  31.7 3510s
 15342288 12375307 -3588.6899   95  137  320.00000 -3933.8094  1329%  31.7 3515s
 15353522 12384320   83.04522  128   32  320.00000 -3933.8094  1329%  31.7 3520s
 15368857 12398570     cutoff  155       320.00000 -3933.8094  1329%  31.7 3526s
 15381003 12407474 -3247.0001   92  142  320.00000 -3933.8094  1329%  31.7 3530s
 15399827 12423001 -2961.3417  101  144  320.00000 -3933.8094  1329%  31.7 3536s
 15412488 12431630 -2896.5413  103  122  320.00000 -3933.8094  1329%  31.7 3540s
 15422563 12439904 -276.16800  157   47  320.00000 -3933.8094  1329%  31.7 3545s
 15437030 12450716 -3914.3928   90  158  320.00000 -3933.8094  1329%  31.7 3550s
 15453122 12463305 -2288.8962   96  115  320.00000 -3933.8094  1329%  31.7 3556s
 15468411 12474493 -3035.4861  102  129  320.00000 -3933.8094  1329%  31.7 3561s
 15477908 12483002 -1479.0912   96   87  320.00000 -3933.8094  1329%  31.7 3565s
 15494078 12494902   29.11474  140   44  320.00000 -3933.8094  1329%  31.7 3571s
 15508615 12506087 -212.38049  122   59  320.00000 -3933.8094  1329%  31.7 3575s
 15524338 12518614 -3285.5397   89  135  320.00000 -3933.8094  1329%  31.7 3580s
 15544478 12534645 -2410.5423  100  112  320.00000 -3933.8094  1329%  31.7 3586s
 15561321 12546845   82.44934  155   41  320.00000 -3933.8094  1329%  31.7 3590s
 15580408 12560877 -2780.4477   76  170  320.00000 -3933.8094  1329%  31.7 3595s
 15602388 12578403 -3161.9984  127  136  320.00000 -3933.8094  1329%  31.7 3600s
 15624022 12594556 -3137.0128   97  137  320.00000 -3933.8094  1329%  31.7 3605s
 15646553 12613853 -3469.5633   92  147  320.00000 -3933.8094  1329%  31.7 3610s
 15666006 12628882 -653.97181  120   74  320.00000 -3933.8094  1329%  31.7 3615s
 15695127 12650633 -3017.5917  101  148  320.00000 -3933.8094  1329%  31.7 3620s
 15723228 12672557 -3568.7409   99  142  320.00000 -3933.8094  1329%  31.7 3625s
 15751790 12694863 -532.23472  140   55  320.00000 -3933.8094  1329%  31.6 3630s
 15775683 12712896 -3280.7448   97  137  320.00000 -3933.8094  1329%  31.6 3635s
 15803715 12734243   92.72827  141   27  320.00000 -3933.8094  1329%  31.6 3640s
 15830884 12755324   11.77623  159   42  320.00000 -3933.8094  1329%  31.6 3645s
 15856389 12776131 -2045.3449   85  105  320.00000 -3933.8094  1329%  31.6 3650s
 15881949 12797400 -2361.5288  109  107  320.00000 -3933.8094  1329%  31.6 3655s
 15904201 12814364 -3681.9949  105  152  320.00000 -3933.8094  1329%  31.6 3660s
 15931519 12834983 -3259.2672  119  131  320.00000 -3933.8094  1329%  31.6 3665s
 15959549 12858371 -1266.9911  143   75  320.00000 -3933.8094  1329%  31.6 3670s
 15965360 12862699 -1948.6202  119   97  320.00000 -3933.8094  1329%  31.6 3675s
 15990730 12881866 -3210.7485   90  146  320.00000 -3933.8094  1329%  31.6 3680s
 16018870 12902526 -3269.1127  111  149  320.00000 -3933.8094  1329%  31.6 3685s
 16047085 12925343 -3347.8783  112  149  320.00000 -3933.8094  1329%  31.6 3690s
 16059957 12933070 -622.18783  148   49  320.00000 -3933.8094  1329%  31.6 3696s
 16075421 12947805     cutoff  137       320.00000 -3933.8094  1329%  31.6 3700s
 16105640 12972117 -2829.3320  128  112  320.00000 -3933.8094  1329%  31.6 3705s
 16139445 12998761 -3255.9018  128  152  320.00000 -3933.8094  1329%  31.6 3710s
 16174717 13028093 -646.92552  144   62  320.00000 -3933.8094  1329%  31.6 3715s
 16215814 13061022 -3933.8094   82  161  320.00000 -3933.8094  1329%  31.6 3720s
 16237977 13075427  230.90483  156   23  320.00000 -3933.8094  1329%  31.6 3725s
 16265692 13100322 -858.74005   89   62  320.00000 -3933.8094  1329%  31.5 3730s
 16292155 13121397 -2616.0085  110  115  320.00000 -3933.8094  1329%  31.5 3735s
 16325523 13147513 -1745.5248  123   83  320.00000 -3933.8094  1329%  31.5 3740s
 16353999 13171434 -3845.5417  103  143  320.00000 -3933.8094  1329%  31.5 3745s
 16378539 13191663 -3507.3220  105  135  320.00000 -3933.8094  1329%  31.5 3750s
 16411576 13218889 -3165.9562  107  141  320.00000 -3933.8094  1329%  31.5 3755s
 16440014 13239694 -3106.3385  110  111  320.00000 -3933.8094  1329%  31.5 3760s
 16471674 13264329 -3503.2981  116  139  320.00000 -3933.8094  1329%  31.5 3765s
 16501916 13284994 -3409.3217   97  140  320.00000 -3933.8094  1329%  31.5 3770s
 16526786 13305964 -3547.3410   95  125  320.00000 -3933.8094  1329%  31.5 3775s
 16557902 13330398 -3280.9741   98  133  320.00000 -3933.8094  1329%  31.4 3780s
 16587316 13352053 -3774.8513   98  142  320.00000 -3933.8094  1329%  31.4 3785s
 16620032 13378614     cutoff  167       320.00000 -3933.8094  1329%  31.4 3790s
 16644762 13398519 -390.46327  140   51  320.00000 -3933.8094  1329%  31.4 3795s
 16676402 13422792 -547.79747  135   58  320.00000 -3933.8094  1329%  31.4 3800s
 16703686 13445259 -3933.8094   92  159  320.00000 -3933.8094  1329%  31.4 3805s
 16727626 13465622    8.65113  153   35  320.00000 -3933.8094  1329%  31.4 3810s
 16760732 13492062 -2314.4601  108   96  320.00000 -3933.8094  1329%  31.4 3815s
 16792562 13518652 -1750.2403  121   93  320.00000 -3933.8094  1329%  31.4 3820s
 16822277 13540456 -3744.1158   99  159  320.00000 -3933.8094  1329%  31.4 3825s
 16852593 13564692 -3933.8094   84  169  320.00000 -3933.8094  1329%  31.4 3830s
 16883389 13589579 -3059.7060  108  134  320.00000 -3933.8094  1329%  31.4 3835s
 16914158 13614140 -1147.6127  117   83  320.00000 -3933.8094  1329%  31.4 3840s
 16943949 13637352   28.35904  155   27  320.00000 -3933.8094  1329%  31.4 3845s
 16966257 13651184 -3494.2172   82  137  320.00000 -3933.8094  1329%  31.3 3852s
 16975911 13661339 -3235.1992   98  120  320.00000 -3933.8094  1329%  31.3 3855s
 17004765 13685750 -3176.6273   77  139  320.00000 -3933.8094  1329%  31.3 3860s
 17036547 13712103 -3899.8909   93  153  320.00000 -3933.8094  1329%  31.3 3865s
 17072542 13741444 -3759.1041   91  155  320.00000 -3933.8094  1329%  31.3 3870s
 17107080 13766551 -2131.1531  109  106  320.00000 -3933.8094  1329%  31.3 3875s
 17137305 13790009 -3471.2500   83  156  320.00000 -3933.8094  1329%  31.3 3880s
 17168725 13814785 -3287.3109   89  160  320.00000 -3933.8094  1329%  31.3 3885s
 17200958 13841154 -3352.3480   73  148  320.00000 -3933.8094  1329%  31.3 3890s
 17240847 13872213 -3506.7224   90  162  320.00000 -3933.8094  1329%  31.3 3895s
 17270008 13897108 -3933.8094   81  159  320.00000 -3933.8094  1329%  31.3 3900s
 17301270 13918190 -3933.8094   89  151  320.00000 -3933.8094  1329%  31.2 3905s
 17325313 13939970 -2695.2730   96  111  320.00000 -3933.8094  1329%  31.2 3910s
 17343204 13954805 -3933.8094  112  145  320.00000 -3933.8094  1329%  31.2 3915s
 17363651 13972562 -1711.2871   83   90  320.00000 -3933.8094  1329%  31.2 3920s
 17390502 13990823 -1288.2342  104   75  320.00000 -3933.8094  1329%  31.2 3925s
 17407011 14005092 -2306.7273   76  119  320.00000 -3933.8094  1329%  31.2 3930s
 17430414 14023525 -1556.7304  124   78  320.00000 -3933.8094  1329%  31.2 3936s
 17446738 14037897 -3721.3546   96  150  320.00000 -3933.8094  1329%  31.2 3941s
 17462644 14049913 -2837.5878   92  117  320.00000 -3933.8094  1329%  31.2 3945s
 17475889 14060389 -2038.6039  100   94  320.00000 -3933.8094  1329%  31.2 3950s
 17490119 14071421 -2037.6202   87  102  320.00000 -3933.8094  1329%  31.2 3955s
 17505208 14084194 -918.45836  102   62  320.00000 -3933.8094  1329%  31.2 3961s
 17520775 14097779 -188.89689  121   51  320.00000 -3933.8094  1329%  31.2 3966s
 17532771 14105558 -3706.9888   88  158  320.00000 -3933.8094  1329%  31.2 3970s
 17548246 14118692 -3649.6846  108  154  320.00000 -3933.8094  1329%  31.2 3975s
 17563410 14130421 -1442.9852  112   86  320.00000 -3933.8094  1329%  31.2 3981s
 17574580 14138584 -3933.8094   75  152  320.00000 -3933.8094  1329%  31.2 3985s
 17591794 14153264 -3516.8949   68  154  320.00000 -3933.8094  1329%  31.2 3991s
 17602565 14162723 -3421.7039   87  151  320.00000 -3933.8094  1329%  31.2 3996s
 17613865 14170397 -3421.4303  100  136  320.00000 -3933.8094  1329%  31.2 4000s
 17626039 14179207 -3051.6070   77  121  320.00000 -3933.8094  1329%  31.2 4005s
 17639998 14190866 -3769.4713  105  151  320.00000 -3933.8094  1329%  31.2 4011s
 17649004 14200123 -3481.8063   61  158  320.00000 -3933.8094  1329%  31.2 4016s
 17660182 14208164     cutoff   96       320.00000 -3933.8094  1329%  31.2 4020s
 17676078 14221693 -2643.3456  109  104  320.00000 -3933.8094  1329%  31.2 4026s
 17690485 14233085 -931.37415  146   59  320.00000 -3933.8094  1329%  31.2 4031s
 17704468 14245743 -637.59638  113   80  320.00000 -3933.8094  1329%  31.2 4036s
 17717668 14254640 -743.10940  120   46  320.00000 -3933.8094  1329%  31.2 4040s
 17733282 14267800 -3854.1976   88  154  320.00000 -3933.8094  1329%  31.2 4045s
 17752841 14285472 -3137.1923  102  123  320.00000 -3933.8094  1329%  31.2 4050s
 17776335 14301739 -2182.9854  122   92  320.00000 -3933.8094  1329%  31.2 4056s
 17795616 14318277 -3597.5439   92  149  320.00000 -3933.8094  1329%  31.2 4060s
 17821741 14339192 -3626.2861   92  157  320.00000 -3933.8094  1329%  31.2 4065s
 17848016 14361421 -3332.5636  107  146  320.00000 -3933.8094  1329%  31.1 4070s
 17873488 14380417 -3045.6510   72  129  320.00000 -3933.8094  1329%  31.1 4075s
 17894943 14398021 -2570.6867   95  112  320.00000 -3933.8094  1329%  31.1 4080s
 17921423 14420527 -2734.8331  114  111  320.00000 -3933.8094  1329%  31.1 4085s
 17951984 14442609     cutoff  123       320.00000 -3933.8094  1329%  31.1 4090s
 17977219 14463458 -3353.2170   84  148  320.00000 -3933.8094  1329%  31.1 4095s
 18002549 14483735 -2320.5399  111  109  320.00000 -3933.8094  1329%  31.1 4100s
 18034035 14509457 -872.11073  140   51  320.00000 -3933.8094  1329%  31.1 4105s
 18058947 14527900 -1977.1267   75  119  320.00000 -3933.8094  1329%  31.1 4110s
 18086261 14549770 -1554.7699  125   84  320.00000 -3933.8094  1329%  31.1 4115s
 18110707 14569279 -1660.7718  101   82  320.00000 -3933.8094  1329%  31.1 4120s
 18140381 14591092 -1763.7377  111   94  320.00000 -3933.8094  1329%  31.1 4125s
 18162127 14606340 -3260.8941   88  142  320.00000 -3933.8094  1329%  31.1 4133s
 18162551 14632394 -3247.7342   89  137  320.00000 -3933.8094  1329%  31.1 4140s
 18211929 14651265     cutoff  161       320.00000 -3933.8094  1329%  31.1 4146s
 18235261 14667732 -3319.5128   73  147  320.00000 -3933.8094  1329%  31.1 4150s
 18254437 14684551 -3685.3050   87  156  320.00000 -3933.8094  1329%  31.1 4155s
 18276120 14700813 -3540.3554   65  155  320.00000 -3933.8094  1329%  31.1 4160s
 18280812 14701318 -2239.2518  133  108  320.00000 -3933.8094  1329%  31.1 4165s
 18297489 14718351 -3537.7365   98  150  320.00000 -3933.8094  1329%  31.1 4170s
 18315372 14732916 -209.51641   85   52  320.00000 -3933.8094  1329%  31.1 4175s
 18337739 14750082 -3318.8236   78  168  320.00000 -3933.8094  1329%  31.1 4180s
 18359889 14768117 -3078.7592   82  124  320.00000 -3933.8094  1329%  31.1 4185s
 18380713 14784757 -3082.3530   86  112  320.00000 -3933.8094  1329%  31.1 4190s
