
Gurobi 11.0.0 (linux64) logging started Fri Aug 23 03:42:54 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random17.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 289 columns and 0 nonzeros
Model fingerprint: 0xa212863b
Model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [6e+00, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3672.0000000
Found heuristic solution: objective 840.0000000
Found heuristic solution: objective 545.0000000
Presolve time: 0.14s
Presolved: 0 rows, 289 columns, 0 nonzeros
Presolved model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)

Root relaxation: objective -3.172816e+03, 290 iterations, 0.05 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 16130321 14239783 -2919.7918   73  226  402.00000 -2919.7918   826%  36.3 4595s
 16153556 14260470 -2919.7918  109  192  402.00000 -2919.7918   826%  36.3 4600s
 16170673 14273578 -2919.7918   70  221  402.00000 -2919.7918   826%  36.3 4605s
 16194818 14294307 -2919.7918   70  199  402.00000 -2919.7918   826%  36.3 4610s
 16212972 14312255 -2919.7918  106  185  402.00000 -2919.7918   826%  36.3 4615s
 16237962 14332290 -2919.7918   87  245  402.00000 -2919.7918   826%  36.3 4620s
 16254177 14349409 -2919.7918  147  165  402.00000 -2919.7918   826%  36.3 4625s
 16275704 14367631 -2919.7918   99  189  402.00000 -2919.7918   826%  36.3 4630s
 16297453 14385935 -2919.7918   99  256  402.00000 -2919.7918   826%  36.3 4635s
 16320895 14405334 -2919.7918   67  217  402.00000 -2919.7918   826%  36.3 4640s
 16341033 14424534 -2919.7918  122  191  402.00000 -2919.7918   826%  36.3 4645s
 16365390 14445462 -2919.7918   79  253  402.00000 -2919.7918   826%  36.3 4650s
 16376831 14451754 -2919.7918   88  293  402.00000 -2919.7918   826%  36.3 4657s
 16381189 14458159 -2919.7918   83  202  402.00000 -2919.7918   826%  36.3 4660s
 16400810 14477703 -2919.7918   92  247  402.00000 -2919.7918   826%  36.3 4665s
 16416226 14491573 -2919.7918  105  254  402.00000 -2919.7918   826%  36.3 4670s
 16437001 14510132 -2919.7918   85  256  402.00000 -2919.7918   826%  36.3 4675s
 16460104 14530361 -2919.7918  114  244  402.00000 -2919.7918   826%  36.3 4680s
 16490696 14557700 -2919.7918   67  253  402.00000 -2919.7918   826%  36.3 4685s
 16512857 14575596 -2919.7918  115  249  402.00000 -2919.7918   826%  36.3 4690s
 16528738 14589448 -2919.7918   99  262  402.00000 -2919.7918   826%  36.3 4695s
 16548864 14605220 -2919.7918   90  246  402.00000 -2919.7918   826%  36.3 4700s
 16569441 14626147 -2919.7918   82  258  402.00000 -2919.7918   826%  36.3 4705s
 16592898 14644934 -2919.7918   78  188  402.00000 -2919.7918   826%  36.3 4710s
 16595376 14645008 -2919.7918  106  184  402.00000 -2919.7918   826%  36.3 4716s
 16612938 14662873  189.60381  237   23  402.00000 -2919.7918   826%  36.3 4720s
 16632986 14681868 -2919.7918  102  221  402.00000 -2919.7918   826%  36.3 4725s
 16656984 14702347 -2919.7918  103  231  402.00000 -2919.7918   826%  36.3 4730s
 16675200 14717615 -2919.7918   64  205  402.00000 -2919.7918   826%  36.3 4735s
 16694603 14738695 -2919.7918   89  184  402.00000 -2919.7918   826%  36.3 4742s
 16711746 14752132 -2919.7918  106  217  402.00000 -2919.7918   826%  36.3 4745s
 16733347 14767797 -2919.7918   96  190  402.00000 -2919.7918   826%  36.3 4750s
 16754453 14788174 -2919.7918   83  282  402.00000 -2919.7918   826%  36.2 4755s
 16774440 14804513 -2919.7918   87  250  402.00000 -2919.7918   826%  36.2 4760s
 16793094 14821325 -2919.7918  127  188  402.00000 -2919.7918   826%  36.2 4765s
 16816415 14843870 -2919.7918   94  254  402.00000 -2919.7918   826%  36.2 4771s
 16833945 14857451 -2919.7918  100  251  402.00000 -2919.7918   826%  36.2 4775s
 16851341 14873343 -2919.7918   87  249  402.00000 -2919.7918   826%  36.2 4780s
 16874354 14892058 -2919.7918   90  256  402.00000 -2919.7918   826%  36.2 4786s
 16890622 14906716 -2919.7918   93  218  402.00000 -2919.7918   826%  36.2 4790s
 16908525 14923081 -2919.7918  120  221  402.00000 -2919.7918   826%  36.2 4795s
 16931063 14941149 -2919.7918   98  235  402.00000 -2919.7918   826%  36.2 4800s
 16949983 14956310 -2919.7918   86  263  402.00000 -2919.7918   826%  36.2 4805s
 16965793 14973359 -2919.7918  117  196  402.00000 -2919.7918   826%  36.2 4810s
 16989270 14993212 -362.81784  187   35  402.00000 -2919.7918   826%  36.2 4815s
 17008106 15010559 -2919.7918   89  268  402.00000 -2919.7918   826%  36.2 4820s
 17029226 15029303 -2919.7918  105  221  402.00000 -2919.7918   826%  36.2 4825s
 17051747 15047243 -2919.7918   87  222  402.00000 -2919.7918   826%  36.2 4830s
 17074311 15067320 -2919.7918  103  222  402.00000 -2919.7918   826%  36.1 4835s
 17096851 15086825 -2919.7918   93  252  402.00000 -2919.7918   826%  36.1 4840s
 17112397 15100185 -2919.7918  120  139  402.00000 -2919.7918   826%  36.1 4845s
 17120397 15111144 -2919.7918  113  199  402.00000 -2919.7918   826%  36.1 4850s
 17148637 15133664 -2919.7918  143  170  402.00000 -2919.7918   826%  36.2 4855s
 17171421 15152864 -2919.7918  156  119  402.00000 -2919.7918   826%  36.1 4860s
 17193966 15173160 -2919.7918   79  228  402.00000 -2919.7918   826%  36.1 4865s
 17216455 15193092 -2919.7918   86  241  402.00000 -2919.7918   826%  36.1 4870s
 17238870 15211651 -2919.7918   96  215  402.00000 -2919.7918   826%  36.1 4875s
 17263918 15234382 -2919.7918  100  247  402.00000 -2919.7918   826%  36.1 4880s
 17289412 15254451 -2919.7918   79  254  402.00000 -2919.7918   826%  36.1 4885s
 17305194 15271101 -2919.7918   64  265  402.00000 -2919.7918   826%  36.1 4890s
 17322610 15285479 -2919.7918  177  111  402.00000 -2919.7918   826%  36.1 4895s
 17347626 15307709 -2919.7918  133  165  402.00000 -2919.7918   826%  36.1 4900s
 17367952 15325945 -2919.7918  112  162  402.00000 -2919.7918   826%  36.1 4906s
 17388828 15342529 -2919.7918  123  133  402.00000 -2919.7918   826%  36.1 4910s
 17408579 15359535 -2919.7918  154  153  402.00000 -2919.7918   826%  36.1 4915s
 17434602 15381914 -2919.7918   75  235  402.00000 -2919.7918   826%  36.1 4920s
 17453788 15399834 -2919.7918  106  207  402.00000 -2919.7918   826%  36.1 4925s
 17475340 15417870 -634.85860  243   26  402.00000 -2919.7918   826%  36.1 4930s
 17499287 15438616 -2919.7918  196   82  402.00000 -2919.7918   826%  36.1 4935s
 17527236 15465384 -2919.7918  171  112  402.00000 -2919.7918   826%  36.1 4940s
 17541697 15477029 -2919.7918   71  209  402.00000 -2919.7918   826%  36.1 4945s
 17563019 15494459 -2919.7918   85  266  402.00000 -2919.7918   826%  36.1 4950s
 17581019 15511592 -2162.4207  173   77  402.00000 -2919.7918   826%  36.1 4956s
 17599898 15526329 -2919.7918   83  198  402.00000 -2919.7918   826%  36.1 4960s
 17620235 15545397 -2919.7918   75  197  402.00000 -2919.7918   826%  36.1 4965s
 17644834 15569152 -2919.7918   74  262  402.00000 -2919.7918   826%  36.0 4970s
 17667731 15587302 -2919.7918   72  253  402.00000 -2919.7918   826%  36.0 4975s
 17691720 15608289 -2919.7918   99  257  402.00000 -2919.7918   826%  36.0 4980s
 17713939 15627988 -2919.7918  129  132  402.00000 -2919.7918   826%  36.0 4985s
 17734663 15647503 -2919.7918   75  239  402.00000 -2919.7918   826%  36.0 4990s
 17753142 15661998 -2919.7918   73  224  402.00000 -2919.7918   826%  36.0 4995s
 17765937 15677815 -1797.2593   74   82  402.00000 -2919.7918   826%  36.0 5001s
 17787841 15692839 -2919.7918  105  247  402.00000 -2919.7918   826%  36.0 5005s
 17805617 15708561 -2919.7918  102  196  402.00000 -2919.7918   826%  36.0 5010s
 17824329 15724559 -2919.7918  122  108  402.00000 -2919.7918   826%  36.0 5015s
 17836897 15735009 -2919.7918   71  261  402.00000 -2919.7918   826%  36.0 5020s
 17858784 15752035 -2919.7918   58  249  402.00000 -2919.7918   826%  36.0 5025s
 17872131 15767495 -2919.7918   83  238  402.00000 -2919.7918   826%  36.0 5030s
 17893380 15784004 -2919.7918   78  247  402.00000 -2919.7918   826%  36.0 5035s
 17914956 15804922 -2919.7918   76  237  402.00000 -2919.7918   826%  36.0 5040s
 17937879 15823768 -2919.7918   91  231  402.00000 -2919.7918   826%  36.0 5045s
 17955215 15839167 -2919.7918  105  138  402.00000 -2919.7918   826%  36.0 5050s
 17979179 15861741 -2919.7918  140  168  402.00000 -2919.7918   826%  36.0 5055s
 18003327 15882261 -2919.7918  177  116  402.00000 -2919.7918   826%  36.0 5060s
 18020813 15897263 -1007.1179  216   50  402.00000 -2919.7918   826%  36.0 5065s
 18039553 15913008 -2919.7918   85  205  402.00000 -2919.7918   826%  36.0 5070s
 18050431 15921360 -2919.7918   88  249  402.00000 -2919.7918   826%  36.0 5083s
 18056467 15930784 -2919.7918  138  192  402.00000 -2919.7918   826%  36.0 5085s
 18072694 15948861 -2919.7918   99  208  402.00000 -2919.7918   826%  36.0 5091s
 18090127 15960588 -2919.7918   85  251  402.00000 -2919.7918   826%  36.0 5095s
 18110993 15977999 -2919.7918  101  163  402.00000 -2919.7918   826%  36.0 5100s
 18129413 15995550 -2919.7918  134  151  402.00000 -2919.7918   826%  36.0 5105s
 18153770 16015394 -2919.7918  112  233  402.00000 -2919.7918   826%  36.0 5110s
 18178690 16037316 -2919.7918   79  257  402.00000 -2919.7918   826%  36.0 5115s
 18202251 16057881 -2919.7918   88  254  402.00000 -2919.7918   826%  36.0 5120s
 18225047 16078363 -2919.7918   74  240  402.00000 -2919.7918   826%  36.0 5125s
 18243016 16094497 -2919.7918   97  261  402.00000 -2919.7918   826%  36.0 5130s
 18264963 16113072 -2919.7918  141  163  402.00000 -2919.7918   826%  36.0 5135s
 18285575 16132172 -2919.7918   88  218  402.00000 -2919.7918   826%  36.0 5140s
 18300829 16145972 -2919.7918  142  149  402.00000 -2919.7918   826%  36.0 5145s
 18326912 16168432 -2919.7918  107  202  402.00000 -2919.7918   826%  36.0 5150s
 18348390 16187444 -2919.7918   78  218  402.00000 -2919.7918   826%  36.0 5155s
 18367764 16204047 -2919.7918   90  213  402.00000 -2919.7918   826%  36.0 5160s
 18388103 16220619 -2308.6368  194   68  402.00000 -2919.7918   826%  36.0 5165s
 18409033 16238740 -2919.7918   96  188  402.00000 -2919.7918   826%  35.9 5170s
 18422278 16251372 -2919.7918   72  210  402.00000 -2919.7918   826%  36.0 5175s
 18443118 16270594 -2919.7918  114  200  402.00000 -2919.7918   826%  36.0 5180s
 18457749 16282222 -2919.7918  103  228  402.00000 -2919.7918   826%  36.0 5185s
 18472251 16294856 -2919.7918  106  228  402.00000 -2919.7918   826%  36.0 5190s
 18488576 16309399 -2919.7918  137  146  402.00000 -2919.7918   826%  36.0 5195s
 18512664 16327280 -2919.7918   73  240  402.00000 -2919.7918   826%  36.0 5200s
 18531479 16346744 -2919.7918  110  233  402.00000 -2919.7918   826%  36.0 5205s
 18554912 16367269 -2919.7918   82  300  402.00000 -2919.7918   826%  36.0 5211s
 18573762 16384428 -2919.7918   82  225  402.00000 -2919.7918   826%  36.0 5215s
 18591720 16398704 -2919.7918   71  273  402.00000 -2919.7918   826%  36.0 5220s
 18611120 16416089 -2919.7918   67  246  402.00000 -2919.7918   826%  36.0 5225s
 18633910 16434679 -2919.7918   87  245  402.00000 -2919.7918   826%  36.0 5230s
 18648884 16448852 -2919.7918   88  234  402.00000 -2919.7918   826%  36.0 5235s
 18665846 16462289 -2919.7918  107  193  402.00000 -2919.7918   826%  36.0 5240s
 18674403 16472837 -2919.7918   91  238  402.00000 -2919.7918   826%  36.0 5245s
 18699034 16493512 -2919.7918  164  131  402.00000 -2919.7918   826%  36.0 5250s
 18721762 16512620 -2562.9058  159   77  402.00000 -2919.7918   826%  36.0 5255s
 18738483 16526897 -2919.7918   79  231  402.00000 -2919.7918   826%  35.9 5260s
 18759825 16544825 -2919.7918   97  248  402.00000 -2919.7918   826%  35.9 5265s
 18776955 16558721 -2919.7918   78  206  402.00000 -2919.7918   826%  35.9 5270s
 18793431 16571977 -2919.7918  130  152  402.00000 -2919.7918   826%  35.9 5276s
 18805328 16585725 -1071.2355  209   45  402.00000 -2919.7918   826%  35.9 5280s
 18821663 16597217 -2919.7918   63  269  402.00000 -2919.7918   826%  35.9 5285s
 18841709 16614739 -424.36335   97   63  402.00000 -2919.7918   826%  35.9 5290s
 18865474 16635933 -2919.7918  106  231  402.00000 -2919.7918   826%  35.9 5295s
 18882515 16650280 -2919.7918   83  253  402.00000 -2919.7918   826%  35.9 5300s
 18903504 16670479 -2919.7918   77  229  402.00000 -2919.7918   826%  35.9 5305s
 18924100 16686137 -2919.7918   82  243  402.00000 -2919.7918   826%  35.9 5310s
 18944218 16705464 -2919.7918   94  248  402.00000 -2919.7918   826%  35.9 5315s
 18963677 16723206 -2919.7918  119  233  402.00000 -2919.7918   826%  35.9 5320s
 18980727 16738104 -2919.7918  180  104  402.00000 -2919.7918   826%  35.9 5326s
 18997880 16753314     cutoff  230       402.00000 -2919.7918   826%  35.9 5330s
 19006266 16756785 -2919.7918   85  268  402.00000 -2919.7918   826%  35.9 5337s
 19014511 16767477 -2919.7918  104  224  402.00000 -2919.7918   826%  35.9 5340s
 19041732 16791712 -2919.7918   77  245  402.00000 -2919.7918   826%  35.9 5345s
 19063415 16810915 -2919.7918   91  246  402.00000 -2919.7918   826%  35.9 5350s
 19090690 16833784 -2919.7918   74  253  402.00000 -2919.7918   826%  35.9 5355s
 19111689 16851407 -2919.7918   89  255  402.00000 -2919.7918   826%  35.9 5360s
 19135948 16872321 -2919.7918  115  211  402.00000 -2919.7918   826%  35.9 5365s
 19158765 16892958 -2919.7918   81  258  402.00000 -2919.7918   826%  35.9 5370s
 19178196 16908815 -2919.7918   81  235  402.00000 -2919.7918   826%  35.9 5375s
 19199878 16928129 -2919.7918   86  228  402.00000 -2919.7918   826%  35.9 5380s
 19226455 16952568 -2919.7918   80  220  402.00000 -2919.7918   826%  35.9 5385s
 19245450 16967984 -2919.7918  110  185  402.00000 -2919.7918   826%  35.9 5390s
 19271828 16992250 -2919.7918   74  228  402.00000 -2919.7918   826%  35.9 5395s
 19294112 17008601 -986.42146  220   47  402.00000 -2919.7918   826%  35.9 5400s
 19310888 17025146 -2919.7918  121  175  402.00000 -2919.7918   826%  35.9 5405s
 19331190 17042522 -2919.7918   80  261  402.00000 -2919.7918   826%  35.9 5410s
 19348577 17057764 -2919.7918  123  184  402.00000 -2919.7918   826%  35.9 5415s
 19364398 17070550 -420.03503  109   64  402.00000 -2919.7918   826%  35.9 5420s
 19386742 17090643 -2919.7918   80  216  402.00000 -2919.7918   826%  35.9 5425s
 19407496 17107432 -2919.7918   66  263  402.00000 -2919.7918   826%  35.9 5431s
 19434392 17131385 -2919.7918   68  231  402.00000 -2919.7918   826%  35.8 5435s
 19462216 17155779 -2919.7918   90  219  402.00000 -2919.7918   826%  35.8 5440s
 19485697 17178217 -2919.7918  120  211  402.00000 -2919.7918   826%  35.8 5445s
 19513235 17200279 -2919.7918   84  248  402.00000 -2919.7918   826%  35.8 5450s
 19529379 17216906 -2919.7918  104  263  402.00000 -2919.7918   826%  35.8 5455s
 19548966 17233790 -2919.7918  108  208  402.00000 -2919.7918   826%  35.8 5460s
 19570001 17251406 -2919.7918  112  195  402.00000 -2919.7918   826%  35.8 5465s
 19591617 17270134 -2919.7918  102  224  402.00000 -2919.7918   826%  35.8 5470s
 19610697 17288180 -2919.7918  124  149  402.00000 -2919.7918   826%  35.8 5475s
 19633378 17307620 -2919.7918   59  238  402.00000 -2919.7918   826%  35.8 5480s
 19655166 17325111 -2919.7918   70  175  402.00000 -2919.7918   826%  35.8 5485s
 19673568 17341336 -2919.7918   91  200  402.00000 -2919.7918   826%  35.8 5490s
 19693838 17360971 -2919.7918  175  103  402.00000 -2919.7918   826%  35.8 5495s
 19713792 17376376 -2919.7918  122  183  402.00000 -2919.7918   826%  35.8 5500s
 19740063 17398658 -2919.7918   74  202  402.00000 -2919.7918   826%  35.8 5505s
 19760222 17418812 -2919.7918  109  254  402.00000 -2919.7918   826%  35.8 5510s
 19783336 17438145     cutoff  145       402.00000 -2919.7918   826%  35.8 5515s
 19807632 17460688 -2919.7918  119  242  402.00000 -2919.7918   826%  35.8 5520s
 19830363 17480638 -2919.7918   94  247  402.00000 -2919.7918   826%  35.8 5525s
 19851559 17499659 -2919.7918  163  107  402.00000 -2919.7918   826%  35.8 5530s
 19878215 17523133 -2919.7918   84  245  402.00000 -2919.7918   826%  35.8 5535s
 19897508 17540585 -2919.7918   85  255  402.00000 -2919.7918   826%  35.8 5540s
 19920887 17558408 -2919.7918  108  236  402.00000 -2919.7918   826%  35.8 5545s
 19938669 17575472 -2919.7918   88  239  402.00000 -2919.7918   826%  35.8 5550s
 19956643 17589649 -2919.7918  126  166  402.00000 -2919.7918   826%  35.7 5555s
 19979509 17610700 -2919.7918  103  193  402.00000 -2919.7918   826%  35.7 5560s
 19997251 17626763 -2919.7918  133  171  402.00000 -2919.7918   826%  35.7 5565s
 20011718 17642846 -2919.7918  102  203  402.00000 -2919.7918   826%  35.8 5571s
 20034061 17659524 -2919.7918   62  237  402.00000 -2919.7918   826%  35.8 5575s
 20060987 17680596 -2919.7918   81  210  402.00000 -2919.7918   826%  35.8 5580s
 20076499 17695860 -2919.7918  122  215  402.00000 -2919.7918   826%  35.8 5586s
 20091901 17705625 -2919.7918   76  227  402.00000 -2919.7918   826%  35.8 5590s
 20102649 17720342 -2457.2493  194   63  402.00000 -2919.7918   826%  35.8 5595s
 20125947 17739034 -2919.7918   80  226  402.00000 -2919.7918   826%  35.8 5600s
 20145431 17756328 -2919.7918  112  168  402.00000 -2919.7918   826%  35.8 5605s
 20164667 17773192 -2919.7918  114  243  402.00000 -2919.7918   826%  35.8 5610s
 20178332 17787628 -2919.7918  191  112  402.00000 -2919.7918   826%  35.8 5615s
 20205605 17808416 -2919.7918   83  232  402.00000 -2919.7918   826%  35.8 5620s
 20224853 17826597 -2919.7918  170  104  402.00000 -2919.7918   826%  35.8 5625s
 20248576 17846536 -2919.7918  109  150  402.00000 -2919.7918   826%  35.8 5630s
 20272118 17865974 -2919.7918   95  158  402.00000 -2919.7918   826%  35.8 5635s
 20292598 17884034 -2919.7918   78  252  402.00000 -2919.7918   826%  35.8 5640s
 20311083 17898050 -2919.7918   86  223  402.00000 -2919.7918   826%  35.8 5645s
 20330546 17918617 -2919.7918  153  118  402.00000 -2919.7918   826%  35.8 5650s
 20354392 17940569 -2919.7918   83  226  402.00000 -2919.7918   826%  35.8 5655s
 20377809 17959617 -2919.7918   90  231  402.00000 -2919.7918   826%  35.7 5660s
 20399338 17978080 -2919.7918  131   94  402.00000 -2919.7918   826%  35.7 5665s
 20418948 17996916 -2919.7918  129  179  402.00000 -2919.7918   826%  35.7 5670s
 20440955 18014547 -2919.7918  121  224  402.00000 -2919.7918   826%  35.7 5675s
 20462922 18034303 -2919.7918  103  238  402.00000 -2919.7918   826%  35.7 5680s
 20485443 18052791 -1391.3168  235   50  402.00000 -2919.7918   826%  35.7 5685s
 20507481 18072400 -2919.7918  100  229  402.00000 -2919.7918   826%  35.7 5690s
 20526395 18088588 -2919.7918  103  159  402.00000 -2919.7918   826%  35.7 5695s
 20543237 18100358 -2471.1969  136   85  402.00000 -2919.7918   826%  35.7 5700s
 20560375 18117645 -2919.7918  109  229  402.00000 -2919.7918   826%  35.7 5705s
 20579123 18133382 -2919.7918  131  123  402.00000 -2919.7918   826%  35.7 5710s
 20603565 18154217 -2919.7918  143  179  402.00000 -2919.7918   826%  35.7 5715s
 20616531 18168220 -2919.7918   65  247  402.00000 -2919.7918   826%  35.7 5720s
 20634310 18181969 -2919.7918  118  108  402.00000 -2919.7918   826%  35.7 5725s
 20650704 18198269 -2919.7918  150  112  402.00000 -2919.7918   826%  35.7 5730s
 20669908 18214191 -2919.7918  134  126  402.00000 -2919.7918   826%  35.7 5735s
 20692199 18234260 -2919.7918   91  249  402.00000 -2919.7918   826%  35.7 5740s
 20712032 18251548 -2919.7918   94  247  402.00000 -2919.7918   826%  35.7 5745s
 20725361 18263192 -2919.7918  139  178  402.00000 -2919.7918   826%  35.7 5750s
 20743144 18278472 -2919.7918  132  185  402.00000 -2919.7918   826%  35.7 5755s
 20761440 18295721 -2919.7918   79  213  402.00000 -2919.7918   826%  35.7 5760s
 20783600 18314765 -2919.7918   83  225  402.00000 -2919.7918   826%  35.7 5765s
 20797762 18326197 -2919.7918  105  228  402.00000 -2919.7918   826%  35.7 5770s
 20818499 18345473 -2919.7918   89  248  402.00000 -2919.7918   826%  35.7 5775s
 20835771 18359031 -2919.7918  117  247  402.00000 -2919.7918   826%  35.7 5780s
 20850531 18376985 -2919.7918  102  213  402.00000 -2919.7918   826%  35.7 5788s
 20862707 18384593 -2919.7918   93  232  402.00000 -2919.7918   826%  35.7 5790s
 20880657 18400506 -2919.7918  109  192  402.00000 -2919.7918   826%  35.7 5795s
 20898048 18416193 -2919.7918  127  181  402.00000 -2919.7918   826%  35.7 5800s
 20919108 18434021 -2919.7918   85  275  402.00000 -2919.7918   826%  35.7 5805s
 20938131 18447525 -333.53926  257   28  402.00000 -2919.7918   826%  35.7 5811s
 20952596 18463216 -2919.7918  117  234  402.00000 -2919.7918   826%  35.7 5815s
 20973083 18481468 -2919.7918  193  103  402.00000 -2919.7918   826%  35.7 5820s
 20993423 18498936 -2919.7918   64  249  402.00000 -2919.7918   826%  35.7 5825s
 21010547 18514665 -2919.7918   97  168  402.00000 -2919.7918   826%  35.7 5830s
 21014086 18514696 -2919.7918  159  153  402.00000 -2919.7918   826%  35.7 5837s
 21027730 18530022 -2919.7918   67  256  402.00000 -2919.7918   826%  35.7 5840s
 21047123 18548329 -2919.7918  123  183  402.00000 -2919.7918   826%  35.7 5845s
 21079071 18575094 -2919.7918  122  132  402.00000 -2919.7918   826%  35.7 5850s
 21098477 18594386 -2919.7918   98  242  402.00000 -2919.7918   826%  35.7 5855s
 21122981 18614436 -2919.7918   79  227  402.00000 -2919.7918   826%  35.7 5860s
 21141115 18629427 -2919.7918  128  168  402.00000 -2919.7918   826%  35.7 5865s
 21165177 18651680 -2919.7918   90  248  402.00000 -2919.7918   826%  35.7 5870s
 21179629 18664930 -1534.1587  236   65  402.00000 -2919.7918   826%  35.7 5875s
 21197532 18681856 -2919.7918  112  228  402.00000 -2919.7918   826%  35.7 5880s
 21218331 18699167 -2919.7918   90  203  402.00000 -2919.7918   826%  35.7 5885s
 21245319 18722924 -2919.7918   80  221  402.00000 -2919.7918   826%  35.7 5890s
 21249331 18722962 -2919.7918  124  161  402.00000 -2919.7918   826%  35.7 5903s
 21251377 18728314 -2919.7918   66  255  402.00000 -2919.7918   826%  35.7 5905s
 21270940 18745327 -2919.7918   86  258  402.00000 -2919.7918   826%  35.7 5910s
 21293280 18764975 -2919.7918  109  223  402.00000 -2919.7918   826%  35.7 5915s
 21311660 18780470 -2919.7918   91  252  402.00000 -2919.7918   826%  35.7 5920s
 21332600 18799584 -2919.7918  109  196  402.00000 -2919.7918   826%  35.7 5925s
 21357128 18820488 -2919.7918   81  270  402.00000 -2919.7918   826%  35.7 5930s
 21377786 18838059 -2919.7918  110  229  402.00000 -2919.7918   826%  35.7 5935s
 21404253 18861381 -2919.7918  113  200  402.00000 -2919.7918   826%  35.7 5940s
 21424693 18881410 -2919.7918   73  262  402.00000 -2919.7918   826%  35.7 5945s
 21445330 18898921 -2919.7918  130  205  402.00000 -2919.7918   826%  35.7 5950s
 21469909 18917753 -2919.7918  104  248  402.00000 -2919.7918   826%  35.6 5955s
 21486691 18935739 -2919.7918  101  187  402.00000 -2919.7918   826%  35.7 5960s
 21511774 18956136 -2919.7918  117  227  402.00000 -2919.7918   826%  35.6 5965s
 21529471 18972796 -2919.7918  104  204  402.00000 -2919.7918   826%  35.6 5970s
 21551565 18991955 -2919.7918   91  200  402.00000 -2919.7918   826%  35.6 5975s
 21575893 19013581 -2919.7918  192   97  402.00000 -2919.7918   826%  35.6 5980s
 21595509 19029520 -2919.7918  111  186  402.00000 -2919.7918   826%  35.6 5985s
 21614224 19047513 -2919.7918   66  246  402.00000 -2919.7918   826%  35.6 5990s
 21637612 19066522 -2919.7918  108  232  402.00000 -2919.7918   826%  35.6 5995s
 21650635 19082612 -2919.7918  121  196  402.00000 -2919.7918   826%  35.6 6000s
 21671783 19099416 -2919.7918  127  197  402.00000 -2919.7918   826%  35.6 6005s
 21699280 19122805 -2919.7918  107  221  402.00000 -2919.7918   826%  35.7 6010s
 21720417 19139768 -2919.7918   74  238  402.00000 -2919.7918   826%  35.6 6015s
 21737548 19156622 -2919.7918  145  117  402.00000 -2919.7918   826%  35.7 6020s
 21762232 19175800 -2919.7918   99  251  402.00000 -2919.7918   826%  35.6 6025s
 21772904 19190047 -2919.7918  117  190  402.00000 -2919.7918   826%  35.7 6030s
 21796518 19209635 -2919.7918  122  221  402.00000 -2919.7918   826%  35.7 6035s
 21823523 19232841 -2919.7918   85  220  402.00000 -2919.7918   826%  35.6 6040s
 21846498 19253215 -2919.7918   75  212  402.00000 -2919.7918   826%  35.6 6046s
 21864828 19269356 -2919.7918  106  237  402.00000 -2919.7918   826%  35.6 6050s
 21884238 19286481 -2919.7918  109  232  402.00000 -2919.7918   826%  35.6 6055s
 21907249 19305393 -2919.7918   91  129  402.00000 -2919.7918   826%  35.6 6060s
 21916974 19314683 -2919.7918   95  252  402.00000 -2919.7918   826%  35.6 6065s
 21940037 19335893 -2919.7918   95  203  402.00000 -2919.7918   826%  35.6 6070s
 21962860 19356110 -2919.7918  105  250  402.00000 -2919.7918   826%  35.6 6075s
 21984394 19373139 -2919.7918  120  185  402.00000 -2919.7918   826%  35.6 6080s
 22006283 19391805 -2919.7918  105  263  402.00000 -2919.7918   826%  35.6 6085s
 22029868 19412135 -2919.7918   68  258  402.00000 -2919.7918   826%  35.6 6090s
 22050247 19430427 -2919.7918  153  117  402.00000 -2919.7918   826%  35.6 6095s
 22071722 19451549 -2727.8078  206   90  402.00000 -2919.7918   826%  35.6 6100s
 22096591 19472410 -2919.7918   96  224  402.00000 -2919.7918   826%  35.6 6105s
 22116877 19487984 -2919.7918   85  248  402.00000 -2919.7918   826%  35.6 6110s
 22138999 19507798 -2919.7918  105  239  402.00000 -2919.7918   826%  35.6 6115s
 22161645 19529541 -2919.7918   90  236  402.00000 -2919.7918   826%  35.6 6120s
 22181095 19544859 -2919.7918   76  223  402.00000 -2919.7918   826%  35.6 6125s
 22200715 19562866 -2919.7918   78  212  402.00000 -2919.7918   826%  35.6 6130s
 22225587 19585079 -2919.7918  107  241  402.00000 -2919.7918   826%  35.6 6135s
 22245068 19599633 -2919.7918   85  242  402.00000 -2919.7918   826%  35.6 6140s
 22265672 19619411 -2919.7918   80  212  402.00000 -2919.7918   826%  35.6 6145s
 22284955 19636419 -2919.7918  108  250  402.00000 -2919.7918   826%  35.5 6150s
