
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 21:38:05 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0x16e538e7
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2996.0000000
Found heuristic solution: objective 516.0000000
Found heuristic solution: objective 398.0000000
Found heuristic solution: objective 395.0000000
Presolve time: 0.34s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Found heuristic solution: objective 351.0000000

Root relaxation: objective -2.078594e+03, 197 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 18280523 13768278 -1555.8883   99  122  306.00000 -1555.8883   608%  26.3 2825s
 18329635 13805150 -1555.8883   92  101  306.00000 -1555.8883   608%  26.3 2830s
 18361074 13825687 -1152.7979  129   58  306.00000 -1555.8883   608%  26.3 2838s
 18369734 13834851 -1229.3859  132   55  306.00000 -1555.8883   608%  26.3 2840s
 18406207 13861111 -1555.8883  128   75  306.00000 -1555.8883   608%  26.3 2845s
 18446835 13891314 -1555.8883  107  107  306.00000 -1555.8883   608%  26.3 2850s
 18480380 13915943 -1555.8883  111   72  306.00000 -1555.8883   608%  26.3 2855s
 18522695 13945691 -1190.0816  112   64  306.00000 -1555.8883   608%  26.3 2860s
 18570874 13980327 -624.12451  120   47  306.00000 -1555.8883   608%  26.3 2865s
 18613013 14010951 -1555.8883  121   72  306.00000 -1555.8883   608%  26.3 2870s
 18656275 14042076 -1555.8883  100  120  306.00000 -1555.8883   608%  26.3 2875s
 18694438 14068992 -1555.8883  118  114  306.00000 -1555.8883   608%  26.3 2880s
 18733391 14096673 -244.52031  146   42  306.00000 -1555.8883   608%  26.3 2885s
 18772082 14125137 -638.86340  107   45  306.00000 -1555.8883   608%  26.3 2890s
 18809601 14153641 -1555.8883  106  111  306.00000 -1555.8883   608%  26.3 2895s
 18852371 14182745 -1555.8883  136   72  306.00000 -1555.8883   608%  26.3 2900s
 18890188 14210709 -1555.8883  108   94  306.00000 -1555.8883   608%  26.2 2905s
 18931074 14239939 -1555.8883  120   50  306.00000 -1555.8883   608%  26.2 2910s
 18970281 14268327 -300.23066  139   37  306.00000 -1555.8883   608%  26.2 2915s
 19011101 14298955 -944.51467  130   57  306.00000 -1555.8883   608%  26.2 2920s
 19050065 14326465 -1555.8883  105  106  306.00000 -1555.8883   608%  26.2 2925s
 19092874 14357797     cutoff  130       306.00000 -1555.8883   608%  26.2 2930s
 19132302 14387902 -179.40012  150   32  306.00000 -1555.8883   608%  26.2 2935s
 19169811 14414312 -1555.8883  127   65  306.00000 -1555.8883   608%  26.2 2940s
 19212910 14446470 -1309.2449  118   61  306.00000 -1555.8883   608%  26.2 2945s
 19254609 14476951 -1555.8883  130  117  306.00000 -1555.8883   608%  26.2 2950s
 19294955 14505617   63.66061  156   37  306.00000 -1555.8883   608%  26.2 2955s
 19328050 14529394 -1555.8883  133   89  306.00000 -1555.8883   608%  26.2 2960s
 19362667 14554334 -1555.8883  105   94  306.00000 -1555.8883   608%  26.2 2965s
 19399390 14580290 -688.75720  149   50  306.00000 -1555.8883   608%  26.2 2970s
 19430984 14600413 -1555.8883  101  112  306.00000 -1555.8883   608%  26.2 2977s
 19442662 14611474 -1555.8883  105  105  306.00000 -1555.8883   608%  26.2 2980s
 19476124 14631671 -252.36728  141   41  306.00000 -1555.8883   608%  26.2 2987s
 19493074 14646084 -1555.8883  105  111  306.00000 -1555.8883   608%  26.2 2990s
 19526542 14670151 -1555.8883  121  114  306.00000 -1555.8883   608%  26.2 2995s
 19563078 14697031   70.05048  145   26  306.00000 -1555.8883   608%  26.2 3000s
 19591740 14718112 -1555.8883  125   91  306.00000 -1555.8883   608%  26.2 3005s
 19619221 14736844 -1555.8883  160   63  306.00000 -1555.8883   608%  26.2 3010s
 19644279 14755075 -1555.8883   90   99  306.00000 -1555.8883   608%  26.2 3015s
 19672124 14776064 -1555.8883  120   81  306.00000 -1555.8883   608%  26.2 3020s
 19698148 14794803 -856.28997  125   49  306.00000 -1555.8883   608%  26.2 3025s
 19716423 14808576   21.96365  138   23  306.00000 -1555.8883   608%  26.1 3030s
 19736939 14823686 -1555.8883  125   66  306.00000 -1555.8883   608%  26.2 3035s
 19755100 14837263 -1555.8883  103  111  306.00000 -1555.8883   608%  26.2 3040s
 19773055 14849781 -1256.1189  144   68  306.00000 -1555.8883   608%  26.1 3045s
 19791240 14863938 -1555.8883  117  114  306.00000 -1555.8883   608%  26.1 3050s
 19809619 14877664 -1555.8883  114  111  306.00000 -1555.8883   608%  26.1 3055s
 19826134 14889910 -1555.8883  124   85  306.00000 -1555.8883   608%  26.1 3060s
 19844790 14903869 -1555.8883  105  108  306.00000 -1555.8883   608%  26.1 3065s
 19860224 14913736 -1555.8883   98  106  306.00000 -1555.8883   608%  26.1 3071s
 19870573 14922515 -1555.8883   94   92  306.00000 -1555.8883   608%  26.1 3075s
 19892094 14938523 -1555.8883   99  110  306.00000 -1555.8883   608%  26.1 3080s
 19910539 14952732 -1555.8883  106  118  306.00000 -1555.8883   608%  26.1 3085s
 19929777 14965205 -1555.8883  122  107  306.00000 -1555.8883   608%  26.1 3090s
 19950508 14980830  249.24989  114   29  306.00000 -1555.8883   608%  26.1 3095s
 19973594 14996918 -1555.8883  112  110  306.00000 -1555.8883   608%  26.1 3100s
 19994585 15012426 -1555.8883  105  104  306.00000 -1555.8883   608%  26.1 3105s
 20015216 15029055 -1555.8883  104  109  306.00000 -1555.8883   608%  26.1 3110s
 20044833 15050747 -460.41975  143   36  306.00000 -1555.8883   608%  26.1 3115s
 20069957 15067203 -1555.8883  102  101  306.00000 -1555.8883   608%  26.1 3120s
 20095280 15086677 -1555.8883  117  121  306.00000 -1555.8883   608%  26.1 3125s
 20127339 15109994 -1555.8883  139   90  306.00000 -1555.8883   608%  26.1 3130s
 20178695 15147379 -1555.8883  115  111  306.00000 -1555.8883   608%  26.1 3135s
 20229439 15184413     cutoff  154       306.00000 -1555.8883   608%  26.1 3140s
 20271921 15214974 -1555.8883  116  118  306.00000 -1555.8883   608%  26.1 3145s
 20308853 15241744 -1555.8883  131   88  306.00000 -1555.8883   608%  26.1 3150s
 20349602 15272731 -1555.8883   90  100  306.00000 -1555.8883   608%  26.1 3155s
 20389409 15301494 -523.37099  137   44  306.00000 -1555.8883   608%  26.1 3160s
 20429656 15329899 -1555.8883  106   99  306.00000 -1555.8883   608%  26.1 3165s
 20470619 15359995 -1555.8883  111  108  306.00000 -1555.8883   608%  26.1 3170s
 20513178 15391763 -766.41995  137   55  306.00000 -1555.8883   608%  26.1 3175s
 20554967 15422752 -1555.8883  103  100  306.00000 -1555.8883   608%  26.1 3180s
 20593522 15449843     cutoff  118       306.00000 -1555.8883   608%  26.1 3185s
 20622389 15468270 -1555.8883   89  114  306.00000 -1555.8883   608%  26.0 3191s
 20644996 15487216 -1555.8883   90  113  306.00000 -1555.8883   608%  26.0 3195s
 20686404 15517991 -1555.8883  134   80  306.00000 -1555.8883   608%  26.0 3200s
 20734042 15552678     cutoff  152       306.00000 -1555.8883   608%  26.0 3205s
 20777821 15584265 -1555.8883   95  108  306.00000 -1555.8883   608%  26.0 3210s
 20817299 15613320 -1555.8883  109  102  306.00000 -1555.8883   608%  26.0 3215s
 20861639 15644056 -1233.6498  137   57  306.00000 -1555.8883   608%  26.0 3220s
 20906709 15675759 -1555.8883  103   97  306.00000 -1555.8883   608%  26.0 3225s
 20956417 15710570  250.02240  134   37  306.00000 -1555.8883   608%  26.0 3230s
 21000655 15741963 -1555.8883   94  102  306.00000 -1555.8883   608%  26.0 3235s
 21042580 15771528 -1555.8883  109   78  306.00000 -1555.8883   608%  26.0 3240s
 21083691 15801775 -503.93532  119   43  306.00000 -1555.8883   608%  26.0 3245s
 21127923 15832253 -256.40886  122   31  306.00000 -1555.8883   608%  26.0 3250s
 21178247 15869207 -1555.8883  111  106  306.00000 -1555.8883   608%  26.0 3255s
 21222384 15901780 -1555.8883   81  106  306.00000 -1555.8883   608%  26.0 3260s
 21266678 15933668 -1322.1150  122   62  306.00000 -1555.8883   608%  26.0 3265s
 21300565 15956907 -1555.8883   98   79  306.00000 -1555.8883   608%  26.0 3270s
 21336270 15983331 -1555.8883  112   85  306.00000 -1555.8883   608%  26.0 3275s
 21352258 15995244 -1555.8883  104  106  306.00000 -1555.8883   608%  26.0 3280s
 21388848 16022192     cutoff  162       306.00000 -1555.8883   608%  26.0 3285s
 21430150 16052927 -1555.8883  116   89  306.00000 -1555.8883   608%  26.0 3290s
 21469133 16081665 -1459.1996  130   64  306.00000 -1555.8883   608%  25.9 3295s
 21510269 16112238 -1555.8883   96  109  306.00000 -1555.8883   608%  25.9 3300s
 21550913 16140523 -1555.8883  124   70  306.00000 -1555.8883   608%  25.9 3305s
 21583812 16164582 -1555.8883   80  104  306.00000 -1555.8883   608%  25.9 3310s
 21629725 16198355 -1555.8883  116   71  306.00000 -1555.8883   608%  25.9 3315s
 21677829 16232642 -1012.4186  128   64  306.00000 -1555.8883   608%  25.9 3320s
 21716399 16257603 -1555.8883  100   99  306.00000 -1555.8883   608%  25.9 3328s
 21718908 16262432 -1555.8883   99  112  306.00000 -1555.8883   608%  25.9 3330s
 21763163 16295156 -1555.8883   99   99  306.00000 -1555.8883   608%  25.9 3335s
 21806107 16327287 -1555.8883  117   81  306.00000 -1555.8883   608%  25.9 3340s
 21850735 16358733 -548.04681  140   49  306.00000 -1555.8883   608%  25.9 3345s
 21889194 16385890     cutoff  104       306.00000 -1555.8883   608%  25.9 3350s
 21923764 16410190 -1555.8883  118   79  306.00000 -1555.8883   608%  25.9 3355s
 21959322 16436647 -1555.8883  106  123  306.00000 -1555.8883   608%  25.9 3360s
 22007801 16471490 -1393.7820  127   62  306.00000 -1555.8883   608%  25.9 3365s
 22054357 16503651 -1555.8883  101   98  306.00000 -1555.8883   608%  25.9 3370s
 22100222 16536317   33.02765  143   24  306.00000 -1555.8883   608%  25.9 3375s
 22140649 16565524 -1378.3217   91   70  306.00000 -1555.8883   608%  25.9 3380s
 22174872 16591188     cutoff  132       306.00000 -1555.8883   608%  25.9 3385s
 22211601 16617126 -1555.8883  120   76  306.00000 -1555.8883   608%  25.9 3390s
 22239602 16637663 -1555.8883  126   71  306.00000 -1555.8883   608%  25.9 3395s
 22268859 16658281 -1555.8883  113   95  306.00000 -1555.8883   608%  25.9 3400s
 22291085 16674375 -1555.8883   94  122  306.00000 -1555.8883   608%  25.9 3405s
 22310051 16688254   21.66874  151   35  306.00000 -1555.8883   608%  25.9 3410s
 22328761 16701055 -1515.3387  118   62  306.00000 -1555.8883   608%  25.9 3415s
 22347252 16714850 -1122.9449  109   71  306.00000 -1555.8883   608%  25.9 3420s
 22365460 16728884 -1555.8883  112  100  306.00000 -1555.8883   608%  25.9 3425s
 22383846 16742512 -1555.8883  124   78  306.00000 -1555.8883   608%  25.9 3430s
 22398775 16753101 -1555.8883  114  104  306.00000 -1555.8883   608%  25.9 3435s
 22417695 16766817 -1555.8883  103   91  306.00000 -1555.8883   608%  25.8 3440s
 22440798 16783790 -1555.8883  136  102  306.00000 -1555.8883   608%  25.8 3445s
 22454935 16793240 -467.09868  145   36  306.00000 -1555.8883   608%  25.8 3450s
 22469083 16803891 -1555.8883  101  102  306.00000 -1555.8883   608%  25.8 3455s
 22487027 16817156 -1555.8883  109   76  306.00000 -1555.8883   608%  25.8 3460s
 22503338 16828777 -1555.8883  105  100  306.00000 -1555.8883   608%  25.8 3465s
 22518371 16840738 -1555.8883   90  120  306.00000 -1555.8883   608%  25.8 3470s
 22537921 16853797   38.13266  140   37  306.00000 -1555.8883   608%  25.8 3476s
 22553884 16865196 -1555.8883  104  114  306.00000 -1555.8883   608%  25.8 3480s
 22573362 16880175 -1555.8883  124   97  306.00000 -1555.8883   608%  25.8 3485s
 22577374 16880303     cutoff  148       306.00000 -1555.8883   608%  25.8 3491s
 22596448 16897079 -1555.8883  116  102  306.00000 -1555.8883   608%  25.8 3495s
 22615293 16910565 -1555.8883  106   99  306.00000 -1555.8883   608%  25.8 3500s
 22632603 16923881 -1555.8883  109   98  306.00000 -1555.8883   608%  25.8 3505s
 22662240 16943819 -1555.8883  120  101  306.00000 -1555.8883   608%  25.8 3510s
 22692004 16966346 -1555.8883  109   98  306.00000 -1555.8883   608%  25.8 3515s
 22727988 16992134 -1555.8883  103  104  306.00000 -1555.8883   608%  25.8 3520s
 22734245 16996489  157.89803  153   17  306.00000 -1555.8883   608%  25.8 3525s
 22776456 17027118     cutoff  146       306.00000 -1555.8883   608%  25.8 3530s
 22819664 17058492 -1127.2146  107   61  306.00000 -1555.8883   608%  25.8 3535s
 22864453 17090093 -1555.8883  128   94  306.00000 -1555.8883   608%  25.8 3540s
 22905796 17120695 -1555.8883   91  122  306.00000 -1555.8883   608%  25.8 3545s
 22940479 17145755 -712.31565  107   49  306.00000 -1555.8883   608%  25.8 3550s
 22981223 17175639 -1555.8883  116   94  306.00000 -1555.8883   608%  25.8 3555s
 23026590 17208376 -1555.8883  119  104  306.00000 -1555.8883   608%  25.8 3560s
 23067024 17238206 -1555.8883  134   95  306.00000 -1555.8883   608%  25.8 3565s
 23110545 17270761 -1555.8883  100   96  306.00000 -1555.8883   608%  25.8 3570s
 23151556 17300470 -1555.8883  100  105  306.00000 -1555.8883   608%  25.8 3575s
 23190259 17327424 -1555.8883  130   93  306.00000 -1555.8883   608%  25.8 3580s
 23226622 17352480   57.67420  117   32  306.00000 -1555.8883   608%  25.7 3585s
 23270755 17384711 -888.68841  126   65  306.00000 -1555.8883   608%  25.7 3590s
 23314607 17417121 -1555.8883  123  103  306.00000 -1555.8883   608%  25.7 3595s
 23369683 17456569 -1555.8883  116  107  306.00000 -1555.8883   608%  25.7 3600s
 23428452 17499007 -1555.8883  101   98  306.00000 -1555.8883   608%  25.7 3605s
 23495438 17546155 -287.44789  150   31  306.00000 -1555.8883   608%  25.7 3610s
 23552463 17586142 -924.13872  139   52  306.00000 -1555.8883   608%  25.7 3615s
 23598212 17619483 -1555.8883  113  110  306.00000 -1555.8883   608%  25.7 3620s
 23641090 17651319 -1555.8883  100  103  306.00000 -1555.8883   608%  25.7 3625s
 23683590 17681486 -1555.8883  104   94  306.00000 -1555.8883   608%  25.7 3630s
 23728674 17714515 -1555.8883   83   94  306.00000 -1555.8883   608%  25.7 3635s
 23778341 17748728 -1555.8883  104   80  306.00000 -1555.8883   608%  25.7 3640s
 23823911 17782632 -1555.8883  108   94  306.00000 -1555.8883   608%  25.7 3645s
 23875110 17819611     cutoff  152       306.00000 -1555.8883   608%  25.7 3650s
 23914100 17847387 -1555.8883  111   88  306.00000 -1555.8883   608%  25.7 3655s
 23962672 17882305 -1555.8883   89  136  306.00000 -1555.8883   608%  25.7 3660s
 23992399 17900736 -1333.5117  135   63  306.00000 -1555.8883   608%  25.7 3666s
 24013030 17918377 -1555.8883  114  119  306.00000 -1555.8883   608%  25.7 3670s
 24050910 17944642 -1555.8883  107  108  306.00000 -1555.8883   608%  25.7 3675s
 24086105 17971487 -1231.4451  128   57  306.00000 -1555.8883   608%  25.7 3680s
 24118771 17994846 -1555.8883   97   91  306.00000 -1555.8883   608%  25.7 3685s
 24159536 18023570 -480.88150  169   31  306.00000 -1555.8883   608%  25.6 3690s
 24196696 18050503 -1416.6873  116   61  306.00000 -1555.8883   608%  25.6 3695s
 24233555 18076743 -614.63051  118   44  306.00000 -1555.8883   608%  25.6 3700s
 24268867 18102351 -1555.8883  107  104  306.00000 -1555.8883   608%  25.6 3705s
 24305649 18127416 -1555.8883  135  108  306.00000 -1555.8883   608%  25.6 3710s
 24342530 18153001 -1555.8883   88  103  306.00000 -1555.8883   608%  25.6 3715s
 24381117 18180464 -473.46797  129   51  306.00000 -1555.8883   608%  25.6 3720s
 24403654 18194647 -1555.8883  128   77  306.00000 -1555.8883   608%  25.6 3725s
 24438650 18222248 -1555.8883  124   74  306.00000 -1555.8883   608%  25.6 3730s
 24476810 18250304 -911.92119  163   52  306.00000 -1555.8883   608%  25.6 3735s
 24519744 18282314 -1555.8883  109  112  306.00000 -1555.8883   608%  25.6 3740s
 24550719 18302279    4.80622  153   28  306.00000 -1555.8883   608%  25.6 3746s
 24569006 18317853 -1555.8883  116   90  306.00000 -1555.8883   608%  25.6 3750s
 24609523 18346737 -1555.8883  103  106  306.00000 -1555.8883   608%  25.6 3755s
 24650531 18377778     cutoff  134       306.00000 -1555.8883   608%  25.6 3760s
 24695210 18410412   93.79972  128   32  306.00000 -1555.8883   608%  25.6 3765s
 24736035 18440257 -1555.8883  119  111  306.00000 -1555.8883   608%  25.6 3770s
 24765363 18460709 -1555.8883  121  111  306.00000 -1555.8883   608%  25.6 3775s
 24802333 18487680   39.07636  140   26  306.00000 -1555.8883   608%  25.6 3780s
 24831066 18508096 -1555.8883  124   97  306.00000 -1555.8883   608%  25.6 3785s
 24863882 18531916 -1555.8883  121  104  306.00000 -1555.8883   608%  25.6 3790s
 24892963 18552279 -1555.8883  106   98  306.00000 -1555.8883   608%  25.6 3795s
 24916114 18570037 -1555.8883   93  112  306.00000 -1555.8883   608%  25.6 3800s
 24938862 18586023 -1555.8883  111  125  306.00000 -1555.8883   608%  25.6 3805s
 24961141 18601062  -38.76671  118   24  306.00000 -1555.8883   608%  25.6 3810s
 24983777 18617470 -1555.8883  136  109  306.00000 -1555.8883   608%  25.6 3815s
 25004747 18633924 -1555.8883  135   73  306.00000 -1555.8883   608%  25.6 3820s
 25031217 18652352 -1555.8883  127  102  306.00000 -1555.8883   608%  25.6 3825s
 25057652 18672170 -1555.8883  100   82  306.00000 -1555.8883   608%  25.6 3830s
 25077542 18687191 -1052.6313  156   42  306.00000 -1555.8883   608%  25.6 3835s
 25095635 18699801 -1555.8883  112   91  306.00000 -1555.8883   608%  25.6 3840s
 25115735 18714620 -1555.8883  101   97  306.00000 -1555.8883   608%  25.6 3845s
 25134932 18729294 -1555.8883  115   86  306.00000 -1555.8883   608%  25.6 3850s
 25153538 18742565 -1555.8883  106  105  306.00000 -1555.8883   608%  25.6 3855s
 25171074 18755675 -1555.8883  116   68  306.00000 -1555.8883   608%  25.6 3860s
 25186427 18766666 -1555.8883  113  102  306.00000 -1555.8883   608%  25.6 3865s
 25204611 18779168 -1555.8883  119   78  306.00000 -1555.8883   608%  25.6 3870s
 25224636 18794003 -1555.8883  112  128  306.00000 -1555.8883   608%  25.6 3875s
 25241098 18805688  -69.26404  130   32  306.00000 -1555.8883   608%  25.6 3880s
 25259632 18820121 -1555.8883  126   94  306.00000 -1555.8883   608%  25.6 3885s
 25267209 18823012 -1555.8883   92  115  306.00000 -1555.8883   608%  25.6 3892s
 25275665 18831740 -1555.8883  104   75  306.00000 -1555.8883   608%  25.6 3895s
 25297641 18847003 -1555.8883  137   72  306.00000 -1555.8883   608%  25.6 3900s
 25319435 18863637 -871.13732  140   43  306.00000 -1555.8883   608%  25.6 3905s
 25342986 18879911 -1555.8883  112   84  306.00000 -1555.8883   608%  25.6 3910s
 25365151 18896913 -1095.6404  125   51  306.00000 -1555.8883   608%  25.6 3915s
 25396439 18920942 -1555.8883  121  102  306.00000 -1555.8883   608%  25.5 3920s
 25431570 18947329 -1555.8883  115  110  306.00000 -1555.8883   608%  25.5 3925s
 25476268 18977952     cutoff  159       306.00000 -1555.8883   608%  25.5 3930s
 25513281 19004955 -1555.8883  104  105  306.00000 -1555.8883   608%  25.5 3935s
 25557673 19037250 -1555.8883  112  105  306.00000 -1555.8883   608%  25.5 3940s
 25597694 19065086 -1424.3257   96   62  306.00000 -1555.8883   608%  25.5 3945s
 25633705 19091058 -1555.8883   98   99  306.00000 -1555.8883   608%  25.5 3950s
 25671422 19119378 -997.69842  139   53  306.00000 -1555.8883   608%  25.5 3955s
 25711691 19149674 -1454.2348  150   67  306.00000 -1555.8883   608%  25.5 3960s
 25757011 19181484 -1555.8883  124   66  306.00000 -1555.8883   608%  25.5 3965s
 25799437 19211465 -1555.8883  132  102  306.00000 -1555.8883   608%  25.5 3970s
 25838077 19240916 -1555.8883  120  110  306.00000 -1555.8883   608%  25.5 3975s
 25883021 19273374 -1555.8883  102   90  306.00000 -1555.8883   608%  25.5 3980s
 25922644 19301951 -759.08050  136   43  306.00000 -1555.8883   608%  25.5 3985s
 25962487 19331092 -850.17110  107   65  306.00000 -1555.8883   608%  25.5 3990s
 26008919 19363648 -523.81256  163   47  306.00000 -1555.8883   608%  25.5 3995s
 26052989 19395280 -1555.8883  117   85  306.00000 -1555.8883   608%  25.5 4000s
 26095924 19426722 -1555.8883  106  104  306.00000 -1555.8883   608%  25.5 4005s
 26143484 19460748 -1076.7170  122   59  306.00000 -1555.8883   608%  25.5 4010s
 26191218 19495026 -1555.8883  128   81  306.00000 -1555.8883   608%  25.5 4015s
 26239828 19530975 -1555.8883  121   75  306.00000 -1555.8883   608%  25.5 4020s
 26292764 19569920 -1376.9079  129   68  306.00000 -1555.8883   608%  25.5 4025s
 26347597 19609308 -1555.8883   97   99  306.00000 -1555.8883   608%  25.5 4030s
 26409949 19653665 -1555.8883  135   82  306.00000 -1555.8883   608%  25.5 4035s
 26464665 19692420 -1555.8883  111   84  306.00000 -1555.8883   608%  25.4 4040s
 26526955 19736539 -1555.8883  127   91  306.00000 -1555.8883   608%  25.4 4045s
 26583125 19778858 -1555.8883  105   87  306.00000 -1555.8883   608%  25.4 4050s
 26620429 19803261 -1555.8883  133   87  306.00000 -1555.8883   608%  25.4 4055s
 26675045 19845536 -1555.8883  107   81  306.00000 -1555.8883   608%  25.4 4060s
 26716409 19872154 -1555.8883  104  105  306.00000 -1555.8883   608%  25.4 4065s
 26761353 19906611 -1555.8883  114  113  306.00000 -1555.8883   608%  25.4 4070s
 26813366 19943229 -929.12509  144   53  306.00000 -1555.8883   608%  25.4 4075s
 26856416 19974315 -338.51024  131   34  306.00000 -1555.8883   608%  25.4 4080s
 26902117 20005336 -1555.8883  125   81  306.00000 -1555.8883   608%  25.4 4085s
 26955043 20043784 -1555.8883  129   88  306.00000 -1555.8883   608%  25.4 4090s
 27000326 20075237 -1555.8883  128   96  306.00000 -1555.8883   608%  25.4 4095s
 27046260 20108019 -1555.8883  101  104  306.00000 -1555.8883   608%  25.4 4100s
 27093281 20141898 -1555.8883  114   85  306.00000 -1555.8883   608%  25.4 4105s
 27144781 20179603 -1476.4970  102   65  306.00000 -1555.8883   608%  25.4 4110s
 27196717 20216514 -1555.8883  104  104  306.00000 -1555.8883   608%  25.4 4115s
 27240267 20246885 -632.89905  133   49  306.00000 -1555.8883   608%  25.4 4120s
 27287560 20280709 -1555.8883  128   86  306.00000 -1555.8883   608%  25.4 4125s
 27343612 20322168 -1555.8883  106  122  306.00000 -1555.8883   608%  25.4 4130s
 27394926 20359375 -480.40956  154   40  306.00000 -1555.8883   608%  25.4 4135s
 27440019 20392506 -1555.8883  118   72  306.00000 -1555.8883   608%  25.4 4140s
 27473813 20416011 -1555.8883  130   88  306.00000 -1555.8883   608%  25.4 4145s
 27513361 20443836 -1555.8883  107  116  306.00000 -1555.8883   608%  25.4 4150s
 27551631 20470830 -1555.8883  109  110  306.00000 -1555.8883   608%  25.4 4155s
 27589497 20495859 -1555.8883   98   93  306.00000 -1555.8883   608%  25.3 4160s
 27616376 20515697 -652.13611  147   51  306.00000 -1555.8883   608%  25.3 4165s
 27649392 20538590 -1555.8883  129   86  306.00000 -1555.8883   608%  25.3 4170s
 27668763 20551383 -1555.8883  120   96  306.00000 -1555.8883   608%  25.3 4175s
 27688388 20565441 -1555.8883  100  104  306.00000 -1555.8883   608%  25.3 4180s
 27709053 20581132 -1555.8883  109   94  306.00000 -1555.8883   608%  25.3 4185s
 27731043 20595992 -1555.8883  152   68  306.00000 -1555.8883   608%  25.3 4190s
 27734780 20599057 -1555.8883  115   99  306.00000 -1555.8883   608%  25.3 4195s
 27757051 20614700 -1555.8883  108   94  306.00000 -1555.8883   608%  25.3 4200s
 27772852 20625035 -1555.8883  113  104  306.00000 -1555.8883   608%  25.3 4206s
 27790241 20638142 -1555.8883  114   89  306.00000 -1555.8883   608%  25.3 4211s
 27801419 20646522 -664.83179  118   48  306.00000 -1555.8883   608%  25.3 4215s
 27818660 20659047 -1151.6335  134   48  306.00000 -1555.8883   608%  25.3 4220s
 27834567 20670504 -698.04864  116   41  306.00000 -1555.8883   608%  25.3 4225s
 27853766 20683021 -1555.8883  134   75  306.00000 -1555.8883   608%  25.3 4231s
 27869257 20693832 -1555.8883  115   91  306.00000 -1555.8883   608%  25.3 4235s
 27888587 20708451 -1555.8883  126   85  306.00000 -1555.8883   608%  25.3 4241s
 27904220 20719572 -1555.8883  113  105  306.00000 -1555.8883   608%  25.3 4245s
 27921575 20732811 -1555.8883  106   94  306.00000 -1555.8883   608%  25.3 4250s
 27940516 20746356 -1555.8883  102   90  306.00000 -1555.8883   608%  25.3 4256s
 27960866 20759919 -1555.8883  122  102  306.00000 -1555.8883   608%  25.3 4260s
 27974476 20770972 -1555.8883  134   91  306.00000 -1555.8883   608%  25.3 4265s
 27993571 20784326 -1417.3040  136   60  306.00000 -1555.8883   608%  25.3 4270s
 28010522 20796551 -1555.8883  125  107  306.00000 -1555.8883   608%  25.3 4276s
 28026076 20807660 -1555.8883  122  102  306.00000 -1555.8883   608%  25.3 4280s
 28050125 20823614 -1555.8883   93   89  306.00000 -1555.8883   608%  25.3 4285s
 28075697 20842579 -1014.6565  133   49  306.00000 -1555.8883   608%  25.3 4290s
 28110997 20867785 -885.57798  139   57  306.00000 -1555.8883   608%  25.3 4295s
 28156169 20900140 -1555.8883  120  102  306.00000 -1555.8883   608%  25.3 4300s
 28193176 20925569 -1555.8883  106   87  306.00000 -1555.8883   608%  25.3 4305s
 28231240 20952335 -1555.8883  102  107  306.00000 -1555.8883   608%  25.3 4310s
 28272875 20982417 -1555.8883  119   90  306.00000 -1555.8883   608%  25.3 4315s
 28318665 21014695 -1535.9679  100   72  306.00000 -1555.8883   608%  25.3 4320s
 28357217 21043039 -1555.8883  120  102  306.00000 -1555.8883   608%  25.3 4325s
 28400536 21073755 -447.07378  155   45  306.00000 -1555.8883   608%  25.3 4330s
 28437757 21101585 -1555.8883  106  117  306.00000 -1555.8883   608%  25.3 4335s
 28479361 21131532 -1474.9766  132   56  306.00000 -1555.8883   608%  25.3 4340s
 28521826 21162145 -1555.8883  112   99  306.00000 -1555.8883   608%  25.3 4345s
 28563219 21190387     cutoff  125       306.00000 -1555.8883   608%  25.3 4350s
 28592552 21210903 -1555.8883  118   81  306.00000 -1555.8883   608%  25.3 4355s
 28619867 21229638 -1555.8883  137  103  306.00000 -1555.8883   608%  25.3 4360s
 28672229 21267099 -1555.8883  118   72  306.00000 -1555.8883   608%  25.3 4365s
 28716799 21300877 -1555.8883  112   99  306.00000 -1555.8883   608%  25.3 4370s
 28763934 21331489     cutoff  150       306.00000 -1555.8883   608%  25.3 4377s
 28786250 21350312 -1555.8883  125   71  306.00000 -1555.8883   608%  25.3 4380s
