
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 21:33:53 2024

Set parameter LogFile to value "gurobi_log/seg_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0xc040ad5e
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [3e+02, 3e+02]
  QObjective range [1e+01, 3e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2324.0000000
Found heuristic solution: objective 513.0000000
Found heuristic solution: objective 413.0000000
Found heuristic solution: objective 401.0000000
Presolve time: 0.03s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)

Root relaxation: objective -2.129000e+03, 195 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 16830449 13007324 -1738.7397  105  104  307.00000 -1738.7397   666%  27.1 2830s
 16854113 13023808 -1738.7397   96  107  307.00000 -1738.7397   666%  27.1 2835s
 16875635 13039561 -1738.7397  111  112  307.00000 -1738.7397   666%  27.1 2840s
 16897899 13055679 -1698.9157  123   94  307.00000 -1738.7397   666%  27.1 2845s
 16922233 13074339 -1738.7397  120  110  307.00000 -1738.7397   666%  27.1 2850s
 16943716 13090281 -1738.7397   98  123  307.00000 -1738.7397   666%  27.1 2855s
 16973144 13111433 -1738.7397  106  101  307.00000 -1738.7397   666%  27.1 2860s
 17005918 13135323 -1738.7397  102  107  307.00000 -1738.7397   666%  27.1 2865s
 17032625 13154508 -1738.7397  114  117  307.00000 -1738.7397   666%  27.1 2870s
 17066084 13178025 -1738.7397  118  111  307.00000 -1738.7397   666%  27.0 2875s
 17093745 13200099 -104.07218  136   36  307.00000 -1738.7397   666%  27.0 2880s
 17131521 13227759 -1738.7397  108   92  307.00000 -1738.7397   666%  27.0 2885s
 17165208 13251642 -1738.7397  101  102  307.00000 -1738.7397   666%  27.0 2890s
 17195281 13275621 -1738.7397  100  112  307.00000 -1738.7397   666%  27.0 2895s
 17235255 13304110 -375.27370  122   47  307.00000 -1738.7397   666%  27.0 2900s
 17267388 13329203 -1738.7397  106  100  307.00000 -1738.7397   666%  27.0 2905s
 17300384 13354533 -644.91305  130   62  307.00000 -1738.7397   666%  27.0 2910s
 17332315 13378579 -430.40674  129   56  307.00000 -1738.7397   666%  27.0 2915s
 17368847 13406415 -1738.7397  112   93  307.00000 -1738.7397   666%  27.0 2920s
 17387628 13417011 -1738.7397   94  114  307.00000 -1738.7397   666%  27.0 2925s
 17414272 13439614  135.07711  121   40  307.00000 -1738.7397   666%  27.0 2930s
 17449993 13466424 -1704.6775   94  110  307.00000 -1738.7397   666%  27.0 2935s
 17483113 13491110 -1738.7397   99  111  307.00000 -1738.7397   666%  27.0 2940s
 17516146 13515424 -1393.2774  141   70  307.00000 -1738.7397   666%  27.0 2945s
 17547106 13538862  -67.16100  153   29  307.00000 -1738.7397   666%  27.0 2950s
 17583626 13566291 -1738.7397  106  121  307.00000 -1738.7397   666%  27.0 2955s
 17610478 13583529 -1099.7338  122   72  307.00000 -1738.7397   666%  27.0 2960s
 17636108 13604479  220.42494  135   25  307.00000 -1738.7397   666%  27.0 2965s
 17671619 13630911 -1738.7397  102   94  307.00000 -1738.7397   666%  27.0 2970s
 17707489 13657648 -1738.7397   98  105  307.00000 -1738.7397   666%  27.0 2975s
 17751453 13690048 -1738.7397  117   85  307.00000 -1738.7397   666%  26.9 2980s
 17784638 13715081 -1738.7397  107  118  307.00000 -1738.7397   666%  26.9 2985s
 17820507 13741692  185.52277  153   35  307.00000 -1738.7397   666%  26.9 2990s
 17856425 13769518 -1666.1602  122   86  307.00000 -1738.7397   666%  26.9 2995s
 17892972 13795320 -1738.7397  129   93  307.00000 -1738.7397   666%  26.9 3000s
 17928382 13821582 -1738.7397  111  107  307.00000 -1738.7397   666%  26.9 3005s
 17967928 13850623 -1738.7397  109  113  307.00000 -1738.7397   666%  26.9 3010s
 18006816 13880106 -1738.7397  120  107  307.00000 -1738.7397   666%  26.9 3015s
 18049595 13913426 -1738.7397  112  110  307.00000 -1738.7397   666%  26.9 3020s
 18090191 13943676 -1738.7397  134   96  307.00000 -1738.7397   666%  26.9 3025s
 18134296 13976494 -1579.0945  126   81  307.00000 -1738.7397   666%  26.9 3030s
 18167141 14001207     cutoff  159       307.00000 -1738.7397   666%  26.9 3035s
 18203800 14029244 -975.03460  127   73  307.00000 -1738.7397   666%  26.9 3040s
 18243228 14057955 -1738.7397  110  116  307.00000 -1738.7397   666%  26.9 3045s
 18280708 14083770 -1738.7397  123  104  307.00000 -1738.7397   666%  26.9 3050s
 18317216 14110867 -1738.7397  107  113  307.00000 -1738.7397   666%  26.9 3055s
 18353951 14139515 -317.11750  129   57  307.00000 -1738.7397   666%  26.9 3060s
 18399097 14173141 -1738.7397  103  111  307.00000 -1738.7397   666%  26.8 3065s
 18414094 14205060 -1738.7397  108  104  307.00000 -1738.7397   666%  26.8 3079s
 18446126 14207810 -1738.7397  119   89  307.00000 -1738.7397   666%  26.8 3080s
 18481201 14233443 -1738.7397   99   98  307.00000 -1738.7397   666%  26.8 3085s
 18520115 14264471 -1453.3929  131   87  307.00000 -1738.7397   666%  26.8 3090s
 18552929 14289008 -1738.7397  105   95  307.00000 -1738.7397   666%  26.8 3095s
 18593975 14319152 -1738.7397  106  107  307.00000 -1738.7397   666%  26.8 3100s
 18628625 14344623 -1738.7397  108  105  307.00000 -1738.7397   666%  26.8 3105s
 18662767 14368462  -30.73560   97   51  307.00000 -1738.7397   666%  26.8 3110s
 18700145 14394779 -1738.7397  114  107  307.00000 -1738.7397   666%  26.8 3115s
 18739259 14424001 -1738.7397  115   92  307.00000 -1738.7397   666%  26.8 3120s
 18772306 14449023  -96.61183  110   44  307.00000 -1738.7397   666%  26.8 3125s
 18809005 14476810 -1738.7397  111  115  307.00000 -1738.7397   666%  26.8 3130s
 18838204 14497066 -1394.9677  108   89  307.00000 -1738.7397   666%  26.8 3135s
 18871572 14520146 -1738.7397  109  100  307.00000 -1738.7397   666%  26.8 3140s
 18904624 14543829 -1432.1646  102   86  307.00000 -1738.7397   666%  26.8 3145s
 18936501 14567839 -1610.4252   87  103  307.00000 -1738.7397   666%  26.8 3150s
 18966505 14589212 -1738.7397   97  109  307.00000 -1738.7397   666%  26.8 3155s
 19003705 14616635 -1400.2360   82   95  307.00000 -1738.7397   666%  26.8 3160s
 19033676 14637697 -258.25652  114   54  307.00000 -1738.7397   666%  26.8 3165s
 19063083 14658680 -444.42303  130   54  307.00000 -1738.7397   666%  26.8 3170s
 19088940 14680400     cutoff  178       307.00000 -1738.7397   666%  26.8 3175s
 19124064 14705839 -1738.7397   98  122  307.00000 -1738.7397   666%  26.8 3180s
 19159149 14731330 -1738.7397  114  106  307.00000 -1738.7397   666%  26.8 3185s
 19194193 14758037 -1738.7397  107  105  307.00000 -1738.7397   666%  26.8 3190s
 19229835 14784244 -1738.7397  120   94  307.00000 -1738.7397   666%  26.7 3195s
 19261080 14806334 -1738.7397   92  119  307.00000 -1738.7397   666%  26.7 3200s
 19290509 14828054 -1646.5145  120   81  307.00000 -1738.7397   666%  26.7 3205s
 19328077 14855500 -1738.7397   82  120  307.00000 -1738.7397   666%  26.7 3210s
 19359073 14879240 -1144.3767  126   74  307.00000 -1738.7397   666%  26.7 3215s
 19376089 14892194 -594.86508  133   56  307.00000 -1738.7397   666%  26.7 3220s
 19405599 14913821 -1738.7397  132  100  307.00000 -1738.7397   666%  26.7 3225s
 19440996 14941597 -170.11153  128   43  307.00000 -1738.7397   666%  26.7 3230s
 19474867 14965773 -124.00154  155   32  307.00000 -1738.7397   666%  26.7 3235s
 19508720 14992125 -1186.5983  112   63  307.00000 -1738.7397   666%  26.7 3240s
 19543144 15017019 -1738.7397   96  104  307.00000 -1738.7397   666%  26.7 3245s
 19577978 15042196 -1738.7397  106  116  307.00000 -1738.7397   666%  26.7 3250s
 19614495 15069233 -1468.6876  108   90  307.00000 -1738.7397   666%  26.7 3255s
 19654042 15099291 -1738.7397  105  111  307.00000 -1738.7397   666%  26.7 3260s
 19686481 15123723 -1738.7397  116   95  307.00000 -1738.7397   666%  26.7 3265s
 19723749 15151304 -1738.7397  115  104  307.00000 -1738.7397   666%  26.7 3270s
 19751173 15168429 -1273.8059  112   74  307.00000 -1738.7397   666%  26.7 3276s
 19768234 15184811 -1340.7508  123   66  307.00000 -1738.7397   666%  26.7 3280s
 19806845 15213561 -1738.7397  100  111  307.00000 -1738.7397   666%  26.7 3285s
 19848138 15244452 -1054.4322   91   76  307.00000 -1738.7397   666%  26.7 3290s
 19893124 15275874 -943.28593   98   77  307.00000 -1738.7397   666%  26.7 3295s
 19933725 15307113 -1738.7397  114  105  307.00000 -1738.7397   666%  26.7 3300s
 19982540 15343706 -1673.0932   91  119  307.00000 -1738.7397   666%  26.7 3305s
 20024717 15375564 -1738.7397   93  118  307.00000 -1738.7397   666%  26.7 3310s
 20065977 15405808 -1738.7397  101  115  307.00000 -1738.7397   666%  26.7 3315s
 20106055 15435175 -1718.0779  104  102  307.00000 -1738.7397   666%  26.7 3320s
 20140607 15461896 -1570.4446  115   83  307.00000 -1738.7397   666%  26.7 3325s
 20176257 15486758 -1738.7397   87  124  307.00000 -1738.7397   666%  26.7 3330s
 20207283 15512236     cutoff  144       307.00000 -1738.7397   666%  26.7 3335s
 20251069 15542713 -1681.4029  106  110  307.00000 -1738.7397   666%  26.7 3340s
 20286250 15570119 -1738.7397  112   95  307.00000 -1738.7397   666%  26.7 3345s
 20316931 15592475 -1738.7397   97  102  307.00000 -1738.7397   666%  26.6 3350s
 20354810 15621566 -1116.6889  114   74  307.00000 -1738.7397   666%  26.6 3355s
 20395913 15653242 -1738.7397   90  108  307.00000 -1738.7397   666%  26.6 3360s
 20432420 15680051 -1321.3169  120   68  307.00000 -1738.7397   666%  26.6 3365s
 20474419 15710852 -695.58241   90   55  307.00000 -1738.7397   666%  26.6 3370s
 20507334 15736099 -354.58782  126   46  307.00000 -1738.7397   666%  26.6 3375s
 20515077 15763069 -1738.7397  111   96  307.00000 -1738.7397   666%  26.6 3388s
 20551371 15769176 -1043.1705  130   72  307.00000 -1738.7397   666%  26.6 3390s
 20587237 15795911 -1738.7397  111  101  307.00000 -1738.7397   666%  26.6 3395s
 20624138 15822708 -1738.7397   96  118  307.00000 -1738.7397   666%  26.6 3400s
 20663863 15852853 -1738.7397  111  103  307.00000 -1738.7397   666%  26.6 3405s
 20706623 15884540 -1104.5136  119   67  307.00000 -1738.7397   666%  26.6 3410s
 20739493 15908621 -1348.6483  116   87  307.00000 -1738.7397   666%  26.6 3415s
 20779461 15936344 -1738.7397  119   92  307.00000 -1738.7397   666%  26.6 3420s
 20822006 15970370 -903.05496  110   69  307.00000 -1738.7397   666%  26.6 3425s
 20859606 15997968 -826.49515  127   65  307.00000 -1738.7397   666%  26.6 3430s
 20899044 16025766 -1738.7397  128   92  307.00000 -1738.7397   666%  26.6 3435s
 20929461 16047784 -1738.7397   92  114  307.00000 -1738.7397   666%  26.6 3440s
 20973005 16080504 -1738.7397  120   94  307.00000 -1738.7397   666%  26.6 3445s
 21013370 16109073 -1310.7490  109   73  307.00000 -1738.7397   666%  26.6 3450s
 21055306 16140772 -1738.7397  108  100  307.00000 -1738.7397   666%  26.6 3455s
 21096844 16172376     cutoff  164       307.00000 -1738.7397   666%  26.6 3460s
 21137096 16201157 -1583.6710  110   95  307.00000 -1738.7397   666%  26.5 3465s
 21171268 16226942 -1241.5781  101   63  307.00000 -1738.7397   666%  26.5 3470s
 21206328 16253001 -693.03133  129   52  307.00000 -1738.7397   666%  26.5 3475s
 21247908 16283899  119.53146  150   36  307.00000 -1738.7397   666%  26.5 3480s
 21284180 16310670 -1738.7397   97  103  307.00000 -1738.7397   666%  26.5 3485s
 21318427 16335769   89.88453  142   30  307.00000 -1738.7397   666%  26.5 3490s
 21366588 16371952 -1738.7397   98  104  307.00000 -1738.7397   666%  26.5 3495s
 21397068 16391604 -1738.7397   98  107  307.00000 -1738.7397   666%  26.5 3500s
 21429220 16418224 -1512.8074  112   85  307.00000 -1738.7397   666%  26.5 3505s
 21463515 16443516 -1306.0498  100   72  307.00000 -1738.7397   666%  26.5 3510s
 21500552 16470308 -1485.3582  113   82  307.00000 -1738.7397   666%  26.5 3515s
 21536683 16496809 -1738.7397  108   91  307.00000 -1738.7397   666%  26.5 3520s
 21576197 16526050 -1593.8486  104  100  307.00000 -1738.7397   666%  26.5 3525s
 21614298 16554315 -1738.7397  107  111  307.00000 -1738.7397   666%  26.5 3530s
 21649943 16580716 -776.34313  126   55  307.00000 -1738.7397   666%  26.5 3535s
 21685974 16606517 -1204.5055  133   62  307.00000 -1738.7397   666%  26.5 3540s
 21721584 16632812 -448.18377  123   53  307.00000 -1738.7397   666%  26.5 3545s
 21743856 16649140     cutoff  141       307.00000 -1738.7397   666%  26.5 3550s
 21774919 16672323 -1738.7397   95  109  307.00000 -1738.7397   666%  26.5 3555s
 21804650 16693376 -1738.7397   97  107  307.00000 -1738.7397   666%  26.5 3560s
 21841316 16720294 -876.49561  110   56  307.00000 -1738.7397   666%  26.5 3565s
 21877036 16746345 -1689.0737  126   84  307.00000 -1738.7397   666%  26.5 3570s
 21919847 16778791 -560.84871  142   57  307.00000 -1738.7397   666%  26.5 3575s
 21959696 16806968 -1161.6635  122   70  307.00000 -1738.7397   666%  26.5 3580s
 21996424 16834554 -1738.7397   95   85  307.00000 -1738.7397   666%  26.5 3585s
 22033096 16861025 -340.93507  106   51  307.00000 -1738.7397   666%  26.5 3590s
 22065552 16883558 -1738.7397   92  124  307.00000 -1738.7397   666%  26.5 3595s
 22101308 16909771 -884.27710  120   59  307.00000 -1738.7397   666%  26.4 3600s
 22133233 16933926 -1323.1330  126   79  307.00000 -1738.7397   666%  26.4 3605s
 22172025 16963031     cutoff  109       307.00000 -1738.7397   666%  26.4 3610s
 22208230 16988769 -223.63038  149   40  307.00000 -1738.7397   666%  26.4 3615s
 22245132 17016162 -1738.7397   99  100  307.00000 -1738.7397   666%  26.4 3620s
 22285731 17045109 -1738.7397  116   99  307.00000 -1738.7397   666%  26.4 3625s
 22296537 17053002 -1738.7397  112  121  307.00000 -1738.7397   666%  26.4 3630s
 22327031 17075575 -1738.7397  110   96  307.00000 -1738.7397   666%  26.4 3635s
 22359887 17100154 -317.97513  143   53  307.00000 -1738.7397   666%  26.4 3640s
 22392983 17124599 -1738.7397  123  115  307.00000 -1738.7397   666%  26.4 3645s
 22428256 17151013 -1738.7397  105  105  307.00000 -1738.7397   666%  26.4 3650s
 22468537 17179913 -1738.7397  127   91  307.00000 -1738.7397   666%  26.4 3655s
 22503761 17206030 -1240.6716  124   70  307.00000 -1738.7397   666%  26.4 3660s
 22546723 17237873 -1738.7397  105  104  307.00000 -1738.7397   666%  26.4 3665s
 22587278 17268335 -1738.7397  118  124  307.00000 -1738.7397   666%  26.4 3670s
 22621211 17292890     cutoff  175       307.00000 -1738.7397   666%  26.4 3675s
 22659322 17321391 -1738.7397  101  103  307.00000 -1738.7397   666%  26.4 3680s
 22696138 17348970 -1738.7397  121   99  307.00000 -1738.7397   666%  26.4 3685s
 22734389 17377513 -1555.4084   96   94  307.00000 -1738.7397   666%  26.4 3690s
 22781046 17412560 -1738.7397  116  104  307.00000 -1738.7397   666%  26.4 3695s
 22818440 17440995 -1738.7397   90  110  307.00000 -1738.7397   666%  26.4 3700s
 22860891 17473706 -1738.7397   97   97  307.00000 -1738.7397   666%  26.4 3705s
 22901035 17500225 -1738.7397  117  104  307.00000 -1738.7397   666%  26.4 3710s
 22941073 17529892 -891.65308  122   74  307.00000 -1738.7397   666%  26.4 3715s
 22978845 17557137 -1601.3522   85  103  307.00000 -1738.7397   666%  26.4 3720s
 23018319 17587252 -1738.7397  109  124  307.00000 -1738.7397   666%  26.4 3725s
 23056654 17615563 -1454.8478  132   81  307.00000 -1738.7397   666%  26.4 3730s
 23094109 17644927 -1572.0088   91  101  307.00000 -1738.7397   666%  26.3 3735s
 23121442 17665356 -644.52887  102   52  307.00000 -1738.7397   666%  26.3 3740s
 23162040 17694780 -702.36798  136   54  307.00000 -1738.7397   666%  26.3 3745s
 23194561 17718581 -1738.7397  108  100  307.00000 -1738.7397   666%  26.3 3750s
 23236616 17749098 -1738.7397  120  103  307.00000 -1738.7397   666%  26.3 3755s
 23274904 17777937 -812.05384  133   65  307.00000 -1738.7397   666%  26.3 3760s
 23308266 17803510 -1053.0701  117   62  307.00000 -1738.7397   666%  26.3 3765s
 23342856 17830569 -197.88581  136   35  307.00000 -1738.7397   666%  26.3 3770s
 23380110 17857354 -1478.8089   98   85  307.00000 -1738.7397   666%  26.3 3775s
 23420991 17887558 -1447.3950  124   85  307.00000 -1738.7397   666%  26.3 3780s
 23452156 17910375 -203.44360  128   41  307.00000 -1738.7397   666%  26.3 3785s
 23469058 17920443 -1738.7397  102  121  307.00000 -1738.7397   666%  26.3 3790s
 23492782 17940793 -1738.7397   93  117  307.00000 -1738.7397   666%  26.3 3795s
 23522398 17962321  163.61876  157   20  307.00000 -1738.7397   666%  26.3 3800s
 23560783 17989731   27.29041  172   27  307.00000 -1738.7397   666%  26.3 3805s
 23592573 18014012 -917.78752   98   74  307.00000 -1738.7397   666%  26.3 3810s
 23629447 18040325 -1134.0797   88   71  307.00000 -1738.7397   666%  26.3 3815s
 23663736 18065457  291.59732  159   21  307.00000 -1738.7397   666%  26.3 3820s
 23696558 18089390 -1419.9579  101   78  307.00000 -1738.7397   666%  26.3 3825s
 23736484 18118586     cutoff  141       307.00000 -1738.7397   666%  26.3 3830s
 23774655 18147690 -315.93918  132   38  307.00000 -1738.7397   666%  26.3 3835s
 23810490 18175333 -1532.7889  114   82  307.00000 -1738.7397   666%  26.3 3840s
 23843794 18198982 -1313.5148  103   79  307.00000 -1738.7397   666%  26.3 3845s
 23870238 18215328 -1594.5077  115   90  307.00000 -1738.7397   666%  26.3 3851s
 23870270 18239181 -1229.9188  116   74  307.00000 -1738.7397   666%  26.3 3862s
 23918161 18254640 -1738.7397  101  120  307.00000 -1738.7397   666%  26.3 3865s
 23958177 18283686 -210.69025   98   64  307.00000 -1738.7397   666%  26.3 3870s
 23993541 18309261 -1738.7397  125   98  307.00000 -1738.7397   666%  26.3 3875s
 24032616 18338899   56.76035  125   40  307.00000 -1738.7397   666%  26.3 3880s
 24068848 18365023 -124.47535  150   33  307.00000 -1738.7397   666%  26.3 3885s
 24109042 18395884     cutoff  146       307.00000 -1738.7397   666%  26.3 3890s
 24142433 18417693 -1738.7397  119  101  307.00000 -1738.7397   666%  26.3 3895s
 24178600 18446287 -1738.7397  116  102  307.00000 -1738.7397   666%  26.3 3900s
 24211925 18470736 -448.58005  139   45  307.00000 -1738.7397   666%  26.3 3905s
 24253831 18501766 -1738.7397  108  125  307.00000 -1738.7397   666%  26.3 3910s
 24291079 18529596 -1175.7049  133   68  307.00000 -1738.7397   666%  26.3 3915s
 24310936 18544545 -384.59531  134   47  307.00000 -1738.7397   666%  26.3 3920s
 24351424 18575920 -1697.6360  105  103  307.00000 -1738.7397   666%  26.2 3925s
 24393182 18606422 -1377.5060  131   79  307.00000 -1738.7397   666%  26.2 3930s
 24436269 18637384 -999.66037  111   66  307.00000 -1738.7397   666%  26.2 3935s
 24473586 18664942 -1738.7397  121  107  307.00000 -1738.7397   666%  26.2 3940s
 24506049 18691587 -1020.0607  122   65  307.00000 -1738.7397   666%  26.2 3945s
 24541666 18717979  147.32673  145   22  307.00000 -1738.7397   666%  26.2 3950s
 24578684 18746509 -1738.7397  109   98  307.00000 -1738.7397   666%  26.2 3955s
 24617755 18774661 -895.55339  160   54  307.00000 -1738.7397   666%  26.2 3960s
 24653838 18800975 -1576.0217  112  103  307.00000 -1738.7397   666%  26.2 3965s
 24691156 18829656 -1122.1284  122   77  307.00000 -1738.7397   666%  26.2 3970s
 24724503 18854763 -1738.7397  116   95  307.00000 -1738.7397   666%  26.2 3975s
 24764255 18882431 -769.95531  120   67  307.00000 -1738.7397   666%  26.2 3980s
 24800325 18908081 -707.36501  145   55  307.00000 -1738.7397   666%  26.2 3985s
 24829461 18930627 -873.19455  126   54  307.00000 -1738.7397   666%  26.2 3990s
 24867714 18958674 -1738.7397  106  117  307.00000 -1738.7397   666%  26.2 3995s
 24902127 18984118 -1738.7397  116  112  307.00000 -1738.7397   666%  26.2 4000s
 24935121 19009895 -1610.1898  134   78  307.00000 -1738.7397   666%  26.2 4005s
 24968475 19033934 -1738.7397  112  117  307.00000 -1738.7397   666%  26.2 4010s
 25007278 19063583 -1738.7397   98  107  307.00000 -1738.7397   666%  26.2 4015s
 25019847 19072748 -1738.7397  136   97  307.00000 -1738.7397   666%  26.2 4020s
 25055022 19098369 -504.83150  114   44  307.00000 -1738.7397   666%  26.2 4025s
 25093299 19126525 -1738.7397  116  109  307.00000 -1738.7397   666%  26.2 4030s
 25131385 19153381 -1738.7397  112  100  307.00000 -1738.7397   666%  26.2 4035s
 25165365 19178493 -1371.7848  112   84  307.00000 -1738.7397   666%  26.2 4040s
 25201672 19205154 -1738.7397  103  120  307.00000 -1738.7397   666%  26.2 4045s
 25242742 19235466 -1738.7397  108  110  307.00000 -1738.7397   666%  26.2 4050s
 25279682 19261254     cutoff  124       307.00000 -1738.7397   666%  26.2 4055s
 25322499 19293577 -1738.7397  124   86  307.00000 -1738.7397   666%  26.1 4060s
 25359611 19321157     cutoff  175       307.00000 -1738.7397   666%  26.1 4065s
 25396299 19347432 -1645.1120  121   89  307.00000 -1738.7397   666%  26.1 4070s
 25438520 19380890 -1738.7397  110  107  307.00000 -1738.7397   666%  26.1 4075s
 25463713 19399235 -518.38096  123   62  307.00000 -1738.7397   666%  26.1 4080s
 25501026 19425480 -1738.7397  103   93  307.00000 -1738.7397   666%  26.1 4085s
 25538865 19452672     cutoff  143       307.00000 -1738.7397   666%  26.1 4090s
 25580316 19483196 -1738.7397  109   91  307.00000 -1738.7397   666%  26.1 4095s
 25624936 19516330 -1718.5874  110  111  307.00000 -1738.7397   666%  26.1 4100s
 25665251 19545947 -288.13191  137   42  307.00000 -1738.7397   666%  26.1 4105s
 25706603 19575648 -1015.5591   93   72  307.00000 -1738.7397   666%  26.1 4110s
 25740259 19599673 -152.94668  116   34  307.00000 -1738.7397   666%  26.1 4115s
 25777705 19627287  182.56379  142   34  307.00000 -1738.7397   666%  26.1 4120s
 25820197 19656046  158.40137  161   34  307.00000 -1738.7397   666%  26.1 4125s
 25857867 19686381 -672.08290  140   60  307.00000 -1738.7397   666%  26.1 4130s
 25895790 19714282 -1041.4708  151   60  307.00000 -1738.7397   666%  26.1 4135s
 25935163 19744449 -668.71230  106   62  307.00000 -1738.7397   666%  26.1 4140s
 25971572 19770677 -1738.7397  104  106  307.00000 -1738.7397   666%  26.1 4145s
 26001763 19788955   54.04712  144   27  307.00000 -1738.7397   666%  26.1 4150s
 26034954 19816494 -1281.0142  106   84  307.00000 -1738.7397   666%  26.1 4155s
 26071523 19843557 -1627.8437  116   79  307.00000 -1738.7397   666%  26.1 4160s
 26106507 19867635 -809.76618  138   58  307.00000 -1738.7397   666%  26.1 4165s
 26143065 19895063 -1738.7397  133   84  307.00000 -1738.7397   666%  26.1 4170s
 26175097 19917638 -642.50355  124   55  307.00000 -1738.7397   666%  26.1 4175s
 26208454 19943394 -1132.2352  107   70  307.00000 -1738.7397   666%  26.1 4180s
 26239809 19965951 -1738.7397  104  102  307.00000 -1738.7397   666%  26.1 4185s
 26277133 19994490 -1738.7397  101  111  307.00000 -1738.7397   666%  26.1 4190s
 26313508 20021286 -623.29952  139   54  307.00000 -1738.7397   666%  26.1 4195s
 26346443 20045675 -1738.7397   95  116  307.00000 -1738.7397   666%  26.1 4200s
 26380525 20069036 -1738.7397  105  109  307.00000 -1738.7397   666%  26.1 4205s
 26412716 20092385 -1738.7397   99  116  307.00000 -1738.7397   666%  26.1 4210s
 26450904 20120682 -1738.7397  114   91  307.00000 -1738.7397   666%  26.1 4215s
 26485792 20146207 -1474.6904  131   83  307.00000 -1738.7397   666%  26.1 4220s
 26515025 20168157 -1738.7397   91  108  307.00000 -1738.7397   666%  26.1 4225s
 26549680 20193542 -656.82095  147   50  307.00000 -1738.7397   666%  26.1 4230s
 26589116 20222096 -1646.2455  127   79  307.00000 -1738.7397   666%  26.1 4235s
 26621726 20245074 -297.34675  131   39  307.00000 -1738.7397   666%  26.1 4240s
 26659302 20271671 -1682.4733  116   86  307.00000 -1738.7397   666%  26.0 4245s
 26689925 20294390 -1668.4533   98   96  307.00000 -1738.7397   666%  26.0 4250s
 26727795 20320751 -1738.7397   88  111  307.00000 -1738.7397   666%  26.0 4255s
 26762252 20347372 -1738.7397  121  104  307.00000 -1738.7397   666%  26.0 4260s
 26798615 20373866 -313.37421  146   33  307.00000 -1738.7397   666%  26.0 4265s
 26831885 20398056 -1381.0673  138   68  307.00000 -1738.7397   666%  26.0 4270s
 26858618 20415739     cutoff  131       307.00000 -1738.7397   666%  26.0 4276s
 26878899 20433786 -1738.7397  125  119  307.00000 -1738.7397   666%  26.0 4280s
 26904814 20453040 -973.81120  117   66  307.00000 -1738.7397   666%  26.0 4285s
 26929502 20472010 -784.07423  117   49  307.00000 -1738.7397   666%  26.0 4290s
 26950871 20486438 -171.66491  128   46  307.00000 -1738.7397   666%  26.0 4295s
 26977492 20505351 -1738.7397   93  108  307.00000 -1738.7397   666%  26.0 4300s
 27000650 20522960 -729.01796  116   58  307.00000 -1738.7397   666%  26.0 4305s
 27030268 20542158 -1738.7397  106  102  307.00000 -1738.7397   666%  26.0 4312s
 27034349 20547758 -1738.7397  109  106  307.00000 -1738.7397   666%  26.0 4315s
 27050927 20559564  165.88618  144   24  307.00000 -1738.7397   666%  26.0 4320s
 27069922 20573418 -1738.7397  109  104  307.00000 -1738.7397   666%  26.0 4325s
 27084844 20585335 -1593.6482  128   86  307.00000 -1738.7397   666%  26.0 4330s
 27100655 20596471 -1738.7397  117  106  307.00000 -1738.7397   666%  26.0 4335s
 27114732 20607879 -1738.7397   91  113  307.00000 -1738.7397   666%  26.0 4341s
 27125552 20614811 -1738.7397   98  109  307.00000 -1738.7397   666%  26.0 4345s
 27141369 20626411 -1738.7397  103  116  307.00000 -1738.7397   666%  26.0 4350s
 27157207 20637856 -503.47342  140   53  307.00000 -1738.7397   666%  26.0 4356s
 27171329 20648445 -1638.1942  101  102  307.00000 -1738.7397   666%  26.0 4361s
 27183814 20657644 -1738.7397  107  109  307.00000 -1738.7397   666%  26.0 4366s
 27195723 20666492 -1738.7397   94   99  307.00000 -1738.7397   666%  26.0 4371s
 27207053 20674513  170.92335  140   34  307.00000 -1738.7397   666%  26.0 4376s
 27222983 20686364 -1738.7397  104  100  307.00000 -1738.7397   666%  26.0 4380s
 27238074 20697842     cutoff  117       307.00000 -1738.7397   666%  26.0 4385s
 27257184 20712607 -1239.0756  116   71  307.00000 -1738.7397   666%  26.0 4391s
 27274387 20724129 -1738.7397  103  103  307.00000 -1738.7397   666%  26.0 4395s
 27292478 20738536     cutoff  160       307.00000 -1738.7397   666%  26.0 4400s
 27306871 20749528 -651.17734  116   59  307.00000 -1738.7397   666%  26.0 4405s
