
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 19:32:23 2024

Set parameter LogFile to value "gurobi_log/seg_penalty/gurobi_log/random13.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 169 columns and 0 nonzeros
Model fingerprint: 0x63932d53
Model has 4225 quadratic objective terms
Variable types: 0 continuous, 169 integer (169 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2912.0000000
Found heuristic solution: objective 836.0000000
Found heuristic solution: objective 638.0000000
Found heuristic solution: objective 441.0000000
Found heuristic solution: objective 417.0000000
Presolve time: 0.60s
Presolved: 0 rows, 169 columns, 0 nonzeros
Presolved model has 4225 quadratic objective terms
Variable types: 0 continuous, 169 integer (169 binary)

Root relaxation: objective -2.325694e+03, 168 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 28031495 18921429 -1295.6548   97   76  375.00000 -2038.3091   644%  18.2 2855s
 28092239 18960811 -756.08380  121   53  375.00000 -2038.3091   644%  18.2 2860s
 28126031 18981651 -1191.0296  110   52  375.00000 -2038.3091   644%  18.2 2865s
 28177524 19014250 -1657.5520  101   73  375.00000 -2038.3091   644%  18.2 2870s
 28224179 19043853 -2038.3091  104   82  375.00000 -2038.3091   644%  18.2 2875s
 28265018 19069747 -1734.0426  106   73  375.00000 -2038.3091   644%  18.2 2880s
 28300419 19091201 -1488.3983   82   65  375.00000 -2038.3091   644%  18.2 2886s
 28326409 19108092 -743.00323  113   43  375.00000 -2038.3091   644%  18.2 2891s
 28353493 19125977 -1317.7497  102   63  375.00000 -2038.3091   644%  18.2 2895s
 28377796 19142995 -1621.5011   83   71  375.00000 -2038.3091   644%  18.2 2900s
 28403575 19158632 -1601.1704   88   69  375.00000 -2038.3091   644%  18.2 2906s
 28425044 19172063 -818.77162  107   48  375.00000 -2038.3091   644%  18.2 2910s
 28446292 19186111 -2038.3091   90   73  375.00000 -2038.3091   644%  18.2 2915s
 28478486 19207234 -1210.0159   81   45  375.00000 -2038.3091   644%  18.2 2920s
 28511377 19227954 -766.42229  112   44  375.00000 -2038.3091   644%  18.2 2925s
 28551661 19252752 -812.65377   86   42  375.00000 -2038.3091   644%  18.2 2930s
 28586007 19275022 -1377.8879   95   63  375.00000 -2038.3091   644%  18.2 2935s
 28621206 19298020 -454.16831  101   43  375.00000 -2038.3091   644%  18.2 2940s
 28668892 19329141 -1214.9496  107   44  375.00000 -2038.3091   644%  18.2 2945s
 28710497 19355140 -1237.5446  113   56  375.00000 -2038.3091   644%  18.1 2950s
 28757311 19384522 -1517.1766   95   69  375.00000 -2038.3091   644%  18.1 2955s
 28813448 19419994 -481.48699  113   28  375.00000 -2038.3091   644%  18.1 2960s
 28865034 19453075 -306.10485   99   39  375.00000 -2038.3091   644%  18.1 2965s
 28896092 19473550 -799.88038  124   39  375.00000 -2038.3091   644%  18.1 2970s
 28957705 19512152 -946.13068  110   42  375.00000 -2038.3091   644%  18.1 2975s
 29018835 19551038 -645.47408   86   46  375.00000 -2038.3091   644%  18.1 2980s
 29078240 19587596 -1397.8949   88   61  375.00000 -2038.3091   644%  18.1 2985s
 29145396 19631038 -733.06245  101   55  375.00000 -2038.3091   644%  18.1 2990s
 29204709 19668860 -1764.1820   93   78  375.00000 -2038.3091   644%  18.1 2995s
 29270767 19709344 -1325.7948   79   65  375.00000 -2038.3091   644%  18.1 3000s
 29332469 19749006 -717.40911  112   53  375.00000 -2038.3091   644%  18.1 3005s
 29394608 19787850 -1293.0691   96   59  375.00000 -2038.3091   644%  18.1 3010s
 29449971 19822625 -712.01388   82   44  375.00000 -2038.3091   644%  18.1 3015s
 29502550 19856058  189.67059  110   32  375.00000 -2038.3091   644%  18.1 3020s
 29563719 19895830 -1347.5928  109   59  375.00000 -2038.3091   644%  18.1 3025s
 29613463 19926907 -321.02954   87   48  375.00000 -2038.3091   644%  18.1 3030s
 29672159 19965027 -1597.5136  101   67  375.00000 -2038.3091   644%  18.1 3035s
 29726622 19999768 -1498.8158   96   72  375.00000 -2038.3091   644%  18.1 3040s
 29778901 20031405 -1955.6463  100   78  375.00000 -2038.3091   644%  18.1 3045s
 29827997 20059677 -563.17330   95   30  375.00000 -2038.3091   644%  18.1 3050s
 29868830 20088394 -838.29101  107   40  375.00000 -2038.3091   644%  18.1 3055s
 29925945 20124351     cutoff  127       375.00000 -2038.3091   644%  18.0 3060s
 29988151 20163559 -1557.5636   91   69  375.00000 -2038.3091   644%  18.0 3065s
 30040288 20197801 -1723.5906   91   59  375.00000 -2038.3091   644%  18.0 3070s
 30102764 20236714  189.06512  137   20  375.00000 -2038.3091   644%  18.0 3075s
 30160701 20272529 -1588.1445   92   67  375.00000 -2038.3091   644%  18.0 3080s
 30198615 20297841 -1556.2869   80   72  375.00000 -2038.3091   644%  18.0 3085s
 30267308 20339961 -1496.4104   95   68  375.00000 -2038.3091   644%  18.0 3090s
 30320318 20373437 -1556.7549   90   66  375.00000 -2038.3091   644%  18.0 3095s
 30387642 20415689 -553.21416  100   43  375.00000 -2038.3091   644%  18.0 3100s
 30445237 20451529 -1306.3703  111   58  375.00000 -2038.3091   644%  18.0 3105s
 30507170 20490610 -1643.8801  103   66  375.00000 -2038.3091   644%  18.0 3110s
 30562984 20525210 -2038.3091  105   82  375.00000 -2038.3091   644%  18.0 3115s
 30622024 20562580     cutoff  127       375.00000 -2038.3091   644%  18.0 3120s
 30682773 20601659 -1743.1529   90   76  375.00000 -2038.3091   644%  18.0 3125s
 30733260 20633325 -1906.3963   90   67  375.00000 -2038.3091   644%  18.0 3130s
 30790094 20669144  219.63670   88   23  375.00000 -2038.3091   644%  18.0 3135s
 30818681 20703775 -1429.4379   95   68  375.00000 -2038.3091   644%  18.0 3147s
 30863846 20715703 -125.73768  132   36  375.00000 -2038.3091   644%  18.0 3150s
 30907137 20743552 -1183.8678  104   61  375.00000 -2038.3091   644%  18.0 3155s
 30967673 20782532     cutoff  126       375.00000 -2038.3091   644%  18.0 3160s
 31027953 20821950 -1825.7842   96   85  375.00000 -2038.3091   644%  18.0 3165s
 31085441 20859246 -978.05089  117   57  375.00000 -2038.3091   644%  18.0 3170s
 31147068 20900217 -2038.3091   70   84  375.00000 -2038.3091   644%  18.0 3175s
 31209937 20942743  311.11539  121   30  375.00000 -2038.3091   644%  18.0 3180s
 31274241 20985584 -2038.3091   86   78  375.00000 -2038.3091   644%  18.0 3185s
 31337698 21027609  152.88220   81   42  375.00000 -2038.3091   644%  18.0 3190s
 31405570 21074466 -1233.4147   89   66  375.00000 -2038.3091   644%  17.9 3195s
 31466928 21112947 -1001.9981  110   55  375.00000 -2038.3091   644%  17.9 3200s
 31527563 21149788 -2038.3091   99   89  375.00000 -2038.3091   644%  17.9 3205s
 31594789 21195022 -193.95382  123   38  375.00000 -2038.3091   644%  17.9 3210s
 31676967 21247079 -1450.5561   97   61  375.00000 -2038.3091   644%  17.9 3216s
 31734958 21289123 -1525.3468   92   66  375.00000 -2038.3091   644%  17.9 3220s
 31820263 21344445 -366.42166  107   31  375.00000 -2038.3091   644%  17.9 3225s
 31914855 21407125 -1411.3611   96   70  375.00000 -2038.3091   644%  17.9 3230s
 32004875 21466688 -983.60826   75   46  375.00000 -2038.3091   644%  17.9 3235s
 32105967 21534005 -1248.6766   89   72  375.00000 -2038.3091   644%  17.9 3240s
 32196149 21591332 -786.69058  101   50  375.00000 -2038.3091   644%  17.9 3245s
 32291761 21654003 -1270.3066   84   65  375.00000 -2038.3091   644%  17.9 3250s
 32390215 21720156 -1814.0152   97   81  375.00000 -2038.3091   644%  17.9 3255s
 32503581 21792278     cutoff  129       375.00000 -2038.3091   644%  17.9 3260s
 32610469 21860849 -927.16477   91   57  375.00000 -2038.3091   644%  17.9 3265s
 32693599 21915577 -1956.6788   98   78  375.00000 -2038.3091   644%  17.9 3270s
 32756887 21953225 -722.29467  106   45  375.00000 -2038.3091   644%  17.9 3275s
 32812374 21993414 -2038.3091  101   87  375.00000 -2038.3091   644%  17.9 3280s
 32884051 22040245 -664.53163   89   60  375.00000 -2038.3091   644%  17.9 3285s
 32971222 22093512 -2038.3091   90   72  375.00000 -2038.3091   644%  17.9 3292s
 32993161 22110337     cutoff  101       375.00000 -2038.3091   644%  17.9 3295s
 33063695 22156659  102.16250  134   30  375.00000 -2038.3091   644%  17.9 3300s
 33145408 22210220 -1760.5255   86   68  375.00000 -2038.3091   644%  17.9 3305s
 33206020 22249286 -1496.6063   89   63  375.00000 -2038.3091   644%  17.9 3310s
 33260126 22286046 -1315.2929  118   55  375.00000 -2038.3091   644%  17.9 3315s
 33311042 22318394  203.39075  101   19  375.00000 -2038.3091   644%  17.9 3320s
 33357098 22347707 -1308.1062  114   53  375.00000 -2038.3091   644%  17.9 3325s
 33408143 22379940     cutoff  123       375.00000 -2038.3091   644%  17.9 3330s
 33433162 22396693     cutoff  113       375.00000 -2038.3091   644%  17.9 3335s
 33480012 22427395 -974.56618   90   56  375.00000 -2038.3091   644%  17.9 3340s
 33529115 22459020 -876.37415   87   57  375.00000 -2038.3091   644%  17.9 3345s
 33584711 22495150  309.25437  122   25  375.00000 -2038.3091   644%  17.9 3350s
 33635727 22527292 -1706.3319  102   75  375.00000 -2038.3091   644%  17.9 3355s
 33690358 22563889 -1471.8198   98   66  375.00000 -2038.3091   644%  17.9 3360s
 33750965 22603635 -367.29048   84   53  375.00000 -2038.3091   644%  17.9 3365s
 33801993 22636892 -2036.2253   69   84  375.00000 -2038.3091   644%  17.9 3370s
 33851796 22669961 -446.96550  122   40  375.00000 -2038.3091   644%  17.9 3375s
 33912848 22710589 -2038.3091   91   81  375.00000 -2038.3091   644%  17.9 3380s
 33967274 22744533 -1504.6120   95   77  375.00000 -2038.3091   644%  17.9 3385s
 34023941 22782171  154.17652  110   26  375.00000 -2038.3091   644%  17.9 3390s
 34077443 22817333 -1566.9408   87   69  375.00000 -2038.3091   644%  17.9 3395s
 34132984 22853455 -827.83633  102   49  375.00000 -2038.3091   644%  17.9 3400s
 34193392 22892631 -2038.3091   99   87  375.00000 -2038.3091   644%  17.9 3405s
 34237691 22921751 -1809.9762   95   86  375.00000 -2038.3091   644%  17.9 3410s
 34282179 22950676 -2038.3091   93   95  375.00000 -2038.3091   644%  17.9 3415s
 34326655 22979415 -1438.2619  103   76  375.00000 -2038.3091   644%  17.9 3420s
 34370856 23009218 -2038.3091  101   84  375.00000 -2038.3091   644%  17.9 3425s
 34392501 23023200 -675.21860   96   44  375.00000 -2038.3091   644%  17.9 3431s
 34412285 23035979 -1515.9418  101   67  375.00000 -2038.3091   644%  17.9 3435s
 34432746 23049428  199.71462  103   41  375.00000 -2038.3091   644%  17.9 3440s
 34447223 23058900 -1166.2312   90   69  375.00000 -2038.3091   644%  17.9 3445s
 34467713 23072126  -81.50593  122   30  375.00000 -2038.3091   644%  17.9 3451s
 34481787 23082617 -1400.2188   88   89  375.00000 -2038.3091   644%  17.9 3456s
 34496652 23090705 -2038.3091   94   87  375.00000 -2038.3091   644%  17.9 3460s
 34511153 23100186 -690.02875  117   43  375.00000 -2038.3091   644%  17.9 3465s
 34525481 23110318 -1166.9563  107   53  375.00000 -2038.3091   644%  17.9 3471s
 34537965 23118053 -845.00150   99   33  375.00000 -2038.3091   644%  17.9 3475s
 34554027 23128654 -997.03490  107   42  375.00000 -2038.3091   644%  17.9 3480s
 34562972 23132167 -229.97864   90   44  375.00000 -2038.3091   644%  17.9 3486s
 34568529 23139522 -1807.1875   77   78  375.00000 -2038.3091   644%  17.9 3491s
 34585309 23148634 -1555.7328   77   72  375.00000 -2038.3091   644%  17.9 3495s
 34604648 23162696 -1594.4390   76   79  375.00000 -2038.3091   644%  17.9 3501s
 34619690 23172077 -1815.0925   95   84  375.00000 -2038.3091   644%  17.9 3505s
 34639226 23184889 -2038.3091   95   75  375.00000 -2038.3091   644%  17.9 3511s
 34658766 23198412 -2038.3091  103   75  375.00000 -2038.3091   644%  17.9 3515s
 34681849 23214292 -1584.4727  100   72  375.00000 -2038.3091   644%  17.9 3520s
 34712388 23232345     cutoff  123       375.00000 -2038.3091   644%  17.9 3525s
 34736312 23248081 -1319.5526  121   55  375.00000 -2038.3091   644%  17.9 3530s
 34788214 23280607 -420.77409  108   47  375.00000 -2038.3091   644%  17.9 3535s
 34867040 23336369 -1261.3497   81   71  375.00000 -2038.3091   644%  17.9 3540s
 34951227 23389018 -1729.7313   81   84  375.00000 -2038.3091   644%  17.9 3545s
 35032995 23445132 -1700.4600  101   69  375.00000 -2038.3091   644%  17.9 3550s
 35133367 23511168 -1315.3787   78   67  375.00000 -2038.3091   644%  17.8 3555s
 35227583 23571443 -1705.1588   75   93  375.00000 -2038.3091   644%  17.8 3560s
 35288396 23610673 -2038.3091  105   83  375.00000 -2038.3091   644%  17.8 3565s
 35373725 23665366 -1679.2794   91   74  375.00000 -2038.3091   644%  17.8 3570s
 35463626 23725423 -1119.7974  125   50  375.00000 -2038.3091   644%  17.8 3575s
 35554121 23784707 -718.41256  102   41  375.00000 -2038.3091   644%  17.8 3580s
 35645181 23843638 -817.76227  106   47  375.00000 -2038.3091   644%  17.8 3585s
 35721009 23893768 -2038.3091   87   81  375.00000 -2038.3091   644%  17.8 3590s
 35792071 23939824  209.06180   96   22  375.00000 -2038.3091   644%  17.8 3595s
 35864729 23986892 -1435.0610   95   70  375.00000 -2038.3091   644%  17.8 3600s
 35911133 24016305 -1155.7741   92   39  375.00000 -2038.3091   644%  17.8 3605s
 35966857 24053108 -1008.6629  108   48  375.00000 -2038.3091   644%  17.8 3610s
 36023262 24091156 -259.69233  112   33  375.00000 -2038.3091   644%  17.8 3615s
 36083234 24130317 -1487.9273   88   70  375.00000 -2038.3091   644%  17.8 3620s
 36143287 24170375 -1416.7879   99   66  375.00000 -2038.3091   644%  17.8 3625s
 36203102 24209709 -784.44182  114   45  375.00000 -2038.3091   644%  17.8 3630s
 36255872 24243900 -834.45631  103   44  375.00000 -2038.3091   644%  17.8 3635s
 36313114 24280772 -298.87806  130   43  375.00000 -2038.3091   644%  17.8 3640s
 36360634 24312396 -565.03739  110   45  375.00000 -2038.3091   644%  17.8 3645s
 36417021 24350132 -570.91071  101   45  375.00000 -2038.3091   644%  17.8 3650s
 36478677 24390306   -7.22365  109   38  375.00000 -2038.3091   644%  17.8 3655s
 36533756 24426661 -1062.9593   89   67  375.00000 -2038.3091   644%  17.8 3660s
 36588160 24462886  -37.24044  121   24  375.00000 -2038.3091   644%  17.8 3665s
 36655524 24506753 -1945.6920   90   75  375.00000 -2038.3091   644%  17.8 3670s
 36711632 24544601 -316.60930  115   29  375.00000 -2038.3091   644%  17.8 3675s
 36771234 24583127 -1418.0239  115   60  375.00000 -2038.3091   644%  17.8 3680s
 36819031 24614829 -1631.1411  100   74  375.00000 -2038.3091   644%  17.8 3685s
 36842927 24630084     cutoff  112       375.00000 -2038.3091   644%  17.8 3690s
 36879077 24652768 -770.70408  121   40  375.00000 -2038.3091   644%  17.8 3695s
 36933942 24687188  270.19574  119   24  375.00000 -2038.3091   644%  17.8 3700s
 36992667 24725179     cutoff  124       375.00000 -2038.3091   644%  17.8 3705s
 37047569 24762467 -1599.8500   84   68  375.00000 -2038.3091   644%  17.8 3710s
 37112498 24805691 -1321.7538  106   53  375.00000 -2038.3091   644%  17.8 3715s
 37167249 24843164 -1245.4441   95   74  375.00000 -2038.3091   644%  17.8 3720s
 37213781 24873947 -1195.7514   91   68  375.00000 -2038.3091   644%  17.8 3725s
 37263603 24908136 -597.71437  112   54  375.00000 -2038.3091   644%  17.8 3730s
 37303071 24933714 -2038.3091   88  106  375.00000 -2038.3091   644%  17.8 3735s
 37344373 24961446 -1499.4726  103   63  375.00000 -2038.3091   644%  17.8 3740s
 37373031 24980578 -1535.4036   73   62  375.00000 -2038.3091   644%  17.8 3745s
 37403957 25000610 -2038.3091  104   91  375.00000 -2038.3091   644%  17.8 3750s
 37429059 25017345  144.68120  121   27  375.00000 -2038.3091   644%  17.8 3755s
 37449506 25031588 -2038.3091   79   79  375.00000 -2038.3091   644%  17.8 3760s
 37469006 25044624 -1566.9400   99   69  375.00000 -2038.3091   644%  17.8 3765s
 37484941 25055392     cutoff  107       375.00000 -2038.3091   644%  17.8 3770s
 37520128 25078556 -971.16049   98   53  375.00000 -2038.3091   644%  17.8 3776s
 37535809 25088869 -1541.8272  107   71  375.00000 -2038.3091   644%  17.8 3780s
 37550380 25098315 -1285.3539  103   72  375.00000 -2038.3091   644%  17.8 3785s
 37565349 25108364 -345.67631   97   51  375.00000 -2038.3091   644%  17.8 3791s
 37575628 25115973 -1263.0924  107   69  375.00000 -2038.3091   644%  17.8 3795s
 37591008 25125646 -319.15550  115   35  375.00000 -2038.3091   644%  17.8 3800s
 37606275 25136332 -1744.5255   94   76  375.00000 -2038.3091   644%  17.8 3806s
 37616343 25143262 -1301.4479   77   61  375.00000 -2038.3091   644%  17.8 3810s
 37630626 25152583 -1596.7548   92   72  375.00000 -2038.3091   644%  17.8 3815s
 37645713 25163009 -1779.4112   84   77  375.00000 -2038.3091   644%  17.8 3820s
 37660866 25172829 -606.84181   94   43  375.00000 -2038.3091   644%  17.8 3825s
 37679306 25184988 -1241.1888   82   64  375.00000 -2038.3091   644%  17.8 3831s
 37693596 25195553 -1901.1682   84   88  375.00000 -2038.3091   644%  17.8 3835s
 37715152 25209993 -1415.4102  100   67  375.00000 -2038.3091   644%  17.8 3840s
 37733627 25222487 -1137.3542   85   63  375.00000 -2038.3091   644%  17.8 3845s
 37758287 25235693 -1150.7847   90   57  375.00000 -2038.3091   644%  17.8 3856s
 37772609 25249191 -1095.4242   65   62  375.00000 -2038.3091   644%  17.8 3860s
 37801543 25268522 -2038.3091   98   87  375.00000 -2038.3091   644%  17.8 3865s
 37837008 25291712 -865.87757  114   58  375.00000 -2038.3091   644%  17.8 3870s
 37880797 25321729 -1488.1139   93   66  375.00000 -2038.3091   644%  17.8 3875s
 37949080 25367529 -1439.1272   99   68  375.00000 -2038.3091   644%  17.8 3880s
 38009078 25407561 -2038.3091   99   94  375.00000 -2038.3091   644%  17.8 3885s
 38076468 25451015 -1401.5138   97   76  375.00000 -2038.3091   644%  17.8 3890s
 38136093 25490564 -1926.8914   98   84  375.00000 -2038.3091   644%  17.8 3895s
 38203622 25534300  -59.51112  123   35  375.00000 -2038.3091   644%  17.8 3900s
 38264154 25578126 -451.41389  129   37  375.00000 -2038.3091   644%  17.8 3905s
 38331650 25620972 -1547.1079   98   62  375.00000 -2038.3091   644%  17.8 3910s
 38400487 25666566     cutoff  132       375.00000 -2038.3091   644%  17.8 3915s
 38459836 25706811   36.91026  107   36  375.00000 -2038.3091   644%  17.8 3920s
 38533898 25754283 -449.11047  120   44  375.00000 -2038.3091   644%  17.8 3925s
 38601635 25800187 -347.93848  105   28  375.00000 -2038.3091   644%  17.8 3930s
 38673693 25849619 -1697.9288   73   90  375.00000 -2038.3091   644%  17.8 3935s
 38758048 25904692 -798.22295   93   36  375.00000 -2038.3091   644%  17.8 3940s
 38822997 25947913 -1157.3242  101   60  375.00000 -2038.3091   644%  17.8 3945s
 38884737 25990845   -1.45627  117   37  375.00000 -2038.3091   644%  17.8 3950s
 38927740 26019957 -1911.9901  111   64  375.00000 -2038.3091   644%  17.8 3955s
 38995072 26065395 -839.49676  100   59  375.00000 -2038.3091   644%  17.8 3960s
 39059144 26106505 -1614.8124  109   75  375.00000 -2038.3091   644%  17.8 3965s
 39121072 26148379 -2038.3091   88   84  375.00000 -2038.3091   644%  17.8 3970s
 39184921 26189598 -1499.6266   83   86  375.00000 -2038.3091   644%  17.8 3975s
 39243740 26228772 -1987.3884   81   97  375.00000 -2038.3091   644%  17.8 3980s
 39275660 26249435 -223.65455   95   41  375.00000 -2038.3091   644%  17.8 3985s
 39334764 26288570 -2038.3091   65  134  375.00000 -2038.3091   644%  17.8 3990s
 39400589 26331908 -1444.6107   95   72  375.00000 -2038.3091   644%  17.8 3995s
 39466578 26375071 -2038.3091   92   85  375.00000 -2038.3091   644%  17.8 4000s
 39525478 26412755     cutoff  138       375.00000 -2038.3091   644%  17.8 4005s
 39588166 26455016 -541.97635   90   46  375.00000 -2038.3091   644%  17.8 4010s
 39643671 26489772 -2038.3091   87   87  375.00000 -2038.3091   644%  17.8 4015s
 39698531 26526325 -2038.3091   84   95  375.00000 -2038.3091   644%  17.8 4020s
 39760834 26568821 -1915.3828   89   90  375.00000 -2038.3091   644%  17.8 4025s
 39820125 26607611  103.51146  100   34  375.00000 -2038.3091   644%  17.8 4030s
 39876039 26644282     cutoff  101       375.00000 -2038.3091   644%  17.8 4035s
 39931686 26680928 -962.74131  105   53  375.00000 -2038.3091   644%  17.8 4040s
 39980655 26713046 -1439.9612   77   70  375.00000 -2038.3091   644%  17.8 4045s
 40034236 26750262 -649.87427   87   58  375.00000 -2038.3091   644%  17.8 4050s
 40088598 26785193 -2038.3091   76   95  375.00000 -2038.3091   644%  17.8 4055s
 40148395 26825102 -1317.4545   83   73  375.00000 -2038.3091   644%  17.8 4060s
 40212958 26867954 -2038.3091  103   86  375.00000 -2038.3091   644%  17.8 4065s
 40234975 26883192 -773.24340  104   38  375.00000 -2038.3091   644%  17.8 4070s
 40270331 26905578 -2038.3091  102   83  375.00000 -2038.3091   644%  17.8 4075s
 40309856 26932443 -492.90037  109   46  375.00000 -2038.3091   644%  17.8 4080s
 40345015 26954208 -2038.3091  100   90  375.00000 -2038.3091   644%  17.8 4085s
 40385217 26981418 -590.42132  102   41  375.00000 -2038.3091   644%  17.8 4090s
 40416769 27001569     cutoff  151       375.00000 -2038.3091   644%  17.8 4095s
 40446486 27021325 -1349.0762  101   62  375.00000 -2038.3091   644%  17.8 4100s
 40480441 27043450 -1252.6780  109   50  375.00000 -2038.3091   644%  17.8 4105s
 40510665 27063671 -1808.2804   91   75  375.00000 -2038.3091   644%  17.8 4110s
 40536222 27080209 -1896.9332   92   73  375.00000 -2038.3091   644%  17.8 4115s
 40557356 27092944 -2038.3091   85   74  375.00000 -2038.3091   644%  17.8 4120s
 40580833 27108108 -1493.4524   84   75  375.00000 -2038.3091   644%  17.8 4126s
 40601065 27121389 -1464.9305  109   59  375.00000 -2038.3091   644%  17.7 4130s
 40624634 27137924 -2038.3091   98  100  375.00000 -2038.3091   644%  17.7 4135s
 40649112 27154016 -1425.4816   60   96  375.00000 -2038.3091   644%  17.7 4140s
 40677341 27173203 -1447.5246  102   56  375.00000 -2038.3091   644%  17.7 4146s
 40692730 27182501 -1605.0186   88   87  375.00000 -2038.3091   644%  17.7 4150s
 40712274 27195995   24.31693  125   22  375.00000 -2038.3091   644%  17.7 4155s
 40727942 27206960 -2038.3091   93   86  375.00000 -2038.3091   644%  17.7 4160s
 40751123 27223698 -859.87044  100   54  375.00000 -2038.3091   644%  17.7 4166s
 40771042 27235712 -2038.3091   79   88  375.00000 -2038.3091   644%  17.7 4170s
 40801869 27255272 -1426.2211  101   56  375.00000 -2038.3091   644%  17.7 4175s
 40850698 27286768 -166.67613  103   39  375.00000 -2038.3091   644%  17.7 4180s
 40904962 27321333 -2038.3091   83   88  375.00000 -2038.3091   644%  17.7 4185s
 40962811 27359507 -1053.8246   85   56  375.00000 -2038.3091   644%  17.7 4190s
 41022688 27399467 -2038.3091  104   86  375.00000 -2038.3091   644%  17.7 4195s
 41081317 27439381 -910.86925  106   45  375.00000 -2038.3091   644%  17.7 4200s
 41146708 27482878 -139.15751   75   41  375.00000 -2038.3091   644%  17.7 4205s
 41201385 27518463 -593.77950   82   60  375.00000 -2038.3091   644%  17.7 4210s
 41270904 27562803 -1341.2406   78   71  375.00000 -2038.3091   644%  17.7 4215s
 41321152 27595611 -2038.3091  101   97  375.00000 -2038.3091   644%  17.7 4221s
 41322877 27615349 -2038.3091  102   95  375.00000 -2038.3091   644%  17.7 4227s
 41382933 27638815     cutoff  131       375.00000 -2038.3091   644%  17.7 4230s
 41452370 27686501 -2038.3091   77   78  375.00000 -2038.3091   644%  17.7 4235s
 41526207 27733923 -184.55214  109   28  375.00000 -2038.3091   644%  17.7 4240s
 41600500 27781976 -2038.3091   68  112  375.00000 -2038.3091   644%  17.7 4245s
 41665383 27825729 -1663.7884   86   63  375.00000 -2038.3091   644%  17.7 4250s
 41736216 27872101  -34.84527   99   39  375.00000 -2038.3091   644%  17.7 4255s
 41805188 27916709  195.55345  124   30  375.00000 -2038.3091   644%  17.7 4260s
 41866003 27958367 -1289.3167  104   72  375.00000 -2038.3091   644%  17.7 4265s
 41941043 28007693 -1912.5137  101   79  375.00000 -2038.3091   644%  17.7 4270s
 42014966 28055536 -1305.4462   98   53  375.00000 -2038.3091   644%  17.7 4275s
 42082460 28100049 -1348.2865  109   57  375.00000 -2038.3091   644%  17.7 4280s
 42156558 28148062 -2038.3091   72  104  375.00000 -2038.3091   644%  17.7 4285s
 42222094 28189852 -1770.4659  109   74  375.00000 -2038.3091   644%  17.7 4290s
 42290405 28236341 -2038.3091   99   97  375.00000 -2038.3091   644%  17.7 4295s
 42360024 28283763 -2038.3091   69  100  375.00000 -2038.3091   644%  17.7 4300s
 42428191 28329135 -1546.0964   82   95  375.00000 -2038.3091   644%  17.7 4305s
 42459791 28351270 -937.85857  127   49  375.00000 -2038.3091   644%  17.7 4310s
 42530808 28397632 -1736.0742   83   80  375.00000 -2038.3091   644%  17.7 4315s
 42596628 28440349 -1526.6521   93   77  375.00000 -2038.3091   644%  17.7 4320s
 42664384 28486874 -1084.7779   80   61  375.00000 -2038.3091   644%  17.7 4325s
 42739110 28536968   38.88927  145   20  375.00000 -2038.3091   644%  17.7 4330s
 42804091 28581537 -547.44013  111   37  375.00000 -2038.3091   644%  17.7 4335s
 42875281 28627005     cutoff  109       375.00000 -2038.3091   644%  17.7 4340s
 42943031 28672635 -2038.3091   83  102  375.00000 -2038.3091   644%  17.7 4345s
 43004132 28710076 -1555.1554  101   62  375.00000 -2038.3091   644%  17.7 4351s
 43049794 28742360 -1280.9432  110   66  375.00000 -2038.3091   644%  17.7 4355s
 43125956 28794693 -723.24910  127   36  375.00000 -2038.3091   644%  17.7 4360s
 43201630 28845964   14.82134  115   28  375.00000 -2038.3091   644%  17.7 4365s
 43259437 28884842 -1134.1376   92   59  375.00000 -2038.3091   644%  17.7 4370s
 43308841 28916795 -2038.3091   58  135  375.00000 -2038.3091   644%  17.7 4375s
 43362749 28953541 -2001.8646   80   97  375.00000 -2038.3091   644%  17.7 4380s
 43401590 28980582 -548.48201   82   31  375.00000 -2038.3091   644%  17.7 4385s
 43436822 29005455 -687.34287  100   43  375.00000 -2038.3091   644%  17.7 4390s
 43450997 29011385 -2038.3091  124   65  375.00000 -2038.3091   644%  17.7 4395s
 43478786 29032308 -414.10786  116   42  375.00000 -2038.3091   644%  17.7 4400s
 43538642 29071258 -1428.5884  102   51  375.00000 -2038.3091   644%  17.7 4405s
 43583954 29100756 -1460.1308   81   78  375.00000 -2038.3091   644%  17.7 4410s
 43618813 29123761 -1795.0472   83   68  375.00000 -2038.3091   644%  17.7 4415s
 43658673 29151931  260.86635  132   23  375.00000 -2038.3091   644%  17.7 4420s
 43692548 29173668 -203.86458  104   46  375.00000 -2038.3091   644%  17.7 4425s
