
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 16:31:46 2024

Set parameter LogFile to value "gurobi_log/com_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0x16e538e7
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2996.0000000
Found heuristic solution: objective 516.0000000
Found heuristic solution: objective 398.0000000
Found heuristic solution: objective 395.0000000
Presolve time: 0.03s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Found heuristic solution: objective 351.0000000

Root relaxation: objective -2.078594e+03, 197 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 53365878 38632230 -1555.8883  136   81  306.00000 -1555.8883   608%  23.8 2955s
 53474171 38707389 -1555.8883  110  101  306.00000 -1555.8883   608%  23.8 2960s
 53574777 38777070 -1555.8883  140   90  306.00000 -1555.8883   608%  23.8 2965s
 53686025 38853941 -432.95039  127   55  306.00000 -1555.8883   608%  23.8 2970s
 53788173 38924167 -1555.8883  112  113  306.00000 -1555.8883   608%  23.7 2975s
 53887708 38994010 -956.02091  129   64  306.00000 -1555.8883   608%  23.7 2980s
 53987983 39064085     cutoff  114       306.00000 -1555.8883   608%  23.7 2985s
 54094117 39136810     cutoff  152       306.00000 -1555.8883   608%  23.7 2990s
 54135405 39185110 -1339.0251  135   57  306.00000 -1555.8883   608%  23.7 2995s
 54255460 39247890    2.42457  164   18  306.00000 -1555.8883   608%  23.7 3000s
 54363811 39323975     cutoff  164       306.00000 -1555.8883   608%  23.7 3005s
 54462918 39393721 -1555.8883   89  122  306.00000 -1555.8883   608%  23.7 3010s
 54560886 39462525 -861.87504  110   58  306.00000 -1555.8883   608%  23.7 3015s
 54667120 39535955 -1555.8883  114   78  306.00000 -1555.8883   608%  23.7 3020s
 54771070 39606735 -1555.8883  107  106  306.00000 -1555.8883   608%  23.7 3025s
 54815628 39638121 -1555.8883  103   96  306.00000 -1555.8883   608%  23.7 3030s
 54920926 39710021 -1555.8883  112   94  306.00000 -1555.8883   608%  23.7 3035s
 55027179 39783424 -1555.8883   89   97  306.00000 -1555.8883   608%  23.7 3040s
 55135644 39859374 -1555.8883  144   87  306.00000 -1555.8883   608%  23.7 3045s
 55230004 39922347     cutoff  130       306.00000 -1555.8883   608%  23.7 3050s
 55309369 39979497 -1555.8883  135   99  306.00000 -1555.8883   608%  23.7 3055s
 55420936 40057625 -1014.9553  115   57  306.00000 -1555.8883   608%  23.7 3060s
 55525299 40130413 -1555.8883  129   61  306.00000 -1555.8883   608%  23.7 3065s
 55634596 40206291  210.93559  124   30  306.00000 -1555.8883   608%  23.7 3070s
 55740689 40281293 -892.33787  140   46  306.00000 -1555.8883   608%  23.7 3075s
 55850768 40355915 -1555.8883  134   65  306.00000 -1555.8883   608%  23.7 3080s
 55959317 40431617 -1555.8883  112   94  306.00000 -1555.8883   608%  23.7 3085s
 56074026 40510941   22.04134  142   20  306.00000 -1555.8883   608%  23.7 3090s
 56178004 40581880 -991.59899  129   47  306.00000 -1555.8883   608%  23.7 3095s
 56281107 40654092 -1555.8883  110  105  306.00000 -1555.8883   608%  23.7 3100s
 56350490 40702916 -1555.8883  137   83  306.00000 -1555.8883   608%  23.7 3105s
 56457606 40775342 -1555.8883  139   84  306.00000 -1555.8883   608%  23.6 3110s
 56569364 40852142 -1555.8883  122   64  306.00000 -1555.8883   608%  23.6 3115s
 56677928 40927724 -725.15148  138   40  306.00000 -1555.8883   608%  23.6 3120s
 56788609 41005486 -1555.8883  111   86  306.00000 -1555.8883   608%  23.6 3125s
 56894111 41078283   21.91584  142   24  306.00000 -1555.8883   608%  23.6 3130s
 56995313 41146574   10.34468  128   32  306.00000 -1555.8883   608%  23.6 3135s
 57109739 41227503 -1119.6026  115   76  306.00000 -1555.8883   608%  23.6 3140s
 57214516 41298522 -1293.4241  109   48  306.00000 -1555.8883   608%  23.6 3145s
 57301674 41356116 -1555.8883  108   92  306.00000 -1555.8883   608%  23.6 3150s
 57365014 41398951 -1555.8883  105   90  306.00000 -1555.8883   608%  23.6 3155s
 57458767 41465644 -1555.8883  115   95  306.00000 -1555.8883   608%  23.6 3160s
 57569607 41543573 -1555.8883  122   96  306.00000 -1555.8883   608%  23.6 3165s
 57672988 41616572 -1480.4019  121   69  306.00000 -1555.8883   608%  23.6 3170s
 57786613 41696174 -1555.8883  121   94  306.00000 -1555.8883   608%  23.6 3175s
 57891911 41766982 -1555.8883  111   96  306.00000 -1555.8883   608%  23.6 3180s
 58002114 41843449 -124.70531  131   41  306.00000 -1555.8883   608%  23.6 3185s
 58106884 41913567 -1555.8883  123   77  306.00000 -1555.8883   608%  23.6 3190s
 58210054 41984129     cutoff  129       306.00000 -1555.8883   608%  23.6 3195s
 58319020 42061719 -790.24535  129   43  306.00000 -1555.8883   608%  23.6 3200s
 58389599 42109325 -1555.8883  123   88  306.00000 -1555.8883   608%  23.6 3205s
 58492349 42181810 -1031.4011  151   60  306.00000 -1555.8883   608%  23.6 3210s
 58597026 42254254     cutoff  124       306.00000 -1555.8883   608%  23.6 3215s
 58659381 42296502 -1555.8883   96   98  306.00000 -1555.8883   608%  23.6 3220s
 58719685 42338950 -1555.8883  113   95  306.00000 -1555.8883   608%  23.6 3225s
 58826028 42412436 -1555.8883  122   92  306.00000 -1555.8883   608%  23.6 3230s
 58935728 42490746 -1555.8883  122   80  306.00000 -1555.8883   608%  23.6 3235s
 59045348 42567694 -1555.8883  137   99  306.00000 -1555.8883   608%  23.6 3240s
 59153467 42642632 -333.08211  133   43  306.00000 -1555.8883   608%  23.6 3245s
 59263725 42719333  184.08087  128   33  306.00000 -1555.8883   608%  23.6 3250s
 59372587 42791707 -726.03514  128   45  306.00000 -1555.8883   608%  23.5 3255s
 59482840 42867687 -1555.8883  120   69  306.00000 -1555.8883   608%  23.5 3260s
 59594596 42941247 -1555.8883  117   97  306.00000 -1555.8883   608%  23.5 3265s
 59701041 43016458 -1555.8883  124   96  306.00000 -1555.8883   608%  23.5 3270s
 59813051 43093555 -1555.8883  108   87  306.00000 -1555.8883   608%  23.5 3275s
 59869430 43131546   26.70538  128   30  306.00000 -1555.8883   608%  23.5 3280s
 59980378 43207786 -1555.8883  116   83  306.00000 -1555.8883   608%  23.5 3285s
 60087629 43284278 -1555.8883  111   84  306.00000 -1555.8883   608%  23.5 3290s
 60196992 43357915 -1555.8883  115   84  306.00000 -1555.8883   608%  23.5 3295s
 60303193 43433258 -1555.8883  134   64  306.00000 -1555.8883   608%  23.5 3300s
 60378499 43483314   74.41665  126   28  306.00000 -1555.8883   608%  23.5 3305s
 60483196 43556644 -1555.8883  120   82  306.00000 -1555.8883   608%  23.5 3310s
 60588744 43629630 -1555.8883   99  101  306.00000 -1555.8883   608%  23.5 3315s
 60705357 43710449 -1555.8883  125   94  306.00000 -1555.8883   608%  23.5 3320s
 60815086 43786226 -1555.8883  129   89  306.00000 -1555.8883   608%  23.5 3325s
 60921281 43860235 -1555.8883  110   90  306.00000 -1555.8883   608%  23.5 3330s
 61030847 43934676 -1555.8883  111   82  306.00000 -1555.8883   608%  23.5 3335s
 61134165 44005407 -1555.8883  105  115  306.00000 -1555.8883   608%  23.5 3340s
 61188019 44061688 -1555.8883  114   80  306.00000 -1555.8883   608%  23.5 3345s
 61306091 44124303 -1555.8883  103   90  306.00000 -1555.8883   608%  23.5 3350s
 61415658 44200179 -1555.8883  110   98  306.00000 -1555.8883   608%  23.5 3355s
 61527948 44279968 -262.79907  124   49  306.00000 -1555.8883   608%  23.5 3360s
 61638312 44356239 -1555.8883  114   95  306.00000 -1555.8883   608%  23.5 3365s
 61753076 44434818 -1555.8883  125   80  306.00000 -1555.8883   608%  23.5 3370s
 61863922 44512753 -1026.9976  141   51  306.00000 -1555.8883   608%  23.5 3375s
 61974837 44590083     cutoff  137       306.00000 -1555.8883   608%  23.5 3380s
 62079095 44660839 -1555.8883   93   82  306.00000 -1555.8883   608%  23.5 3385s
 62190584 44737844 -1555.8883  113   97  306.00000 -1555.8883   608%  23.4 3390s
 62301826 44814619 -1555.8883  104   94  306.00000 -1555.8883   608%  23.4 3395s
 62371661 44862024 -794.34051  102   47  306.00000 -1555.8883   608%  23.4 3400s
 62477054 44934748 -860.73794  119   52  306.00000 -1555.8883   608%  23.4 3405s
 62581910 45006489 -1325.3521  126   72  306.00000 -1555.8883   608%  23.4 3410s
 62644907 45049963 -1555.8883  100   89  306.00000 -1555.8883   608%  23.4 3415s
 62752916 45124191 -997.46833  143   51  306.00000 -1555.8883   608%  23.4 3420s
 62862026 45197675 -1555.8883  116   71  306.00000 -1555.8883   608%  23.4 3425s
 62971420 45274182 -1481.5887  113   66  306.00000 -1555.8883   608%  23.4 3430s
 63081638 45351991 -1555.8883  106   96  306.00000 -1555.8883   608%  23.4 3435s
 63194553 45428692 -1555.8883  104   82  306.00000 -1555.8883   608%  23.4 3440s
 63304242 45503653 -1555.8883  116   95  306.00000 -1555.8883   608%  23.4 3445s
 63414048 45579929  -79.12765  130   39  306.00000 -1555.8883   608%  23.4 3450s
 63517890 45653138 -1555.8883  129   75  306.00000 -1555.8883   608%  23.4 3455s
 63626337 45727405 -786.88497  125   49  306.00000 -1555.8883   608%  23.4 3460s
 63730762 45798018 -1555.8883  120  100  306.00000 -1555.8883   608%  23.4 3465s
 63838542 45871477 -1555.8883  103  110  306.00000 -1555.8883   608%  23.4 3470s
 63942589 45943772 -739.31018  131   42  306.00000 -1555.8883   608%  23.4 3475s
 64054222 46021994 -1555.8883  123   85  306.00000 -1555.8883   608%  23.4 3480s
 64121051 46068131 -1555.8883  127   84  306.00000 -1555.8883   608%  23.4 3485s
 64234101 46146318 -1555.8883  117  107  306.00000 -1555.8883   608%  23.4 3490s
 64334837 46214554  -28.71392  150   27  306.00000 -1555.8883   608%  23.4 3495s
 64444298 46290845 -380.94013  153   42  306.00000 -1555.8883   608%  23.4 3500s
 64552531 46365119 -992.42598  132   53  306.00000 -1555.8883   608%  23.4 3505s
 64660726 46439312 -1555.8883  126   89  306.00000 -1555.8883   608%  23.4 3510s
 64769954 46514891 -1555.8883  139   92  306.00000 -1555.8883   608%  23.4 3515s
 64877988 46589822 -646.60851  127   46  306.00000 -1555.8883   608%  23.4 3520s
 64987550 46664478     cutoff  127       306.00000 -1555.8883   608%  23.4 3525s
 65052370 46709812 -315.19888  143   52  306.00000 -1555.8883   608%  23.4 3530s
 65156709 46780410 -1555.8883  127   94  306.00000 -1555.8883   608%  23.4 3535s
 65263759 46854730 -858.95857  128   54  306.00000 -1555.8883   608%  23.3 3540s
 65369025 46926451 -1555.8883  118   95  306.00000 -1555.8883   608%  23.3 3545s
 65473457 46999085 -879.53590  121   64  306.00000 -1555.8883   608%  23.3 3550s
 65577230 47066635     cutoff  151       306.00000 -1555.8883   608%  23.3 3555s
 65678635 47136699 -883.30911  125   65  306.00000 -1555.8883   608%  23.3 3560s
 65779602 47205171 -1555.8883  117   85  306.00000 -1555.8883   608%  23.3 3565s
 65880968 47274298 -1555.8883   90   91  306.00000 -1555.8883   608%  23.3 3570s
 65986059 47345963 -1555.8883  126   91  306.00000 -1555.8883   608%  23.3 3575s
 66052437 47391725 -1483.7781  141   61  306.00000 -1555.8883   608%  23.3 3580s
 66154705 47462622 -1555.8883  106  100  306.00000 -1555.8883   608%  23.3 3585s
 66260524 47536967 -1555.8883   90   87  306.00000 -1555.8883   608%  23.3 3590s
 66371723 47613752 -1478.8228  112   70  306.00000 -1555.8883   608%  23.3 3595s
 66482772 47692096     cutoff  137       306.00000 -1555.8883   608%  23.3 3600s
 66595843 47769061 -1482.4904  131   57  306.00000 -1555.8883   608%  23.3 3605s
 66701269 47842020 -1157.4697  146   49  306.00000 -1555.8883   608%  23.3 3610s
 66812789 47917765 -1555.8883  127   61  306.00000 -1555.8883   608%  23.3 3615s
 66884019 47962751 -1471.5221  108   78  306.00000 -1555.8883   608%  23.3 3620s
 66980409 48030203 -1555.8883  109   85  306.00000 -1555.8883   608%  23.3 3625s
 67081656 48100458 -1555.8883  107  100  306.00000 -1555.8883   608%  23.3 3630s
 67195258 48176328 -1555.8883  123   96  306.00000 -1555.8883   608%  23.3 3635s
 67268954 48226323 -1555.8883  108   78  306.00000 -1555.8883   608%  23.3 3640s
 67369523 48294949 -1555.8883  124   80  306.00000 -1555.8883   608%  23.3 3645s
 67479440 48369975 -1307.3324  126   58  306.00000 -1555.8883   608%  23.3 3650s
 67591753 48448594 -1511.5127  144   62  306.00000 -1555.8883   608%  23.3 3655s
 67697969 48520459 -1555.8883  126   68  306.00000 -1555.8883   608%  23.3 3660s
 67811706 48599659 -1555.8883  122   87  306.00000 -1555.8883   608%  23.3 3665s
 67920904 48674896 -1555.8883  142   83  306.00000 -1555.8883   608%  23.3 3670s
 67992513 48724616 -1552.9442  123   76  306.00000 -1555.8883   608%  23.3 3675s
 68099843 48798512 -1555.8883  106   91  306.00000 -1555.8883   608%  23.3 3680s
 68208739 48870920 -1288.1144  118   65  306.00000 -1555.8883   608%  23.3 3685s
 68317813 48945451 -1555.8883  112   88  306.00000 -1555.8883   608%  23.3 3690s
 68425928 49021633 -1555.8883  127   67  306.00000 -1555.8883   608%  23.3 3695s
 68475891 49055318 -1555.8883  114   77  306.00000 -1555.8883   608%  23.3 3700s
 68590148 49132860 -1189.3046  146   56  306.00000 -1555.8883   608%  23.2 3705s
 68646460 49191392 -1555.8883  108   98  306.00000 -1555.8883   608%  23.2 3710s
 68765193 49253343 -1161.1045  128   59  306.00000 -1555.8883   608%  23.2 3715s
 68869586 49324605 -1555.8883  103   99  306.00000 -1555.8883   608%  23.2 3720s
 68975980 49398274 -1555.8883  119   86  306.00000 -1555.8883   608%  23.2 3725s
 69084443 49471577 -202.36182  143   40  306.00000 -1555.8883   608%  23.2 3730s
 69190824 49545269 -1230.4403  125   63  306.00000 -1555.8883   608%  23.2 3735s
 69297816 49617420 -1415.7621  118   69  306.00000 -1555.8883   608%  23.2 3740s
 69406950 49693078 -1555.8883  108   87  306.00000 -1555.8883   608%  23.2 3745s
 69513088 49765870 -1555.8883  121   96  306.00000 -1555.8883   608%  23.2 3750s
 69630867 49846992 -1555.8883  118   86  306.00000 -1555.8883   608%  23.2 3755s
 69728225 49913555 -1240.3053  150   50  306.00000 -1555.8883   608%  23.2 3760s
 69783694 49948317 -1555.8883  133   89  306.00000 -1555.8883   608%  23.2 3765s
 69869622 50009215 -977.92859  110   60  306.00000 -1555.8883   608%  23.2 3770s
 69981352 50085935 -1555.8883  111   82  306.00000 -1555.8883   608%  23.2 3775s
 70091076 50161642 -1555.8883   98   97  306.00000 -1555.8883   608%  23.2 3780s
 70206035 50241160 -878.61104  131   60  306.00000 -1555.8883   608%  23.2 3785s
 70313869 50316245 -1555.8883   98  101  306.00000 -1555.8883   608%  23.2 3790s
 70424185 50390912 -1555.8883  127   80  306.00000 -1555.8883   608%  23.2 3795s
 70533722 50466206 -1155.1792   98   61  306.00000 -1555.8883   608%  23.2 3800s
 70645587 50541454   36.54721  125   30  306.00000 -1555.8883   608%  23.2 3805s
 70753800 50613063 -168.37241  143   40  306.00000 -1555.8883   608%  23.2 3810s
 70837824 50667850 -1555.8883  118   90  306.00000 -1555.8883   608%  23.2 3815s
 70920814 50726745 -1555.8883   93   93  306.00000 -1555.8883   608%  23.2 3820s
 71042340 50809541     cutoff  118       306.00000 -1555.8883   608%  23.2 3825s
 71153113 50887115 -201.09824   94   45  306.00000 -1555.8883   608%  23.2 3830s
 71262164 50960905  181.77778  144   32  306.00000 -1555.8883   608%  23.2 3835s
 71375074 51038921 -929.86770  103   52  306.00000 -1555.8883   608%  23.2 3840s
 71485229 51114821     cutoff  119       306.00000 -1555.8883   608%  23.2 3845s
 71594229 51191094 -1555.8883  114   86  306.00000 -1555.8883   608%  23.2 3850s
 71705318 51266763 -1555.8883  102   91  306.00000 -1555.8883   608%  23.2 3855s
 71797046 51328670 -434.18048  127   38  306.00000 -1555.8883   608%  23.1 3860s
 71910424 51407200 -1555.8883   95   86  306.00000 -1555.8883   608%  23.1 3865s
 71976249 51453684 -1555.8883  119  105  306.00000 -1555.8883   608%  23.1 3870s
 72082068 51526799 -305.54062  148   23  306.00000 -1555.8883   608%  23.1 3875s
 72196633 51604331   24.14231  121   25  306.00000 -1555.8883   608%  23.1 3880s
 72299507 51675883 -1555.8883  128   74  306.00000 -1555.8883   608%  23.1 3885s
 72408144 51750816 -923.52136  133   63  306.00000 -1555.8883   608%  23.1 3890s
 72518938 51825036 -1555.8883  116   86  306.00000 -1555.8883   608%  23.1 3895s
 72632134 51903757 -1555.8883  127   88  306.00000 -1555.8883   608%  23.1 3900s
 72740622 51977453 -1555.8883  115   88  306.00000 -1555.8883   608%  23.1 3905s
 72846526 52048614 -1555.8883  144   87  306.00000 -1555.8883   608%  23.1 3910s
 72920369 52096933 -1555.8883  116   89  306.00000 -1555.8883   608%  23.1 3915s
 73022845 52169184 -1555.8883  103   83  306.00000 -1555.8883   608%  23.1 3920s
 73084822 52229550 -1555.8883  134   69  306.00000 -1555.8883   608%  23.1 3926s
 73192632 52285583   78.22315  157   10  306.00000 -1555.8883   608%  23.1 3930s
 73300003 52357241 -1468.6846  150   65  306.00000 -1555.8883   608%  23.1 3935s
 73411936 52433997     cutoff  142       306.00000 -1555.8883   608%  23.1 3940s
 73524805 52508726 -1555.8883  112   90  306.00000 -1555.8883   608%  23.1 3945s
 73635953 52583754 -545.42090  126   46  306.00000 -1555.8883   608%  23.1 3950s
 73748750 52661526 -1555.8883  110   98  306.00000 -1555.8883   608%  23.1 3955s
 73860960 52737390 -1555.8883   95   77  306.00000 -1555.8883   608%  23.1 3960s
 73972502 52813669 -1555.8883  113   92  306.00000 -1555.8883   608%  23.1 3965s
 74080840 52887510 -1555.8883  107   97  306.00000 -1555.8883   608%  23.1 3970s
 74178494 52951412 -1555.8883  122   92  306.00000 -1555.8883   608%  23.1 3975s
 74246597 52999463 -1555.8883   94   94  306.00000 -1555.8883   608%  23.1 3980s
 74351786 53071197 -1161.7761  128   68  306.00000 -1555.8883   608%  23.1 3985s
 74463439 53147296 -1555.8883  104   74  306.00000 -1555.8883   608%  23.1 3990s
 74578212 53227643 -1555.8883  109  106  306.00000 -1555.8883   608%  23.1 3995s
 74694574 53307993 -1555.8883  125   80  306.00000 -1555.8883   608%  23.1 4000s
 74800673 53380167     cutoff  158       306.00000 -1555.8883   608%  23.1 4005s
 74915460 53458430 -1555.8883  104   79  306.00000 -1555.8883   608%  23.1 4010s
 74985305 53507166 -889.87341  146   40  306.00000 -1555.8883   608%  23.1 4015s
 75094030 53580100 -1555.8883  107   73  306.00000 -1555.8883   608%  23.1 4020s
 75199263 53653066 -1169.8831  133   57  306.00000 -1555.8883   608%  23.1 4025s
 75303135 53722263 -1555.8883  109   97  306.00000 -1555.8883   608%  23.0 4030s
 75371352 53768286 -919.09553  132   38  306.00000 -1555.8883   608%  23.0 4035s
 75481079 53844998 -1144.5092  103   59  306.00000 -1555.8883   608%  23.0 4040s
 75591314 53916830 -1555.8883  129   80  306.00000 -1555.8883   608%  23.0 4045s
 75703171 53995004 -458.82862  136   50  306.00000 -1555.8883   608%  23.0 4050s
 75812125 54067497 -1555.8883  131   71  306.00000 -1555.8883   608%  23.0 4055s
 75921681 54144176 -1555.8883   98   77  306.00000 -1555.8883   608%  23.0 4060s
 76033031 54221638 -1555.8883  109   81  306.00000 -1555.8883   608%  23.0 4065s
 76114239 54272807 -1555.8883  135   93  306.00000 -1555.8883   608%  23.0 4070s
 76198070 54334194 -1555.8883  103   88  306.00000 -1555.8883   608%  23.0 4075s
 76311322 54409960 -1555.8883  104  105  306.00000 -1555.8883   608%  23.0 4080s
 76426357 54488074    9.85586  128   34  306.00000 -1555.8883   608%  23.0 4085s
 76527978 54556679 -452.53150  135   39  306.00000 -1555.8883   608%  23.0 4090s
 76632321 54629497 -1555.8883   93  109  306.00000 -1555.8883   608%  23.0 4095s
 76668339 54651576 -1555.8883  107  111  306.00000 -1555.8883   608%  23.0 4100s
 76763417 54718674 -768.91247  108   54  306.00000 -1555.8883   608%  23.0 4105s
 76870925 54792368 -1465.4054   88   82  306.00000 -1555.8883   608%  23.0 4110s
 76982692 54867899 -436.30854  141   35  306.00000 -1555.8883   608%  23.0 4115s
 77096027 54945594 -1555.8883  114   79  306.00000 -1555.8883   608%  23.0 4120s
 77203733 55017776 -765.84530  133   53  306.00000 -1555.8883   608%  23.0 4125s
 77315995 55093973 -1426.2188  111   77  306.00000 -1555.8883   608%  23.0 4130s
 77430279 55174032 -1555.8883  114   75  306.00000 -1555.8883   608%  23.0 4135s
 77510934 55226676 -1555.8883  112   89  306.00000 -1555.8883   608%  23.0 4140s
 77612712 55300457 -1028.5143  137   58  306.00000 -1555.8883   608%  23.0 4145s
 77722885 55375519 -1555.8883  111  101  306.00000 -1555.8883   608%  23.0 4150s
 77830674 55447462  200.16813  155   28  306.00000 -1555.8883   608%  23.0 4155s
 77945048 55526379 -1555.8883   92  112  306.00000 -1555.8883   608%  23.0 4160s
 78061463 55603393 -1555.8883  114   92  306.00000 -1555.8883   608%  23.0 4165s
 78168957 55675975 -1275.8707  135   65  306.00000 -1555.8883   608%  23.0 4170s
 78277269 55749917 -1555.8883  111   96  306.00000 -1555.8883   608%  23.0 4175s
 78389204 55826650 -535.71622  126   34  306.00000 -1555.8883   608%  23.0 4180s
 78502235 55904584 -1555.8883  122   87  306.00000 -1555.8883   608%  23.0 4185s
 78573954 55948784 -941.60330  132   60  306.00000 -1555.8883   608%  23.0 4191s
 78645896 55999548 -208.34493  155   19  306.00000 -1555.8883   608%  23.0 4195s
 78756490 56072852 -612.95270  127   57  306.00000 -1555.8883   608%  23.0 4200s
 78868962 56149887 -1555.8883  116   91  306.00000 -1555.8883   608%  23.0 4205s
 78985432 56230294 -1555.8883  117   82  306.00000 -1555.8883   608%  23.0 4210s
 79097031 56306678 -1555.8883   99   89  306.00000 -1555.8883   608%  23.0 4215s
 79213655 56387028 -686.63272  126   55  306.00000 -1555.8883   608%  22.9 4220s
 79326854 56463174 -1555.8883  119   92  306.00000 -1555.8883   608%  22.9 4225s
 79438636 56538889  218.26578  137   24  306.00000 -1555.8883   608%  22.9 4230s
 79542286 56610552 -1555.8883  124   78  306.00000 -1555.8883   608%  22.9 4235s
 79644848 56680286 -1427.2528  107   71  306.00000 -1555.8883   608%  22.9 4240s
 79755661 56755273 -1555.8883  123   90  306.00000 -1555.8883   608%  22.9 4245s
 79826012 56804081 -325.87633  140   50  306.00000 -1555.8883   608%  22.9 4250s
 79936308 56879504 -1555.8883  103   97  306.00000 -1555.8883   608%  22.9 4255s
 80048249 56957487 -1555.8883  101   86  306.00000 -1555.8883   608%  22.9 4260s
 80158583 57033127 -844.21264  125   45  306.00000 -1555.8883   608%  22.9 4265s
 80271152 57108778 -1555.8883  113   86  306.00000 -1555.8883   608%  22.9 4270s
 80385651 57186575 -156.07977  136   23  306.00000 -1555.8883   608%  22.9 4275s
 80494648 57260270 -1555.8883  125   75  306.00000 -1555.8883   608%  22.9 4280s
 80565030 57309017 -1555.8883   95   87  306.00000 -1555.8883   608%  22.9 4285s
 80675907 57383733 -1555.8883  126   99  306.00000 -1555.8883   608%  22.9 4290s
 80786220 57459396 -935.16271  139   52  306.00000 -1555.8883   608%  22.9 4295s
 80851887 57504266 -1555.8883  127   76  306.00000 -1555.8883   608%  22.9 4300s
 80964826 57580066 -1555.8883   94   89  306.00000 -1555.8883   608%  22.9 4305s
 81077291 57656265 -1555.8883  113   96  306.00000 -1555.8883   608%  22.9 4310s
 81188063 57731165 -480.40346  126   45  306.00000 -1555.8883   608%  22.9 4315s
 81297442 57804502 -1555.8883  125   76  306.00000 -1555.8883   608%  22.9 4320s
 81413992 57884625 -1555.8883  112  109  306.00000 -1555.8883   608%  22.9 4325s
 81523103 57959394 -1555.8883  132   89  306.00000 -1555.8883   608%  22.9 4330s
 81637651 58035915 -1555.8883  118   98  306.00000 -1555.8883   608%  22.9 4335s
 81744750 58108880 -1329.4691  107   74  306.00000 -1555.8883   608%  22.9 4340s
 81854184 58182251 -1297.0086  126   61  306.00000 -1555.8883   608%  22.9 4345s
 81963085 58255315 -1555.8883  107   84  306.00000 -1555.8883   608%  22.9 4350s
 82038298 58305002 -1555.8883  113   87  306.00000 -1555.8883   608%  22.9 4355s
 82147724 58380762 -471.80702  133   31  306.00000 -1555.8883   608%  22.9 4360s
 82260390 58457968 -1555.8883   90  103  306.00000 -1555.8883   608%  22.9 4365s
 82377395 58537137 -1555.8883  112   89  306.00000 -1555.8883   608%  22.9 4370s
 82491471 58614630 -541.98255  106   51  306.00000 -1555.8883   608%  22.9 4375s
 82596794 58685353 -1555.8883  121  108  306.00000 -1555.8883   608%  22.9 4380s
 82699574 58755288 -915.68021  147   38  306.00000 -1555.8883   608%  22.9 4385s
 82803606 58827675 -1555.8883  113   89  306.00000 -1555.8883   608%  22.9 4390s
 82896113 58891010 -1555.8883  128   82  306.00000 -1555.8883   608%  22.9 4395s
 83005015 58964008 -1555.8883  125   88  306.00000 -1555.8883   608%  22.9 4400s
 83112234 59038051 -1464.3740  133   64  306.00000 -1555.8883   608%  22.9 4405s
 83170434 59077550 -1555.8883  105   86  306.00000 -1555.8883   608%  22.8 4410s
 83280638 59151929   42.16341  153   42  306.00000 -1555.8883   608%  22.8 4415s
 83391677 59227955 -1555.8883   92   91  306.00000 -1555.8883   608%  22.8 4420s
 83510820 59309653 -1306.2369  137   53  306.00000 -1555.8883   608%  22.8 4425s
 83620034 59384393 -487.09624  163   37  306.00000 -1555.8883   608%  22.8 4430s
 83732102 59461775 -1555.8883  129   80  306.00000 -1555.8883   608%  22.8 4435s
 83846495 59541330     cutoff  149       306.00000 -1555.8883   608%  22.8 4440s
 83958457 59616853 -1555.8883  117  102  306.00000 -1555.8883   608%  22.8 4445s
 84067679 59689299 -836.61925  130   49  306.00000 -1555.8883   608%  22.8 4450s
 84176763 59763116 -466.34462  134   55  306.00000 -1555.8883   608%  22.8 4455s
 84232696 59800720 -1548.9546  125   70  306.00000 -1555.8883   608%  22.8 4460s
 84310229 59852668     cutoff  165       306.00000 -1555.8883   608%  22.8 4465s
 84417385 59926440 -1119.2950  142   72  306.00000 -1555.8883   608%  22.8 4470s
 84533043 60005020 -1555.8883  116   83  306.00000 -1555.8883   608%  22.8 4475s
 84645835 60081551 -1555.8883  106   82  306.00000 -1555.8883   608%  22.8 4480s
 84757006 60158233 -1555.8883   97  101  306.00000 -1555.8883   608%  22.8 4485s
 84871834 60237170 -1555.8883  102   77  306.00000 -1555.8883   608%  22.8 4490s
 84981674 60312593 -1555.8883  128   99  306.00000 -1555.8883   608%  22.8 4495s
 85090349 60381678 -1001.6982  124   61  306.00000 -1555.8883   608%  22.8 4501s
 85154264 60427431 -1190.3652  134   71  306.00000 -1555.8883   608%  22.8 4505s
 85263309 60503052 -1555.8883   95   96  306.00000 -1555.8883   608%  22.8 4510s
