
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 20:35:12 2024

Set parameter LogFile to value "gurobi_log/com_penalty/gurobi_log/random16.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 256 columns and 0 nonzeros
Model fingerprint: 0x728dffb8
Model has 7936 quadratic objective terms
Variable types: 0 continuous, 256 integer (256 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [6e+00, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3296.0000000
Found heuristic solution: objective 721.0000000
Found heuristic solution: objective 532.0000000
Found heuristic solution: objective 434.0000000
Found heuristic solution: objective 414.0000000
Presolve time: 0.04s
Presolved: 0 rows, 256 columns, 0 nonzeros
Presolved model has 7936 quadratic objective terms
Variable types: 0 continuous, 256 integer (256 binary)

Root relaxation: objective -3.374220e+03, 255 iterations, 0.03 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 3642662 3179286 -2965.5573   93  208  304.00000 -2965.5573  1076%  42.7 1205s
 3661543 3195832 -2965.5573   85  102  304.00000 -2965.5573  1076%  42.7 1210s
 3684096 3214863 -2965.5573   75  253  304.00000 -2965.5573  1076%  42.6 1215s
 3702428 3232036 -2965.5573   92  209  304.00000 -2965.5573  1076%  42.6 1220s
 3715819 3243614 -2965.5573   71  205  304.00000 -2965.5573  1076%  42.6 1225s
 3739575 3262858 -2965.5573   81  250  304.00000 -2965.5573  1076%  42.5 1230s
 3758485 3280996 -2965.5573   78  253  304.00000 -2965.5573  1076%  42.4 1235s
 3775742 3296346 -2965.5573  120  136  304.00000 -2965.5573  1076%  42.5 1240s
 3794476 3313735 -2965.5573   86  210  304.00000 -2965.5573  1076%  42.4 1245s
 3813483 3327749 -2965.5573   67  234  304.00000 -2965.5573  1076%  42.4 1250s
 3832446 3346009 -1852.3151  183   57  304.00000 -2965.5573  1076%  42.4 1255s
 3851951 3363198 -2965.5573   92  231  304.00000 -2965.5573  1076%  42.3 1260s
 3870147 3379093 -2965.5573   59  230  304.00000 -2965.5573  1076%  42.3 1265s
 3890631 3396551 -2965.5573   74  199  304.00000 -2965.5573  1076%  42.3 1270s
 3910133 3411809 -2965.5573   64  244  304.00000 -2965.5573  1076%  42.2 1275s
 3926145 3432467 -2965.5573  119  141  304.00000 -2965.5573  1076%  42.2 1281s
 3945262 3443082 -2965.5573   62  249  304.00000 -2965.5573  1076%  42.2 1285s
 3964764 3459850 -2965.5573   71  245  304.00000 -2965.5573  1076%  42.2 1290s
 3982948 3476660 -2965.5573   65  230  304.00000 -2965.5573  1076%  42.1 1295s
 4001853 3492839 -2965.5573   67  234  304.00000 -2965.5573  1076%  42.1 1300s
 4014519 3500981 -2965.5573   95  225  304.00000 -2965.5573  1076%  42.1 1314s
 4014652 3503145 -2965.5573   96  224  304.00000 -2965.5573  1076%  42.1 1315s
 4031367 3520872 -2965.5573   90  212  304.00000 -2965.5573  1076%  42.0 1320s
 4052366 3536520 -2965.5573   85  180  304.00000 -2965.5573  1076%  42.0 1325s
 4072967 3555726 -2965.5573   73  213  304.00000 -2965.5573  1076%  41.9 1330s
 4092414 3571461 -2965.5573   68  238  304.00000 -2965.5573  1076%  41.9 1335s
 4108809 3583749 -2965.5573  108  238  304.00000 -2965.5573  1076%  41.9 1341s
 4109402 3609517 -2965.5573  109  205  304.00000 -2965.5573  1076%  41.9 1356s
 4146782 3619839 -2965.5573  134  132  304.00000 -2965.5573  1076%  41.9 1360s
 4162498 3634065 -2965.5573  110  178  304.00000 -2965.5573  1076%  41.9 1365s
 4181868 3648876 -2965.5573   73  259  304.00000 -2965.5573  1076%  41.8 1370s
 4205223 3670878 -2965.5573  148  144  304.00000 -2965.5573  1076%  41.8 1375s
 4226195 3688136 -2965.5573   77  249  304.00000 -2965.5573  1076%  41.7 1380s
 4240107 3701357 -2965.5573  116  159  304.00000 -2965.5573  1076%  41.8 1386s
 4258855 3717615 -2965.5573   86  241  304.00000 -2965.5573  1076%  41.8 1390s
 4281409 3737448 -2965.5573   94  226  304.00000 -2965.5573  1076%  41.7 1396s
 4294274 3748651 -2965.5573  105  172  304.00000 -2965.5573  1076%  41.7 1400s
 4313045 3764500 -2965.5573   80  198  304.00000 -2965.5573  1076%  41.8 1406s
 4328165 3777378 -2965.5573   79  211  304.00000 -2965.5573  1076%  41.8 1410s
 4342112 3789439 -2965.5573   62  157  304.00000 -2965.5573  1076%  41.7 1415s
 4362146 3805971 -2965.5573   67  255  304.00000 -2965.5573  1076%  41.7 1420s
 4381532 3824284 -2965.5573   92  203  304.00000 -2965.5573  1076%  41.7 1425s
 4402502 3841906 -2965.5573   81  231  304.00000 -2965.5573  1076%  41.6 1430s
 4417206 3856161 -2965.5573   70  216  304.00000 -2965.5573  1076%  41.7 1435s
 4434709 3870991 -2965.5573   75  248  304.00000 -2965.5573  1076%  41.6 1440s
 4454040 3887849 -2081.8172  109   79  304.00000 -2965.5573  1076%  41.6 1445s
 4475007 3905851 -2965.5573   83  192  304.00000 -2965.5573  1076%  41.6 1450s
 4491901 3920940 -2965.5573   85  245  304.00000 -2965.5573  1076%  41.6 1455s
 4506688 3934322 -2965.5573  111  169  304.00000 -2965.5573  1076%  41.6 1460s
 4528163 3951800 -2965.5573   97  154  304.00000 -2965.5573  1076%  41.6 1465s
 4545337 3966586 -2965.5573   88  226  304.00000 -2965.5573  1076%  41.6 1470s
 4561064 3981104 -2965.5573   62  232  304.00000 -2965.5573  1076%  41.6 1475s
 4584112 4000762 -2965.5573   62  234  304.00000 -2965.5573  1076%  41.5 1480s
 4599617 4012387 -2965.5573   71  243  304.00000 -2965.5573  1076%  41.5 1485s
 4618063 4028617 -2965.5573   80  174  304.00000 -2965.5573  1076%  41.5 1490s
 4637509 4045968 -2965.5573   85  226  304.00000 -2965.5573  1076%  41.5 1495s
 4656391 4058852 -2965.5573   71  205  304.00000 -2965.5573  1076%  41.5 1500s
 4669030 4073159 -2965.5573  134  102  304.00000 -2965.5573  1076%  41.5 1505s
 4690389 4091264 -2965.5573   72  241  304.00000 -2965.5573  1076%  41.5 1510s
 4705488 4107023 -2965.5573   87  159  304.00000 -2965.5573  1076%  41.5 1515s
 4723746 4120709 -2965.5573   65  253  304.00000 -2965.5573  1076%  41.5 1520s
 4744000 4136457 -2965.5573   73  201  304.00000 -2965.5573  1076%  41.5 1525s
 4760006 4152692 -2965.5573   91  110  304.00000 -2965.5573  1076%  41.5 1531s
 4773999 4166232 -2965.5573   95  186  304.00000 -2965.5573  1076%  41.5 1535s
 4794745 4182864 -2965.5573   71  261  304.00000 -2965.5573  1076%  41.5 1540s
 4813098 4197598 -2202.7408  131   74  304.00000 -2965.5573  1076%  41.5 1545s
 4829994 4209229 -2965.5573   68  226  304.00000 -2965.5573  1076%  41.4 1553s
 4833743 4216257 -2965.5573   91  218  304.00000 -2965.5573  1076%  41.4 1555s
 4855646 4235176 -2965.5573   61  219  304.00000 -2965.5573  1076%  41.4 1560s
 4876040 4253149 -2965.5573   82  279  304.00000 -2965.5573  1076%  41.4 1565s
 4895846 4269425 -2965.5573   50  206  304.00000 -2965.5573  1076%  41.3 1570s
 4914830 4286267 -2965.5573   87  217  304.00000 -2965.5573  1076%  41.3 1575s
 4925349 4292652 -2965.5573   70  207  304.00000 -2965.5573  1076%  41.3 1581s
 4942497 4310077 -2965.5573   86  207  304.00000 -2965.5573  1076%  41.2 1586s
 4955767 4321783 -2965.5573  128  189  304.00000 -2965.5573  1076%  41.3 1591s
 4973106 4337189 -2965.5573   72  228  304.00000 -2965.5573  1076%  41.3 1595s
 4985533 4348454 -2965.5573   77  196  304.00000 -2965.5573  1076%  41.3 1600s
 5005299 4365755 -2965.5573   87  225  304.00000 -2965.5573  1076%  41.3 1605s
 5021981 4379071 -2965.5573   63  229  304.00000 -2965.5573  1076%  41.3 1610s
 5041320 4395598 -2965.5573  143  136  304.00000 -2965.5573  1076%  41.2 1615s
 5061999 4414542 -2965.5573   60  186  304.00000 -2965.5573  1076%  41.2 1620s
 5085997 4433156 -2965.5573   71  237  304.00000 -2965.5573  1076%  41.1 1625s
 5104477 4451328 -2965.5573   99  192  304.00000 -2965.5573  1076%  41.1 1630s
 5124808 4470562 -2965.5573   84  252  304.00000 -2965.5573  1076%  41.1 1635s
 5143941 4485941 -2965.5573   72  240  304.00000 -2965.5573  1076%  41.1 1640s
 5162114 4501373 -2965.5573   58  245  304.00000 -2965.5573  1076%  41.1 1645s
 5178370 4515163 -2965.5573   97  213  304.00000 -2965.5573  1076%  41.1 1651s
 5197502 4533014 -2965.5573   64  245  304.00000 -2965.5573  1076%  41.1 1655s
 5217775 4548985 -2965.5573   80  240  304.00000 -2965.5573  1076%  41.1 1660s
 5230017 4560951 -2965.5573   87  213  304.00000 -2965.5573  1076%  41.2 1665s
 5250563 4578791 -2965.5573  100  214  304.00000 -2965.5573  1076%  41.2 1670s
 5268625 4594561 -2965.5573   63  242  304.00000 -2965.5573  1076%  41.2 1675s
 5290647 4613672 -2965.5573   69  235  304.00000 -2965.5573  1076%  41.1 1680s
 5307048 4627278 -2965.5573  102  151  304.00000 -2965.5573  1076%  41.2 1685s
 5325816 4642512 -2965.5573   69  239  304.00000 -2965.5573  1076%  41.1 1690s
 5341134 4658076 -2965.5573   90  154  304.00000 -2965.5573  1076%  41.1 1695s
 5361051 4673623 -2965.5573  100  208  304.00000 -2965.5573  1076%  41.1 1700s
 5379317 4689134 -2965.5573   66  181  304.00000 -2965.5573  1076%  41.1 1705s
 5397139 4701361 -2965.5573   91  231  304.00000 -2965.5573  1076%  41.1 1718s
 5399952 4708146 -2965.5573   81  236  304.00000 -2965.5573  1076%  41.1 1720s
 5420571 4725658 -2965.5573   69  246  304.00000 -2965.5573  1076%  41.1 1725s
 5441607 4742038 -2965.5573  117  150  304.00000 -2965.5573  1076%  41.1 1731s
 5458124 4759205 -2965.5573  133  157  304.00000 -2965.5573  1076%  41.1 1735s
 5478231 4776336 -2965.5573  101  217  304.00000 -2965.5573  1076%  41.1 1740s
 5498567 4793377 -2965.5573   62  179  304.00000 -2965.5573  1076%  41.1 1745s
 5518001 4807697 -2965.5573   72  230  304.00000 -2965.5573  1076%  41.0 1750s
 5535453 4824617 -2965.5573   75  175  304.00000 -2965.5573  1076%  41.0 1755s
 5552513 4841234 -2965.5573   98  164  304.00000 -2965.5573  1076%  41.0 1760s
 5582894 4864878 -2965.5573   91  223  304.00000 -2965.5573  1076%  40.9 1766s
 5601672 4882194 -2965.5573   84  225  304.00000 -2965.5573  1076%  40.9 1770s
 5619985 4898867 -2965.5573   82  166  304.00000 -2965.5573  1076%  40.9 1775s
 5636523 4912507 -2965.5573  119  154  304.00000 -2965.5573  1076%  40.9 1780s
 5649062 4924752 -2965.5573   69  263  304.00000 -2965.5573  1076%  40.9 1785s
 5674709 4945050 -1573.7153  151   66  304.00000 -2965.5573  1076%  40.9 1790s
 5692978 4959871 -2965.5573  100  209  304.00000 -2965.5573  1076%  40.8 1795s
 5710683 4981175 -2965.5573  122  145  304.00000 -2965.5573  1076%  40.8 1803s
 5725400 4988272 -2965.5573  108  218  304.00000 -2965.5573  1076%  40.9 1805s
 5740758 5001713 -2965.5573   60  237  304.00000 -2965.5573  1076%  40.8 1810s
 5766357 5024940 -2965.5573  105  192  304.00000 -2965.5573  1076%  40.8 1816s
 5778618 5033440 -2965.5573   95  193  304.00000 -2965.5573  1076%  40.8 1820s
 5799022 5053499 -2965.5573   71  220  304.00000 -2965.5573  1076%  40.8 1825s
 5820993 5072016 -1638.9161  149   71  304.00000 -2965.5573  1076%  40.8 1830s
 5839095 5087865 -2965.5573   69  261  304.00000 -2965.5573  1076%  40.8 1835s
 5850344 5095725 -2965.5573   62  258  304.00000 -2965.5573  1076%  40.8 1840s
 5868946 5112181 -2965.5573   84  230  304.00000 -2965.5573  1076%  40.8 1845s
 5888015 5127179 -2965.5573   91  146  304.00000 -2965.5573  1076%  40.8 1850s
 5900163 5143331 -2965.5573   65  213  304.00000 -2965.5573  1076%  40.8 1855s
 5926749 5163120 -2965.5573   77  210  304.00000 -2965.5573  1076%  40.8 1860s
 5947552 5180795 -2965.5573   97  214  304.00000 -2965.5573  1076%  40.8 1865s
 5968563 5196167 -2965.5573   83  252  304.00000 -2965.5573  1076%  40.7 1870s
 5984705 5208580 -2965.5573   94  182  304.00000 -2965.5573  1076%  40.7 1875s
 5999163 5223838 -2965.5573   90  211  304.00000 -2965.5573  1076%  40.8 1880s
 6022653 5245403 -2965.5573  131  152  304.00000 -2965.5573  1076%  40.7 1885s
 6039513 5258666 -2965.5573   94  222  304.00000 -2965.5573  1076%  40.8 1890s
 6059725 5275049 -2965.5573  134  155  304.00000 -2965.5573  1076%  40.7 1895s
 6080435 5292124 -2965.5573   88  228  304.00000 -2965.5573  1076%  40.7 1900s
 6094570 5307047 -2965.5573  129  120  304.00000 -2965.5573  1076%  40.7 1905s
 6108763 5320576 -2965.5573  109  191  304.00000 -2965.5573  1076%  40.8 1910s
 6128746 5338532 -2965.5573   72  276  304.00000 -2965.5573  1076%  40.8 1915s
 6151781 5356966 -2965.5573   68  209  304.00000 -2965.5573  1076%  40.7 1920s
 6172892 5376108 -2965.5573  115  165  304.00000 -2965.5573  1076%  40.7 1925s
 6194020 5392862 -2965.5573   72  191  304.00000 -2965.5573  1076%  40.7 1930s
 6205509 5404827 -2965.5573   80  211  304.00000 -2965.5573  1076%  40.7 1936s
 6221447 5418004 -2965.5573   83  246  304.00000 -2965.5573  1076%  40.7 1940s
 6246863 5440379 -2965.5573   49  240  304.00000 -2965.5573  1076%  40.7 1945s
 6262952 5454683 -2965.5573   80  255  304.00000 -2965.5573  1076%  40.7 1950s
 6281944 5471046 -2965.5573   73  237  304.00000 -2965.5573  1076%  40.6 1955s
 6297150 5482796 -2965.5573   88  188  304.00000 -2965.5573  1076%  40.6 1960s
 6312696 5498752 -1751.7065  148   64  304.00000 -2965.5573  1076%  40.7 1965s
 6332811 5515217 -2965.5573  103  220  304.00000 -2965.5573  1076%  40.6 1970s
 6352176 5530978 -1379.1475  179   64  304.00000 -2965.5573  1076%  40.6 1975s
 6373830 5550159 -2965.5573   69  232  304.00000 -2965.5573  1076%  40.6 1980s
 6393967 5569401 -2965.5573   96  227  304.00000 -2965.5573  1076%  40.6 1985s
 6412069 5583948 -2965.5573   89  139  304.00000 -2965.5573  1076%  40.5 1990s
 6431361 5600707 -2965.5573   71  243  304.00000 -2965.5573  1076%  40.5 1995s
 6449242 5615590 -2965.5573   73  233  304.00000 -2965.5573  1076%  40.5 2000s
 6467034 5630720 -2965.5573   80  172  304.00000 -2965.5573  1076%  40.5 2005s
 6475630 5638663 -2965.5573  130  133  304.00000 -2965.5573  1076%  40.5 2010s
 6495201 5654241 -2965.5573   77  174  304.00000 -2965.5573  1076%  40.4 2015s
 6513506 5671965 -2965.5573   81  251  304.00000 -2965.5573  1076%  40.4 2020s
 6530064 5685471 -2965.5573  168  118  304.00000 -2965.5573  1076%  40.5 2025s
 6553477 5705995 -2965.5573   70  208  304.00000 -2965.5573  1076%  40.4 2030s
 6574243 5724045 -2965.5573   73  210  304.00000 -2965.5573  1076%  40.4 2035s
 6599157 5742995 -2965.5573   74  250  304.00000 -2965.5573  1076%  40.4 2040s
 6611982 5756693 -2965.5573  128  109  304.00000 -2965.5573  1076%  40.4 2046s
 6628851 5770774 -2965.5573  117  123  304.00000 -2965.5573  1076%  40.4 2050s
 6652919 5790176 -1776.6353   77   91  304.00000 -2965.5573  1076%  40.4 2055s
 6670455 5805586  137.91570  198   40  304.00000 -2965.5573  1076%  40.4 2060s
 6691846 5822945 -2965.5573   85  211  304.00000 -2965.5573  1076%  40.4 2065s
 6706478 5836469 -188.34488  115   39  304.00000 -2965.5573  1076%  40.4 2070s
 6714689 5840568 -2965.5573   73  239  304.00000 -2965.5573  1076%  40.4 2081s
 6727453 5855285 -2965.5573  113  110  304.00000 -2965.5573  1076%  40.4 2086s
 6741921 5868026 -2965.5573  110  192  304.00000 -2965.5573  1076%  40.4 2090s
 6758653 5881939 -2965.5573  124   95  304.00000 -2965.5573  1076%  40.4 2095s
 6777810 5898934 -2965.5573   64  252  304.00000 -2965.5573  1076%  40.4 2100s
 6799171 5917766 -2965.5573   54  223  304.00000 -2965.5573  1076%  40.3 2105s
 6811743 5929140 -2965.5573  133  165  304.00000 -2965.5573  1076%  40.4 2110s
 6828376 5942742 -2965.5573   71  219  304.00000 -2965.5573  1076%  40.4 2115s
 6852697 5962865 -2965.5573   89  206  304.00000 -2965.5573  1076%  40.3 2120s
 6869677 5977124 -2965.5573   76  225  304.00000 -2965.5573  1076%  40.3 2125s
 6893357 5998108 -2965.5573   73  230  304.00000 -2965.5573  1076%  40.3 2130s
 6911060 6012721 -2965.5573   86  237  304.00000 -2965.5573  1076%  40.3 2135s
 6927442 6027210 -2965.5573   74  260  304.00000 -2965.5573  1076%  40.3 2140s
 6948906 6046060 -2965.5573   76  216  304.00000 -2965.5573  1076%  40.3 2145s
 6970513 6065752 -2965.5573   70  220  304.00000 -2965.5573  1076%  40.2 2151s
 6983940 6075284 -1707.5405  145   81  304.00000 -2965.5573  1076%  40.2 2155s
 7000342 6091418 -2965.5573  101  169  304.00000 -2965.5573  1076%  40.3 2160s
 7018114 6104909 -2965.5573   82  228  304.00000 -2965.5573  1076%  40.2 2165s
 7035639 6120825 -1203.3059  155   71  304.00000 -2965.5573  1076%  40.2 2170s
 7055696 6136490 -2965.5573   85  205  304.00000 -2965.5573  1076%  40.2 2175s
 7068665 6149188 -2965.5573  112  163  304.00000 -2965.5573  1076%  40.3 2180s
 7090477 6168730 -2965.5573   99  211  304.00000 -2965.5573  1076%  40.2 2185s
 7108901 6183936 -2965.5573   50  244  304.00000 -2965.5573  1076%  40.2 2190s
 7128384 6201729 -2965.5573   83  233  304.00000 -2965.5573  1076%  40.2 2195s
 7145132 6216037 -2965.5573   75  242  304.00000 -2965.5573  1076%  40.2 2200s
 7171629 6238906 -2965.5573   77  225  304.00000 -2965.5573  1076%  40.1 2205s
 7188507 6252701 -2965.5573   89  195  304.00000 -2965.5573  1076%  40.1 2210s
 7205847 6268405 -2965.5573   79  256  304.00000 -2965.5573  1076%  40.2 2215s
 7225703 6285704 -2965.5573   80  224  304.00000 -2965.5573  1076%  40.2 2220s
 7249184 6304775 -2965.5573   80  201  304.00000 -2965.5573  1076%  40.1 2225s
 7279329 6331999 -2965.5573   79  235  304.00000 -2965.5573  1076%  40.1 2230s
 7304754 6354571 -2965.5573   91  147  304.00000 -2965.5573  1076%  40.1 2235s
 7327460 6374301 -2965.5573   77  226  304.00000 -2965.5573  1076%  40.1 2240s
 7347419 6390936 -2965.5573   84  219  304.00000 -2965.5573  1076%  40.1 2245s
 7367020 6410135 -2965.5573  104  194  304.00000 -2965.5573  1076%  40.1 2250s
 7386257 6424469 -2965.5573   71  214  304.00000 -2965.5573  1076%  40.0 2255s
 7405948 6441739 -116.62622  173   34  304.00000 -2965.5573  1076%  40.0 2260s
 7424215 6458333 -2965.5573   77  207  304.00000 -2965.5573  1076%  40.0 2265s
 7441500 6473708 -2965.5573   92  194  304.00000 -2965.5573  1076%  40.0 2270s
 7461122 6490640 -2965.5573   75  172  304.00000 -2965.5573  1076%  40.0 2275s
 7478414 6502175 -2965.5573   88  134  304.00000 -2965.5573  1076%  40.0 2280s
 7495492 6518529 -2965.5573  114  136  304.00000 -2965.5573  1076%  40.0 2285s
 7513822 6534770 -2965.5573   89  218  304.00000 -2965.5573  1076%  40.0 2291s
 7527710 6546777 -2965.5573   80  225  304.00000 -2965.5573  1076%  40.0 2295s
 7547086 6563662 -2965.5573   81  234  304.00000 -2965.5573  1076%  39.9 2300s
 7568893 6581443 -2965.5573   76  230  304.00000 -2965.5573  1076%  39.9 2305s
 7578076 6589501 -2965.5573  130  150  304.00000 -2965.5573  1076%  40.0 2310s
 7597135 6604159 -2965.5573   89  159  304.00000 -2965.5573  1076%  40.0 2315s
 7610356 6616608     cutoff  163       304.00000 -2965.5573  1076%  40.0 2320s
 7622532 6629796 -2965.5573  142  109  304.00000 -2965.5573  1076%  40.0 2326s
 7639335 6642963 -2965.5573   76  155  304.00000 -2965.5573  1076%  40.0 2330s
 7657683 6659605 -2965.5573   90  209  304.00000 -2965.5573  1076%  40.0 2335s
 7674044 6673755 -2965.5573   71  183  304.00000 -2965.5573  1076%  40.0 2340s
 7691260 6687777 -2965.5573  146  125  304.00000 -2965.5573  1076%  40.0 2345s
 7713329 6706041 -2965.5573   94  213  304.00000 -2965.5573  1076%  40.0 2350s
 7732495 6722161 -2965.5573  101  210  304.00000 -2965.5573  1076%  40.0 2355s
 7752052 6738736 -526.39112  193   39  304.00000 -2965.5573  1076%  40.0 2360s
 7768113 6754824 -2965.5573  114  205  304.00000 -2965.5573  1076%  40.0 2365s
 7785765 6768831 -2965.5573   73  207  304.00000 -2965.5573  1076%  40.0 2370s
 7808926 6788226 -2550.3945  155   86  304.00000 -2965.5573  1076%  40.0 2375s
 7826650 6803764 -2965.5573   78  234  304.00000 -2965.5573  1076%  39.9 2380s
 7844464 6819159 -2965.5573  100  153  304.00000 -2965.5573  1076%  39.9 2385s
 7861305 6836356 -2964.1317  156   83  304.00000 -2965.5573  1076%  40.0 2390s
 7883049 6853249 -2965.5573  136  135  304.00000 -2965.5573  1076%  39.9 2395s
 7898819 6864380 -2965.5573   61  233  304.00000 -2965.5573  1076%  39.9 2400s
 7915828 6880912 -2965.5573   68  237  304.00000 -2965.5573  1076%  39.9 2405s
 7934857 6898519 -2965.5573   86  185  304.00000 -2965.5573  1076%  39.9 2410s
 7954042 6913575 -2965.5573   85  219  304.00000 -2965.5573  1076%  39.9 2415s
 7975363 6933600 -2965.5573   81  176  304.00000 -2965.5573  1076%  39.9 2420s
 7995476 6949900 -1793.3682  121   85  304.00000 -2965.5573  1076%  39.8 2425s
 8016705 6968424 -2965.5573  111  189  304.00000 -2965.5573  1076%  39.8 2430s
 8033997 6983848 -2605.9361  127   90  304.00000 -2965.5573  1076%  39.9 2435s
 8054701 6999362  142.97357  135   21  304.00000 -2965.5573  1076%  39.8 2440s
 8072650 7015480 -1447.4959  120   58  304.00000 -2965.5573  1076%  39.8 2445s
 8094388 7033752 -2965.5573   73  136  304.00000 -2965.5573  1076%  39.8 2450s
 8113468 7051191 -2238.2541  153   76  304.00000 -2965.5573  1076%  39.8 2455s
 8136472 7072516 -2965.5573   86  209  304.00000 -2965.5573  1076%  39.8 2460s
 8152670 7085986 -1432.0960  158   74  304.00000 -2965.5573  1076%  39.8 2465s
 8168676 7101273 -2965.5573  115  165  304.00000 -2965.5573  1076%  39.8 2470s
 8192364 7119669 -2965.5573   68  227  304.00000 -2965.5573  1076%  39.8 2475s
 8210428 7135500 -2965.5573   97  177  304.00000 -2965.5573  1076%  39.8 2480s
 8227820 7151791 -2965.5573   95  211  304.00000 -2965.5573  1076%  39.8 2485s
 8242711 7164273 -2965.5573   71  237  304.00000 -2965.5573  1076%  39.8 2490s
 8258584 7179376 -2965.5573  115  157  304.00000 -2965.5573  1076%  39.8 2495s
 8278454 7194507 -2965.5573   67  234  304.00000 -2965.5573  1076%  39.8 2500s
 8299115 7214445 -2965.5573  134  131  304.00000 -2965.5573  1076%  39.8 2506s
 8318993 7228862 -2965.5573   69  254  304.00000 -2965.5573  1076%  39.8 2510s
 8338176 7247106 -2965.5573   78  199  304.00000 -2965.5573  1076%  39.8 2515s
 8354601 7260182 -2965.5573   75  205  304.00000 -2965.5573  1076%  39.8 2520s
 8374754 7278064     cutoff  206       304.00000 -2965.5573  1076%  39.7 2525s
 8396855 7295530 -2965.5573   76  189  304.00000 -2965.5573  1076%  39.7 2530s
 8411549 7309603 -2965.5573   75  253  304.00000 -2965.5573  1076%  39.7 2535s
 8430168 7324034 -2364.9744  175   72  304.00000 -2965.5573  1076%  39.7 2540s
 8449501 7344557 -2965.5573  109  156  304.00000 -2965.5573  1076%  39.7 2546s
 8470441 7359875 -2965.5573  140  148  304.00000 -2965.5573  1076%  39.7 2550s
 8484519 7372468 -2965.5573   97  248  304.00000 -2965.5573  1076%  39.7 2555s
 8501719 7383569 -2965.5573  102  174  304.00000 -2965.5573  1076%  39.6 2563s
 8505868 7390075 -2965.5573   95  159  304.00000 -2965.5573  1076%  39.6 2565s
 8519224 7398075 -2965.5573   92  186  304.00000 -2965.5573  1076%  39.7 2576s
 8528535 7410391 -2965.5573  114  161  304.00000 -2965.5573  1076%  39.7 2580s
 8543983 7420918   15.95568  202   27  304.00000 -2965.5573  1076%  39.6 2585s
 8563263 7439858 -2565.1869  132   82  304.00000 -2965.5573  1076%  39.7 2591s
 8582936 7455531 -2965.5573   70  237  304.00000 -2965.5573  1076%  39.6 2595s
 8604538 7474218 -2965.5573   73  228  304.00000 -2965.5573  1076%  39.6 2600s
 8619729 7484520 -1563.0385  134   54  304.00000 -2965.5573  1076%  39.6 2605s
 8634459 7499800 -2965.5573   85  226  304.00000 -2965.5573  1076%  39.6 2610s
 8653610 7516732 -2965.5573  114  181  304.00000 -2965.5573  1076%  39.6 2615s
 8678073 7537704 -218.31160  184   34  304.00000 -2965.5573  1076%  39.6 2620s
 8700352 7557086 -2965.5573   81  231  304.00000 -2965.5573  1076%  39.6 2625s
 8723171 7577158 -2965.5573   94  182  304.00000 -2965.5573  1076%  39.5 2630s
 8744387 7593854 -2965.5573  134  149  304.00000 -2965.5573  1076%  39.5 2635s
 8766657 7610744   37.91023  152   28  304.00000 -2965.5573  1076%  39.5 2640s
 8787858 7635677 -2965.5573  109  190  304.00000 -2965.5573  1076%  39.5 2645s
 8823075 7660807 -2965.5573   82  182  304.00000 -2965.5573  1076%  39.5 2650s
 8841848 7676492 -2965.5573  108  146  304.00000 -2965.5573  1076%  39.5 2655s
 8859218 7691956 -2965.5573   94  118  304.00000 -2965.5573  1076%  39.6 2660s
 8872128 7704793 -2965.5573   61  240  304.00000 -2965.5573  1076%  39.6 2665s
 8896044 7724175 -2965.5573   54  243  304.00000 -2965.5573  1076%  39.6 2670s
 8907366 7739803 -2965.5573   81  189  304.00000 -2965.5573  1076%  39.6 2675s
 8929311 7753934 -1690.8597  162   53  304.00000 -2965.5573  1076%  39.6 2680s
 8951695 7772016     cutoff  128       304.00000 -2965.5573  1076%  39.6 2685s
 8969686 7788379 -2965.5573  117  164  304.00000 -2965.5573  1076%  39.6 2690s
 8992297 7804964 -2965.5573   68  238  304.00000 -2965.5573  1076%  39.6 2695s
 9008480 7819470 -2965.5573   90  163  304.00000 -2965.5573  1076%  39.5 2700s
 9024757 7833833 -2965.5573   60  221  304.00000 -2965.5573  1076%  39.6 2706s
 9040538 7848161 -2965.5573  105  204  304.00000 -2965.5573  1076%  39.6 2710s
 9057124 7862437 -2965.5573   78  197  304.00000 -2965.5573  1076%  39.6 2715s
 9077612 7880010 -2400.1401  161   83  304.00000 -2965.5573  1076%  39.6 2720s
 9099051 7899456 -2965.5573   95  220  304.00000 -2965.5573  1076%  39.6 2725s
 9117509 7913817 -2965.5573   62  192  304.00000 -2965.5573  1076%  39.6 2730s
 9132655 7928555 -2965.5573  110  158  304.00000 -2965.5573  1076%  39.6 2735s
 9156983 7948927 -2965.5573   89  191  304.00000 -2965.5573  1076%  39.5 2740s
