
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 03:25:26 2024

Set parameter LogFile to value "gurobi_log/com_penalty/gurobi_log/random13.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 169 columns and 0 nonzeros
Model fingerprint: 0x63932d53
Model has 4225 quadratic objective terms
Variable types: 0 continuous, 169 integer (169 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2912.0000000
Found heuristic solution: objective 836.0000000
Found heuristic solution: objective 638.0000000
Found heuristic solution: objective 441.0000000
Found heuristic solution: objective 417.0000000
Presolve time: 0.25s
Presolved: 0 rows, 169 columns, 0 nonzeros
Presolved model has 4225 quadratic objective terms
Variable types: 0 continuous, 169 integer (169 binary)

Root relaxation: objective -2.325694e+03, 168 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 61773392 41166519 -1476.2758   80   66  375.00000 -2038.3091   644%  17.3 2575s
 61872513 41235716 -363.07698   96   54  375.00000 -2038.3091   644%  17.3 2580s
 62008530 41325376     cutoff  114       375.00000 -2038.3091   644%  17.3 2585s
 62145329 41415626  292.48386  101   21  375.00000 -2038.3091   644%  17.3 2590s
 62276816 41501029 -2038.3091   74   81  375.00000 -2038.3091   644%  17.3 2595s
 62405434 41589028 -1684.4110   75   83  375.00000 -2038.3091   644%  17.3 2600s
 62544014 41679616 -2038.3091   83   97  375.00000 -2038.3091   644%  17.3 2605s
 62670984 41764863 -1458.2090   95   82  375.00000 -2038.3091   644%  17.3 2610s
 62800194 41850589     cutoff   97       375.00000 -2038.3091   644%  17.3 2615s
 62921281 41933010 -1403.7929   89   72  375.00000 -2038.3091   644%  17.3 2620s
 63022261 41999846 -1444.7362   79   82  375.00000 -2038.3091   644%  17.3 2625s
 63144697 42082741 -192.54850   93   41  375.00000 -2038.3091   644%  17.3 2630s
 63275516 42168176 -1773.8477   78   78  375.00000 -2038.3091   644%  17.3 2635s
 63342896 42214016 -1390.4647   75   78  375.00000 -2038.3091   644%  17.3 2640s
 63472117 42299747 -757.06475   89   53  375.00000 -2038.3091   644%  17.3 2645s
 63604528 42388802 -1665.1795   77   73  375.00000 -2038.3091   644%  17.3 2650s
 63732991 42473466 -2038.3091   68   81  375.00000 -2038.3091   644%  17.3 2655s
 63827813 42536157 -1633.4578   87   81  375.00000 -2038.3091   644%  17.3 2660s
 63937723 42608487 -2038.3091   96   82  375.00000 -2038.3091   644%  17.3 2665s
 64072620 42700426 -900.79315  102   57  375.00000 -2038.3091   644%  17.3 2670s
 64202259 42787544 -1204.8402   96   57  375.00000 -2038.3091   644%  17.3 2675s
 64337604 42878022 -303.68532   84   29  375.00000 -2038.3091   644%  17.3 2680s
 64477480 42972069 -365.27097  114   30  375.00000 -2038.3091   644%  17.3 2685s
 64609814 43059599 -2038.3091   91   90  375.00000 -2038.3091   644%  17.3 2690s
 64731901 43140117  248.99681  111   12  375.00000 -2038.3091   644%  17.3 2695s
 64855033 43222218 -442.95382   99   54  375.00000 -2038.3091   644%  17.3 2700s
 64986506 43308397   25.27184  110   25  375.00000 -2038.3091   644%  17.3 2705s
 65119152 43399083 -1626.3879   98   70  375.00000 -2038.3091   644%  17.3 2710s
 65225602 43467234 -1200.2653  115   49  375.00000 -2038.3091   644%  17.3 2715s
 65356245 43554727 -1477.0734   79   73  375.00000 -2038.3091   644%  17.3 2720s
 65488828 43643218  180.40637  101   24  375.00000 -2038.3091   644%  17.3 2725s
 65624614 43733018 -2038.3091   78   89  375.00000 -2038.3091   644%  17.3 2730s
 65756472 43821386 -1540.3656   81   85  375.00000 -2038.3091   644%  17.3 2735s
 65891332 43912884 -1372.7804   83   70  375.00000 -2038.3091   644%  17.3 2740s
 66016170 43994901 -1218.3980   92   62  375.00000 -2038.3091   644%  17.3 2745s
 66122779 44064180 -902.85889  106   58  375.00000 -2038.3091   644%  17.3 2750s
 66257784 44154894 -1026.8784   77   54  375.00000 -2038.3091   644%  17.3 2755s
 66354900 44220525 -170.84969   93   44  375.00000 -2038.3091   644%  17.3 2760s
 66489204 44306237 -1347.0905   90   71  375.00000 -2038.3091   644%  17.3 2765s
 66615472 44392734     cutoff  114       375.00000 -2038.3091   644%  17.3 2770s
 66740990 44474711 -2038.3091   61  108  375.00000 -2038.3091   644%  17.3 2775s
 66870927 44561037 -329.34712  101   40  375.00000 -2038.3091   644%  17.3 2780s
 67000623 44646797 -203.49145   96   39  375.00000 -2038.3091   644%  17.3 2785s
 67128744 44733005 -2038.3091   76   99  375.00000 -2038.3091   644%  17.3 2790s
 67254616 44816145 -812.78376   99   49  375.00000 -2038.3091   644%  17.3 2795s
 67377596 44897004 -1409.4637   83   66  375.00000 -2038.3091   644%  17.3 2800s
 67501760 44981126     cutoff   92       375.00000 -2038.3091   644%  17.3 2805s
 67609922 45050723 -2038.3091   82   89  375.00000 -2038.3091   644%  17.3 2810s
 67714186 45123500 -2038.3091   62   87  375.00000 -2038.3091   644%  17.3 2815s
 67844400 45213587 -2038.3091   73   95  375.00000 -2038.3091   644%  17.3 2820s
 67973550 45299064 -1942.5838   79   81  375.00000 -2038.3091   644%  17.3 2825s
 68103901 45386553 -1948.7776   80   82  375.00000 -2038.3091   644%  17.3 2830s
 68227399 45469257 -1227.0433   97   60  375.00000 -2038.3091   644%  17.3 2835s
 68358902 45557332 -1243.3715   80   79  375.00000 -2038.3091   644%  17.3 2840s
 68492305 45645033     cutoff  121       375.00000 -2038.3091   644%  17.3 2845s
 68611573 45729512  -49.60941  106   36  375.00000 -2038.3091   644%  17.3 2850s
 68740447 45811945  154.36494  104   40  375.00000 -2038.3091   644%  17.3 2855s
 68865248 45895441 -2038.3091   68  100  375.00000 -2038.3091   644%  17.3 2860s
 68984217 45969903 -2038.3091   80   86  375.00000 -2038.3091   644%  17.2 2865s
 69077698 46036364 -775.13552   92   48  375.00000 -2038.3091   644%  17.2 2870s
 69208003 46122481 -1289.1963   82   60  375.00000 -2038.3091   644%  17.2 2875s
 69337986 46208546 -1287.0449   94   61  375.00000 -2038.3091   644%  17.2 2880s
 69456307 46289950 -1464.1900   82   82  375.00000 -2038.3091   644%  17.2 2885s
 69584104 46375501  166.94566  122   29  375.00000 -2038.3091   644%  17.2 2890s
 69692352 46446500 -2038.3091   76  101  375.00000 -2038.3091   644%  17.2 2896s
 69760859 46495795 -2038.3091   84   83  375.00000 -2038.3091   644%  17.2 2900s
 69885373 46578536 -260.08102  101   39  375.00000 -2038.3091   644%  17.2 2905s
 70013089 46663220 -1476.0492   92   73  375.00000 -2038.3091   644%  17.2 2910s
 70142530 46748155 -1754.7156  107   73  375.00000 -2038.3091   644%  17.2 2915s
 70277582 46836892 -638.98747   95   48  375.00000 -2038.3091   644%  17.2 2920s
 70404679 46924843 -1674.6656   86   66  375.00000 -2038.3091   644%  17.2 2925s
 70535541 47012115 -1547.4438  105   65  375.00000 -2038.3091   644%  17.2 2930s
 70665878 47097872 -2038.3091   69  100  375.00000 -2038.3091   644%  17.2 2935s
 70798019 47185697 -897.07629  110   46  375.00000 -2038.3091   644%  17.2 2940s
 70919415 47266379 -2038.3091   82   74  375.00000 -2038.3091   644%  17.2 2945s
 71042372 47349011 -2002.9007   69   85  375.00000 -2038.3091   644%  17.2 2950s
 71117845 47400338  330.23153  127   13  375.00000 -2038.3091   644%  17.2 2955s
 71245502 47487106 -1101.3019  102   54  375.00000 -2038.3091   644%  17.2 2960s
 71373663 47573839    4.53138   73   58  375.00000 -2038.3091   644%  17.2 2965s
 71504823 47661015     cutoff   93       375.00000 -2038.3091   644%  17.2 2970s
 71625748 47741717 -1527.6432   85   79  375.00000 -2038.3091   644%  17.2 2975s
 71755940 47825332  288.76524   90   30  375.00000 -2038.3091   644%  17.2 2980s
 71872749 47906720  187.05700  142   32  375.00000 -2038.3091   644%  17.2 2985s
 72006673 47994442 -1238.8238   93   64  375.00000 -2038.3091   644%  17.2 2990s
 72129485 48078234 -1576.1062   74   75  375.00000 -2038.3091   644%  17.2 2995s
 72220596 48138262 -1101.4584   89   64  375.00000 -2038.3091   644%  17.2 3000s
 72339568 48216264     cutoff  108       375.00000 -2038.3091   644%  17.2 3005s
 72441550 48285565   14.17560  127   36  375.00000 -2038.3091   644%  17.2 3010s
 72570179 48372433 -2038.3091   85  105  375.00000 -2038.3091   644%  17.2 3015s
 72697345 48457568 -2038.3091   66   80  375.00000 -2038.3091   644%  17.2 3020s
 72818192 48542684  225.68988  107   23  375.00000 -2038.3091   644%  17.2 3025s
 72942024 48621400 -2038.3091   61   96  375.00000 -2038.3091   644%  17.3 3030s
 73069540 48706394 -1446.0283   84   67  375.00000 -2038.3091   644%  17.3 3035s
 73156360 48783362 -1812.2915   79   95  375.00000 -2038.3091   644%  17.3 3041s
 73228675 48814470  219.90630  109   32  375.00000 -2038.3091   644%  17.3 3045s
 73353057 48898181     cutoff  113       375.00000 -2038.3091   644%  17.2 3050s
 73486789 48989832 -1632.3919   79   68  375.00000 -2038.3091   644%  17.2 3055s
 73616529 49077203 -2038.3091   82   97  375.00000 -2038.3091   644%  17.2 3060s
 73747278 49166401 -1675.3663   87   74  375.00000 -2038.3091   644%  17.2 3065s
 73873345 49249986     cutoff   80       375.00000 -2038.3091   644%  17.2 3070s
 74007138 49337641 -1538.8881   74   78  375.00000 -2038.3091   644%  17.2 3075s
 74126426 49417383 -1604.2667   93   73  375.00000 -2038.3091   644%  17.2 3080s
 74250155 49499394 -1900.7214   67  101  375.00000 -2038.3091   644%  17.2 3085s
 74372197 49582038     cutoff  122       375.00000 -2038.3091   644%  17.2 3090s
 74496638 49667403 -1918.7968   96   70  375.00000 -2038.3091   644%  17.2 3095s
 74613772 49742816 -1283.8202   94   65  375.00000 -2038.3091   644%  17.2 3101s
 74667432 49780532 -1071.3289   72   87  375.00000 -2038.3091   644%  17.2 3105s
 74797684 49866109 -1507.9196   83   71  375.00000 -2038.3091   644%  17.2 3110s
 74922321 49948690 -1587.0137   74   87  375.00000 -2038.3091   644%  17.2 3115s
 75051548 50035561 -1089.5925  116   54  375.00000 -2038.3091   644%  17.2 3120s
 75173943 50116697 -1745.5359   74   74  375.00000 -2038.3091   644%  17.2 3125s
 75306868 50208280 -2038.3091   73   91  375.00000 -2038.3091   644%  17.2 3130s
 75427767 50287227  -64.70835   81   37  375.00000 -2038.3091   644%  17.2 3135s
 75549945 50369543 -1603.6377   87   81  375.00000 -2038.3091   644%  17.2 3140s
 75676783 50456247 -1891.9311   95   79  375.00000 -2038.3091   644%  17.2 3145s
 75805217 50542837   39.02037  119   29  375.00000 -2038.3091   644%  17.2 3150s
 75875871 50589735 -1416.9313  104   74  375.00000 -2038.3091   644%  17.2 3155s
 76005941 50676682 -2038.3091   84   81  375.00000 -2038.3091   644%  17.2 3160s
 76129273 50760829 -1853.1068   84   68  375.00000 -2038.3091   644%  17.2 3165s
 76259897 50848271 -118.47450   86   46  375.00000 -2038.3091   644%  17.2 3170s
 76385732 50932825 -1279.6797   96   60  375.00000 -2038.3091   644%  17.2 3175s
 76515502 51019366 -1441.2151   73   84  375.00000 -2038.3091   644%  17.2 3180s
 76643930 51105129 -1204.6522   87   64  375.00000 -2038.3091   644%  17.2 3185s
 76775867 51191568 -1422.0936   81   63  375.00000 -2038.3091   644%  17.2 3190s
 76905638 51277077   52.37639  127   32  375.00000 -2038.3091   644%  17.2 3195s
 77007382 51341831 -2038.3091   81   91  375.00000 -2038.3091   644%  17.2 3200s
 77133200 51428262 -116.55941  115   30  375.00000 -2038.3091   644%  17.2 3205s
 77259398 51512266 -1052.9872   69   62  375.00000 -2038.3091   644%  17.2 3210s
 77388501 51598714 -1934.7106   84   71  375.00000 -2038.3091   644%  17.2 3215s
 77517899 51685264 -2038.3091   77  106  375.00000 -2038.3091   644%  17.2 3220s
 77645432 51770846 -2038.3091   61  101  375.00000 -2038.3091   644%  17.2 3225s
 77774695 51856051 -2038.3091   85   85  375.00000 -2038.3091   644%  17.2 3230s
 77892224 51932979 -590.59471   92   37  375.00000 -2038.3091   644%  17.2 3235s
 77958731 51996040   40.92281  106   31  375.00000 -2038.3091   644%  17.2 3241s
 78080595 52058486 -1321.7233   82   69  375.00000 -2038.3091   644%  17.2 3245s
 78209677 52144272 -2038.3091   70  106  375.00000 -2038.3091   644%  17.2 3250s
 78337170 52228940 -1551.1770   72   88  375.00000 -2038.3091   644%  17.2 3255s
 78466964 52313845 -2038.3091   83  108  375.00000 -2038.3091   644%  17.2 3260s
 78594824 52400822 -533.66742   93   49  375.00000 -2038.3091   644%  17.2 3265s
 78720446 52486764 -689.01800  115   48  375.00000 -2038.3091   644%  17.2 3270s
 78841619 52567643 -1711.3460   83   75  375.00000 -2038.3091   644%  17.2 3275s
 78962938 52648821 -1465.3593   92   71  375.00000 -2038.3091   644%  17.2 3280s
 79090625 52733736 -2038.3091   71  111  375.00000 -2038.3091   644%  17.2 3285s
 79162754 52784156 -2038.3091   61  112  375.00000 -2038.3091   644%  17.2 3290s
 79280932 52859366 -1502.1933   87   75  375.00000 -2038.3091   644%  17.2 3295s
 79390399 52933722     cutoff  115       375.00000 -2038.3091   644%  17.2 3300s
 79514049 53018252 -2038.3091   88   88  375.00000 -2038.3091   644%  17.2 3305s
 79649574 53109989 -2038.3091   78  124  375.00000 -2038.3091   644%  17.2 3310s
 79772281 53192133 -917.65401   78   71  375.00000 -2038.3091   644%  17.2 3315s
 79895752 53276601 -2038.3091   72  112  375.00000 -2038.3091   644%  17.2 3320s
 80021905 53361257 -1559.2460   73   80  375.00000 -2038.3091   644%  17.2 3325s
 80146562 53445788 -1274.4098   74   76  375.00000 -2038.3091   644%  17.2 3330s
 80265465 53525928 -1213.3552   85   69  375.00000 -2038.3091   644%  17.2 3335s
 80343436 53578457 -364.63239  105   48  375.00000 -2038.3091   644%  17.2 3340s
 80463117 53658885 -1000.7657   84   58  375.00000 -2038.3091   644%  17.2 3345s
 80529952 53704660 -2038.3091   84  103  375.00000 -2038.3091   644%  17.2 3350s
 80642621 53781055 -2038.3091   64   95  375.00000 -2038.3091   644%  17.2 3355s
 80768470 53867149 -2038.3091   79   90  375.00000 -2038.3091   644%  17.2 3360s
 80872000 53936401     cutoff   93       375.00000 -2038.3091   644%  17.2 3365s
 80993219 54019371 -1478.0010   79   72  375.00000 -2038.3091   644%  17.2 3370s
 81117446 54102249 -1727.2016   68   85  375.00000 -2038.3091   644%  17.2 3375s
 81243262 54187165   14.84341  118   38  375.00000 -2038.3091   644%  17.2 3380s
 81373037 54274442 -797.15237  109   54  375.00000 -2038.3091   644%  17.2 3385s
 81490833 54352658 -706.27035   89   60  375.00000 -2038.3091   644%  17.2 3390s
 81616684 54437377  -75.61057   90   42  375.00000 -2038.3091   644%  17.2 3395s
 81693751 54489186 -1877.2126   93   66  375.00000 -2038.3091   644%  17.2 3400s
 81818791 54571093 -1419.5137   83   70  375.00000 -2038.3091   644%  17.2 3405s
 81945364 54656204 -987.13799   97   55  375.00000 -2038.3091   644%  17.2 3410s
 82070852 54739601 -1707.3245   86   76  375.00000 -2038.3091   644%  17.2 3415s
 82196545 54822508 -1564.9635   98   66  375.00000 -2038.3091   644%  17.2 3420s
 82332038 54913291 -1478.2555   86   75  375.00000 -2038.3091   644%  17.2 3425s
 82456740 54997452 -1220.2182   81   53  375.00000 -2038.3091   644%  17.2 3430s
 82580215 55078856 -2038.3091   69  117  375.00000 -2038.3091   644%  17.2 3435s
 82711008 55165941 -1882.2656   96   74  375.00000 -2038.3091   644%  17.2 3440s
 82811288 55232046 -2038.3091  101   75  375.00000 -2038.3091   644%  17.2 3445s
 82933168 55316040 -1468.2364   89   78  375.00000 -2038.3091   644%  17.2 3450s
 83058290 55398916 -1989.9820   73  114  375.00000 -2038.3091   644%  17.2 3455s
 83182540 55482900     cutoff   96       375.00000 -2038.3091   644%  17.2 3460s
 83306511 55565016 -1332.1630  112   57  375.00000 -2038.3091   644%  17.2 3465s
 83435110 55651965 -2038.3091   94   80  375.00000 -2038.3091   644%  17.2 3470s
 83514247 55704471   17.02821   97   28  375.00000 -2038.3091   644%  17.2 3475s
 83636794 55784532 -1738.3083  112   69  375.00000 -2038.3091   644%  17.2 3480s
 83768814 55873423 -2038.3091  103   78  375.00000 -2038.3091   644%  17.2 3485s
 83892339 55954618 -1477.8437   69   82  375.00000 -2038.3091   644%  17.2 3490s
 84021219 56041850 -2038.3091   87   82  375.00000 -2038.3091   644%  17.2 3495s
 84157711 56132597 -897.96223   99   57  375.00000 -2038.3091   644%  17.2 3500s
 84278326 56214857 -2038.3091   78  106  375.00000 -2038.3091   644%  17.2 3505s
 84405832 56299625 -2038.3091   66  108  375.00000 -2038.3091   644%  17.2 3510s
 84529347 56383199 -918.03635  108   54  375.00000 -2038.3091   644%  17.2 3515s
 84633862 56453811 -2038.3091   63  113  375.00000 -2038.3091   644%  17.2 3520s
 84746435 56530812 -1562.3692   88   88  375.00000 -2038.3091   644%  17.2 3525s
 84869156 56614755 -2038.3091   82   89  375.00000 -2038.3091   644%  17.2 3530s
 84987568 56693410   88.44627   95   41  375.00000 -2038.3091   644%  17.2 3535s
 85069343 56747909 -1523.4810   75   88  375.00000 -2038.3091   644%  17.2 3540s
 85189167 56826874 -164.75449   69   54  375.00000 -2038.3091   644%  17.2 3545s
 85313203 56910830     cutoff  154       375.00000 -2038.3091   644%  17.2 3550s
 85433188 56993302 -1911.9250   71  102  375.00000 -2038.3091   644%  17.2 3555s
 85562724 57079121 -334.68967  112   35  375.00000 -2038.3091   644%  17.3 3560s
 85682920 57159707 -1943.3761   87   76  375.00000 -2038.3091   644%  17.3 3565s
 85806730 57243992 -2038.3091  104   86  375.00000 -2038.3091   644%  17.3 3570s
 85932741 57329295 -1407.2698   63   84  375.00000 -2038.3091   644%  17.3 3575s
 86052550 57409171  253.50483  114   32  375.00000 -2038.3091   644%  17.3 3580s
 86170004 57490562 -1015.6431   80   69  375.00000 -2038.3091   644%  17.3 3585s
 86284593 57566670 -1857.0038   90   83  375.00000 -2038.3091   644%  17.3 3590s
 86397081 57642509 -567.38873   90   77  375.00000 -2038.3091   644%  17.3 3595s
 86474322 57692044 -2038.3091   80  101  375.00000 -2038.3091   644%  17.3 3600s
 86580652 57766441 -2038.3091   82  124  375.00000 -2038.3091   644%  17.3 3605s
 86705346 57851101 -1500.0033   95   69  375.00000 -2038.3091   644%  17.3 3610s
 86807753 57920177 -334.77719   89   35  375.00000 -2038.3091   644%  17.3 3615s
 86935012 58005883 -1110.9341   76   63  375.00000 -2038.3091   644%  17.3 3620s
 87068387 58096275 -1989.5365   80   68  375.00000 -2038.3091   644%  17.3 3625s
 87199953 58184802 -1004.3612   98   62  375.00000 -2038.3091   644%  17.3 3630s
 87332507 58275565 -589.88695  100   56  375.00000 -2038.3091   644%  17.3 3635s
 87462296 58362605   -2.82417  105   36  375.00000 -2038.3091   644%  17.3 3640s
 87598723 58453287 -701.98700  103   52  375.00000 -2038.3091   644%  17.3 3645s
 87726865 58540793 -1741.3721   88   66  375.00000 -2038.3091   644%  17.3 3650s
 87806013 58593403 -2038.3091   81  103  375.00000 -2038.3091   644%  17.3 3655s
 87927928 58674563     cutoff  121       375.00000 -2038.3091   644%  17.3 3660s
 88062944 58765248 -567.03912   80   38  375.00000 -2038.3091   644%  17.3 3665s
 88190409 58851634 -1036.5214   78   84  375.00000 -2038.3091   644%  17.3 3670s
 88324228 58941322 -2038.3091   90   70  375.00000 -2038.3091   644%  17.3 3675s
 88455520 59028457 -1829.5287   83   86  375.00000 -2038.3091   644%  17.3 3680s
 88577081 59111012 -1928.8262   75   85  375.00000 -2038.3091   644%  17.3 3685s
 88711268 59202626 -1827.1774   92   70  375.00000 -2038.3091   644%  17.3 3690s
 88836502 59287575 -2038.3091   83   85  375.00000 -2038.3091   644%  17.3 3695s
 88974038 59378798 -1810.9559   91   79  375.00000 -2038.3091   644%  17.3 3700s
 89053093 59431655 -1151.2628   85   50  375.00000 -2038.3091   644%  17.3 3705s
 89181218 59519586 -177.74978  111   26  375.00000 -2038.3091   644%  17.3 3710s
 89308106 59603229 -1259.5336  101   51  375.00000 -2038.3091   644%  17.3 3715s
 89443520 59696175 -964.94173  113   52  375.00000 -2038.3091   644%  17.3 3720s
 89577004 59785522 -1601.9477   81   74  375.00000 -2038.3091   644%  17.3 3725s
 89683714 59856423     cutoff   99       375.00000 -2038.3091   644%  17.3 3730s
 89815851 59946528 -692.11052   94   59  375.00000 -2038.3091   644%  17.3 3735s
 89954460 60038429 -1550.6894   99   73  375.00000 -2038.3091   644%  17.3 3740s
 90090029 60129039 -2038.3091   89   73  375.00000 -2038.3091   644%  17.3 3745s
 90174964 60186168 -1578.0986  103   62  375.00000 -2038.3091   644%  17.3 3750s
 90309436 60276557 -2038.3091   80   93  375.00000 -2038.3091   644%  17.3 3755s
 90444315 60363753 -884.92936   81   59  375.00000 -2038.3091   644%  17.3 3760s
 90576396 60451974 -588.98435   78   58  375.00000 -2038.3091   644%  17.3 3765s
 90706143 60537554 -1651.4955   90   63  375.00000 -2038.3091   644%  17.3 3770s
 90829879 60619059 -1392.2053   77   86  375.00000 -2038.3091   644%  17.3 3775s
 90953554 60702094 -1297.2726  105   74  375.00000 -2038.3091   644%  17.3 3780s
 91025915 60750622  370.34691   69   37  375.00000 -2038.3091   644%  17.3 3785s
 91142330 60829406 -1574.1215   84   76  375.00000 -2038.3091   644%  17.3 3790s
 91258564 60909736 -2038.3091   71  113  375.00000 -2038.3091   644%  17.3 3795s
 91336921 60962875 -989.46270   86   54  375.00000 -2038.3091   644%  17.3 3800s
 91440963 61033277     cutoff  127       375.00000 -2038.3091   644%  17.3 3805s
 91571452 61121471 -1040.2956   95   55  375.00000 -2038.3091   644%  17.3 3810s
 91693134 61205201  117.42436  105   17  375.00000 -2038.3091   644%  17.3 3815s
 91822016 61292812 -2038.3091   87   97  375.00000 -2038.3091   644%  17.3 3820s
 91949898 61376466 -287.67879   84   38  375.00000 -2038.3091   644%  17.3 3825s
 92073090 61456237     cutoff  108       375.00000 -2038.3091   644%  17.3 3830s
 92203334 61544758 -1494.6701   90   72  375.00000 -2038.3091   644%  17.3 3835s
 92333902 61632063 -1547.5288   83   68  375.00000 -2038.3091   644%  17.3 3840s
 92446636 61708701 -165.02361  105   27  375.00000 -2038.3091   644%  17.3 3845s
 92571616 61792858 -2038.3091   51  111  375.00000 -2038.3091   644%  17.3 3850s
 92689858 61870557 -2038.3091   84  103  375.00000 -2038.3091   644%  17.3 3855s
 92808192 61947060  -14.73600  119   29  375.00000 -2038.3091   644%  17.3 3860s
 92881162 61996784 -872.89539   86   44  375.00000 -2038.3091   644%  17.3 3865s
 93006200 62082125 -521.01501  131   38  375.00000 -2038.3091   644%  17.3 3870s
 93129487 62166477 -1419.2086   87   66  375.00000 -2038.3091   644%  17.3 3875s
 93247523 62245293  273.82232  123   25  375.00000 -2038.3091   644%  17.3 3880s
 93345971 62312585 -1691.2036  102   73  375.00000 -2038.3091   644%  17.3 3885s
 93468914 62395109   59.14964  109   28  375.00000 -2038.3091   644%  17.3 3890s
 93595412 62481070  214.90595  119   26  375.00000 -2038.3091   644%  17.3 3895s
 93726810 62570671 -1157.5739   79   63  375.00000 -2038.3091   644%  17.3 3900s
 93843691 62649408 -1924.9216   81   80  375.00000 -2038.3091   644%  17.3 3905s
 93955758 62723949 -247.85444   86   28  375.00000 -2038.3091   644%  17.3 3910s
 94022254 62770121  152.97947  119   35  375.00000 -2038.3091   644%  17.3 3915s
 94148554 62854454  -88.93551   99   40  375.00000 -2038.3091   644%  17.3 3920s
 94271793 62937726 -2038.3091   79   81  375.00000 -2038.3091   644%  17.3 3925s
 94394050 63019273 -2038.3091   75   88  375.00000 -2038.3091   644%  17.3 3930s
 94527516 63108322 -998.54161   94   60  375.00000 -2038.3091   644%  17.3 3935s
 94657154 63194898 -2038.3091   63  106  375.00000 -2038.3091   644%  17.3 3940s
 94779389 63278574 -1626.4856   93   68  375.00000 -2038.3091   644%  17.3 3945s
 94897847 63358226 -2038.3091   85   97  375.00000 -2038.3091   644%  17.3 3950s
 95019339 63439746 -2038.3091   70  117  375.00000 -2038.3091   644%  17.3 3955s
 95123786 63510480 -1475.0690   63   76  375.00000 -2038.3091   644%  17.3 3960s
 95238287 63587741 -2038.3091   57   93  375.00000 -2038.3091   644%  17.3 3965s
 95318142 63636973 -1794.4174   82   79  375.00000 -2038.3091   644%  17.3 3970s
 95415236 63706384 -1981.7737   74   99  375.00000 -2038.3091   644%  17.3 3975s
 95548134 63796332 -1475.0737   89   77  375.00000 -2038.3091   644%  17.3 3980s
 95672539 63881513 -384.19995   79   44  375.00000 -2038.3091   644%  17.3 3985s
 95794140 63962043  256.93165  139   27  375.00000 -2038.3091   644%  17.3 3990s
 95917156 64046707 -1896.3170  100   72  375.00000 -2038.3091   644%  17.3 3995s
 96038808 64129938 -1139.1927   71   67  375.00000 -2038.3091   644%  17.3 4000s
 96156323 64209077   51.00380  108   21  375.00000 -2038.3091   644%  17.3 4005s
 96273893 64287763 -1683.7237   88   71  375.00000 -2038.3091   644%  17.3 4010s
 96368177 64346859 -1186.3614   84   71  375.00000 -2038.3091   644%  17.3 4015s
 96467162 64416994 -1395.8378   88   70  375.00000 -2038.3091   644%  17.3 4020s
 96585573 64497958     cutoff   86       375.00000 -2038.3091   644%  17.3 4025s
 96678108 64558869 -2038.3091   70   95  375.00000 -2038.3091   644%  17.3 4030s
 96800112 64642273  278.13095   99   23  375.00000 -2038.3091   644%  17.3 4035s
 96920038 64723920 -1401.5890   81   68  375.00000 -2038.3091   644%  17.3 4040s
 97038547 64803656 -1452.5614   95   71  375.00000 -2038.3091   644%  17.3 4045s
 97164491 64888840 -938.76985   86   80  375.00000 -2038.3091   644%  17.3 4050s
 97274002 64962239 -853.56694  115   54  375.00000 -2038.3091   644%  17.3 4055s
 97393733 65040868 -2038.3091   90   86  375.00000 -2038.3091   644%  17.3 4060s
 97502132 65114384 -859.42023   87   45  375.00000 -2038.3091   644%  17.3 4065s
 97540610 65141257 -1832.5877   82   80  375.00000 -2038.3091   644%  17.3 4070s
 97659544 65220473 -372.35393   93   42  375.00000 -2038.3091   644%  17.3 4075s
 97784837 65304164 -1249.1339   80   69  375.00000 -2038.3091   644%  17.3 4080s
 97894789 65379382 -953.85645   83   49  375.00000 -2038.3091   644%  17.3 4085s
 98010740 65458965 -1052.4503  103   57  375.00000 -2038.3091   644%  17.3 4090s
 98129246 65539697 -540.71080   88   50  375.00000 -2038.3091   644%  17.3 4095s
 98246030 65619031 -1775.2122   86   74  375.00000 -2038.3091   644%  17.3 4100s
 98359147 65696686 -2038.3091   93   84  375.00000 -2038.3091   644%  17.3 4105s
 98480844 65778513 -1522.6050   86   84  375.00000 -2038.3091   644%  17.3 4110s
 98602056 65859087 -1408.7384   95   65  375.00000 -2038.3091   644%  17.3 4115s
 98714986 65932178     cutoff   94       375.00000 -2038.3091   644%  17.3 4120s
 98810322 65997637 -2038.3091   73  103  375.00000 -2038.3091   644%  17.3 4125s
 98923999 66074042 -1269.6859   95   67  375.00000 -2038.3091   644%  17.3 4130s
 99040012 66153548 -1351.6852  103   68  375.00000 -2038.3091   644%  17.3 4135s
