
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 22:35:56 2024

Set parameter LogFile to value "gurobi_log/com_penalty/gurobi_log/random17.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 289 columns and 0 nonzeros
Model fingerprint: 0xa212863b
Model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [6e+00, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3672.0000000
Found heuristic solution: objective 840.0000000
Found heuristic solution: objective 545.0000000
Presolve time: 0.05s
Presolved: 0 rows, 289 columns, 0 nonzeros
Presolved model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)

Root relaxation: objective -3.172816e+03, 290 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 21449507 18903170 -2919.7918   86  247  402.00000 -2919.7918   826%  35.7 2820s
 21495820 18944307 -2919.7918  103  222  402.00000 -2919.7918   826%  35.7 2825s
 21543149 18984871 -2919.7918   79  243  402.00000 -2919.7918   826%  35.6 2830s
 21595509 19029520 -2919.7918  111  186  402.00000 -2919.7918   826%  35.6 2835s
 21637612 19066522 -2919.7918  108  232  402.00000 -2919.7918   826%  35.6 2840s
 21676933 19102475 -2919.7918  104  182  402.00000 -2919.7918   826%  35.6 2845s
 21720417 19139768 -2919.7918   74  238  402.00000 -2919.7918   826%  35.6 2850s
 21764292 19179620 -2919.7918  135  146  402.00000 -2919.7918   826%  35.7 2855s
 21809783 19221705 -2919.7918   85  245  402.00000 -2919.7918   826%  35.7 2860s
 21859935 19266831 -2919.7918   78  269  402.00000 -2919.7918   826%  35.6 2865s
 21903445 19303148 -2919.7918  146  152  402.00000 -2919.7918   826%  35.6 2870s
 21944430 19338943 -2919.7918   82  233  402.00000 -2919.7918   826%  35.6 2875s
 21991262 19379253 -2919.7918  104  211  402.00000 -2919.7918   826%  35.6 2880s
 22036535 19419141 -2919.7918   76  204  402.00000 -2919.7918   826%  35.6 2885s
 22086181 19463628 -2919.7918  109  230  402.00000 -2919.7918   826%  35.6 2890s
 22130759 19502530 -2919.7918   84  229  402.00000 -2919.7918   826%  35.6 2895s
 22181095 19544859 -2919.7918   76  223  402.00000 -2919.7918   826%  35.6 2900s
 22225587 19585079 -2919.7918  107  241  402.00000 -2919.7918   826%  35.6 2905s
 22273482 19625352 -2919.7918  109  187  402.00000 -2919.7918   826%  35.6 2910s
 22320664 19668303 -2919.7918   86  242  402.00000 -2919.7918   826%  35.5 2915s
 22366327 19705086 -2919.7918   78  247  402.00000 -2919.7918   826%  35.5 2920s
 22395043 19733292 -2919.7918   93  242  402.00000 -2919.7918   826%  35.5 2925s
 22445397 19777484 -2919.7918  178   92  402.00000 -2919.7918   826%  35.5 2930s
 22483502 19811105 -2919.7918   97  214  402.00000 -2919.7918   826%  35.5 2935s
 22531026 19851925 -2919.7918  164  152  402.00000 -2919.7918   826%  35.5 2940s
 22570036 19885547 -2919.7918   76  191  402.00000 -2919.7918   826%  35.5 2945s
 22618918 19927946 -2919.7918  124  168  402.00000 -2919.7918   826%  35.5 2950s
 22664595 19969935 -2919.7918   80  225  402.00000 -2919.7918   826%  35.5 2955s
 22710663 20010248 -2919.7918  123  158  402.00000 -2919.7918   826%  35.5 2960s
 22763432 20057404 -2919.7918  143  195  402.00000 -2919.7918   826%  35.5 2965s
 22814967 20102874 -2919.7918   93  273  402.00000 -2919.7918   826%  35.5 2970s
 22860917 20143387 -2919.7918  103  240  402.00000 -2919.7918   826%  35.5 2975s
 22910451 20186193 -2919.7918  100  234  402.00000 -2919.7918   826%  35.5 2980s
 22958974 20226633 -2919.7918   88  238  402.00000 -2919.7918   826%  35.5 2985s
 23010737 20273274 -2919.7918  158   96  402.00000 -2919.7918   826%  35.4 2990s
 23051588 20307450 -2919.7918  109  273  402.00000 -2919.7918   826%  35.4 2995s
 23092006 20344216 -2919.7918  114  206  402.00000 -2919.7918   826%  35.4 3000s
 23141785 20388470 -2919.7918   95  197  402.00000 -2919.7918   826%  35.4 3005s
 23190077 20428531 -2919.7918  139  128  402.00000 -2919.7918   826%  35.4 3010s
 23234966 20467759 -2919.7918  140  123  402.00000 -2919.7918   826%  35.4 3015s
 23281989 20509664 -2919.7918   73  232  402.00000 -2919.7918   826%  35.4 3020s
 23330859 20551371 -2919.7918   80  231  402.00000 -2919.7918   826%  35.4 3025s
 23369866 20584186 -2919.7918   87  221  402.00000 -2919.7918   826%  35.4 3030s
 23417538 20626384 -1773.3263  138  105  402.00000 -2919.7918   826%  35.4 3035s
 23461548 20664719 -2919.7918  107  224  402.00000 -2919.7918   826%  35.4 3040s
 23504153 20703029 -2919.7918   82  245  402.00000 -2919.7918   826%  35.4 3045s
 23533331 20725800 -2919.7918   88  194  402.00000 -2919.7918   826%  35.4 3055s
 23558708 20751715 -2919.7918  124  245  402.00000 -2919.7918   826%  35.4 3060s
 23595358 20785446 -2919.7918  122  201  402.00000 -2919.7918   826%  35.4 3065s
 23643652 20823802 -2919.7918   85  231  402.00000 -2919.7918   826%  35.4 3070s
 23683756 20859421 -2919.7918  139  172  402.00000 -2919.7918   826%  35.4 3075s
 23733823 20902866 -2919.7918  118  256  402.00000 -2919.7918   826%  35.4 3080s
 23783410 20946851 -2919.7918  100  261  402.00000 -2919.7918   826%  35.4 3085s
 23822166 20976730 -2919.7918   71  231  402.00000 -2919.7918   826%  35.4 3090s
 23860248 21011590 -2919.7918   95  227  402.00000 -2919.7918   826%  35.4 3095s
 23907492 21054869 -2919.7918  131  158  402.00000 -2919.7918   826%  35.4 3100s
 23952789 21092204 -2919.7918  146  161  402.00000 -2919.7918   826%  35.4 3105s
 24000225 21135071 -2919.7918  101  238  402.00000 -2919.7918   826%  35.4 3110s
 24052322 21181878 -2099.3803  185   80  402.00000 -2919.7918   826%  35.3 3115s
 24093060 21216509 -2919.7918   75  212  402.00000 -2919.7918   826%  35.3 3120s
 24141218 21259555 -2919.7918   96  252  402.00000 -2919.7918   826%  35.3 3125s
 24190346 21300501 -2919.7918  102  224  402.00000 -2919.7918   826%  35.3 3130s
 24235162 21339483 -2919.7918   77  243  402.00000 -2919.7918   826%  35.3 3135s
 24286883 21384385 -2919.7918  155  113  402.00000 -2919.7918   826%  35.3 3140s
 24329869 21422029 -2919.7918   63  227  402.00000 -2919.7918   826%  35.3 3145s
 24379202 21465281 -2919.7918   91  208  402.00000 -2919.7918   826%  35.3 3150s
 24425907 21504423 -2919.7918  181  115  402.00000 -2919.7918   826%  35.3 3155s
 24458767 21534242 -2919.7918   68  239  402.00000 -2919.7918   826%  35.3 3160s
 24504026 21573112   10.20610  201   25  402.00000 -2919.7918   826%  35.3 3165s
 24554208 21618098 -2919.7918   84  232  402.00000 -2919.7918   826%  35.3 3170s
 24602291 21658516 -2919.7918   84  219  402.00000 -2919.7918   826%  35.3 3175s
 24640636 21693672 -2919.7918   70  213  402.00000 -2919.7918   826%  35.3 3180s
 24688324 21737104 -2919.7918  100  228  402.00000 -2919.7918   826%  35.3 3185s
 24742882 21784097 -2919.7918  140  175  402.00000 -2919.7918   826%  35.3 3190s
 24782702 21819661 -2919.7918  104  208  402.00000 -2919.7918   826%  35.3 3195s
 24824025 21854454 -2919.7918  128  255  402.00000 -2919.7918   826%  35.3 3200s
 24870486 21895490 -2919.7918   77  227  402.00000 -2919.7918   826%  35.3 3205s
 24919890 21941251 -2919.7918  100  225  402.00000 -2919.7918   826%  35.3 3210s
 24966958 21981352 -2919.7918  166  119  402.00000 -2919.7918   826%  35.3 3215s
 25018727 22027477 -2919.7918   85  229  402.00000 -2919.7918   826%  35.2 3220s
 25067897 22069180 -2919.7918   87  290  402.00000 -2919.7918   826%  35.2 3225s
 25111651 22108457 -2919.7918  107  232  402.00000 -2919.7918   826%  35.2 3230s
 25151044 22143290 -2919.7918   66  267  402.00000 -2919.7918   826%  35.2 3235s
 25193770 22179008 -2919.7918  114  211  402.00000 -2919.7918   826%  35.2 3240s
 25243019 22222528 -2919.7918   95  233  402.00000 -2919.7918   826%  35.2 3245s
 25277307 22254116 -2919.7918  131  176  402.00000 -2919.7918   826%  35.3 3250s
 25326265 22296824 -2919.7918  127  223  402.00000 -2919.7918   826%  35.3 3255s
 25378761 22343669 -2919.7918   97  254  402.00000 -2919.7918   826%  35.2 3260s
 25427211 22386303 -2919.7918   65  250  402.00000 -2919.7918   826%  35.2 3265s
 25482875 22434144 -1540.2885  191   65  402.00000 -2919.7918   826%  35.2 3270s
 25515016 22460406 -2919.7918  120  191  402.00000 -2919.7918   826%  35.2 3281s
 25541509 22487143 -2919.7918  113  259  402.00000 -2919.7918   826%  35.2 3285s
 25577141 22517183 -2919.7918  182  130  402.00000 -2919.7918   826%  35.2 3290s
 25621883 22557085 -2919.7918   82  255  402.00000 -2919.7918   826%  35.2 3295s
 25666522 22594609 -1552.4044  126   78  402.00000 -2919.7918   826%  35.2 3300s
 25717406 22639489 -2919.7918   94  232  402.00000 -2919.7918   826%  35.2 3305s
 25768861 22684825 -2919.7918  102  214  402.00000 -2919.7918   826%  35.2 3310s
 25818794 22729380 -2655.8828  180   90  402.00000 -2919.7918   826%  35.2 3315s
 25862084 22766594 -2919.7918  135  172  402.00000 -2919.7918   826%  35.2 3320s
 25903487 22804057 -2919.7918   85  223  402.00000 -2919.7918   826%  35.2 3325s
 25947686 22842159 -2919.7918  106  171  402.00000 -2919.7918   826%  35.2 3330s
 25994095 22881655 -2919.7918   83  231  402.00000 -2919.7918   826%  35.2 3335s
 26041965 22922192 -2919.7918   84  254  402.00000 -2919.7918   826%  35.2 3340s
 26093525 22967709 -2919.7918  114  173  402.00000 -2919.7918   826%  35.1 3345s
 26133646 23003476 -2919.7918  202   91  402.00000 -2919.7918   826%  35.1 3350s
 26181320 23044629 -2919.7918  100  222  402.00000 -2919.7918   826%  35.1 3355s
 26223841 23082229 -2919.7918  115  216  402.00000 -2919.7918   826%  35.1 3360s
 26268000 23121483 -2919.7918  105  228  402.00000 -2919.7918   826%  35.1 3365s
 26308938 23158517 -2919.7918  169  149  402.00000 -2919.7918   826%  35.1 3370s
 26360812 23203129 -2919.7918   93  219  402.00000 -2919.7918   826%  35.1 3375s
 26409831 23246300 -2919.7918   94  226  402.00000 -2919.7918   826%  35.1 3380s
 26461468 23293049 -2919.7918   80  248  402.00000 -2919.7918   826%  35.1 3385s
 26510493 23333750 -2919.7918   81  249  402.00000 -2919.7918   826%  35.1 3390s
 26549623 23369194 -2919.7918   91  213  402.00000 -2919.7918   826%  35.1 3395s
 26588296 23399207 -2919.7918  101  216  402.00000 -2919.7918   826%  35.1 3402s
 26610479 23422380 -2919.7918   95  225  402.00000 -2919.7918   826%  35.1 3405s
 26657333 23462483 -2919.7918  105  220  402.00000 -2919.7918   826%  35.1 3410s
 26705942 23505132 -2919.7918   73  235  402.00000 -2919.7918   826%  35.1 3415s
 26747802 23541243 -2919.7918   88  191  402.00000 -2919.7918   826%  35.1 3420s
 26789055 23579322 -2919.7918  140  190  402.00000 -2919.7918   826%  35.1 3425s
 26843997 23626943 -2919.7918   93  216  402.00000 -2919.7918   826%  35.1 3430s
 26890467 23665690 -2919.7918   86  266  402.00000 -2919.7918   826%  35.1 3435s
 26936806 23703903 -2919.7918   75  231  402.00000 -2919.7918   826%  35.0 3440s
 26969675 23735761 -2919.7918   80  203  402.00000 -2919.7918   826%  35.0 3445s
 27021626 23780309 -2919.7918  100  222  402.00000 -2919.7918   826%  35.0 3450s
 27072159 23824141 -2919.7918   99  239  402.00000 -2919.7918   826%  35.0 3455s
 27110303 23858974 -2919.7918  147  142  402.00000 -2919.7918   826%  35.0 3460s
 27154603 23897785 -1162.8993  182   52  402.00000 -2919.7918   826%  35.0 3465s
 27197627 23935303  -57.99470  142   31  402.00000 -2919.7918   826%  35.1 3470s
 27243880 23976949 -2919.7918  164  119  402.00000 -2919.7918   826%  35.1 3475s
 27289687 24016396 -2919.7918  110  239  402.00000 -2919.7918   826%  35.0 3480s
 27335139 24056042 -2919.7918   76  215  402.00000 -2919.7918   826%  35.1 3485s
 27389551 24102739 -2919.7918  106  179  402.00000 -2919.7918   826%  35.0 3498s
 27393276 24114375 -2919.7918  113  226  402.00000 -2919.7918   826%  35.0 3500s
 27447615 24154514 -2919.7918  164  106  402.00000 -2919.7918   826%  35.0 3505s
 27491780 24192079 -2919.7918   71  226  402.00000 -2919.7918   826%  35.0 3510s
 27534502 24227955 -2919.7918   90  155  402.00000 -2919.7918   826%  35.0 3515s
 27582172 24271008 -2919.7918  104  220  402.00000 -2919.7918   826%  35.0 3520s
 27616823 24301067 -2919.7918   76  243  402.00000 -2919.7918   826%  35.0 3525s
 27664512 24341747 -2919.7918  109  238  402.00000 -2919.7918   826%  35.0 3530s
 27710114 24382300 -2919.7918   95  182  402.00000 -2919.7918   826%  35.0 3535s
 27765081 24428415 -2919.7918  143  149  402.00000 -2919.7918   826%  35.0 3540s
 27804929 24462779 -2919.7918   95  232  402.00000 -2919.7918   826%  35.0 3545s
 27849909 24502182 -2919.7918  136  104  402.00000 -2919.7918   826%  35.0 3550s
 27896445 24542507 -2919.7918   68  272  402.00000 -2919.7918   826%  35.0 3555s
 27935501 24572622 -2919.7918   65  263  402.00000 -2919.7918   826%  35.0 3571s
 27965486 24602079 -2919.7918  210  107  402.00000 -2919.7918   826%  35.0 3575s
 28016163 24644897 -2919.7918   93  239  402.00000 -2919.7918   826%  35.0 3580s
 28061510 24684567 -2919.7918  135  136  402.00000 -2919.7918   826%  35.0 3585s
 28104997 24724712 -2919.7918  102  228  402.00000 -2919.7918   826%  35.0 3590s
 28153053 24765489 -2919.7918   67  223  402.00000 -2919.7918   826%  35.0 3595s
 28204402 24811624 -2919.7918  119  225  402.00000 -2919.7918   826%  34.9 3600s
 28250459 24853178 -2919.7918   97  227  402.00000 -2919.7918   826%  34.9 3605s
 28296855 24893445 -2919.7918   86  238  402.00000 -2919.7918   826%  34.9 3610s
 28344410 24935002 -2919.7918  116  207  402.00000 -2919.7918   826%  34.9 3615s
 28394628 24978063 -2919.7918  180  116  402.00000 -2919.7918   826%  34.9 3620s
 28442068 25020759 -2919.7918   88  262  402.00000 -2919.7918   826%  34.9 3625s
 28492098 25064840 -2919.7918   77  206  402.00000 -2919.7918   826%  34.9 3630s
 28540079 25105174 -2919.7918  134  159  402.00000 -2919.7918   826%  34.9 3635s
 28582655 25142098 -2919.7918  116  206  402.00000 -2919.7918   826%  34.9 3640s
 28627219 25184112 -2919.7918  117  249  402.00000 -2919.7918   826%  34.9 3645s
 28673998 25222038 -2919.7918   86  192  402.00000 -2919.7918   826%  34.9 3650s
 28717628 25258864 -2919.7918   83  229  402.00000 -2919.7918   826%  34.9 3655s
 28767188 25304100 -2919.7918   83  270  402.00000 -2919.7918   826%  34.9 3660s
 28813387 25343135 -2919.7918   95  207  402.00000 -2919.7918   826%  34.9 3665s
 28858099 25383585 -2919.7918  103  189  402.00000 -2919.7918   826%  34.9 3670s
 28908456 25426587 -2919.7918   80  288  402.00000 -2919.7918   826%  34.9 3675s
 28943046 25457123 -2919.7918   83  236  402.00000 -2919.7918   826%  34.8 3680s
 28993486 25502601 -2919.7918  108  224  402.00000 -2919.7918   826%  34.8 3685s
 29046534 25545941 -2919.7918   87  256  402.00000 -2919.7918   826%  34.8 3690s
 29085273 25581895 -2919.7918  106  185  402.00000 -2919.7918   826%  34.8 3695s
 29134875 25624493 -2919.7918  104  187  402.00000 -2919.7918   826%  34.8 3700s
 29178922 25660429 -2919.7918   90  234  402.00000 -2919.7918   826%  34.8 3705s
 29222537 25697967 -2919.7918   74  228  402.00000 -2919.7918   826%  34.8 3710s
 29270321 25741906 -2919.7918  123  171  402.00000 -2919.7918   826%  34.8 3715s
 29314672 25780315 -1600.2037  135   66  402.00000 -2919.7918   826%  34.8 3720s
 29359705 25819386 -2919.7918   79  240  402.00000 -2919.7918   826%  34.8 3725s
 29401533 25855564 -2919.7918   99  220  402.00000 -2919.7918   826%  34.8 3730s
 29454733 25900636 -2919.7918   78  212  402.00000 -2919.7918   826%  34.8 3735s
 29498440 25938656 -2919.7918  159  152  402.00000 -2919.7918   826%  34.8 3740s
 29550430 25983908 -2919.7918  182  125  402.00000 -2919.7918   826%  34.8 3745s
 29592333 26022138 -2919.7918  103  254  402.00000 -2919.7918   826%  34.8 3750s
 29635574 26058554 -2919.7918   85  213  402.00000 -2919.7918   826%  34.8 3755s
 29684702 26102056 -2919.7918   69  213  402.00000 -2919.7918   826%  34.8 3760s
 29731409 26141745 -2919.7918   69  244  402.00000 -2919.7918   826%  34.8 3765s
 29775304 26180350 -2919.7918  144  138  402.00000 -2919.7918   826%  34.8 3770s
 29821341 26218937 -2919.7918   98  217  402.00000 -2919.7918   826%  34.8 3775s
 29864889 26259335 -2919.7918  106  238  402.00000 -2919.7918   826%  34.8 3780s
 29918057 26305301 -1900.7327  184   65  402.00000 -2919.7918   826%  34.8 3785s
 29963394 26346009 -2919.7918   97  230  402.00000 -2919.7918   826%  34.8 3790s
 30010867 26387478 -2919.7918  110  233  402.00000 -2919.7918   826%  34.8 3795s
 30057426 26424364 -2919.7918  117  194  402.00000 -2919.7918   826%  34.8 3800s
 30089617 26457596 -2919.7918  180  127  402.00000 -2919.7918   826%  34.8 3805s
 30136102 26496105 -2919.7918  102  184  402.00000 -2919.7918   826%  34.8 3810s
 30176771 26532342 -2919.7918  171  113  402.00000 -2919.7918   826%  34.8 3815s
 30228575 26577564 -2919.7918  112  238  402.00000 -2919.7918   826%  34.8 3820s
 30271244 26613666  286.60562   96   41  402.00000 -2919.7918   826%  34.8 3825s
 30310757 26649556 -2919.7918   76  253  402.00000 -2919.7918   826%  34.8 3830s
 30366337 26697319 -2919.7918   75  193  402.00000 -2919.7918   826%  34.8 3835s
 30421051 26744307 -2919.7918   93  176  402.00000 -2919.7918   826%  34.8 3840s
 30471215 26788888 -2919.7918   70  242  402.00000 -2919.7918   826%  34.7 3845s
 30511351 26824503 -2919.7918  159  126  402.00000 -2919.7918   826%  34.8 3850s
 30557515 26863183 -2919.7918  104  248  402.00000 -2919.7918   826%  34.7 3855s
 30603393 26905168 -2919.7918  146  135  402.00000 -2919.7918   826%  34.7 3860s
 30611146 26908936 -2919.7918  137  141  402.00000 -2919.7918   826%  34.7 3868s
 30611437 26937260 -2919.7918  138  140  402.00000 -2919.7918   826%  34.7 3872s
 30663478 26957337 -2919.7918   87  222  402.00000 -2919.7918   826%  34.7 3875s
 30716730 27003408 -2919.7918   89  253  402.00000 -2919.7918   826%  34.7 3880s
 30761606 27041353 -2919.7918   91  252  402.00000 -2919.7918   826%  34.7 3885s
 30805464 27081484 -2919.7918   98  260  402.00000 -2919.7918   826%  34.7 3890s
 30856929 27127673 -2919.7918   95  232  402.00000 -2919.7918   826%  34.7 3895s
 30904332 27167745 -2919.7918  112  227  402.00000 -2919.7918   826%  34.7 3900s
 30951788 27210152 -2919.7918   93  223  402.00000 -2919.7918   826%  34.7 3905s
 31004169 27255490 -2919.7918   94  249  402.00000 -2919.7918   826%  34.7 3910s
 31044069 27308880 -2919.7918  120  168  402.00000 -2919.7918   826%  34.7 3917s
 31092303 27332380 -2919.7918  100  249  402.00000 -2919.7918   826%  34.7 3920s
 31143708 27378661 -2919.7918  119  231  402.00000 -2919.7918   826%  34.7 3925s
 31190862 27418861 -2919.7918  179  116  402.00000 -2919.7918   826%  34.7 3930s
 31237246 27459469 -2919.7918   67  264  402.00000 -2919.7918   826%  34.7 3935s
 31283871 27499957 -2919.7918  110  173  402.00000 -2919.7918   826%  34.7 3940s
 31326928 27538667 -2919.7918  116  171  402.00000 -2919.7918   826%  34.7 3945s
 31373098 27580983 -2919.7918  123  170  402.00000 -2919.7918   826%  34.7 3950s
 31414588 27618143 -2919.7918  116  170  402.00000 -2919.7918   826%  34.7 3955s
 31462316 27654546 -2919.7918   86  261  402.00000 -2919.7918   826%  34.7 3960s
 31503541 27693175 -2919.7918   81  242  402.00000 -2919.7918   826%  34.7 3965s
 31553214 27734674 -2919.7918   96  221  402.00000 -2919.7918   826%  34.7 3970s
 31596042 27773902 -2919.7918   95  245  402.00000 -2919.7918   826%  34.7 3975s
 31642337 27813802 -2919.7918   96  239  402.00000 -2919.7918   826%  34.7 3980s
 31681681 27848311 -2919.7918  107  238  402.00000 -2919.7918   826%  34.7 3985s
 31725477 27886952 -2919.7918   87  274  402.00000 -2919.7918   826%  34.7 3990s
 31761988 27917415 -2919.7918   76  174  402.00000 -2919.7918   826%  34.7 3995s
 31808106 27957511 -194.69429  252   22  402.00000 -2919.7918   826%  34.7 4000s
 31852658 27996481 -2919.7918   84  221  402.00000 -2919.7918   826%  34.7 4005s
 31900758 28039628 -2919.7918   85  235  402.00000 -2919.7918   826%  34.7 4010s
 31955208 28084741 -776.76437  203   44  402.00000 -2919.7918   826%  34.7 4015s
 31994746 28121442 -2919.7918  104  208  402.00000 -2919.7918   826%  34.7 4020s
 32049462 28166793 -2919.7918   92  186  402.00000 -2919.7918   826%  34.7 4025s
 32094713 28206926 -2139.7535  143   79  402.00000 -2919.7918   826%  34.7 4030s
 32139341 28245511 -2919.7918  115  195  402.00000 -2919.7918   826%  34.7 4035s
 32190149 28289191 -2919.7918  125  141  402.00000 -2919.7918   826%  34.7 4040s
 32237874 28332538 -2919.7918  117  198  402.00000 -2919.7918   826%  34.7 4045s
 32285166 28370668 -2919.7918  102  207  402.00000 -2919.7918   826%  34.7 4050s
 32328420 28410577 -2919.7918   89  221  402.00000 -2919.7918   826%  34.7 4055s
 32378449 28453596 -1777.7118  171   69  402.00000 -2919.7918   826%  34.6 4060s
 32419158 28488401 -2919.7918   85  237  402.00000 -2919.7918   826%  34.6 4065s
 32466370 28528875 -2919.7918   70  249  402.00000 -2919.7918   826%  34.6 4070s
 32516852 28571735 -2919.7918  114  250  402.00000 -2919.7918   826%  34.6 4075s
 32568232 28617154 -262.46971  197   39  402.00000 -2919.7918   826%  34.6 4080s
 32619611 28662137 -2919.7918  176  127  402.00000 -2919.7918   826%  34.6 4085s
 32665227 28702493 -2919.7918   97  185  402.00000 -2919.7918   826%  34.6 4090s
 32713490 28742911 -2919.7918   80  220  402.00000 -2919.7918   826%  34.6 4095s
 32761672 28785681 -2919.7918  104  177  402.00000 -2919.7918   826%  34.6 4100s
 32808081 28825169 -2919.7918   80  235  402.00000 -2919.7918   826%  34.6 4105s
 32854749 28864845 -2919.7918   81  193  402.00000 -2919.7918   826%  34.6 4110s
 32905901 28910402 -2919.7918   99  227  402.00000 -2919.7918   826%  34.6 4115s
 32957535 28956473 -2919.7918  115  203  402.00000 -2919.7918   826%  34.6 4120s
 32973441 28966622 -2919.7918  113  223  402.00000 -2919.7918   826%  34.6 4131s
 32994491 28987852 -2919.7918  132  164  402.00000 -2919.7918   826%  34.6 4135s
 33037016 29026525 -2919.7918   90  255  402.00000 -2919.7918   826%  34.6 4140s
 33082451 29067337 -2919.7918  135  169  402.00000 -2919.7918   826%  34.6 4145s
 33126577 29105720 -2919.7918   92  146  402.00000 -2919.7918   826%  34.6 4150s
 33169245 29142378 -2919.7918  118  195  402.00000 -2919.7918   826%  34.6 4155s
 33221671 29187586 -2919.7918  126  197  402.00000 -2919.7918   826%  34.6 4160s
 33264617 29226325 -2919.7918  140  182  402.00000 -2919.7918   826%  34.6 4165s
 33312219 29266483 -2919.7918   92  270  402.00000 -2919.7918   826%  34.6 4170s
 33359843 29309258 -2919.7918   78  208  402.00000 -2919.7918   826%  34.6 4175s
 33404574 29349287 -2919.7918  131  155  402.00000 -2919.7918   826%  34.6 4180s
 33454899 29392343 -1771.6313  193   57  402.00000 -2919.7918   826%  34.6 4185s
 33496185 29428816 -2919.7918   79  260  402.00000 -2919.7918   826%  34.6 4190s
 33542960 29468123 -2919.7918   99  184  402.00000 -2919.7918   826%  34.6 4195s
 33593893 29513744 -2919.7918  101  244  402.00000 -2919.7918   826%  34.5 4200s
 33631706 29547321 -2919.7918  101  204  402.00000 -2919.7918   826%  34.6 4205s
 33676943 29585387 -2919.7918   95  239  402.00000 -2919.7918   826%  34.6 4210s
 33720476 29623468 -2827.6675  156  106  402.00000 -2919.7918   826%  34.5 4215s
 33758995 29657567 -2919.7918  127  261  402.00000 -2919.7918   826%  34.5 4220s
 33806255 29698798 -2919.7918   82  278  402.00000 -2919.7918   826%  34.5 4225s
 33862579 29744545 -1139.6349  155   57  402.00000 -2919.7918   826%  34.5 4230s
 33904530 29784534 -2919.7918  117  255  402.00000 -2919.7918   826%  34.5 4235s
 33957717 29829700 -2919.7918  106  229  402.00000 -2919.7918   826%  34.5 4240s
 34009059 29874354 -2919.7918  138  172  402.00000 -2919.7918   826%  34.5 4245s
 34062267 29920563 -2919.7918  131  163  402.00000 -2919.7918   826%  34.5 4250s
 34108344 29957720 -2919.7918   85  188  402.00000 -2919.7918   826%  34.5 4255s
 34158306 30004183 -2919.7918   89  217  402.00000 -2919.7918   826%  34.5 4260s
 34202006 30039174 -2919.7918   72  231  402.00000 -2919.7918   826%  34.5 4268s
 34216447 30053941 -2919.7918   77  196  402.00000 -2919.7918   826%  34.5 4270s
 34253783 30087723 -2919.7918   77  231  402.00000 -2919.7918   826%  34.5 4275s
 34306506 30133017 -2919.7918   84  258  402.00000 -2919.7918   826%  34.5 4280s
 34350871 30171456 -2919.7918   84  177  402.00000 -2919.7918   826%  34.5 4285s
 34394455 30210441 -2919.7918  104  240  402.00000 -2919.7918   826%  34.5 4290s
 34441706 30249022 -2919.7918   82  283  402.00000 -2919.7918   826%  34.5 4295s
 34488478 30290504 -2919.7918   94  235  402.00000 -2919.7918   826%  34.5 4300s
 34541016 30336384 -2919.7918  129  161  402.00000 -2919.7918   826%  34.5 4305s
 34590509 30379330 -2919.7918  102  220  402.00000 -2919.7918   826%  34.5 4310s
 34636129 30420396 -2919.7918  106  248  402.00000 -2919.7918   826%  34.5 4315s
 34682401 30458984 -2919.7918   99  245  402.00000 -2919.7918   826%  34.5 4320s
 34732396 30503781 -2919.7918   77  239  402.00000 -2919.7918   826%  34.5 4325s
 34778388 30540644 -2919.7918  112  238  402.00000 -2919.7918   826%  34.5 4330s
 34826705 30587448 -2919.7918  121  179  402.00000 -2919.7918   826%  34.5 4335s
 34878512 30631314 -2919.7918  109  219  402.00000 -2919.7918   826%  34.5 4340s
 34916671 30666781 -2919.7918  185  109  402.00000 -2919.7918   826%  34.5 4345s
 34964285 30707559 -561.97443  241   33  402.00000 -2919.7918   826%  34.5 4350s
 35014350 30751362 -2919.7918   83  169  402.00000 -2919.7918   826%  34.4 4355s
 35058589 30789687 -2919.7918  139  196  402.00000 -2919.7918   826%  34.4 4360s
 35111071 30835166 -2919.7918  142  165  402.00000 -2919.7918   826%  34.4 4365s
 35159976 30877520 -2919.7918  100  243  402.00000 -2919.7918   826%  34.4 4370s
 35206538 30917230 -2919.7918  102  237  402.00000 -2919.7918   826%  34.4 4375s
 35259775 30963627 -2919.7918   94  206  402.00000 -2919.7918   826%  34.4 4380s
 35307326 31002152 -2919.7918   71  250  402.00000 -2919.7918   826%  34.4 4386s
 35341748 31034855 -2919.7918   83  183  402.00000 -2919.7918   826%  34.4 4390s
 35396875 31083591 -2919.7918  112  218  402.00000 -2919.7918   826%  34.4 4395s
